,Stability
graph_0114_mu_0_2_node_126,1
graph_0114_mu_0_2_node_330,0
graph_0114_mu_0_2_node_469,1
graph_0114_mu_0_2_node_183,0
graph_0114_mu_0_2_node_285,0
graph_0114_mu_0_2_node_509,0
graph_0114_mu_0_2_node_662,0
graph_0114_mu_0_2_node_93,1
graph_0114_mu_0_2_node_479,0
graph_0114_mu_0_2_node_244,0
graph_0114_mu_0_2_node_840,1
graph_0114_mu_0_2_node_794,1
graph_0114_mu_0_2_node_712,1
graph_0114_mu_0_2_node_625,0
graph_0114_mu_0_2_node_711,0
graph_0114_mu_0_2_node_621,1
graph_0114_mu_0_2_node_928,0
graph_0114_mu_0_2_node_103,1
graph_0114_mu_0_2_node_418,0
graph_0114_mu_0_2_node_910,1
graph_0114_mu_0_2_node_124,1
graph_0114_mu_0_2_node_911,0
graph_0114_mu_0_2_node_931,1
graph_0114_mu_0_2_node_461,1
graph_0114_mu_0_2_node_374,0
graph_0114_mu_0_2_node_71,1
graph_0114_mu_0_2_node_551,1
graph_0114_mu_0_2_node_632,0
graph_0114_mu_0_2_node_279,1
graph_0114_mu_0_2_node_446,0
graph_0114_mu_0_2_node_495,0
graph_0114_mu_0_2_node_492,0
graph_0114_mu_0_2_node_537,0
graph_0114_mu_0_2_node_937,0
graph_0114_mu_0_2_node_242,0
graph_0114_mu_0_2_node_338,0
graph_0114_mu_0_2_node_493,1
graph_0114_mu_0_2_node_585,0
graph_0114_mu_0_2_node_50,0
graph_0114_mu_0_2_node_959,1
graph_0114_mu_0_2_node_696,1
graph_0114_mu_0_2_node_586,1
graph_0114_mu_0_2_node_757,0
graph_0114_mu_0_2_node_805,1
graph_0114_mu_0_2_node_270,1
graph_0114_mu_0_2_node_598,1
graph_0114_mu_0_2_node_519,0
graph_0114_mu_0_2_node_855,1
graph_0114_mu_0_2_node_698,1
graph_0114_mu_0_2_node_86,1
graph_0114_mu_0_2_node_960,0
graph_0114_mu_0_2_node_142,0
graph_0114_mu_0_2_node_844,1
graph_0114_mu_0_2_node_608,1
graph_0114_mu_0_2_node_20,0
graph_0114_mu_0_2_node_107,0
graph_0114_mu_0_2_node_890,0
graph_0114_mu_0_2_node_372,1
graph_0114_mu_0_2_node_146,1
graph_0114_mu_0_2_node_53,0
graph_0114_mu_0_2_node_90,1
graph_0114_mu_0_2_node_792,1
graph_0114_mu_0_2_node_21,1
graph_0114_mu_0_2_node_681,0
graph_0114_mu_0_2_node_498,0
graph_0114_mu_0_2_node_682,0
graph_0114_mu_0_2_node_483,0
graph_0114_mu_0_2_node_110,0
graph_0114_mu_0_2_node_619,1
graph_0114_mu_0_2_node_908,1
graph_0114_mu_0_2_node_56,0
graph_0114_mu_0_2_node_25,1
graph_0114_mu_0_2_node_571,0
graph_0114_mu_0_2_node_924,0
graph_0114_mu_0_2_node_942,0
graph_0114_mu_0_2_node_779,1
graph_0114_mu_0_2_node_660,0
graph_0114_mu_0_2_node_477,1
graph_0114_mu_0_2_node_520,0
graph_0114_mu_0_2_node_823,0
graph_0114_mu_0_2_node_313,1
graph_0114_mu_0_2_node_693,0
graph_0114_mu_0_2_node_859,1
graph_0114_mu_0_2_node_703,0
graph_0114_mu_0_2_node_141,0
graph_0114_mu_0_2_node_821,0
graph_0114_mu_0_2_node_576,0
graph_0114_mu_0_2_node_345,0
graph_0114_mu_0_2_node_201,1
graph_0114_mu_0_2_node_869,0
graph_0114_mu_0_2_node_445,1
graph_0114_mu_0_2_node_260,0
graph_0114_mu_0_2_node_488,1
graph_0114_mu_0_2_node_567,0
graph_0114_mu_0_2_node_221,0
graph_0114_mu_0_2_node_348,1
graph_0114_mu_0_2_node_490,0
graph_0114_mu_0_2_node_726,0
graph_0114_mu_0_2_node_178,0
graph_0114_mu_0_2_node_818,0
graph_0114_mu_0_2_node_968,0
graph_0114_mu_0_2_node_679,0
graph_0114_mu_0_2_node_837,1
graph_0114_mu_0_2_node_401,1
graph_0114_mu_0_2_node_257,0
graph_0114_mu_0_2_node_718,1
graph_0114_mu_0_2_node_943,0
graph_0114_mu_0_2_node_771,0
graph_0114_mu_0_2_node_32,0
graph_0114_mu_0_2_node_512,1
graph_0114_mu_0_2_node_583,0
graph_0114_mu_0_2_node_432,0
graph_0114_mu_0_2_node_732,1
graph_0114_mu_0_2_node_349,1
graph_0114_mu_0_2_node_472,1
graph_0114_mu_0_2_node_534,0
graph_0114_mu_0_2_node_277,0
graph_0114_mu_0_2_node_311,0
graph_0114_mu_0_2_node_575,0
graph_0114_mu_0_2_node_889,0
graph_0114_mu_0_2_node_24,0
graph_0114_mu_0_2_node_100,0
graph_0114_mu_0_2_node_603,1
graph_0114_mu_0_2_node_967,0
graph_0114_mu_0_2_node_170,0
graph_0114_mu_0_2_node_753,0
graph_0114_mu_0_2_node_340,1
graph_0114_mu_0_2_node_10,0
graph_0114_mu_0_2_node_645,1
graph_0114_mu_0_2_node_351,0
graph_0114_mu_0_2_node_173,1
graph_0114_mu_0_2_node_515,1
graph_0114_mu_0_2_node_235,1
graph_0114_mu_0_2_node_750,0
graph_0114_mu_0_2_node_317,1
graph_0114_mu_0_2_node_265,0
graph_0114_mu_0_2_node_3,1
graph_0114_mu_0_2_node_329,1
graph_0114_mu_0_2_node_321,0
graph_0114_mu_0_2_node_92,0
graph_0114_mu_0_2_node_159,0
graph_0114_mu_0_2_node_67,1
graph_0114_mu_0_2_node_882,1
graph_0114_mu_0_2_node_293,1
graph_0114_mu_0_2_node_111,1
graph_0114_mu_0_2_node_599,0
graph_0114_mu_0_2_node_879,0
graph_0114_mu_0_2_node_433,0
graph_0114_mu_0_2_node_476,1
graph_0114_mu_0_2_node_511,0
graph_0114_mu_0_2_node_980,1
graph_0114_mu_0_2_node_926,0
graph_0114_mu_0_2_node_33,0
graph_0114_mu_0_2_node_589,1
graph_0114_mu_0_2_node_434,0
graph_0114_mu_0_2_node_138,0
graph_0114_mu_0_2_node_232,1
graph_0114_mu_0_2_node_358,0
graph_0114_mu_0_2_node_981,1
graph_0114_mu_0_2_node_459,1
graph_0114_mu_0_2_node_385,0
graph_0114_mu_0_2_node_989,1
graph_0114_mu_0_2_node_553,0
graph_0114_mu_0_2_node_26,0
graph_0114_mu_0_2_node_839,0
graph_0114_mu_0_2_node_677,0
graph_0114_mu_0_2_node_104,1
graph_0114_mu_0_2_node_145,1
graph_0114_mu_0_2_node_474,1
graph_0114_mu_0_2_node_663,0
graph_0114_mu_0_2_node_909,0
graph_0114_mu_0_2_node_659,0
graph_0114_mu_0_2_node_137,1
graph_0114_mu_0_2_node_444,0
graph_0114_mu_0_2_node_84,0
graph_0114_mu_0_2_node_286,1
graph_0114_mu_0_2_node_591,1
graph_0114_mu_0_2_node_319,1
graph_0114_mu_0_2_node_378,0
graph_0114_mu_0_2_node_872,0
graph_0114_mu_0_2_node_927,1
graph_0114_mu_0_2_node_953,0
graph_0114_mu_0_2_node_186,1
graph_0114_mu_0_2_node_335,1
graph_0114_mu_0_2_node_122,0
graph_0114_mu_0_2_node_560,1
graph_0114_mu_0_2_node_614,1
graph_0114_mu_0_2_node_525,1
graph_0114_mu_0_2_node_647,0
graph_0114_mu_0_2_node_105,0
graph_0114_mu_0_2_node_177,0
graph_0114_mu_0_2_node_116,0
graph_0114_mu_0_2_node_148,1
graph_0114_mu_0_2_node_755,0
graph_0114_mu_0_2_node_559,1
graph_0114_mu_0_2_node_422,1
graph_0114_mu_0_2_node_22,0
graph_0114_mu_0_2_node_813,0
graph_0114_mu_0_2_node_175,0
graph_0114_mu_0_2_node_787,0
graph_0114_mu_0_2_node_847,1
graph_0114_mu_0_2_node_19,0
graph_0114_mu_0_2_node_318,0
graph_0114_mu_0_2_node_165,0
graph_0114_mu_0_2_node_826,1
graph_0114_mu_0_2_node_29,0
graph_0114_mu_0_2_node_623,0
graph_0114_mu_0_2_node_388,0
graph_0114_mu_0_2_node_233,1
graph_0114_mu_0_2_node_854,1
graph_0114_mu_0_2_node_918,1
graph_0114_mu_0_2_node_996,0
graph_0114_mu_0_2_node_380,0
graph_0114_mu_0_2_node_216,1
graph_0114_mu_0_2_node_946,0
graph_0114_mu_0_2_node_254,0
graph_0114_mu_0_2_node_72,1
graph_0114_mu_0_2_node_633,1
graph_0114_mu_0_2_node_810,0
graph_0114_mu_0_2_node_529,0
graph_0114_mu_0_2_node_136,0
graph_0114_mu_0_2_node_866,1
graph_0114_mu_0_2_node_274,1
graph_0114_mu_0_2_node_301,0
graph_0114_mu_0_2_node_790,0
graph_0114_mu_0_2_node_950,0
graph_0114_mu_0_2_node_117,0
graph_0114_mu_0_2_node_613,0
graph_0114_mu_0_2_node_9,1
graph_0114_mu_0_2_node_995,1
graph_0114_mu_0_2_node_215,1
graph_0114_mu_0_2_node_501,0
graph_0114_mu_0_2_node_247,0
graph_0114_mu_0_2_node_966,0
graph_0114_mu_0_2_node_846,1
graph_0114_mu_0_2_node_994,0
graph_0114_mu_0_2_node_764,0
graph_0114_mu_0_2_node_0,0
graph_0114_mu_0_2_node_287,0
graph_0114_mu_0_2_node_327,0
graph_0114_mu_0_2_node_523,1
graph_0114_mu_0_2_node_127,1
graph_0114_mu_0_2_node_961,0
graph_0114_mu_0_2_node_620,0
graph_0114_mu_0_2_node_552,1
graph_0114_mu_0_2_node_120,1
graph_0114_mu_0_2_node_255,1
graph_0114_mu_0_2_node_282,0
