,Stability
graph_087_mu_0_2_node_865,0
graph_087_mu_0_2_node_159,1
graph_087_mu_0_2_node_752,0
graph_087_mu_0_2_node_901,0
graph_087_mu_0_2_node_132,0
graph_087_mu_0_2_node_902,0
graph_087_mu_0_2_node_410,1
graph_087_mu_0_2_node_895,1
graph_087_mu_0_2_node_734,0
graph_087_mu_0_2_node_526,0
graph_087_mu_0_2_node_785,1
graph_087_mu_0_2_node_364,1
graph_087_mu_0_2_node_694,0
graph_087_mu_0_2_node_672,0
graph_087_mu_0_2_node_492,0
graph_087_mu_0_2_node_540,1
graph_087_mu_0_2_node_192,0
graph_087_mu_0_2_node_158,0
graph_087_mu_0_2_node_681,1
graph_087_mu_0_2_node_366,0
graph_087_mu_0_2_node_357,0
graph_087_mu_0_2_node_1,1
graph_087_mu_0_2_node_54,1
graph_087_mu_0_2_node_905,1
graph_087_mu_0_2_node_520,1
