,Stability
graph_0118_mu_0_2_node_37,0
graph_0118_mu_0_2_node_414,0
graph_0118_mu_0_2_node_338,1
graph_0118_mu_0_2_node_684,0
graph_0118_mu_0_2_node_415,0
graph_0118_mu_0_2_node_197,0
graph_0118_mu_0_2_node_572,0
graph_0118_mu_0_2_node_291,0
graph_0118_mu_0_2_node_201,1
graph_0118_mu_0_2_node_535,1
graph_0118_mu_0_2_node_131,0
graph_0118_mu_0_2_node_765,0
graph_0118_mu_0_2_node_50,1
graph_0118_mu_0_2_node_386,1
graph_0118_mu_0_2_node_470,1
graph_0118_mu_0_2_node_764,0
graph_0118_mu_0_2_node_580,1
graph_0118_mu_0_2_node_966,0
graph_0118_mu_0_2_node_789,0
graph_0118_mu_0_2_node_208,0
graph_0118_mu_0_2_node_361,1
graph_0118_mu_0_2_node_159,0
graph_0118_mu_0_2_node_624,0
graph_0118_mu_0_2_node_276,1
graph_0118_mu_0_2_node_556,1
graph_0118_mu_0_2_node_803,1
graph_0118_mu_0_2_node_523,1
graph_0118_mu_0_2_node_777,0
graph_0118_mu_0_2_node_558,0
graph_0118_mu_0_2_node_649,0
graph_0118_mu_0_2_node_42,0
graph_0118_mu_0_2_node_59,1
graph_0118_mu_0_2_node_122,0
graph_0118_mu_0_2_node_559,0
graph_0118_mu_0_2_node_259,1
graph_0118_mu_0_2_node_937,0
graph_0118_mu_0_2_node_98,1
graph_0118_mu_0_2_node_302,1
graph_0118_mu_0_2_node_219,1
graph_0118_mu_0_2_node_548,1
graph_0118_mu_0_2_node_690,1
graph_0118_mu_0_2_node_137,0
graph_0118_mu_0_2_node_230,1
graph_0118_mu_0_2_node_505,1
graph_0118_mu_0_2_node_48,0
graph_0118_mu_0_2_node_495,1
graph_0118_mu_0_2_node_885,1
graph_0118_mu_0_2_node_970,0
graph_0118_mu_0_2_node_215,0
graph_0118_mu_0_2_node_855,0
graph_0118_mu_0_2_node_538,0
graph_0118_mu_0_2_node_23,0
graph_0118_mu_0_2_node_176,1
graph_0118_mu_0_2_node_31,1
graph_0118_mu_0_2_node_997,1
graph_0118_mu_0_2_node_121,0
graph_0118_mu_0_2_node_353,0
graph_0118_mu_0_2_node_540,1
graph_0118_mu_0_2_node_748,0
graph_0118_mu_0_2_node_485,1
graph_0118_mu_0_2_node_184,0
graph_0118_mu_0_2_node_596,1
graph_0118_mu_0_2_node_805,0
graph_0118_mu_0_2_node_567,0
graph_0118_mu_0_2_node_573,1
graph_0118_mu_0_2_node_325,1
graph_0118_mu_0_2_node_915,1
graph_0118_mu_0_2_node_929,0
graph_0118_mu_0_2_node_443,0
graph_0118_mu_0_2_node_475,1
graph_0118_mu_0_2_node_17,0
graph_0118_mu_0_2_node_795,1
graph_0118_mu_0_2_node_118,0
graph_0118_mu_0_2_node_533,0
graph_0118_mu_0_2_node_481,0
graph_0118_mu_0_2_node_661,0
graph_0118_mu_0_2_node_848,0
graph_0118_mu_0_2_node_410,0
graph_0118_mu_0_2_node_464,0
graph_0118_mu_0_2_node_442,0
graph_0118_mu_0_2_node_239,0
graph_0118_mu_0_2_node_681,0
graph_0118_mu_0_2_node_857,0
graph_0118_mu_0_2_node_1,1
graph_0118_mu_0_2_node_695,0
graph_0118_mu_0_2_node_673,0
graph_0118_mu_0_2_node_971,0
graph_0118_mu_0_2_node_964,0
graph_0118_mu_0_2_node_39,1
graph_0118_mu_0_2_node_879,0
graph_0118_mu_0_2_node_303,0
graph_0118_mu_0_2_node_65,0
graph_0118_mu_0_2_node_424,0
graph_0118_mu_0_2_node_162,0
graph_0118_mu_0_2_node_747,0
graph_0118_mu_0_2_node_718,1
graph_0118_mu_0_2_node_918,1
graph_0118_mu_0_2_node_513,0
graph_0118_mu_0_2_node_9,1
graph_0118_mu_0_2_node_859,0
graph_0118_mu_0_2_node_674,0
graph_0118_mu_0_2_node_389,1
graph_0118_mu_0_2_node_923,0
graph_0118_mu_0_2_node_638,0
graph_0118_mu_0_2_node_791,1
graph_0118_mu_0_2_node_943,1
graph_0118_mu_0_2_node_550,0
graph_0118_mu_0_2_node_901,0
graph_0118_mu_0_2_node_308,0
graph_0118_mu_0_2_node_226,1
graph_0118_mu_0_2_node_111,0
graph_0118_mu_0_2_node_177,1
graph_0118_mu_0_2_node_397,1
graph_0118_mu_0_2_node_8,0
graph_0118_mu_0_2_node_993,0
graph_0118_mu_0_2_node_635,1
graph_0118_mu_0_2_node_112,1
graph_0118_mu_0_2_node_75,1
graph_0118_mu_0_2_node_853,0
graph_0118_mu_0_2_node_587,0
graph_0118_mu_0_2_node_867,1
graph_0118_mu_0_2_node_198,0
graph_0118_mu_0_2_node_520,1
graph_0118_mu_0_2_node_846,0
graph_0118_mu_0_2_node_786,0
graph_0118_mu_0_2_node_960,0
graph_0118_mu_0_2_node_663,0
graph_0118_mu_0_2_node_190,0
graph_0118_mu_0_2_node_274,1
graph_0118_mu_0_2_node_304,0
graph_0118_mu_0_2_node_978,1
graph_0118_mu_0_2_node_827,0
graph_0118_mu_0_2_node_180,1
graph_0118_mu_0_2_node_92,0
graph_0118_mu_0_2_node_592,1
graph_0118_mu_0_2_node_64,1
graph_0118_mu_0_2_node_16,0
graph_0118_mu_0_2_node_316,0
graph_0118_mu_0_2_node_636,0
graph_0118_mu_0_2_node_630,0
graph_0118_mu_0_2_node_113,1
graph_0118_mu_0_2_node_305,1
graph_0118_mu_0_2_node_381,1
graph_0118_mu_0_2_node_955,0
graph_0118_mu_0_2_node_519,0
graph_0118_mu_0_2_node_456,1
graph_0118_mu_0_2_node_847,1
graph_0118_mu_0_2_node_136,0
graph_0118_mu_0_2_node_722,1
graph_0118_mu_0_2_node_130,1
graph_0118_mu_0_2_node_53,0
graph_0118_mu_0_2_node_271,0
graph_0118_mu_0_2_node_3,1
graph_0118_mu_0_2_node_298,0
graph_0118_mu_0_2_node_544,1
graph_0118_mu_0_2_node_921,0
graph_0118_mu_0_2_node_948,1
graph_0118_mu_0_2_node_771,1
graph_0118_mu_0_2_node_433,0
graph_0118_mu_0_2_node_21,0
graph_0118_mu_0_2_node_589,1
graph_0118_mu_0_2_node_496,1
graph_0118_mu_0_2_node_231,1
graph_0118_mu_0_2_node_759,0
graph_0118_mu_0_2_node_878,1
graph_0118_mu_0_2_node_989,1
graph_0118_mu_0_2_node_585,1
graph_0118_mu_0_2_node_45,0
graph_0118_mu_0_2_node_987,0
graph_0118_mu_0_2_node_255,1
graph_0118_mu_0_2_node_860,0
graph_0118_mu_0_2_node_167,0
graph_0118_mu_0_2_node_838,1
graph_0118_mu_0_2_node_746,1
graph_0118_mu_0_2_node_412,0
graph_0118_mu_0_2_node_699,1
graph_0118_mu_0_2_node_660,0
graph_0118_mu_0_2_node_913,1
graph_0118_mu_0_2_node_123,0
graph_0118_mu_0_2_node_252,0
graph_0118_mu_0_2_node_300,1
graph_0118_mu_0_2_node_413,1
graph_0118_mu_0_2_node_330,0
graph_0118_mu_0_2_node_824,1
graph_0118_mu_0_2_node_820,0
graph_0118_mu_0_2_node_903,1
graph_0118_mu_0_2_node_351,1
graph_0118_mu_0_2_node_963,0
graph_0118_mu_0_2_node_450,1
graph_0118_mu_0_2_node_586,1
graph_0118_mu_0_2_node_916,0
graph_0118_mu_0_2_node_814,0
graph_0118_mu_0_2_node_364,1
graph_0118_mu_0_2_node_627,0
graph_0118_mu_0_2_node_806,0
graph_0118_mu_0_2_node_787,1
graph_0118_mu_0_2_node_348,0
graph_0118_mu_0_2_node_781,1
graph_0118_mu_0_2_node_893,0
graph_0118_mu_0_2_node_240,0
graph_0118_mu_0_2_node_665,1
graph_0118_mu_0_2_node_4,1
graph_0118_mu_0_2_node_116,0
graph_0118_mu_0_2_node_551,1
graph_0118_mu_0_2_node_701,0
graph_0118_mu_0_2_node_605,0
graph_0118_mu_0_2_node_384,1
graph_0118_mu_0_2_node_619,0
graph_0118_mu_0_2_node_874,0
graph_0118_mu_0_2_node_497,0
graph_0118_mu_0_2_node_57,1
graph_0118_mu_0_2_node_488,0
graph_0118_mu_0_2_node_99,1
graph_0118_mu_0_2_node_332,1
graph_0118_mu_0_2_node_49,0
graph_0118_mu_0_2_node_851,1
graph_0118_mu_0_2_node_237,1
graph_0118_mu_0_2_node_355,1
graph_0118_mu_0_2_node_213,0
graph_0118_mu_0_2_node_516,0
graph_0118_mu_0_2_node_829,0
graph_0118_mu_0_2_node_715,0
graph_0118_mu_0_2_node_236,0
graph_0118_mu_0_2_node_26,1
graph_0118_mu_0_2_node_546,0
graph_0118_mu_0_2_node_911,0
graph_0118_mu_0_2_node_757,0
graph_0118_mu_0_2_node_866,1
graph_0118_mu_0_2_node_631,0
graph_0118_mu_0_2_node_928,0
graph_0118_mu_0_2_node_288,0
graph_0118_mu_0_2_node_110,0
graph_0118_mu_0_2_node_977,1
graph_0118_mu_0_2_node_941,0
graph_0118_mu_0_2_node_732,1
graph_0118_mu_0_2_node_905,0
