,Stability
graph_049_mu_0_2_node_361,1
graph_049_mu_0_2_node_400,0
graph_049_mu_0_2_node_291,1
graph_049_mu_0_2_node_391,0
graph_049_mu_0_2_node_771,0
graph_049_mu_0_2_node_841,1
graph_049_mu_0_2_node_967,0
graph_049_mu_0_2_node_201,1
graph_049_mu_0_2_node_941,0
graph_049_mu_0_2_node_673,1
graph_049_mu_0_2_node_495,1
graph_049_mu_0_2_node_413,0
graph_049_mu_0_2_node_664,0
graph_049_mu_0_2_node_959,0
graph_049_mu_0_2_node_295,1
graph_049_mu_0_2_node_240,1
graph_049_mu_0_2_node_550,0
graph_049_mu_0_2_node_972,0
graph_049_mu_0_2_node_906,0
graph_049_mu_0_2_node_843,0
graph_049_mu_0_2_node_45,0
graph_049_mu_0_2_node_671,1
graph_049_mu_0_2_node_822,0
graph_049_mu_0_2_node_868,1
graph_049_mu_0_2_node_439,0
graph_049_mu_0_2_node_47,0
graph_049_mu_0_2_node_407,1
graph_049_mu_0_2_node_230,0
graph_049_mu_0_2_node_364,1
graph_049_mu_0_2_node_84,1
graph_049_mu_0_2_node_703,0
graph_049_mu_0_2_node_184,0
graph_049_mu_0_2_node_761,1
graph_049_mu_0_2_node_805,0
graph_049_mu_0_2_node_769,1
graph_049_mu_0_2_node_129,0
graph_049_mu_0_2_node_355,0
graph_049_mu_0_2_node_20,0
graph_049_mu_0_2_node_193,0
graph_049_mu_0_2_node_281,0
graph_049_mu_0_2_node_830,1
graph_049_mu_0_2_node_589,1
graph_049_mu_0_2_node_551,0
graph_049_mu_0_2_node_974,1
graph_049_mu_0_2_node_96,0
graph_049_mu_0_2_node_705,0
graph_049_mu_0_2_node_852,0
graph_049_mu_0_2_node_529,1
graph_049_mu_0_2_node_730,0
graph_049_mu_0_2_node_928,0
graph_049_mu_0_2_node_496,0
graph_049_mu_0_2_node_636,0
graph_049_mu_0_2_node_494,0
graph_049_mu_0_2_node_557,0
graph_049_mu_0_2_node_277,0
graph_049_mu_0_2_node_605,0
graph_049_mu_0_2_node_176,1
graph_049_mu_0_2_node_836,0
graph_049_mu_0_2_node_528,1
graph_049_mu_0_2_node_582,0
graph_049_mu_0_2_node_781,1
graph_049_mu_0_2_node_35,0
graph_049_mu_0_2_node_203,1
graph_049_mu_0_2_node_140,0
graph_049_mu_0_2_node_100,0
graph_049_mu_0_2_node_139,1
graph_049_mu_0_2_node_490,1
graph_049_mu_0_2_node_297,0
graph_049_mu_0_2_node_264,1
graph_049_mu_0_2_node_932,0
graph_049_mu_0_2_node_428,1
graph_049_mu_0_2_node_488,1
graph_049_mu_0_2_node_375,0
graph_049_mu_0_2_node_414,1
graph_049_mu_0_2_node_751,1
graph_049_mu_0_2_node_755,0
graph_049_mu_0_2_node_806,0
graph_049_mu_0_2_node_816,1
graph_049_mu_0_2_node_670,1
graph_049_mu_0_2_node_893,0
graph_049_mu_0_2_node_227,0
graph_049_mu_0_2_node_855,0
graph_049_mu_0_2_node_567,0
graph_049_mu_0_2_node_895,1
graph_049_mu_0_2_node_565,1
graph_049_mu_0_2_node_570,1
graph_049_mu_0_2_node_102,0
graph_049_mu_0_2_node_188,0
graph_049_mu_0_2_node_136,0
graph_049_mu_0_2_node_30,0
graph_049_mu_0_2_node_546,0
graph_049_mu_0_2_node_543,0
graph_049_mu_0_2_node_945,1
graph_049_mu_0_2_node_285,1
graph_049_mu_0_2_node_183,1
graph_049_mu_0_2_node_371,0
graph_049_mu_0_2_node_787,0
graph_049_mu_0_2_node_981,1
graph_049_mu_0_2_node_54,1
graph_049_mu_0_2_node_141,0
graph_049_mu_0_2_node_903,0
graph_049_mu_0_2_node_498,0
graph_049_mu_0_2_node_610,0
graph_049_mu_0_2_node_117,0
graph_049_mu_0_2_node_818,0
graph_049_mu_0_2_node_158,0
graph_049_mu_0_2_node_363,0
graph_049_mu_0_2_node_876,1
graph_049_mu_0_2_node_448,0
graph_049_mu_0_2_node_854,0
graph_049_mu_0_2_node_334,1
graph_049_mu_0_2_node_639,0
graph_049_mu_0_2_node_937,1
graph_049_mu_0_2_node_641,1
graph_049_mu_0_2_node_944,1
graph_049_mu_0_2_node_159,0
graph_049_mu_0_2_node_50,0
graph_049_mu_0_2_node_942,0
graph_049_mu_0_2_node_689,1
graph_049_mu_0_2_node_472,1
graph_049_mu_0_2_node_99,1
graph_049_mu_0_2_node_409,0
graph_049_mu_0_2_node_420,1
graph_049_mu_0_2_node_109,0
graph_049_mu_0_2_node_86,0
graph_049_mu_0_2_node_603,0
graph_049_mu_0_2_node_695,1
graph_049_mu_0_2_node_265,1
graph_049_mu_0_2_node_643,1
graph_049_mu_0_2_node_16,0
graph_049_mu_0_2_node_346,1
graph_049_mu_0_2_node_719,1
graph_049_mu_0_2_node_933,0
graph_049_mu_0_2_node_989,1
graph_049_mu_0_2_node_23,0
graph_049_mu_0_2_node_623,0
graph_049_mu_0_2_node_891,0
graph_049_mu_0_2_node_559,1
