,Entropy
graph_034_mu_0_4_node_0,0.0676414
graph_034_mu_0_4_node_1,0.03534545
graph_034_mu_0_4_node_2,0.041092906
graph_034_mu_0_4_node_3,0.10744865
graph_034_mu_0_4_node_4,0.06301936
graph_034_mu_0_4_node_5,0.02605634
graph_034_mu_0_4_node_6,0.053190395
graph_034_mu_0_4_node_7,0.033744223
graph_034_mu_0_4_node_8,0.05781599
graph_034_mu_0_4_node_9,0.033872154
graph_034_mu_0_4_node_10,0.02605634
graph_034_mu_0_4_node_11,0.03435892
graph_034_mu_0_4_node_12,0.055276826
graph_034_mu_0_4_node_13,0.09725027
graph_034_mu_0_4_node_14,0.04054271
graph_034_mu_0_4_node_15,0.03916345
graph_034_mu_0_4_node_16,0.055363294
graph_034_mu_0_4_node_17,0.09297782
graph_034_mu_0_4_node_18,0.11040839
graph_034_mu_0_4_node_19,0.04001586
graph_034_mu_0_4_node_20,0.09219592
graph_034_mu_0_4_node_21,0.09078036
graph_034_mu_0_4_node_22,0.080029786
graph_034_mu_0_4_node_23,0.04195597
graph_034_mu_0_4_node_24,0.028962648
graph_034_mu_0_4_node_25,0.12943874
graph_034_mu_0_4_node_26,0.11760365
graph_034_mu_0_4_node_27,0.09219592
graph_034_mu_0_4_node_28,0.1232175
graph_034_mu_0_4_node_29,0.09078036
graph_034_mu_0_4_node_30,0.03957595
graph_034_mu_0_4_node_31,0.053190395
graph_034_mu_0_4_node_32,0.03916345
graph_034_mu_0_4_node_33,0.0676414
graph_034_mu_0_4_node_34,0.022036659
graph_034_mu_0_4_node_35,0.10671876
graph_034_mu_0_4_node_36,0.0753751
graph_034_mu_0_4_node_37,0.09219592
graph_034_mu_0_4_node_38,0.10848262
graph_034_mu_0_4_node_39,0.053190395
graph_034_mu_0_4_node_40,0.03957595
graph_034_mu_0_4_node_41,0.03957595
graph_034_mu_0_4_node_42,0.03534545
graph_034_mu_0_4_node_43,0.022036659
graph_034_mu_0_4_node_44,0.075360686
graph_034_mu_0_4_node_45,0.032473497
graph_034_mu_0_4_node_46,0.103719346
graph_034_mu_0_4_node_47,0.022791456
graph_034_mu_0_4_node_48,0.040627822
graph_034_mu_0_4_node_49,0.09620919
graph_034_mu_0_4_node_50,0.04001586
graph_034_mu_0_4_node_51,0.026259735
graph_034_mu_0_4_node_52,0.07527049
graph_034_mu_0_4_node_53,0.073966995
graph_034_mu_0_4_node_54,0.14415136
graph_034_mu_0_4_node_55,0.0497018
graph_034_mu_0_4_node_56,0.053190395
graph_034_mu_0_4_node_57,0.04001586
graph_034_mu_0_4_node_58,0.03435892
graph_034_mu_0_4_node_59,0.055276826
graph_034_mu_0_4_node_60,0.03435892
graph_034_mu_0_4_node_61,0.03435892
graph_034_mu_0_4_node_62,0.04054271
graph_034_mu_0_4_node_63,0.033744223
graph_034_mu_0_4_node_64,0.09078036
graph_034_mu_0_4_node_65,0.07546716
graph_034_mu_0_4_node_66,0.038494598
graph_034_mu_0_4_node_67,0.04001586
graph_034_mu_0_4_node_68,0.076172166
graph_034_mu_0_4_node_69,0.03534545
graph_034_mu_0_4_node_70,0.07546716
graph_034_mu_0_4_node_71,0.07761986
graph_034_mu_0_4_node_72,0.038494598
graph_034_mu_0_4_node_73,0.11686926
graph_034_mu_0_4_node_74,0.032473497
graph_034_mu_0_4_node_75,0.040627822
graph_034_mu_0_4_node_76,0.03916345
graph_034_mu_0_4_node_77,0.07534665
graph_034_mu_0_4_node_78,0.10744865
graph_034_mu_0_4_node_79,0.02605634
graph_034_mu_0_4_node_80,0.03435892
graph_034_mu_0_4_node_81,0.03534545
