,Entropy
graph_014_mu_0_4_node_0,0.036239937
graph_014_mu_0_4_node_1,0.025978575
graph_014_mu_0_4_node_2,0.041185707
graph_014_mu_0_4_node_3,0.018441012
graph_014_mu_0_4_node_4,0.06448607
graph_014_mu_0_4_node_5,0.028226981
graph_014_mu_0_4_node_6,0.03644727
graph_014_mu_0_4_node_7,0.050080817
graph_014_mu_0_4_node_8,0.03644727
graph_014_mu_0_4_node_9,0.026717726
graph_014_mu_0_4_node_10,0.093883164
graph_014_mu_0_4_node_11,0.051926762
graph_014_mu_0_4_node_12,0.042487014
graph_014_mu_0_4_node_13,0.036239937
graph_014_mu_0_4_node_14,0.094158985
graph_014_mu_0_4_node_15,0.021207148
graph_014_mu_0_4_node_16,0.031479795
graph_014_mu_0_4_node_17,0.040045768
graph_014_mu_0_4_node_18,0.033377156
graph_014_mu_0_4_node_19,0.08128527
graph_014_mu_0_4_node_20,0.028226981
graph_014_mu_0_4_node_21,0.08753421
graph_014_mu_0_4_node_22,0.029548999
graph_014_mu_0_4_node_23,0.025978575
graph_014_mu_0_4_node_24,0.038214456
graph_014_mu_0_4_node_25,0.031479795
graph_014_mu_0_4_node_26,0.06869751
graph_014_mu_0_4_node_27,0.051926762
graph_014_mu_0_4_node_28,0.030386638
graph_014_mu_0_4_node_29,0.029548999
graph_014_mu_0_4_node_30,0.06733258
graph_014_mu_0_4_node_31,0.051926762
graph_014_mu_0_4_node_32,0.09368538
graph_014_mu_0_4_node_33,0.07812047
graph_014_mu_0_4_node_34,0.051926762
graph_014_mu_0_4_node_35,0.05982075
graph_014_mu_0_4_node_36,0.029548999
graph_014_mu_0_4_node_37,0.040045768
graph_014_mu_0_4_node_38,0.018441012
graph_014_mu_0_4_node_39,0.0503923
graph_014_mu_0_4_node_40,0.0503923
graph_014_mu_0_4_node_41,0.026717726
graph_014_mu_0_4_node_42,0.07444931
graph_014_mu_0_4_node_43,0.042487014
graph_014_mu_0_4_node_44,0.042487014
graph_014_mu_0_4_node_45,0.038214456
graph_014_mu_0_4_node_46,0.029548999
graph_014_mu_0_4_node_47,0.028226981
graph_014_mu_0_4_node_48,0.038354423
graph_014_mu_0_4_node_49,0.08588009
graph_014_mu_0_4_node_50,0.0503923
graph_014_mu_0_4_node_51,0.0693141
graph_014_mu_0_4_node_52,0.028033089
graph_014_mu_0_4_node_53,0.0503923
graph_014_mu_0_4_node_54,0.042613577
graph_014_mu_0_4_node_55,0.051926762
graph_014_mu_0_4_node_56,0.020507367
graph_014_mu_0_4_node_57,0.029548999
graph_014_mu_0_4_node_58,0.03757914
graph_014_mu_0_4_node_59,0.020507367
graph_014_mu_0_4_node_60,0.028033089
graph_014_mu_0_4_node_61,0.042613577
graph_014_mu_0_4_node_62,0.029548999
