,Entropy
graph_0115_mu_0_4_node_0,0.028106952
graph_0115_mu_0_4_node_1,0.05519146
graph_0115_mu_0_4_node_2,0.06787102
graph_0115_mu_0_4_node_3,0.041799232
graph_0115_mu_0_4_node_4,0.041799232
graph_0115_mu_0_4_node_5,0.042948585
graph_0115_mu_0_4_node_6,0.05397753
graph_0115_mu_0_4_node_7,0.035976037
graph_0115_mu_0_4_node_8,0.042948585
graph_0115_mu_0_4_node_9,0.102106646
graph_0115_mu_0_4_node_10,0.046737123
graph_0115_mu_0_4_node_11,0.054106165
graph_0115_mu_0_4_node_12,0.042948585
graph_0115_mu_0_4_node_13,0.030107938
graph_0115_mu_0_4_node_14,0.06728944
graph_0115_mu_0_4_node_15,0.029061915
graph_0115_mu_0_4_node_16,0.05397753
graph_0115_mu_0_4_node_17,0.032095734
graph_0115_mu_0_4_node_18,0.032095734
graph_0115_mu_0_4_node_19,0.06707668
graph_0115_mu_0_4_node_20,0.04901468
graph_0115_mu_0_4_node_21,0.042948585
graph_0115_mu_0_4_node_22,0.025881508
graph_0115_mu_0_4_node_23,0.035976037
graph_0115_mu_0_4_node_24,0.034499343
graph_0115_mu_0_4_node_25,0.028582443
graph_0115_mu_0_4_node_26,0.04636321
graph_0115_mu_0_4_node_27,0.11975206
graph_0115_mu_0_4_node_28,0.049702767
graph_0115_mu_0_4_node_29,0.025881508
graph_0115_mu_0_4_node_30,0.05519146
graph_0115_mu_0_4_node_31,0.028106952
graph_0115_mu_0_4_node_32,0.054106165
graph_0115_mu_0_4_node_33,0.07150836
graph_0115_mu_0_4_node_34,0.046737123
graph_0115_mu_0_4_node_35,0.045933988
graph_0115_mu_0_4_node_36,0.05511966
graph_0115_mu_0_4_node_37,0.027717358
graph_0115_mu_0_4_node_38,0.046737123
graph_0115_mu_0_4_node_39,0.08431008
graph_0115_mu_0_4_node_40,0.014994892
graph_0115_mu_0_4_node_41,0.054106165
graph_0115_mu_0_4_node_42,0.030771421
graph_0115_mu_0_4_node_43,0.034499343
graph_0115_mu_0_4_node_44,0.05079651
graph_0115_mu_0_4_node_45,0.04901468
graph_0115_mu_0_4_node_46,0.03707759
graph_0115_mu_0_4_node_47,0.06853028
graph_0115_mu_0_4_node_48,0.037710823
graph_0115_mu_0_4_node_49,0.07195805
graph_0115_mu_0_4_node_50,0.046296693
graph_0115_mu_0_4_node_51,0.03212671
graph_0115_mu_0_4_node_52,0.05079651
graph_0115_mu_0_4_node_53,0.014994892
graph_0115_mu_0_4_node_54,0.08957107
graph_0115_mu_0_4_node_55,0.034499343
graph_0115_mu_0_4_node_56,0.10639112
graph_0115_mu_0_4_node_57,0.046737123
graph_0115_mu_0_4_node_58,0.069828585
graph_0115_mu_0_4_node_59,0.04652799
graph_0115_mu_0_4_node_60,0.032095734
graph_0115_mu_0_4_node_61,0.04172141
graph_0115_mu_0_4_node_62,0.024897827
