,Entropy
graph_091_mu_0_4_node_0,0.06054693
graph_091_mu_0_4_node_1,0.050548147
graph_091_mu_0_4_node_2,0.042403594
graph_091_mu_0_4_node_3,0.043203738
graph_091_mu_0_4_node_4,0.039862633
graph_091_mu_0_4_node_5,0.05600947
graph_091_mu_0_4_node_6,0.08125104
graph_091_mu_0_4_node_7,0.026612297
graph_091_mu_0_4_node_8,0.057943664
graph_091_mu_0_4_node_9,0.055650085
graph_091_mu_0_4_node_10,0.06434983
graph_091_mu_0_4_node_11,0.106277086
graph_091_mu_0_4_node_12,0.10732323
graph_091_mu_0_4_node_13,0.026791748
graph_091_mu_0_4_node_14,0.029140688
graph_091_mu_0_4_node_15,0.14779314
graph_091_mu_0_4_node_16,0.029140688
graph_091_mu_0_4_node_17,0.039862633
graph_091_mu_0_4_node_18,0.11461715
graph_091_mu_0_4_node_19,0.029140688
graph_091_mu_0_4_node_20,0.07356149
graph_091_mu_0_4_node_21,0.060375746
graph_091_mu_0_4_node_22,0.12909624
graph_091_mu_0_4_node_23,0.06054693
graph_091_mu_0_4_node_24,0.03878227
graph_091_mu_0_4_node_25,0.0668156
graph_091_mu_0_4_node_26,0.026791748
graph_091_mu_0_4_node_27,0.0800328
graph_091_mu_0_4_node_28,0.0639491
graph_091_mu_0_4_node_29,0.039862633
graph_091_mu_0_4_node_30,0.038792
graph_091_mu_0_4_node_31,0.073795654
graph_091_mu_0_4_node_32,0.13460729
graph_091_mu_0_4_node_33,0.02933258
graph_091_mu_0_4_node_34,0.031589095
graph_091_mu_0_4_node_35,0.0639491
graph_091_mu_0_4_node_36,0.14307553
graph_091_mu_0_4_node_37,0.059229538
graph_091_mu_0_4_node_38,0.097446345
graph_091_mu_0_4_node_39,0.024506915
graph_091_mu_0_4_node_40,0.031589095
graph_091_mu_0_4_node_41,0.03878227
graph_091_mu_0_4_node_42,0.03492771
graph_091_mu_0_4_node_43,0.041348908
graph_091_mu_0_4_node_44,0.039862633
graph_091_mu_0_4_node_45,0.096597776
graph_091_mu_0_4_node_46,0.042403594
graph_091_mu_0_4_node_47,0.08125104
graph_091_mu_0_4_node_48,0.03878227
graph_091_mu_0_4_node_49,0.03878227
graph_091_mu_0_4_node_50,0.04233698
graph_091_mu_0_4_node_51,0.028780928
graph_091_mu_0_4_node_52,0.057943664
graph_091_mu_0_4_node_53,0.05539351
graph_091_mu_0_4_node_54,0.03917546
graph_091_mu_0_4_node_55,0.027863152
graph_091_mu_0_4_node_56,0.0800328
graph_091_mu_0_4_node_57,0.10039566
graph_091_mu_0_4_node_58,0.048555497
graph_091_mu_0_4_node_59,0.05819269
graph_091_mu_0_4_node_60,0.027863152
graph_091_mu_0_4_node_61,0.029140688
graph_091_mu_0_4_node_62,0.04295984
graph_091_mu_0_4_node_63,0.043203738
graph_091_mu_0_4_node_64,0.05819269
graph_091_mu_0_4_node_65,0.030584786
graph_091_mu_0_4_node_66,0.028705237
graph_091_mu_0_4_node_67,0.10734404
graph_091_mu_0_4_node_68,0.029140688
graph_091_mu_0_4_node_69,0.043203738
graph_091_mu_0_4_node_70,0.042403594
graph_091_mu_0_4_node_71,0.043203738
graph_091_mu_0_4_node_72,0.026612297
graph_091_mu_0_4_node_73,0.03492771
graph_091_mu_0_4_node_74,0.03492771
graph_091_mu_0_4_node_75,0.026612297
graph_091_mu_0_4_node_76,0.039876934
graph_091_mu_0_4_node_77,0.026791748
graph_091_mu_0_4_node_78,0.031589095
graph_091_mu_0_4_node_79,0.0800328
graph_091_mu_0_4_node_80,0.10211873
graph_091_mu_0_4_node_81,0.0639491
graph_091_mu_0_4_node_82,0.0800328
graph_091_mu_0_4_node_83,0.043354776
graph_091_mu_0_4_node_84,0.027863152
graph_091_mu_0_4_node_85,0.026612297
graph_091_mu_0_4_node_86,0.04295984
graph_091_mu_0_4_node_87,0.030584786
graph_091_mu_0_4_node_88,0.050548147
graph_091_mu_0_4_node_89,0.027863152
graph_091_mu_0_4_node_90,0.0753656
graph_091_mu_0_4_node_91,0.048555497
graph_091_mu_0_4_node_92,0.041522477
graph_091_mu_0_4_node_93,0.028780928
graph_091_mu_0_4_node_94,0.05600947
graph_091_mu_0_4_node_95,0.048555497
graph_091_mu_0_4_node_96,0.026612297
graph_091_mu_0_4_node_97,0.06054693
graph_091_mu_0_4_node_98,0.026612297
graph_091_mu_0_4_node_99,0.05819269
graph_091_mu_0_4_node_100,0.08125104
graph_091_mu_0_4_node_101,0.050548147
graph_091_mu_0_4_node_102,0.029140688
graph_091_mu_0_4_node_103,0.05819269
graph_091_mu_0_4_node_104,0.051150262
graph_091_mu_0_4_node_105,0.112428375
graph_091_mu_0_4_node_106,0.020337624
graph_091_mu_0_4_node_107,0.03492771
graph_091_mu_0_4_node_108,0.042403594
graph_091_mu_0_4_node_109,0.05819269
graph_091_mu_0_4_node_110,0.042403594
graph_091_mu_0_4_node_111,0.04233698
graph_091_mu_0_4_node_112,0.020337624
graph_091_mu_0_4_node_113,0.03878227
graph_091_mu_0_4_node_114,0.05600947
graph_091_mu_0_4_node_115,0.027863152
graph_091_mu_0_4_node_116,0.038792
graph_091_mu_0_4_node_117,0.07391274
graph_091_mu_0_4_node_118,0.028780928
graph_091_mu_0_4_node_119,0.04233698
graph_091_mu_0_4_node_120,0.043203738
graph_091_mu_0_4_node_121,0.053794526
graph_091_mu_0_4_node_122,0.05600947
graph_091_mu_0_4_node_123,0.024506915
graph_091_mu_0_4_node_124,0.07321841
graph_091_mu_0_4_node_125,0.0800328
graph_091_mu_0_4_node_126,0.031589095
graph_091_mu_0_4_node_127,0.041522477
graph_091_mu_0_4_node_128,0.027863152
graph_091_mu_0_4_node_129,0.09687631
graph_091_mu_0_4_node_130,0.031589095
graph_091_mu_0_4_node_131,0.057943664
graph_091_mu_0_4_node_132,0.050814062
graph_091_mu_0_4_node_133,0.03492771
graph_091_mu_0_4_node_134,0.026612297
graph_091_mu_0_4_node_135,0.101617076
graph_091_mu_0_4_node_136,0.04233698
graph_091_mu_0_4_node_137,0.101984866
graph_091_mu_0_4_node_138,0.029140688
graph_091_mu_0_4_node_139,0.08125104
graph_091_mu_0_4_node_140,0.050548147
graph_091_mu_0_4_node_141,0.05819269
graph_091_mu_0_4_node_142,0.031589095
graph_091_mu_0_4_node_143,0.04233698
graph_091_mu_0_4_node_144,0.04295984
graph_091_mu_0_4_node_145,0.05657496
graph_091_mu_0_4_node_146,0.028780928
graph_091_mu_0_4_node_147,0.03841095
graph_091_mu_0_4_node_148,0.038792
graph_091_mu_0_4_node_149,0.0639491
graph_091_mu_0_4_node_150,0.05600947
graph_091_mu_0_4_node_151,0.08125104
graph_091_mu_0_4_node_152,0.08125104
graph_091_mu_0_4_node_153,0.028780928
graph_091_mu_0_4_node_154,0.043354776
graph_091_mu_0_4_node_155,0.10288394
graph_091_mu_0_4_node_156,0.03492771
graph_091_mu_0_4_node_157,0.04233698
graph_091_mu_0_4_node_158,0.029140688
graph_091_mu_0_4_node_159,0.100822784
graph_091_mu_0_4_node_160,0.038792
graph_091_mu_0_4_node_161,0.048555497
graph_091_mu_0_4_node_162,0.029140688
graph_091_mu_0_4_node_163,0.08125104
graph_091_mu_0_4_node_164,0.0800328
graph_091_mu_0_4_node_165,0.038792
graph_091_mu_0_4_node_166,0.07524085
graph_091_mu_0_4_node_167,0.050548147
graph_091_mu_0_4_node_168,0.043203738
graph_091_mu_0_4_node_169,0.031589095
graph_091_mu_0_4_node_170,0.03492771
graph_091_mu_0_4_node_171,0.11506899
graph_091_mu_0_4_node_172,0.03492771
graph_091_mu_0_4_node_173,0.027863152
graph_091_mu_0_4_node_174,0.038792
graph_091_mu_0_4_node_175,0.10211873
graph_091_mu_0_4_node_176,0.028780928
graph_091_mu_0_4_node_177,0.029140688
graph_091_mu_0_4_node_178,0.028780928
graph_091_mu_0_4_node_179,0.050548147
graph_091_mu_0_4_node_180,0.04295984
graph_091_mu_0_4_node_181,0.029140688
graph_091_mu_0_4_node_182,0.020337624
graph_091_mu_0_4_node_183,0.031589095
graph_091_mu_0_4_node_184,0.091291495
graph_091_mu_0_4_node_185,0.039862633
graph_091_mu_0_4_node_186,0.029040944
graph_091_mu_0_4_node_187,0.020337624
graph_091_mu_0_4_node_188,0.048555497
graph_091_mu_0_4_node_189,0.10211873
graph_091_mu_0_4_node_190,0.026791748
graph_091_mu_0_4_node_191,0.038792
graph_091_mu_0_4_node_192,0.057943664
graph_091_mu_0_4_node_193,0.058145408
graph_091_mu_0_4_node_194,0.038792
