,Entropy
graph_0107_mu_0_4_node_0,0.13287546
graph_0107_mu_0_4_node_1,0.03395185
graph_0107_mu_0_4_node_2,0.0669886
graph_0107_mu_0_4_node_3,0.049230948
graph_0107_mu_0_4_node_4,0.0669886
graph_0107_mu_0_4_node_5,0.14512707
graph_0107_mu_0_4_node_6,0.0763167
graph_0107_mu_0_4_node_7,0.059865683
graph_0107_mu_0_4_node_8,0.034769442
graph_0107_mu_0_4_node_9,0.06111587
graph_0107_mu_0_4_node_10,0.033784326
graph_0107_mu_0_4_node_11,0.15589002
graph_0107_mu_0_4_node_12,0.0558619
graph_0107_mu_0_4_node_13,0.050668176
graph_0107_mu_0_4_node_14,0.10143951
graph_0107_mu_0_4_node_15,0.03308331
graph_0107_mu_0_4_node_16,0.04228696
graph_0107_mu_0_4_node_17,0.066032216
graph_0107_mu_0_4_node_18,0.034769442
graph_0107_mu_0_4_node_19,0.04108189
graph_0107_mu_0_4_node_20,0.032228827
graph_0107_mu_0_4_node_21,0.03308331
graph_0107_mu_0_4_node_22,0.0669886
graph_0107_mu_0_4_node_23,0.075286776
graph_0107_mu_0_4_node_24,0.041065324
graph_0107_mu_0_4_node_25,0.045076817
graph_0107_mu_0_4_node_26,0.07415027
graph_0107_mu_0_4_node_27,0.03348219
graph_0107_mu_0_4_node_28,0.0669886
graph_0107_mu_0_4_node_29,0.050536107
graph_0107_mu_0_4_node_30,0.03348219
graph_0107_mu_0_4_node_31,0.0608307
graph_0107_mu_0_4_node_32,0.034769442
graph_0107_mu_0_4_node_33,0.034512766
graph_0107_mu_0_4_node_34,0.057034466
graph_0107_mu_0_4_node_35,0.041065324
graph_0107_mu_0_4_node_36,0.059865683
graph_0107_mu_0_4_node_37,0.04433303
graph_0107_mu_0_4_node_38,0.045076817
graph_0107_mu_0_4_node_39,0.050668176
graph_0107_mu_0_4_node_40,0.04020241
graph_0107_mu_0_4_node_41,0.049102563
graph_0107_mu_0_4_node_42,0.032228827
graph_0107_mu_0_4_node_43,0.02995918
graph_0107_mu_0_4_node_44,0.057034466
graph_0107_mu_0_4_node_45,0.028862705
graph_0107_mu_0_4_node_46,0.057034466
graph_0107_mu_0_4_node_47,0.08958587
graph_0107_mu_0_4_node_48,0.057034466
graph_0107_mu_0_4_node_49,0.034769442
graph_0107_mu_0_4_node_50,0.02995918
graph_0107_mu_0_4_node_51,0.076357104
graph_0107_mu_0_4_node_52,0.04108189
graph_0107_mu_0_4_node_53,0.03308331
graph_0107_mu_0_4_node_54,0.03308331
graph_0107_mu_0_4_node_55,0.032228827
graph_0107_mu_0_4_node_56,0.07140192
graph_0107_mu_0_4_node_57,0.04020241
graph_0107_mu_0_4_node_58,0.057034466
graph_0107_mu_0_4_node_59,0.04433303
graph_0107_mu_0_4_node_60,0.0720329
graph_0107_mu_0_4_node_61,0.116531715
graph_0107_mu_0_4_node_62,0.10894606
graph_0107_mu_0_4_node_63,0.04020241
graph_0107_mu_0_4_node_64,0.061740987
graph_0107_mu_0_4_node_65,0.032228827
graph_0107_mu_0_4_node_66,0.14789818
graph_0107_mu_0_4_node_67,0.03308331
graph_0107_mu_0_4_node_68,0.032228827
graph_0107_mu_0_4_node_69,0.05211156
graph_0107_mu_0_4_node_70,0.045076817
graph_0107_mu_0_4_node_71,0.041065324
graph_0107_mu_0_4_node_72,0.02995918
graph_0107_mu_0_4_node_73,0.076177344
graph_0107_mu_0_4_node_74,0.061982643
graph_0107_mu_0_4_node_75,0.02995918
graph_0107_mu_0_4_node_76,0.03395185
graph_0107_mu_0_4_node_77,0.041263275
graph_0107_mu_0_4_node_78,0.041263275
graph_0107_mu_0_4_node_79,0.03308331
graph_0107_mu_0_4_node_80,0.028862705
graph_0107_mu_0_4_node_81,0.041263275
graph_0107_mu_0_4_node_82,0.055232216
graph_0107_mu_0_4_node_83,0.14815034
graph_0107_mu_0_4_node_84,0.034512766
graph_0107_mu_0_4_node_85,0.02995918
