,Entropy
graph_026_mu_0_4_node_0,0.03073967
graph_026_mu_0_4_node_1,0.021100648
graph_026_mu_0_4_node_2,0.050289903
graph_026_mu_0_4_node_3,0.02418898
graph_026_mu_0_4_node_4,0.050289903
graph_026_mu_0_4_node_5,0.029053016
graph_026_mu_0_4_node_6,0.027305039
graph_026_mu_0_4_node_7,0.029053016
graph_026_mu_0_4_node_8,0.049348664
graph_026_mu_0_4_node_9,0.065112
graph_026_mu_0_4_node_10,0.04280352
graph_026_mu_0_4_node_11,0.027620483
graph_026_mu_0_4_node_12,0.03543306
graph_026_mu_0_4_node_13,0.072734796
graph_026_mu_0_4_node_14,0.07916273
graph_026_mu_0_4_node_15,0.022373509
graph_026_mu_0_4_node_16,0.04363772
graph_026_mu_0_4_node_17,0.07189241
graph_026_mu_0_4_node_18,0.03543306
graph_026_mu_0_4_node_19,0.037731383
graph_026_mu_0_4_node_20,0.026472064
graph_026_mu_0_4_node_21,0.029564187
graph_026_mu_0_4_node_22,0.058758564
graph_026_mu_0_4_node_23,0.050289903
graph_026_mu_0_4_node_24,0.04502459
graph_026_mu_0_4_node_25,0.028079674
graph_026_mu_0_4_node_26,0.034943655
graph_026_mu_0_4_node_27,0.029053016
graph_026_mu_0_4_node_28,0.04399586
graph_026_mu_0_4_node_29,0.039898172
graph_026_mu_0_4_node_30,0.0315307
graph_026_mu_0_4_node_31,0.04399586
graph_026_mu_0_4_node_32,0.04918812
graph_026_mu_0_4_node_33,0.026989106
graph_026_mu_0_4_node_34,0.028079674
graph_026_mu_0_4_node_35,0.034943655
graph_026_mu_0_4_node_36,0.049348664
graph_026_mu_0_4_node_37,0.029067041
graph_026_mu_0_4_node_38,0.027620483
graph_026_mu_0_4_node_39,0.03073967
graph_026_mu_0_4_node_40,0.02858095
graph_026_mu_0_4_node_41,0.047935873
graph_026_mu_0_4_node_42,0.06586534
graph_026_mu_0_4_node_43,0.07323252
graph_026_mu_0_4_node_44,0.029067041
graph_026_mu_0_4_node_45,0.05187648
graph_026_mu_0_4_node_46,0.07360504
graph_026_mu_0_4_node_47,0.03073967
graph_026_mu_0_4_node_48,0.02418898
graph_026_mu_0_4_node_49,0.04918812
graph_026_mu_0_4_node_50,0.026472064
graph_026_mu_0_4_node_51,0.04502459
graph_026_mu_0_4_node_52,0.073166825
graph_026_mu_0_4_node_53,0.029067041
graph_026_mu_0_4_node_54,0.058758564
graph_026_mu_0_4_node_55,0.058606233
graph_026_mu_0_4_node_56,0.022442713
graph_026_mu_0_4_node_57,0.08076483
graph_026_mu_0_4_node_58,0.1110224
graph_026_mu_0_4_node_59,0.04399586
graph_026_mu_0_4_node_60,0.047105096
graph_026_mu_0_4_node_61,0.029067041
graph_026_mu_0_4_node_62,0.073786095
graph_026_mu_0_4_node_63,0.03295242
graph_026_mu_0_4_node_64,0.0649108
graph_026_mu_0_4_node_65,0.06632537
graph_026_mu_0_4_node_66,0.027055226
graph_026_mu_0_4_node_67,0.029067041
graph_026_mu_0_4_node_68,0.027620483
graph_026_mu_0_4_node_69,0.058758564
graph_026_mu_0_4_node_70,0.034943655
graph_026_mu_0_4_node_71,0.027620483
graph_026_mu_0_4_node_72,0.043793194
graph_026_mu_0_4_node_73,0.03064278
graph_026_mu_0_4_node_74,0.058758564
graph_026_mu_0_4_node_75,0.058758564
graph_026_mu_0_4_node_76,0.039898172
graph_026_mu_0_4_node_77,0.058758564
graph_026_mu_0_4_node_78,0.03346873
graph_026_mu_0_4_node_79,0.045409776
graph_026_mu_0_4_node_80,0.02418898
graph_026_mu_0_4_node_81,0.047656365
graph_026_mu_0_4_node_82,0.026472064
graph_026_mu_0_4_node_83,0.07251865
graph_026_mu_0_4_node_84,0.029067041
graph_026_mu_0_4_node_85,0.049348664
graph_026_mu_0_4_node_86,0.02858095
graph_026_mu_0_4_node_87,0.027055226
graph_026_mu_0_4_node_88,0.03295242
graph_026_mu_0_4_node_89,0.02766065
graph_026_mu_0_4_node_90,0.02858095
graph_026_mu_0_4_node_91,0.022373509
graph_026_mu_0_4_node_92,0.058606233
graph_026_mu_0_4_node_93,0.073786095
graph_026_mu_0_4_node_94,0.11867631
graph_026_mu_0_4_node_95,0.04979139
graph_026_mu_0_4_node_96,0.08076483
graph_026_mu_0_4_node_97,0.02858095
graph_026_mu_0_4_node_98,0.03346873
graph_026_mu_0_4_node_99,0.0315307
graph_026_mu_0_4_node_100,0.026472064
graph_026_mu_0_4_node_101,0.03073967
graph_026_mu_0_4_node_102,0.07348607
graph_026_mu_0_4_node_103,0.022442713
graph_026_mu_0_4_node_104,0.03543306
graph_026_mu_0_4_node_105,0.022373509
graph_026_mu_0_4_node_106,0.04363772
graph_026_mu_0_4_node_107,0.0442283
graph_026_mu_0_4_node_108,0.049552593
graph_026_mu_0_4_node_109,0.028079674
graph_026_mu_0_4_node_110,0.08076483
graph_026_mu_0_4_node_111,0.029053016
graph_026_mu_0_4_node_112,0.04918812
graph_026_mu_0_4_node_113,0.022373509
graph_026_mu_0_4_node_114,0.027305039
graph_026_mu_0_4_node_115,0.073675156
graph_026_mu_0_4_node_116,0.03543306
graph_026_mu_0_4_node_117,0.0315307
graph_026_mu_0_4_node_118,0.07888179
graph_026_mu_0_4_node_119,0.044012442
graph_026_mu_0_4_node_120,0.06593726
graph_026_mu_0_4_node_121,0.0315307
graph_026_mu_0_4_node_122,0.08076483
graph_026_mu_0_4_node_123,0.064344
graph_026_mu_0_4_node_124,0.034943655
graph_026_mu_0_4_node_125,0.029773647
graph_026_mu_0_4_node_126,0.0315307
graph_026_mu_0_4_node_127,0.029564187
graph_026_mu_0_4_node_128,0.049552593
graph_026_mu_0_4_node_129,0.028079674
graph_026_mu_0_4_node_130,0.044655044
graph_026_mu_0_4_node_131,0.021100648
graph_026_mu_0_4_node_132,0.027055226
graph_026_mu_0_4_node_133,0.050425816
graph_026_mu_0_4_node_134,0.026472064
graph_026_mu_0_4_node_135,0.0315307
graph_026_mu_0_4_node_136,0.050289903
graph_026_mu_0_4_node_137,0.02418898
graph_026_mu_0_4_node_138,0.073786095
graph_026_mu_0_4_node_139,0.03346873
graph_026_mu_0_4_node_140,0.04502459
graph_026_mu_0_4_node_141,0.06284113
graph_026_mu_0_4_node_142,0.026472064
graph_026_mu_0_4_node_143,0.029053016
graph_026_mu_0_4_node_144,0.039898172
graph_026_mu_0_4_node_145,0.04502459
graph_026_mu_0_4_node_146,0.03543306
graph_026_mu_0_4_node_147,0.029067041
graph_026_mu_0_4_node_148,0.029067041
graph_026_mu_0_4_node_149,0.02418898
graph_026_mu_0_4_node_150,0.03346873
graph_026_mu_0_4_node_151,0.04399586
graph_026_mu_0_4_node_152,0.022373509
graph_026_mu_0_4_node_153,0.027055226
graph_026_mu_0_4_node_154,0.022373509
graph_026_mu_0_4_node_155,0.029053016
graph_026_mu_0_4_node_156,0.022373509
graph_026_mu_0_4_node_157,0.02858095
graph_026_mu_0_4_node_158,0.05094497
graph_026_mu_0_4_node_159,0.027305039
graph_026_mu_0_4_node_160,0.049552593
graph_026_mu_0_4_node_161,0.022373509
graph_026_mu_0_4_node_162,0.049348664
graph_026_mu_0_4_node_163,0.08076483
graph_026_mu_0_4_node_164,0.03064278
graph_026_mu_0_4_node_165,0.026472064
graph_026_mu_0_4_node_166,0.073786095
graph_026_mu_0_4_node_167,0.03064278
graph_026_mu_0_4_node_168,0.058606233
graph_026_mu_0_4_node_169,0.026472064
graph_026_mu_0_4_node_170,0.049348664
graph_026_mu_0_4_node_171,0.07382422
graph_026_mu_0_4_node_172,0.029053016
graph_026_mu_0_4_node_173,0.027055226
graph_026_mu_0_4_node_174,0.058758564
graph_026_mu_0_4_node_175,0.07322597
graph_026_mu_0_4_node_176,0.02418898
graph_026_mu_0_4_node_177,0.08076483
graph_026_mu_0_4_node_178,0.02418898
graph_026_mu_0_4_node_179,0.029067041
graph_026_mu_0_4_node_180,0.03295242
graph_026_mu_0_4_node_181,0.027620483
graph_026_mu_0_4_node_182,0.026472064
graph_026_mu_0_4_node_183,0.03295242
graph_026_mu_0_4_node_184,0.022373509
graph_026_mu_0_4_node_185,0.04502459
graph_026_mu_0_4_node_186,0.049348664
graph_026_mu_0_4_node_187,0.073786095
graph_026_mu_0_4_node_188,0.027055226
graph_026_mu_0_4_node_189,0.029564187
graph_026_mu_0_4_node_190,0.021365676
graph_026_mu_0_4_node_191,0.034943655
graph_026_mu_0_4_node_192,0.022442713
graph_026_mu_0_4_node_193,0.06092363
graph_026_mu_0_4_node_194,0.050879065
graph_026_mu_0_4_node_195,0.03346873
graph_026_mu_0_4_node_196,0.022442713
graph_026_mu_0_4_node_197,0.02858095
graph_026_mu_0_4_node_198,0.034943655
graph_026_mu_0_4_node_199,0.026472064
graph_026_mu_0_4_node_200,0.03295242
graph_026_mu_0_4_node_201,0.049552593
