,Entropy
graph_0110_mu_0_4_node_0,0.06906006
graph_0110_mu_0_4_node_1,0.028220668
graph_0110_mu_0_4_node_2,0.037143216
graph_0110_mu_0_4_node_3,0.06899173
graph_0110_mu_0_4_node_4,0.030613564
graph_0110_mu_0_4_node_5,0.028220668
graph_0110_mu_0_4_node_6,0.045125023
graph_0110_mu_0_4_node_7,0.045125023
graph_0110_mu_0_4_node_8,0.09380568
graph_0110_mu_0_4_node_9,0.036536865
graph_0110_mu_0_4_node_10,0.039080273
graph_0110_mu_0_4_node_11,0.038158428
graph_0110_mu_0_4_node_12,0.057657976
graph_0110_mu_0_4_node_13,0.045125023
graph_0110_mu_0_4_node_14,0.039080273
graph_0110_mu_0_4_node_15,0.036536865
graph_0110_mu_0_4_node_16,0.10685218
graph_0110_mu_0_4_node_17,0.04069594
graph_0110_mu_0_4_node_18,0.03443008
graph_0110_mu_0_4_node_19,0.088633485
graph_0110_mu_0_4_node_20,0.08622931
graph_0110_mu_0_4_node_21,0.036209863
graph_0110_mu_0_4_node_22,0.04288173
graph_0110_mu_0_4_node_23,0.036536865
graph_0110_mu_0_4_node_24,0.08052208
graph_0110_mu_0_4_node_25,0.032008767
graph_0110_mu_0_4_node_26,0.039080273
graph_0110_mu_0_4_node_27,0.043964256
graph_0110_mu_0_4_node_28,0.024396123
graph_0110_mu_0_4_node_29,0.068823144
graph_0110_mu_0_4_node_30,0.06186912
graph_0110_mu_0_4_node_31,0.024396123
graph_0110_mu_0_4_node_32,0.032008767
graph_0110_mu_0_4_node_33,0.1366825
graph_0110_mu_0_4_node_34,0.03443008
graph_0110_mu_0_4_node_35,0.030356986
graph_0110_mu_0_4_node_36,0.044590246
graph_0110_mu_0_4_node_37,0.14574333
graph_0110_mu_0_4_node_38,0.027614819
graph_0110_mu_0_4_node_39,0.05688162
graph_0110_mu_0_4_node_40,0.029732103
graph_0110_mu_0_4_node_41,0.04288173
graph_0110_mu_0_4_node_42,0.024396123
graph_0110_mu_0_4_node_43,0.039080273
graph_0110_mu_0_4_node_44,0.029276123
graph_0110_mu_0_4_node_45,0.057029303
graph_0110_mu_0_4_node_46,0.04288173
graph_0110_mu_0_4_node_47,0.045125023
graph_0110_mu_0_4_node_48,0.123378135
graph_0110_mu_0_4_node_49,0.060968693
graph_0110_mu_0_4_node_50,0.045125023
graph_0110_mu_0_4_node_51,0.04288173
graph_0110_mu_0_4_node_52,0.057846293
graph_0110_mu_0_4_node_53,0.039366532
graph_0110_mu_0_4_node_54,0.13767385
graph_0110_mu_0_4_node_55,0.039366532
graph_0110_mu_0_4_node_56,0.062380455
graph_0110_mu_0_4_node_57,0.057112787
graph_0110_mu_0_4_node_58,0.113168955
graph_0110_mu_0_4_node_59,0.030613564
graph_0110_mu_0_4_node_60,0.036209863
graph_0110_mu_0_4_node_61,0.019588014
graph_0110_mu_0_4_node_62,0.036536865
graph_0110_mu_0_4_node_63,0.04288173
graph_0110_mu_0_4_node_64,0.1353025
graph_0110_mu_0_4_node_65,0.036536865
graph_0110_mu_0_4_node_66,0.048021827
graph_0110_mu_0_4_node_67,0.039080273
graph_0110_mu_0_4_node_68,0.044917595
graph_0110_mu_0_4_node_69,0.048021827
graph_0110_mu_0_4_node_70,0.037143216
graph_0110_mu_0_4_node_71,0.030356986
graph_0110_mu_0_4_node_72,0.04288173
graph_0110_mu_0_4_node_73,0.036209863
graph_0110_mu_0_4_node_74,0.048021827
graph_0110_mu_0_4_node_75,0.030613564
graph_0110_mu_0_4_node_76,0.030613564
graph_0110_mu_0_4_node_77,0.034464885
graph_0110_mu_0_4_node_78,0.03443008
graph_0110_mu_0_4_node_79,0.058148764
graph_0110_mu_0_4_node_80,0.037143216
graph_0110_mu_0_4_node_81,0.024396123
graph_0110_mu_0_4_node_82,0.053645182
graph_0110_mu_0_4_node_83,0.04288173
graph_0110_mu_0_4_node_84,0.045557387
graph_0110_mu_0_4_node_85,0.034464885
graph_0110_mu_0_4_node_86,0.027614819
graph_0110_mu_0_4_node_87,0.037143216
graph_0110_mu_0_4_node_88,0.07496419
graph_0110_mu_0_4_node_89,0.034464885
graph_0110_mu_0_4_node_90,0.04288173
graph_0110_mu_0_4_node_91,0.029276123
graph_0110_mu_0_4_node_92,0.029276123
graph_0110_mu_0_4_node_93,0.05752524
graph_0110_mu_0_4_node_94,0.05762021
graph_0110_mu_0_4_node_95,0.04288173
graph_0110_mu_0_4_node_96,0.057112787
graph_0110_mu_0_4_node_97,0.057674546
graph_0110_mu_0_4_node_98,0.019588014
graph_0110_mu_0_4_node_99,0.036536865
graph_0110_mu_0_4_node_100,0.038158428
graph_0110_mu_0_4_node_101,0.043964256
graph_0110_mu_0_4_node_102,0.039366532
graph_0110_mu_0_4_node_103,0.036536865
graph_0110_mu_0_4_node_104,0.034530018
graph_0110_mu_0_4_node_105,0.039366532
graph_0110_mu_0_4_node_106,0.057368483
graph_0110_mu_0_4_node_107,0.039366532
graph_0110_mu_0_4_node_108,0.019588014
graph_0110_mu_0_4_node_109,0.032008767
graph_0110_mu_0_4_node_110,0.032008767
graph_0110_mu_0_4_node_111,0.028220668
graph_0110_mu_0_4_node_112,0.028220668
graph_0110_mu_0_4_node_113,0.024396123
graph_0110_mu_0_4_node_114,0.024396123
graph_0110_mu_0_4_node_115,0.052174803
graph_0110_mu_0_4_node_116,0.071986265
graph_0110_mu_0_4_node_117,0.0689338
graph_0110_mu_0_4_node_118,0.037143216
graph_0110_mu_0_4_node_119,0.024396123
graph_0110_mu_0_4_node_120,0.041878287
graph_0110_mu_0_4_node_121,0.032008767
graph_0110_mu_0_4_node_122,0.046380915
graph_0110_mu_0_4_node_123,0.019588014
graph_0110_mu_0_4_node_124,0.043964256
graph_0110_mu_0_4_node_125,0.068823144
graph_0110_mu_0_4_node_126,0.039080273
graph_0110_mu_0_4_node_127,0.05688162
graph_0110_mu_0_4_node_128,0.052174803
graph_0110_mu_0_4_node_129,0.068771824
graph_0110_mu_0_4_node_130,0.041873977
graph_0110_mu_0_4_node_131,0.030356986
graph_0110_mu_0_4_node_132,0.039080273
graph_0110_mu_0_4_node_133,0.03940939
graph_0110_mu_0_4_node_134,0.05688162
graph_0110_mu_0_4_node_135,0.05752524
graph_0110_mu_0_4_node_136,0.030356986
graph_0110_mu_0_4_node_137,0.06253094
graph_0110_mu_0_4_node_138,0.019588014
graph_0110_mu_0_4_node_139,0.045125023
graph_0110_mu_0_4_node_140,0.039366532
graph_0110_mu_0_4_node_141,0.029732103
graph_0110_mu_0_4_node_142,0.030356986
graph_0110_mu_0_4_node_143,0.062380455
graph_0110_mu_0_4_node_144,0.03940939
graph_0110_mu_0_4_node_145,0.029732103
graph_0110_mu_0_4_node_146,0.030356986
graph_0110_mu_0_4_node_147,0.028220668
graph_0110_mu_0_4_node_148,0.07526149
graph_0110_mu_0_4_node_149,0.08890715
graph_0110_mu_0_4_node_150,0.045125023
graph_0110_mu_0_4_node_151,0.03443008
graph_0110_mu_0_4_node_152,0.045125023
graph_0110_mu_0_4_node_153,0.030613564
graph_0110_mu_0_4_node_154,0.08954431
graph_0110_mu_0_4_node_155,0.06160076
graph_0110_mu_0_4_node_156,0.029276123
graph_0110_mu_0_4_node_157,0.045125023
graph_0110_mu_0_4_node_158,0.07111082
graph_0110_mu_0_4_node_159,0.08479085
graph_0110_mu_0_4_node_160,0.019588014
graph_0110_mu_0_4_node_161,0.12549077
graph_0110_mu_0_4_node_162,0.09179095
graph_0110_mu_0_4_node_163,0.019588014
graph_0110_mu_0_4_node_164,0.024396123
graph_0110_mu_0_4_node_165,0.057546645
graph_0110_mu_0_4_node_166,0.037143216
graph_0110_mu_0_4_node_167,0.032008767
graph_0110_mu_0_4_node_168,0.024396123
graph_0110_mu_0_4_node_169,0.08521234
graph_0110_mu_0_4_node_170,0.062380455
graph_0110_mu_0_4_node_171,0.036209863
graph_0110_mu_0_4_node_172,0.032008767
graph_0110_mu_0_4_node_173,0.030356986
graph_0110_mu_0_4_node_174,0.04288173
graph_0110_mu_0_4_node_175,0.057112787
graph_0110_mu_0_4_node_176,0.036209863
graph_0110_mu_0_4_node_177,0.02501194
graph_0110_mu_0_4_node_178,0.028220668
graph_0110_mu_0_4_node_179,0.08995978
graph_0110_mu_0_4_node_180,0.03443008
graph_0110_mu_0_4_node_181,0.030613564
graph_0110_mu_0_4_node_182,0.115599275
graph_0110_mu_0_4_node_183,0.030613564
