,Entropy
graph_024_mu_0_4_node_0,0.03504565
graph_024_mu_0_4_node_1,0.059176743
graph_024_mu_0_4_node_2,0.04520845
graph_024_mu_0_4_node_3,0.03926024
graph_024_mu_0_4_node_4,0.03932173
graph_024_mu_0_4_node_5,0.032986812
graph_024_mu_0_4_node_6,0.03932173
graph_024_mu_0_4_node_7,0.054587256
graph_024_mu_0_4_node_8,0.06259159
graph_024_mu_0_4_node_9,0.0641663
graph_024_mu_0_4_node_10,0.06278927
graph_024_mu_0_4_node_11,0.06410377
graph_024_mu_0_4_node_12,0.04520845
graph_024_mu_0_4_node_13,0.106119074
graph_024_mu_0_4_node_14,0.034428097
graph_024_mu_0_4_node_15,0.052012704
graph_024_mu_0_4_node_16,0.054587256
graph_024_mu_0_4_node_17,0.057962768
graph_024_mu_0_4_node_18,0.09079704
graph_024_mu_0_4_node_19,0.107736774
graph_024_mu_0_4_node_20,0.0641663
graph_024_mu_0_4_node_21,0.054669898
graph_024_mu_0_4_node_22,0.052012704
graph_024_mu_0_4_node_23,0.04520845
graph_024_mu_0_4_node_24,0.045354944
graph_024_mu_0_4_node_25,0.034428097
graph_024_mu_0_4_node_26,0.03504565
graph_024_mu_0_4_node_27,0.08060827
graph_024_mu_0_4_node_28,0.03926024
graph_024_mu_0_4_node_29,0.10437267
graph_024_mu_0_4_node_30,0.037423067
graph_024_mu_0_4_node_31,0.062172826
graph_024_mu_0_4_node_32,0.106536046
graph_024_mu_0_4_node_33,0.0988718
graph_024_mu_0_4_node_34,0.0641663
graph_024_mu_0_4_node_35,0.07450944
graph_024_mu_0_4_node_36,0.09144919
graph_024_mu_0_4_node_37,0.032986812
graph_024_mu_0_4_node_38,0.04520845
graph_024_mu_0_4_node_39,0.045354944
graph_024_mu_0_4_node_40,0.07274769
graph_024_mu_0_4_node_41,0.03145151
graph_024_mu_0_4_node_42,0.107990906
graph_024_mu_0_4_node_43,0.06815224
graph_024_mu_0_4_node_44,0.043424398
graph_024_mu_0_4_node_45,0.09674862
graph_024_mu_0_4_node_46,0.043708187
graph_024_mu_0_4_node_47,0.043708187
graph_024_mu_0_4_node_48,0.03932173
graph_024_mu_0_4_node_49,0.04369633
graph_024_mu_0_4_node_50,0.03932173
graph_024_mu_0_4_node_51,0.074657895
graph_024_mu_0_4_node_52,0.03145151
graph_024_mu_0_4_node_53,0.14823319
graph_024_mu_0_4_node_54,0.06259159
graph_024_mu_0_4_node_55,0.037423067
graph_024_mu_0_4_node_56,0.0690148
graph_024_mu_0_4_node_57,0.10723758
graph_024_mu_0_4_node_58,0.032986812
graph_024_mu_0_4_node_59,0.034428097
graph_024_mu_0_4_node_60,0.03504565
graph_024_mu_0_4_node_61,0.06410377
graph_024_mu_0_4_node_62,0.04126873
graph_024_mu_0_4_node_63,0.032986812
graph_024_mu_0_4_node_64,0.07450944
graph_024_mu_0_4_node_65,0.054632217
graph_024_mu_0_4_node_66,0.059867185
graph_024_mu_0_4_node_67,0.1237948
graph_024_mu_0_4_node_68,0.09884106
graph_024_mu_0_4_node_69,0.09884106
graph_024_mu_0_4_node_70,0.054587256
graph_024_mu_0_4_node_71,0.054632217
graph_024_mu_0_4_node_72,0.13485608
graph_024_mu_0_4_node_73,0.03504565
graph_024_mu_0_4_node_74,0.06938245
graph_024_mu_0_4_node_75,0.043708187
graph_024_mu_0_4_node_76,0.0828934
graph_024_mu_0_4_node_77,0.054669898
graph_024_mu_0_4_node_78,0.03932173
graph_024_mu_0_4_node_79,0.034428097
graph_024_mu_0_4_node_80,0.054669898
graph_024_mu_0_4_node_81,0.054062482
graph_024_mu_0_4_node_82,0.057962768
graph_024_mu_0_4_node_83,0.03932173
graph_024_mu_0_4_node_84,0.032986812
graph_024_mu_0_4_node_85,0.06815224
graph_024_mu_0_4_node_86,0.04369633
graph_024_mu_0_4_node_87,0.0730304
graph_024_mu_0_4_node_88,0.074858665
graph_024_mu_0_4_node_89,0.0641663
graph_024_mu_0_4_node_90,0.037423067
graph_024_mu_0_4_node_91,0.09859956
graph_024_mu_0_4_node_92,0.06959606
graph_024_mu_0_4_node_93,0.09957714
graph_024_mu_0_4_node_94,0.05053872
graph_024_mu_0_4_node_95,0.04585779
graph_024_mu_0_4_node_96,0.0690148
graph_024_mu_0_4_node_97,0.059176743
graph_024_mu_0_4_node_98,0.03932173
