,Entropy
graph_086_mu_0_4_node_0,0.041304313
graph_086_mu_0_4_node_1,0.023346221
graph_086_mu_0_4_node_2,0.047528967
graph_086_mu_0_4_node_3,0.023550408
graph_086_mu_0_4_node_4,0.041358814
graph_086_mu_0_4_node_5,0.08583249
graph_086_mu_0_4_node_6,0.055293817
graph_086_mu_0_4_node_7,0.018465372
graph_086_mu_0_4_node_8,0.027954003
graph_086_mu_0_4_node_9,0.029920852
graph_086_mu_0_4_node_10,0.05752824
graph_086_mu_0_4_node_11,0.04765659
graph_086_mu_0_4_node_12,0.03711058
graph_086_mu_0_4_node_13,0.01763524
graph_086_mu_0_4_node_14,0.057312075
graph_086_mu_0_4_node_15,0.03303378
graph_086_mu_0_4_node_16,0.041640792
graph_086_mu_0_4_node_17,0.044167984
graph_086_mu_0_4_node_18,0.054913558
graph_086_mu_0_4_node_19,0.043810267
graph_086_mu_0_4_node_20,0.06777328
graph_086_mu_0_4_node_21,0.035352837
graph_086_mu_0_4_node_22,0.027851522
graph_086_mu_0_4_node_23,0.023550408
graph_086_mu_0_4_node_24,0.02762954
graph_086_mu_0_4_node_25,0.023346221
graph_086_mu_0_4_node_26,0.04275932
graph_086_mu_0_4_node_27,0.02650452
graph_086_mu_0_4_node_28,0.027954003
graph_086_mu_0_4_node_29,0.060781874
graph_086_mu_0_4_node_30,0.023550408
graph_086_mu_0_4_node_31,0.031881835
graph_086_mu_0_4_node_32,0.04416476
graph_086_mu_0_4_node_33,0.024710547
graph_086_mu_0_4_node_34,0.052048758
graph_086_mu_0_4_node_35,0.029920852
graph_086_mu_0_4_node_36,0.042888213
graph_086_mu_0_4_node_37,0.03711058
graph_086_mu_0_4_node_38,0.029920852
graph_086_mu_0_4_node_39,0.028212227
graph_086_mu_0_4_node_40,0.026365234
graph_086_mu_0_4_node_41,0.044239763
graph_086_mu_0_4_node_42,0.024710547
graph_086_mu_0_4_node_43,0.03303378
graph_086_mu_0_4_node_44,0.026365234
graph_086_mu_0_4_node_45,0.033076733
graph_086_mu_0_4_node_46,0.044568993
graph_086_mu_0_4_node_47,0.029920852
graph_086_mu_0_4_node_48,0.042888213
graph_086_mu_0_4_node_49,0.057312075
graph_086_mu_0_4_node_50,0.018465372
graph_086_mu_0_4_node_51,0.032070532
graph_086_mu_0_4_node_52,0.040635426
graph_086_mu_0_4_node_53,0.027851522
graph_086_mu_0_4_node_54,0.060781874
graph_086_mu_0_4_node_55,0.052587364
graph_086_mu_0_4_node_56,0.052587364
graph_086_mu_0_4_node_57,0.054829672
graph_086_mu_0_4_node_58,0.03993151
graph_086_mu_0_4_node_59,0.035352837
graph_086_mu_0_4_node_60,0.035352837
graph_086_mu_0_4_node_61,0.10864273
graph_086_mu_0_4_node_62,0.033132255
graph_086_mu_0_4_node_63,0.02581471
graph_086_mu_0_4_node_64,0.057312075
graph_086_mu_0_4_node_65,0.05194718
graph_086_mu_0_4_node_66,0.052048758
graph_086_mu_0_4_node_67,0.03303378
graph_086_mu_0_4_node_68,0.02315329
graph_086_mu_0_4_node_69,0.052048758
graph_086_mu_0_4_node_70,0.033293482
graph_086_mu_0_4_node_71,0.04417837
graph_086_mu_0_4_node_72,0.10923201
graph_086_mu_0_4_node_73,0.023346221
graph_086_mu_0_4_node_74,0.027851522
graph_086_mu_0_4_node_75,0.035352837
graph_086_mu_0_4_node_76,0.032470785
graph_086_mu_0_4_node_77,0.0761837
graph_086_mu_0_4_node_78,0.015703179
graph_086_mu_0_4_node_79,0.041358814
graph_086_mu_0_4_node_80,0.04275932
graph_086_mu_0_4_node_81,0.018465372
graph_086_mu_0_4_node_82,0.041358814
graph_086_mu_0_4_node_83,0.02650452
graph_086_mu_0_4_node_84,0.03303378
graph_086_mu_0_4_node_85,0.023550408
graph_086_mu_0_4_node_86,0.028212227
graph_086_mu_0_4_node_87,0.047528967
graph_086_mu_0_4_node_88,0.027851522
graph_086_mu_0_4_node_89,0.023550408
graph_086_mu_0_4_node_90,0.031881835
graph_086_mu_0_4_node_91,0.02650452
graph_086_mu_0_4_node_92,0.0673136
graph_086_mu_0_4_node_93,0.015703179
graph_086_mu_0_4_node_94,0.035352837
graph_086_mu_0_4_node_95,0.015703179
graph_086_mu_0_4_node_96,0.02581471
graph_086_mu_0_4_node_97,0.08246084
graph_086_mu_0_4_node_98,0.054913558
graph_086_mu_0_4_node_99,0.052587364
graph_086_mu_0_4_node_100,0.023346221
graph_086_mu_0_4_node_101,0.02581471
graph_086_mu_0_4_node_102,0.040635426
graph_086_mu_0_4_node_103,0.023550408
graph_086_mu_0_4_node_104,0.040635426
graph_086_mu_0_4_node_105,0.018465372
graph_086_mu_0_4_node_106,0.027954003
graph_086_mu_0_4_node_107,0.018465372
graph_086_mu_0_4_node_108,0.032070532
graph_086_mu_0_4_node_109,0.033293482
graph_086_mu_0_4_node_110,0.04275932
graph_086_mu_0_4_node_111,0.018465372
graph_086_mu_0_4_node_112,0.024459165
graph_086_mu_0_4_node_113,0.09040233
graph_086_mu_0_4_node_114,0.040680498
graph_086_mu_0_4_node_115,0.033293482
graph_086_mu_0_4_node_116,0.027954003
graph_086_mu_0_4_node_117,0.07350419
graph_086_mu_0_4_node_118,0.02650452
graph_086_mu_0_4_node_119,0.02904791
graph_086_mu_0_4_node_120,0.03711058
graph_086_mu_0_4_node_121,0.044239763
graph_086_mu_0_4_node_122,0.02581471
graph_086_mu_0_4_node_123,0.03303378
graph_086_mu_0_4_node_124,0.02581471
graph_086_mu_0_4_node_125,0.03303378
graph_086_mu_0_4_node_126,0.023550408
graph_086_mu_0_4_node_127,0.02581471
graph_086_mu_0_4_node_128,0.029920852
graph_086_mu_0_4_node_129,0.032613754
graph_086_mu_0_4_node_130,0.031881835
graph_086_mu_0_4_node_131,0.043808214
graph_086_mu_0_4_node_132,0.029920852
graph_086_mu_0_4_node_133,0.04570088
graph_086_mu_0_4_node_134,0.027851522
graph_086_mu_0_4_node_135,0.057312075
graph_086_mu_0_4_node_136,0.028212227
graph_086_mu_0_4_node_137,0.03303378
graph_086_mu_0_4_node_138,0.057312075
graph_086_mu_0_4_node_139,0.043424886
graph_086_mu_0_4_node_140,0.041358814
graph_086_mu_0_4_node_141,0.031881835
graph_086_mu_0_4_node_142,0.029920852
graph_086_mu_0_4_node_143,0.03711058
