,Entropy
graph_069_mu_0_4_node_0,0.02477143
graph_069_mu_0_4_node_1,0.033494703
graph_069_mu_0_4_node_2,0.023367798
graph_069_mu_0_4_node_3,0.027863357
graph_069_mu_0_4_node_4,0.03193693
graph_069_mu_0_4_node_5,0.027226815
graph_069_mu_0_4_node_6,0.02154322
graph_069_mu_0_4_node_7,0.023367798
graph_069_mu_0_4_node_8,0.028829113
graph_069_mu_0_4_node_9,0.06512963
graph_069_mu_0_4_node_10,0.11567448
graph_069_mu_0_4_node_11,0.02477143
graph_069_mu_0_4_node_12,0.024843162
graph_069_mu_0_4_node_13,0.068279065
graph_069_mu_0_4_node_14,0.02477143
graph_069_mu_0_4_node_15,0.028829113
graph_069_mu_0_4_node_16,0.033494703
graph_069_mu_0_4_node_17,0.024843162
graph_069_mu_0_4_node_18,0.023037741
graph_069_mu_0_4_node_19,0.11532604
graph_069_mu_0_4_node_20,0.024843162
graph_069_mu_0_4_node_21,0.034408264
graph_069_mu_0_4_node_22,0.027863357
graph_069_mu_0_4_node_23,0.023367798
graph_069_mu_0_4_node_24,0.027863357
graph_069_mu_0_4_node_25,0.041175358
graph_069_mu_0_4_node_26,0.02860052
graph_069_mu_0_4_node_27,0.027863357
graph_069_mu_0_4_node_28,0.033404663
graph_069_mu_0_4_node_29,0.06512963
graph_069_mu_0_4_node_30,0.07336687
graph_069_mu_0_4_node_31,0.04732689
graph_069_mu_0_4_node_32,0.019028
graph_069_mu_0_4_node_33,0.019028
graph_069_mu_0_4_node_34,0.027863357
graph_069_mu_0_4_node_35,0.033494703
graph_069_mu_0_4_node_36,0.027226815
graph_069_mu_0_4_node_37,0.045192566
graph_069_mu_0_4_node_38,0.022253852
graph_069_mu_0_4_node_39,0.02860052
graph_069_mu_0_4_node_40,0.027863357
graph_069_mu_0_4_node_41,0.02154322
graph_069_mu_0_4_node_42,0.027226815
graph_069_mu_0_4_node_43,0.02477143
graph_069_mu_0_4_node_44,0.06366053
graph_069_mu_0_4_node_45,0.033494703
graph_069_mu_0_4_node_46,0.059043642
graph_069_mu_0_4_node_47,0.051682953
graph_069_mu_0_4_node_48,0.020660458
graph_069_mu_0_4_node_49,0.063627966
graph_069_mu_0_4_node_50,0.022581847
graph_069_mu_0_4_node_51,0.04111071
graph_069_mu_0_4_node_52,0.027175477
graph_069_mu_0_4_node_53,0.06674891
graph_069_mu_0_4_node_54,0.019028
graph_069_mu_0_4_node_55,0.02477143
graph_069_mu_0_4_node_56,0.027420226
graph_069_mu_0_4_node_57,0.022253852
graph_069_mu_0_4_node_58,0.07336687
graph_069_mu_0_4_node_59,0.02860052
graph_069_mu_0_4_node_60,0.028372968
graph_069_mu_0_4_node_61,0.0782365
graph_069_mu_0_4_node_62,0.027420226
graph_069_mu_0_4_node_63,0.05380314
graph_069_mu_0_4_node_64,0.07336687
graph_069_mu_0_4_node_65,0.027420226
graph_069_mu_0_4_node_66,0.027175477
graph_069_mu_0_4_node_67,0.02860052
graph_069_mu_0_4_node_68,0.028868599
graph_069_mu_0_4_node_69,0.035559487
graph_069_mu_0_4_node_70,0.020660458
graph_069_mu_0_4_node_71,0.027226815
graph_069_mu_0_4_node_72,0.051682953
graph_069_mu_0_4_node_73,0.028372968
graph_069_mu_0_4_node_74,0.022581847
graph_069_mu_0_4_node_75,0.027226815
graph_069_mu_0_4_node_76,0.059229646
graph_069_mu_0_4_node_77,0.07819751
graph_069_mu_0_4_node_78,0.023037741
graph_069_mu_0_4_node_79,0.03193693
graph_069_mu_0_4_node_80,0.027175477
graph_069_mu_0_4_node_81,0.10741996
graph_069_mu_0_4_node_82,0.0550166
graph_069_mu_0_4_node_83,0.044165593
graph_069_mu_0_4_node_84,0.025464514
graph_069_mu_0_4_node_85,0.017924445
graph_069_mu_0_4_node_86,0.03193693
graph_069_mu_0_4_node_87,0.028829113
graph_069_mu_0_4_node_88,0.027175477
graph_069_mu_0_4_node_89,0.056168664
graph_069_mu_0_4_node_90,0.05380314
graph_069_mu_0_4_node_91,0.023367798
graph_069_mu_0_4_node_92,0.048373334
graph_069_mu_0_4_node_93,0.11585388
graph_069_mu_0_4_node_94,0.040839676
graph_069_mu_0_4_node_95,0.019028
graph_069_mu_0_4_node_96,0.057218276
graph_069_mu_0_4_node_97,0.035559487
graph_069_mu_0_4_node_98,0.037158612
graph_069_mu_0_4_node_99,0.017924445
graph_069_mu_0_4_node_100,0.040839676
graph_069_mu_0_4_node_101,0.059440263
graph_069_mu_0_4_node_102,0.022253852
graph_069_mu_0_4_node_103,0.06328751
graph_069_mu_0_4_node_104,0.06512963
graph_069_mu_0_4_node_105,0.027863357
graph_069_mu_0_4_node_106,0.057218276
graph_069_mu_0_4_node_107,0.042849656
graph_069_mu_0_4_node_108,0.028372968
graph_069_mu_0_4_node_109,0.055337604
graph_069_mu_0_4_node_110,0.027863357
graph_069_mu_0_4_node_111,0.017924445
graph_069_mu_0_4_node_112,0.019028
graph_069_mu_0_4_node_113,0.044897415
graph_069_mu_0_4_node_114,0.04732689
graph_069_mu_0_4_node_115,0.063445404
graph_069_mu_0_4_node_116,0.04732689
graph_069_mu_0_4_node_117,0.040839676
