,Entropy
graph_057_mu_0_3_node_0,0.005923826
graph_057_mu_0_3_node_1,0.007591071
graph_057_mu_0_3_node_2,0.0164925
graph_057_mu_0_3_node_3,0.0070804595
graph_057_mu_0_3_node_4,0.014420149
graph_057_mu_0_3_node_5,0.008672199
graph_057_mu_0_3_node_6,0.013903204
graph_057_mu_0_3_node_7,0.005923826
graph_057_mu_0_3_node_8,0.005923826
graph_057_mu_0_3_node_9,0.015056355
graph_057_mu_0_3_node_10,0.007591071
graph_057_mu_0_3_node_11,0.014007902
graph_057_mu_0_3_node_12,0.0076921624
graph_057_mu_0_3_node_13,0.007591071
graph_057_mu_0_3_node_14,0.0076921624
graph_057_mu_0_3_node_15,0.008672199
graph_057_mu_0_3_node_16,0.005923826
graph_057_mu_0_3_node_17,0.021691984
graph_057_mu_0_3_node_18,0.17984088
graph_057_mu_0_3_node_19,0.008672199
graph_057_mu_0_3_node_20,0.014007902
graph_057_mu_0_3_node_21,0.009345238
graph_057_mu_0_3_node_22,0.017732097
graph_057_mu_0_3_node_23,0.021691984
graph_057_mu_0_3_node_24,0.005923826
graph_057_mu_0_3_node_25,0.015056355
graph_057_mu_0_3_node_26,0.017732097
graph_057_mu_0_3_node_27,0.020601023
graph_057_mu_0_3_node_28,0.014007902
graph_057_mu_0_3_node_29,0.010380015
graph_057_mu_0_3_node_30,0.014007902
graph_057_mu_0_3_node_31,0.1794085
graph_057_mu_0_3_node_32,0.014420149
graph_057_mu_0_3_node_33,0.007560098
graph_057_mu_0_3_node_34,0.021691984
graph_057_mu_0_3_node_35,0.0055958363
graph_057_mu_0_3_node_36,0.013903204
graph_057_mu_0_3_node_37,0.020601023
graph_057_mu_0_3_node_38,0.007560098
graph_057_mu_0_3_node_39,0.005923826
graph_057_mu_0_3_node_40,0.013903204
graph_057_mu_0_3_node_41,0.008672199
graph_057_mu_0_3_node_42,0.017732097
graph_057_mu_0_3_node_43,0.0076921624
graph_057_mu_0_3_node_44,0.021691984
graph_057_mu_0_3_node_45,0.0055958363
graph_057_mu_0_3_node_46,0.0076921624
graph_057_mu_0_3_node_47,0.010878086
graph_057_mu_0_3_node_48,0.007560098
graph_057_mu_0_3_node_49,0.014420149
graph_057_mu_0_3_node_50,0.017732097
graph_057_mu_0_3_node_51,0.013903204
graph_057_mu_0_3_node_52,0.014007902
graph_057_mu_0_3_node_53,0.009345238
graph_057_mu_0_3_node_54,0.017732097
graph_057_mu_0_3_node_55,0.014007902
graph_057_mu_0_3_node_56,0.0076921624
graph_057_mu_0_3_node_57,0.0076921624
graph_057_mu_0_3_node_58,0.009345238
graph_057_mu_0_3_node_59,0.007560098
graph_057_mu_0_3_node_60,0.0055958363
graph_057_mu_0_3_node_61,0.014007902
graph_057_mu_0_3_node_62,0.014007902
graph_057_mu_0_3_node_63,0.0055958363
graph_057_mu_0_3_node_64,0.0164925
graph_057_mu_0_3_node_65,0.014007902
graph_057_mu_0_3_node_66,0.013903204
graph_057_mu_0_3_node_67,0.007591071
graph_057_mu_0_3_node_68,0.016632076
graph_057_mu_0_3_node_69,0.0076921624
graph_057_mu_0_3_node_70,0.014007902
graph_057_mu_0_3_node_71,0.0076921624
graph_057_mu_0_3_node_72,0.007560098
graph_057_mu_0_3_node_73,0.015834069
graph_057_mu_0_3_node_74,0.0076921624
graph_057_mu_0_3_node_75,0.0055958363
graph_057_mu_0_3_node_76,0.017732097
graph_057_mu_0_3_node_77,0.009345238
graph_057_mu_0_3_node_78,0.0055958363
graph_057_mu_0_3_node_79,0.0076921624
graph_057_mu_0_3_node_80,0.014007902
graph_057_mu_0_3_node_81,0.0076921624
graph_057_mu_0_3_node_82,0.009345238
graph_057_mu_0_3_node_83,0.009345238
graph_057_mu_0_3_node_84,0.007560098
graph_057_mu_0_3_node_85,0.020601023
graph_057_mu_0_3_node_86,0.017732097
graph_057_mu_0_3_node_87,0.0076921624
graph_057_mu_0_3_node_88,0.009842005
graph_057_mu_0_3_node_89,0.017732097
graph_057_mu_0_3_node_90,0.0059136287
graph_057_mu_0_3_node_91,0.014325347
graph_057_mu_0_3_node_92,0.0059136287
graph_057_mu_0_3_node_93,0.0059136287
graph_057_mu_0_3_node_94,0.017732097
graph_057_mu_0_3_node_95,0.017732097
graph_057_mu_0_3_node_96,0.017732097
graph_057_mu_0_3_node_97,0.0055958363
graph_057_mu_0_3_node_98,0.008672199
graph_057_mu_0_3_node_99,0.014325347
graph_057_mu_0_3_node_100,0.007560098
graph_057_mu_0_3_node_101,0.010380015
graph_057_mu_0_3_node_102,0.017732097
graph_057_mu_0_3_node_103,0.007591071
graph_057_mu_0_3_node_104,0.014325347
graph_057_mu_0_3_node_105,0.017732097
graph_057_mu_0_3_node_106,0.020601023
graph_057_mu_0_3_node_107,0.0076921624
graph_057_mu_0_3_node_108,0.017732097
graph_057_mu_0_3_node_109,0.013903204
graph_057_mu_0_3_node_110,0.007560098
graph_057_mu_0_3_node_111,0.005923826
graph_057_mu_0_3_node_112,0.014325347
graph_057_mu_0_3_node_113,0.0164925
graph_057_mu_0_3_node_114,0.010380015
graph_057_mu_0_3_node_115,0.017732097
graph_057_mu_0_3_node_116,0.012310789
graph_057_mu_0_3_node_117,0.013903204
graph_057_mu_0_3_node_118,0.014325347
graph_057_mu_0_3_node_119,0.009345238
graph_057_mu_0_3_node_120,0.0055958363
graph_057_mu_0_3_node_121,0.017732097
graph_057_mu_0_3_node_122,0.017732097
graph_057_mu_0_3_node_123,0.021997526
graph_057_mu_0_3_node_124,0.0076921624
graph_057_mu_0_3_node_125,0.0076921624
graph_057_mu_0_3_node_126,0.0076921624
graph_057_mu_0_3_node_127,0.0059136287
graph_057_mu_0_3_node_128,0.0076921624
graph_057_mu_0_3_node_129,0.020601023
graph_057_mu_0_3_node_130,0.020601023
graph_057_mu_0_3_node_131,0.007560098
graph_057_mu_0_3_node_132,0.014325347
graph_057_mu_0_3_node_133,0.0076921624
graph_057_mu_0_3_node_134,0.029595423
graph_057_mu_0_3_node_135,0.017732097
graph_057_mu_0_3_node_136,0.005923826
graph_057_mu_0_3_node_137,0.020601023
graph_057_mu_0_3_node_138,0.015056355
graph_057_mu_0_3_node_139,0.0076921624
graph_057_mu_0_3_node_140,0.0076921624
graph_057_mu_0_3_node_141,0.020601023
graph_057_mu_0_3_node_142,0.017732097
graph_057_mu_0_3_node_143,0.0071615465
graph_057_mu_0_3_node_144,0.008672199
graph_057_mu_0_3_node_145,0.021691984
graph_057_mu_0_3_node_146,0.014007902
graph_057_mu_0_3_node_147,0.015056355
graph_057_mu_0_3_node_148,0.017732097
graph_057_mu_0_3_node_149,0.008672199
graph_057_mu_0_3_node_150,0.007560098
graph_057_mu_0_3_node_151,0.017732097
graph_057_mu_0_3_node_152,0.014325347
graph_057_mu_0_3_node_153,0.0076921624
graph_057_mu_0_3_node_154,0.021691984
graph_057_mu_0_3_node_155,0.0059136287
graph_057_mu_0_3_node_156,0.017732097
graph_057_mu_0_3_node_157,0.007560098
graph_057_mu_0_3_node_158,0.013903204
graph_057_mu_0_3_node_159,0.021691984
graph_057_mu_0_3_node_160,0.18197599
graph_057_mu_0_3_node_161,0.008672199
graph_057_mu_0_3_node_162,0.008672199
graph_057_mu_0_3_node_163,0.0076921624
graph_057_mu_0_3_node_164,0.0055958363
graph_057_mu_0_3_node_165,0.0076921624
graph_057_mu_0_3_node_166,0.007560098
graph_057_mu_0_3_node_167,0.0059136287
graph_057_mu_0_3_node_168,0.007560098
graph_057_mu_0_3_node_169,0.014007902
graph_057_mu_0_3_node_170,0.007560098
graph_057_mu_0_3_node_171,0.007560098
graph_057_mu_0_3_node_172,0.014420149
graph_057_mu_0_3_node_173,0.014007902
graph_057_mu_0_3_node_174,0.0164925
graph_057_mu_0_3_node_175,0.0076921624
graph_057_mu_0_3_node_176,0.0076921624
graph_057_mu_0_3_node_177,0.007560098
graph_057_mu_0_3_node_178,0.017732097
graph_057_mu_0_3_node_179,0.015056355
graph_057_mu_0_3_node_180,0.014420149
graph_057_mu_0_3_node_181,0.007560098
graph_057_mu_0_3_node_182,0.017732097
graph_057_mu_0_3_node_183,0.0076921624
graph_057_mu_0_3_node_184,0.014420149
graph_057_mu_0_3_node_185,0.013062039
graph_057_mu_0_3_node_186,0.007560098
graph_057_mu_0_3_node_187,0.0055958363
graph_057_mu_0_3_node_188,0.014007902
graph_057_mu_0_3_node_189,0.0076921624
graph_057_mu_0_3_node_190,0.014007902
graph_057_mu_0_3_node_191,0.008672199
graph_057_mu_0_3_node_192,0.0164925
graph_057_mu_0_3_node_193,0.007591071
graph_057_mu_0_3_node_194,0.014420149
graph_057_mu_0_3_node_195,0.0055958363
graph_057_mu_0_3_node_196,0.009345238
graph_057_mu_0_3_node_197,0.007560098
graph_057_mu_0_3_node_198,0.0059136287
graph_057_mu_0_3_node_199,0.009345238
graph_057_mu_0_3_node_200,0.0055958363
graph_057_mu_0_3_node_201,0.0059136287
graph_057_mu_0_3_node_202,0.009345238
