,Entropy
graph_096_mu_0_4_node_0,0.049715858
graph_096_mu_0_4_node_1,0.039903235
graph_096_mu_0_4_node_2,0.039903235
graph_096_mu_0_4_node_3,0.048551228
graph_096_mu_0_4_node_4,0.032514162
graph_096_mu_0_4_node_5,0.06945178
graph_096_mu_0_4_node_6,0.032514162
graph_096_mu_0_4_node_7,0.039903235
graph_096_mu_0_4_node_8,0.023490082
graph_096_mu_0_4_node_9,0.030159203
graph_096_mu_0_4_node_10,0.031909622
graph_096_mu_0_4_node_11,0.04360261
graph_096_mu_0_4_node_12,0.049715858
graph_096_mu_0_4_node_13,0.056127563
graph_096_mu_0_4_node_14,0.09935799
graph_096_mu_0_4_node_15,0.10835106
graph_096_mu_0_4_node_16,0.030159203
graph_096_mu_0_4_node_17,0.03926149
graph_096_mu_0_4_node_18,0.09790671
graph_096_mu_0_4_node_19,0.025593089
graph_096_mu_0_4_node_20,0.048551228
graph_096_mu_0_4_node_21,0.034199037
graph_096_mu_0_4_node_22,0.030159203
graph_096_mu_0_4_node_23,0.08567801
graph_096_mu_0_4_node_24,0.08800548
graph_096_mu_0_4_node_25,0.10231382
graph_096_mu_0_4_node_26,0.034199037
graph_096_mu_0_4_node_27,0.027098278
graph_096_mu_0_4_node_28,0.028405411
graph_096_mu_0_4_node_29,0.056065634
graph_096_mu_0_4_node_30,0.023490082
graph_096_mu_0_4_node_31,0.028405411
graph_096_mu_0_4_node_32,0.036613103
graph_096_mu_0_4_node_33,0.038263414
graph_096_mu_0_4_node_34,0.036613103
graph_096_mu_0_4_node_35,0.042283554
graph_096_mu_0_4_node_36,0.031909622
graph_096_mu_0_4_node_37,0.031909622
graph_096_mu_0_4_node_38,0.048551228
graph_096_mu_0_4_node_39,0.045050487
graph_096_mu_0_4_node_40,0.056770954
graph_096_mu_0_4_node_41,0.03795853
graph_096_mu_0_4_node_42,0.029943878
graph_096_mu_0_4_node_43,0.04360261
graph_096_mu_0_4_node_44,0.048551228
graph_096_mu_0_4_node_45,0.036613103
graph_096_mu_0_4_node_46,0.023490082
graph_096_mu_0_4_node_47,0.023490082
graph_096_mu_0_4_node_48,0.088179715
graph_096_mu_0_4_node_49,0.045714866
graph_096_mu_0_4_node_50,0.030897347
graph_096_mu_0_4_node_51,0.028405411
graph_096_mu_0_4_node_52,0.02543556
graph_096_mu_0_4_node_53,0.034156665
graph_096_mu_0_4_node_54,0.048551228
graph_096_mu_0_4_node_55,0.024388313
graph_096_mu_0_4_node_56,0.030159203
graph_096_mu_0_4_node_57,0.034156665
