,Entropy
graph_04_mu_0_4_node_0,0.055841193
graph_04_mu_0_4_node_1,0.030649262
graph_04_mu_0_4_node_2,0.081861995
graph_04_mu_0_4_node_3,0.030649262
graph_04_mu_0_4_node_4,0.048136353
graph_04_mu_0_4_node_5,0.033338606
graph_04_mu_0_4_node_6,0.054315098
graph_04_mu_0_4_node_7,0.02942192
graph_04_mu_0_4_node_8,0.048337355
graph_04_mu_0_4_node_9,0.052494545
graph_04_mu_0_4_node_10,0.030887473
graph_04_mu_0_4_node_11,0.035654534
graph_04_mu_0_4_node_12,0.023411764
graph_04_mu_0_4_node_13,0.03052371
graph_04_mu_0_4_node_14,0.027351802
graph_04_mu_0_4_node_15,0.019892292
graph_04_mu_0_4_node_16,0.07036745
graph_04_mu_0_4_node_17,0.016804295
graph_04_mu_0_4_node_18,0.030450555
graph_04_mu_0_4_node_19,0.05724763
graph_04_mu_0_4_node_20,0.031420767
graph_04_mu_0_4_node_21,0.02942192
graph_04_mu_0_4_node_22,0.048337355
graph_04_mu_0_4_node_23,0.033338606
graph_04_mu_0_4_node_24,0.016804295
graph_04_mu_0_4_node_25,0.022734195
graph_04_mu_0_4_node_26,0.027351802
graph_04_mu_0_4_node_27,0.10253488
graph_04_mu_0_4_node_28,0.071810775
graph_04_mu_0_4_node_29,0.028174266
graph_04_mu_0_4_node_30,0.09062958
graph_04_mu_0_4_node_31,0.035654534
graph_04_mu_0_4_node_32,0.08040436
graph_04_mu_0_4_node_33,0.030887473
graph_04_mu_0_4_node_34,0.047013737
graph_04_mu_0_4_node_35,0.04132498
graph_04_mu_0_4_node_36,0.019892292
graph_04_mu_0_4_node_37,0.019892292
graph_04_mu_0_4_node_38,0.02942192
graph_04_mu_0_4_node_39,0.03122781
graph_04_mu_0_4_node_40,0.055841193
graph_04_mu_0_4_node_41,0.09744402
graph_04_mu_0_4_node_42,0.030450555
graph_04_mu_0_4_node_43,0.016804295
graph_04_mu_0_4_node_44,0.030887473
graph_04_mu_0_4_node_45,0.03122781
graph_04_mu_0_4_node_46,0.030450555
graph_04_mu_0_4_node_47,0.02942192
graph_04_mu_0_4_node_48,0.05724763
graph_04_mu_0_4_node_49,0.030450555
graph_04_mu_0_4_node_50,0.03052371
graph_04_mu_0_4_node_51,0.03052371
graph_04_mu_0_4_node_52,0.08646811
graph_04_mu_0_4_node_53,0.08803147
graph_04_mu_0_4_node_54,0.030887473
graph_04_mu_0_4_node_55,0.048136353
graph_04_mu_0_4_node_56,0.028174266
graph_04_mu_0_4_node_57,0.024167811
graph_04_mu_0_4_node_58,0.030450555
graph_04_mu_0_4_node_59,0.057853654
graph_04_mu_0_4_node_60,0.042210504
graph_04_mu_0_4_node_61,0.03221939
graph_04_mu_0_4_node_62,0.030887473
graph_04_mu_0_4_node_63,0.045025174
graph_04_mu_0_4_node_64,0.044571854
graph_04_mu_0_4_node_65,0.071810775
graph_04_mu_0_4_node_66,0.045025174
graph_04_mu_0_4_node_67,0.04061574
graph_04_mu_0_4_node_68,0.043983396
graph_04_mu_0_4_node_69,0.030450555
graph_04_mu_0_4_node_70,0.052494545
graph_04_mu_0_4_node_71,0.033482354
graph_04_mu_0_4_node_72,0.030887473
graph_04_mu_0_4_node_73,0.030450555
graph_04_mu_0_4_node_74,0.04522528
graph_04_mu_0_4_node_75,0.030450555
graph_04_mu_0_4_node_76,0.033338606
graph_04_mu_0_4_node_77,0.04363666
graph_04_mu_0_4_node_78,0.030649262
graph_04_mu_0_4_node_79,0.023292305
graph_04_mu_0_4_node_80,0.05471667
graph_04_mu_0_4_node_81,0.027351802
graph_04_mu_0_4_node_82,0.030450555
graph_04_mu_0_4_node_83,0.030649262
graph_04_mu_0_4_node_84,0.039726462
graph_04_mu_0_4_node_85,0.030649262
graph_04_mu_0_4_node_86,0.053179476
graph_04_mu_0_4_node_87,0.019892292
graph_04_mu_0_4_node_88,0.032500558
graph_04_mu_0_4_node_89,0.02788674
graph_04_mu_0_4_node_90,0.024167811
graph_04_mu_0_4_node_91,0.03128695
graph_04_mu_0_4_node_92,0.030224055
graph_04_mu_0_4_node_93,0.11766193
graph_04_mu_0_4_node_94,0.05279919
graph_04_mu_0_4_node_95,0.027351802
graph_04_mu_0_4_node_96,0.030450555
graph_04_mu_0_4_node_97,0.045025174
graph_04_mu_0_4_node_98,0.039726462
graph_04_mu_0_4_node_99,0.03221939
graph_04_mu_0_4_node_100,0.042285636
graph_04_mu_0_4_node_101,0.048136353
graph_04_mu_0_4_node_102,0.030450555
graph_04_mu_0_4_node_103,0.030450555
graph_04_mu_0_4_node_104,0.02788674
graph_04_mu_0_4_node_105,0.07649425
graph_04_mu_0_4_node_106,0.030450555
graph_04_mu_0_4_node_107,0.04132498
graph_04_mu_0_4_node_108,0.039726462
graph_04_mu_0_4_node_109,0.048576318
graph_04_mu_0_4_node_110,0.02942192
graph_04_mu_0_4_node_111,0.024167811
graph_04_mu_0_4_node_112,0.03221939
graph_04_mu_0_4_node_113,0.055841193
graph_04_mu_0_4_node_114,0.07148013
graph_04_mu_0_4_node_115,0.050486527
graph_04_mu_0_4_node_116,0.024167811
graph_04_mu_0_4_node_117,0.052494545
graph_04_mu_0_4_node_118,0.030450555
graph_04_mu_0_4_node_119,0.062051043
graph_04_mu_0_4_node_120,0.110170804
graph_04_mu_0_4_node_121,0.053227156
graph_04_mu_0_4_node_122,0.021095546
graph_04_mu_0_4_node_123,0.035654534
graph_04_mu_0_4_node_124,0.0360571
graph_04_mu_0_4_node_125,0.042210504
