,Entropy
graph_0117_mu_0_4_node_0,0.039410338
graph_0117_mu_0_4_node_1,0.025155386
graph_0117_mu_0_4_node_2,0.0771475
graph_0117_mu_0_4_node_3,0.025930343
graph_0117_mu_0_4_node_4,0.05762548
graph_0117_mu_0_4_node_5,0.027200906
graph_0117_mu_0_4_node_6,0.04163919
graph_0117_mu_0_4_node_7,0.025930343
graph_0117_mu_0_4_node_8,0.08478711
graph_0117_mu_0_4_node_9,0.05820285
graph_0117_mu_0_4_node_10,0.04582916
graph_0117_mu_0_4_node_11,0.04954838
graph_0117_mu_0_4_node_12,0.026911357
graph_0117_mu_0_4_node_13,0.036636893
graph_0117_mu_0_4_node_14,0.049963158
graph_0117_mu_0_4_node_15,0.123761036
graph_0117_mu_0_4_node_16,0.027200906
graph_0117_mu_0_4_node_17,0.022406772
graph_0117_mu_0_4_node_18,0.022406772
graph_0117_mu_0_4_node_19,0.045200713
graph_0117_mu_0_4_node_20,0.024286427
graph_0117_mu_0_4_node_21,0.02921095
graph_0117_mu_0_4_node_22,0.045538582
graph_0117_mu_0_4_node_23,0.063353755
graph_0117_mu_0_4_node_24,0.039982237
graph_0117_mu_0_4_node_25,0.022406772
graph_0117_mu_0_4_node_26,0.054616645
graph_0117_mu_0_4_node_27,0.049644712
graph_0117_mu_0_4_node_28,0.04954838
graph_0117_mu_0_4_node_29,0.024286427
graph_0117_mu_0_4_node_30,0.039410338
graph_0117_mu_0_4_node_31,0.066699155
graph_0117_mu_0_4_node_32,0.04244561
graph_0117_mu_0_4_node_33,0.045200713
graph_0117_mu_0_4_node_34,0.016988965
graph_0117_mu_0_4_node_35,0.039982237
graph_0117_mu_0_4_node_36,0.02921095
graph_0117_mu_0_4_node_37,0.089058354
graph_0117_mu_0_4_node_38,0.027028002
graph_0117_mu_0_4_node_39,0.04954838
graph_0117_mu_0_4_node_40,0.016988965
graph_0117_mu_0_4_node_41,0.026840316
graph_0117_mu_0_4_node_42,0.036426645
graph_0117_mu_0_4_node_43,0.03334999
graph_0117_mu_0_4_node_44,0.04244561
graph_0117_mu_0_4_node_45,0.025930343
graph_0117_mu_0_4_node_46,0.04582916
graph_0117_mu_0_4_node_47,0.069017164
graph_0117_mu_0_4_node_48,0.02921095
graph_0117_mu_0_4_node_49,0.058173552
graph_0117_mu_0_4_node_50,0.02921095
graph_0117_mu_0_4_node_51,0.038163163
graph_0117_mu_0_4_node_52,0.038163163
graph_0117_mu_0_4_node_53,0.03334999
graph_0117_mu_0_4_node_54,0.037056778
graph_0117_mu_0_4_node_55,0.016988965
graph_0117_mu_0_4_node_56,0.036636893
graph_0117_mu_0_4_node_57,0.060296394
graph_0117_mu_0_4_node_58,0.039982237
graph_0117_mu_0_4_node_59,0.1064234
graph_0117_mu_0_4_node_60,0.049807098
graph_0117_mu_0_4_node_61,0.016988965
graph_0117_mu_0_4_node_62,0.036636893
graph_0117_mu_0_4_node_63,0.045538582
graph_0117_mu_0_4_node_64,0.025930343
graph_0117_mu_0_4_node_65,0.05520102
graph_0117_mu_0_4_node_66,0.026840316
graph_0117_mu_0_4_node_67,0.039410338
graph_0117_mu_0_4_node_68,0.1064234
graph_0117_mu_0_4_node_69,0.065178566
graph_0117_mu_0_4_node_70,0.039410338
graph_0117_mu_0_4_node_71,0.027200906
graph_0117_mu_0_4_node_72,0.027200906
graph_0117_mu_0_4_node_73,0.076259606
graph_0117_mu_0_4_node_74,0.016988965
graph_0117_mu_0_4_node_75,0.06472326
graph_0117_mu_0_4_node_76,0.045200713
graph_0117_mu_0_4_node_77,0.04244561
graph_0117_mu_0_4_node_78,0.08827658
graph_0117_mu_0_4_node_79,0.03504545
graph_0117_mu_0_4_node_80,0.038933974
graph_0117_mu_0_4_node_81,0.045200713
graph_0117_mu_0_4_node_82,0.03504545
graph_0117_mu_0_4_node_83,0.045200713
graph_0117_mu_0_4_node_84,0.037995156
graph_0117_mu_0_4_node_85,0.037056778
graph_0117_mu_0_4_node_86,0.038163163
graph_0117_mu_0_4_node_87,0.08933472
graph_0117_mu_0_4_node_88,0.034012333
graph_0117_mu_0_4_node_89,0.045200713
graph_0117_mu_0_4_node_90,0.057671044
graph_0117_mu_0_4_node_91,0.025155386
graph_0117_mu_0_4_node_92,0.03504545
graph_0117_mu_0_4_node_93,0.03334999
graph_0117_mu_0_4_node_94,0.08506857
graph_0117_mu_0_4_node_95,0.09442954
graph_0117_mu_0_4_node_96,0.024286427
graph_0117_mu_0_4_node_97,0.027200906
graph_0117_mu_0_4_node_98,0.029296184
graph_0117_mu_0_4_node_99,0.026911357
graph_0117_mu_0_4_node_100,0.04615032
graph_0117_mu_0_4_node_101,0.057671044
graph_0117_mu_0_4_node_102,0.068892114
graph_0117_mu_0_4_node_103,0.039410338
graph_0117_mu_0_4_node_104,0.022406772
graph_0117_mu_0_4_node_105,0.10501958
graph_0117_mu_0_4_node_106,0.087363936
graph_0117_mu_0_4_node_107,0.05535128
graph_0117_mu_0_4_node_108,0.06869794
graph_0117_mu_0_4_node_109,0.07968925
graph_0117_mu_0_4_node_110,0.063353755
graph_0117_mu_0_4_node_111,0.058087215
graph_0117_mu_0_4_node_112,0.03504545
graph_0117_mu_0_4_node_113,0.049963158
graph_0117_mu_0_4_node_114,0.022406772
graph_0117_mu_0_4_node_115,0.036426645
graph_0117_mu_0_4_node_116,0.036636893
graph_0117_mu_0_4_node_117,0.04954838
graph_0117_mu_0_4_node_118,0.026840316
graph_0117_mu_0_4_node_119,0.04954838
graph_0117_mu_0_4_node_120,0.07609932
graph_0117_mu_0_4_node_121,0.025930343
graph_0117_mu_0_4_node_122,0.075502045
graph_0117_mu_0_4_node_123,0.036636893
graph_0117_mu_0_4_node_124,0.038458336
graph_0117_mu_0_4_node_125,0.022406772
graph_0117_mu_0_4_node_126,0.045200713
graph_0117_mu_0_4_node_127,0.05762548
graph_0117_mu_0_4_node_128,0.04582916
graph_0117_mu_0_4_node_129,0.06897132
graph_0117_mu_0_4_node_130,0.066699155
graph_0117_mu_0_4_node_131,0.037126753
graph_0117_mu_0_4_node_132,0.026840316
graph_0117_mu_0_4_node_133,0.04954838
graph_0117_mu_0_4_node_134,0.049963158
graph_0117_mu_0_4_node_135,0.10868044
graph_0117_mu_0_4_node_136,0.039410338
graph_0117_mu_0_4_node_137,0.08478711
graph_0117_mu_0_4_node_138,0.029296184
graph_0117_mu_0_4_node_139,0.027200906
graph_0117_mu_0_4_node_140,0.026840316
graph_0117_mu_0_4_node_141,0.02921095
graph_0117_mu_0_4_node_142,0.02921095
graph_0117_mu_0_4_node_143,0.049963158
graph_0117_mu_0_4_node_144,0.08478711
graph_0117_mu_0_4_node_145,0.039410338
graph_0117_mu_0_4_node_146,0.037056778
graph_0117_mu_0_4_node_147,0.04582916
graph_0117_mu_0_4_node_148,0.02921095
graph_0117_mu_0_4_node_149,0.025155386
graph_0117_mu_0_4_node_150,0.034012333
graph_0117_mu_0_4_node_151,0.04582916
graph_0117_mu_0_4_node_152,0.025930343
graph_0117_mu_0_4_node_153,0.08478711
graph_0117_mu_0_4_node_154,0.037964072
graph_0117_mu_0_4_node_155,0.06651431
graph_0117_mu_0_4_node_156,0.027200906
graph_0117_mu_0_4_node_157,0.07016527
graph_0117_mu_0_4_node_158,0.034012333
graph_0117_mu_0_4_node_159,0.016988965
graph_0117_mu_0_4_node_160,0.034012333
graph_0117_mu_0_4_node_161,0.027562909
graph_0117_mu_0_4_node_162,0.025930343
graph_0117_mu_0_4_node_163,0.036636893
graph_0117_mu_0_4_node_164,0.016988965
graph_0117_mu_0_4_node_165,0.06651431
graph_0117_mu_0_4_node_166,0.038163163
graph_0117_mu_0_4_node_167,0.027200906
graph_0117_mu_0_4_node_168,0.025930343
graph_0117_mu_0_4_node_169,0.034012333
graph_0117_mu_0_4_node_170,0.038163163
graph_0117_mu_0_4_node_171,0.049644712
graph_0117_mu_0_4_node_172,0.05520102
graph_0117_mu_0_4_node_173,0.036636893
graph_0117_mu_0_4_node_174,0.036636893
graph_0117_mu_0_4_node_175,0.037056778
graph_0117_mu_0_4_node_176,0.036426645
graph_0117_mu_0_4_node_177,0.03334999
graph_0117_mu_0_4_node_178,0.036636893
graph_0117_mu_0_4_node_179,0.037056778
graph_0117_mu_0_4_node_180,0.039982237
graph_0117_mu_0_4_node_181,0.08553766
graph_0117_mu_0_4_node_182,0.04244561
graph_0117_mu_0_4_node_183,0.024286427
graph_0117_mu_0_4_node_184,0.025155386
graph_0117_mu_0_4_node_185,0.029296184
graph_0117_mu_0_4_node_186,0.034012333
