,Entropy
graph_021_mu_0_4_node_0,0.050664388
graph_021_mu_0_4_node_1,0.11668769
graph_021_mu_0_4_node_2,0.05869422
graph_021_mu_0_4_node_3,0.044244576
graph_021_mu_0_4_node_4,0.052248728
graph_021_mu_0_4_node_5,0.12787786
graph_021_mu_0_4_node_6,0.027725827
graph_021_mu_0_4_node_7,0.07122357
graph_021_mu_0_4_node_8,0.03429814
graph_021_mu_0_4_node_9,0.11162
graph_021_mu_0_4_node_10,0.11806242
graph_021_mu_0_4_node_11,0.058532044
graph_021_mu_0_4_node_12,0.04344105
graph_021_mu_0_4_node_13,0.027725827
graph_021_mu_0_4_node_14,0.033475578
graph_021_mu_0_4_node_15,0.04484677
graph_021_mu_0_4_node_16,0.06750824
graph_021_mu_0_4_node_17,0.06750824
graph_021_mu_0_4_node_18,0.03429814
graph_021_mu_0_4_node_19,0.05333862
graph_021_mu_0_4_node_20,0.050664388
graph_021_mu_0_4_node_21,0.10169524
graph_021_mu_0_4_node_22,0.12978283
graph_021_mu_0_4_node_23,0.15941007
graph_021_mu_0_4_node_24,0.080558576
graph_021_mu_0_4_node_25,0.057787713
graph_021_mu_0_4_node_26,0.05333862
graph_021_mu_0_4_node_27,0.03164284
graph_021_mu_0_4_node_28,0.026569603
graph_021_mu_0_4_node_29,0.08411258
graph_021_mu_0_4_node_30,0.0391965
graph_021_mu_0_4_node_31,0.1430383
graph_021_mu_0_4_node_32,0.045212273
graph_021_mu_0_4_node_33,0.14807026
graph_021_mu_0_4_node_34,0.045212273
graph_021_mu_0_4_node_35,0.02392281
graph_021_mu_0_4_node_36,0.06995534
graph_021_mu_0_4_node_37,0.050664388
graph_021_mu_0_4_node_38,0.10169524
graph_021_mu_0_4_node_39,0.14278173
graph_021_mu_0_4_node_40,0.02392281
graph_021_mu_0_4_node_41,0.16632174
graph_021_mu_0_4_node_42,0.026569603
graph_021_mu_0_4_node_43,0.026569603
graph_021_mu_0_4_node_44,0.06995534
graph_021_mu_0_4_node_45,0.13324627
graph_021_mu_0_4_node_46,0.12806113
graph_021_mu_0_4_node_47,0.057433993
graph_021_mu_0_4_node_48,0.06336082
graph_021_mu_0_4_node_49,0.027725827
graph_021_mu_0_4_node_50,0.02392281
graph_021_mu_0_4_node_51,0.04446992
graph_021_mu_0_4_node_52,0.10169524
graph_021_mu_0_4_node_53,0.06995534
graph_021_mu_0_4_node_54,0.03164284
graph_021_mu_0_4_node_55,0.04344105
graph_021_mu_0_4_node_56,0.050664388
graph_021_mu_0_4_node_57,0.045212273
graph_021_mu_0_4_node_58,0.03429814
graph_021_mu_0_4_node_59,0.045212273
graph_021_mu_0_4_node_60,0.033475578
graph_021_mu_0_4_node_61,0.07495101
graph_021_mu_0_4_node_62,0.026569603
graph_021_mu_0_4_node_63,0.033475578
graph_021_mu_0_4_node_64,0.0391965
graph_021_mu_0_4_node_65,0.026569603
graph_021_mu_0_4_node_66,0.02392281
graph_021_mu_0_4_node_67,0.050664388
graph_021_mu_0_4_node_68,0.052248728
graph_021_mu_0_4_node_69,0.04344105
graph_021_mu_0_4_node_70,0.047089852
graph_021_mu_0_4_node_71,0.033909567
graph_021_mu_0_4_node_72,0.02392281
graph_021_mu_0_4_node_73,0.027725827
graph_021_mu_0_4_node_74,0.052248728
graph_021_mu_0_4_node_75,0.04344105
graph_021_mu_0_4_node_76,0.026569603
graph_021_mu_0_4_node_77,0.0801099
graph_021_mu_0_4_node_78,0.050664388
graph_021_mu_0_4_node_79,0.027873764
graph_021_mu_0_4_node_80,0.027002797
graph_021_mu_0_4_node_81,0.052248728
graph_021_mu_0_4_node_82,0.12733431
graph_021_mu_0_4_node_83,0.026569603
graph_021_mu_0_4_node_84,0.052248728
graph_021_mu_0_4_node_85,0.033475578
graph_021_mu_0_4_node_86,0.05107368
graph_021_mu_0_4_node_87,0.050664388
graph_021_mu_0_4_node_88,0.027873764
graph_021_mu_0_4_node_89,0.1577505
