,Entropy
graph_015_mu_0_4_node_0,0.048550624
graph_015_mu_0_4_node_1,0.043557595
graph_015_mu_0_4_node_2,0.05462295
graph_015_mu_0_4_node_3,0.058675155
graph_015_mu_0_4_node_4,0.025039902
graph_015_mu_0_4_node_5,0.025533836
graph_015_mu_0_4_node_6,0.034867536
graph_015_mu_0_4_node_7,0.03372882
graph_015_mu_0_4_node_8,0.025039902
graph_015_mu_0_4_node_9,0.027172178
graph_015_mu_0_4_node_10,0.049421858
graph_015_mu_0_4_node_11,0.04506273
graph_015_mu_0_4_node_12,0.055754386
graph_015_mu_0_4_node_13,0.052780077
graph_015_mu_0_4_node_14,0.05819622
graph_015_mu_0_4_node_15,0.05819622
graph_015_mu_0_4_node_16,0.02666692
graph_015_mu_0_4_node_17,0.10509813
graph_015_mu_0_4_node_18,0.027172178
graph_015_mu_0_4_node_19,0.024402969
graph_015_mu_0_4_node_20,0.03372882
graph_015_mu_0_4_node_21,0.05819622
graph_015_mu_0_4_node_22,0.070178255
graph_015_mu_0_4_node_23,0.025533836
graph_015_mu_0_4_node_24,0.070178255
graph_015_mu_0_4_node_25,0.03901861
graph_015_mu_0_4_node_26,0.07070598
graph_015_mu_0_4_node_27,0.034867536
graph_015_mu_0_4_node_28,0.02435005
graph_015_mu_0_4_node_29,0.059655678
graph_015_mu_0_4_node_30,0.059655678
graph_015_mu_0_4_node_31,0.069894925
graph_015_mu_0_4_node_32,0.02666692
graph_015_mu_0_4_node_33,0.021954402
graph_015_mu_0_4_node_34,0.034867536
graph_015_mu_0_4_node_35,0.042652063
graph_015_mu_0_4_node_36,0.040542975
graph_015_mu_0_4_node_37,0.08113911
graph_015_mu_0_4_node_38,0.056704972
graph_015_mu_0_4_node_39,0.039370406
graph_015_mu_0_4_node_40,0.123538435
graph_015_mu_0_4_node_41,0.031741895
graph_015_mu_0_4_node_42,0.0243501
graph_015_mu_0_4_node_43,0.02463952
graph_015_mu_0_4_node_44,0.049421858
graph_015_mu_0_4_node_45,0.0243501
graph_015_mu_0_4_node_46,0.04881114
graph_015_mu_0_4_node_47,0.021954402
graph_015_mu_0_4_node_48,0.027995879
graph_015_mu_0_4_node_49,0.02435005
graph_015_mu_0_4_node_50,0.04881114
graph_015_mu_0_4_node_51,0.069894925
graph_015_mu_0_4_node_52,0.033181924
graph_015_mu_0_4_node_53,0.093733154
graph_015_mu_0_4_node_54,0.034867536
graph_015_mu_0_4_node_55,0.059655678
graph_015_mu_0_4_node_56,0.042652063
graph_015_mu_0_4_node_57,0.0243501
graph_015_mu_0_4_node_58,0.040542975
graph_015_mu_0_4_node_59,0.03783256
graph_015_mu_0_4_node_60,0.02155153
graph_015_mu_0_4_node_61,0.05551404
graph_015_mu_0_4_node_62,0.03783256
graph_015_mu_0_4_node_63,0.054331936
graph_015_mu_0_4_node_64,0.03372882
graph_015_mu_0_4_node_65,0.040542975
graph_015_mu_0_4_node_66,0.04506273
graph_015_mu_0_4_node_67,0.069894925
graph_015_mu_0_4_node_68,0.02435005
graph_015_mu_0_4_node_69,0.05184498
graph_015_mu_0_4_node_70,0.1057027
graph_015_mu_0_4_node_71,0.025965989
graph_015_mu_0_4_node_72,0.03372882
graph_015_mu_0_4_node_73,0.042652063
graph_015_mu_0_4_node_74,0.025533836
graph_015_mu_0_4_node_75,0.03372882
graph_015_mu_0_4_node_76,0.024402969
graph_015_mu_0_4_node_77,0.0243501
graph_015_mu_0_4_node_78,0.052714188
graph_015_mu_0_4_node_79,0.046570588
graph_015_mu_0_4_node_80,0.045444123
graph_015_mu_0_4_node_81,0.02666692
graph_015_mu_0_4_node_82,0.024402969
graph_015_mu_0_4_node_83,0.027172178
graph_015_mu_0_4_node_84,0.02155153
graph_015_mu_0_4_node_85,0.049421858
graph_015_mu_0_4_node_86,0.068829246
graph_015_mu_0_4_node_87,0.0243501
graph_015_mu_0_4_node_88,0.042652063
graph_015_mu_0_4_node_89,0.031741895
graph_015_mu_0_4_node_90,0.055754386
graph_015_mu_0_4_node_91,0.048550624
graph_015_mu_0_4_node_92,0.056704972
graph_015_mu_0_4_node_93,0.03783256
graph_015_mu_0_4_node_94,0.025039902
graph_015_mu_0_4_node_95,0.053231284
graph_015_mu_0_4_node_96,0.04506273
graph_015_mu_0_4_node_97,0.048550624
graph_015_mu_0_4_node_98,0.058675155
graph_015_mu_0_4_node_99,0.057268035
graph_015_mu_0_4_node_100,0.052714188
graph_015_mu_0_4_node_101,0.049421858
graph_015_mu_0_4_node_102,0.0243501
graph_015_mu_0_4_node_103,0.031741895
graph_015_mu_0_4_node_104,0.024402969
graph_015_mu_0_4_node_105,0.053231284
graph_015_mu_0_4_node_106,0.10276336
graph_015_mu_0_4_node_107,0.03372882
graph_015_mu_0_4_node_108,0.05819622
graph_015_mu_0_4_node_109,0.042652063
graph_015_mu_0_4_node_110,0.040542975
graph_015_mu_0_4_node_111,0.024402969
graph_015_mu_0_4_node_112,0.03826375
graph_015_mu_0_4_node_113,0.03901861
graph_015_mu_0_4_node_114,0.052714188
graph_015_mu_0_4_node_115,0.034867536
graph_015_mu_0_4_node_116,0.027995879
graph_015_mu_0_4_node_117,0.02666692
graph_015_mu_0_4_node_118,0.040542975
graph_015_mu_0_4_node_119,0.027673285
graph_015_mu_0_4_node_120,0.05819622
graph_015_mu_0_4_node_121,0.021954402
graph_015_mu_0_4_node_122,0.08042225
graph_015_mu_0_4_node_123,0.025533836
graph_015_mu_0_4_node_124,0.048271026
graph_015_mu_0_4_node_125,0.04506273
graph_015_mu_0_4_node_126,0.05819622
graph_015_mu_0_4_node_127,0.027995879
graph_015_mu_0_4_node_128,0.04018704
graph_015_mu_0_4_node_129,0.049421858
graph_015_mu_0_4_node_130,0.021954402
graph_015_mu_0_4_node_131,0.0617362
graph_015_mu_0_4_node_132,0.046570588
graph_015_mu_0_4_node_133,0.042652063
graph_015_mu_0_4_node_134,0.02666692
graph_015_mu_0_4_node_135,0.04506273
graph_015_mu_0_4_node_136,0.034867536
graph_015_mu_0_4_node_137,0.10557512
graph_015_mu_0_4_node_138,0.04506273
graph_015_mu_0_4_node_139,0.043557595
graph_015_mu_0_4_node_140,0.048271026
graph_015_mu_0_4_node_141,0.10534043
graph_015_mu_0_4_node_142,0.07846663
graph_015_mu_0_4_node_143,0.061804406
graph_015_mu_0_4_node_144,0.027172178
graph_015_mu_0_4_node_145,0.027172178
graph_015_mu_0_4_node_146,0.025533836
graph_015_mu_0_4_node_147,0.056704972
graph_015_mu_0_4_node_148,0.056704972
graph_015_mu_0_4_node_149,0.047497615
graph_015_mu_0_4_node_150,0.034867536
graph_015_mu_0_4_node_151,0.025533836
graph_015_mu_0_4_node_152,0.06138957
graph_015_mu_0_4_node_153,0.042652063
graph_015_mu_0_4_node_154,0.021954402
graph_015_mu_0_4_node_155,0.055754386
graph_015_mu_0_4_node_156,0.02435005
graph_015_mu_0_4_node_157,0.02435005
graph_015_mu_0_4_node_158,0.056704972
graph_015_mu_0_4_node_159,0.02666692
graph_015_mu_0_4_node_160,0.027673285
graph_015_mu_0_4_node_161,0.049421858
graph_015_mu_0_4_node_162,0.024402969
graph_015_mu_0_4_node_163,0.02435005
graph_015_mu_0_4_node_164,0.056173697
graph_015_mu_0_4_node_165,0.052714188
graph_015_mu_0_4_node_166,0.034867536
graph_015_mu_0_4_node_167,0.02435005
graph_015_mu_0_4_node_168,0.066096194
graph_015_mu_0_4_node_169,0.04457252
graph_015_mu_0_4_node_170,0.02155153
graph_015_mu_0_4_node_171,0.05819622
graph_015_mu_0_4_node_172,0.025533836
graph_015_mu_0_4_node_173,0.02155153
graph_015_mu_0_4_node_174,0.027673285
graph_015_mu_0_4_node_175,0.031741895
graph_015_mu_0_4_node_176,0.03783256
graph_015_mu_0_4_node_177,0.027673285
graph_015_mu_0_4_node_178,0.0580738
graph_015_mu_0_4_node_179,0.034867536
graph_015_mu_0_4_node_180,0.027995879
graph_015_mu_0_4_node_181,0.04506273
graph_015_mu_0_4_node_182,0.05819622
graph_015_mu_0_4_node_183,0.043036003
graph_015_mu_0_4_node_184,0.031741895
graph_015_mu_0_4_node_185,0.0243501
graph_015_mu_0_4_node_186,0.045791373
graph_015_mu_0_4_node_187,0.03372882
graph_015_mu_0_4_node_188,0.021954402
graph_015_mu_0_4_node_189,0.04881114
graph_015_mu_0_4_node_190,0.05819622
graph_015_mu_0_4_node_191,0.024402969
graph_015_mu_0_4_node_192,0.03783256
graph_015_mu_0_4_node_193,0.025039902
graph_015_mu_0_4_node_194,0.07070598
graph_015_mu_0_4_node_195,0.09581735
graph_015_mu_0_4_node_196,0.02435005
graph_015_mu_0_4_node_197,0.055754386
graph_015_mu_0_4_node_198,0.07607503
graph_015_mu_0_4_node_199,0.024402969
graph_015_mu_0_4_node_200,0.031741895
graph_015_mu_0_4_node_201,0.049421858
graph_015_mu_0_4_node_202,0.02666692
graph_015_mu_0_4_node_203,0.04071554
graph_015_mu_0_4_node_204,0.055986676
graph_015_mu_0_4_node_205,0.0243501
graph_015_mu_0_4_node_206,0.04506273
graph_015_mu_0_4_node_207,0.025039902
graph_015_mu_0_4_node_208,0.07070598
graph_015_mu_0_4_node_209,0.02155153
graph_015_mu_0_4_node_210,0.058675155
graph_015_mu_0_4_node_211,0.03901861
graph_015_mu_0_4_node_212,0.04018704
graph_015_mu_0_4_node_213,0.04018704
graph_015_mu_0_4_node_214,0.025533836
graph_015_mu_0_4_node_215,0.027995879
graph_015_mu_0_4_node_216,0.027172178
graph_015_mu_0_4_node_217,0.070178255
graph_015_mu_0_4_node_218,0.059655678
