,Entropy
graph_041_mu_0_4_node_0,0.069915585
graph_041_mu_0_4_node_1,0.04700742
graph_041_mu_0_4_node_2,0.045051824
graph_041_mu_0_4_node_3,0.028571323
graph_041_mu_0_4_node_4,0.06056731
graph_041_mu_0_4_node_5,0.082619876
graph_041_mu_0_4_node_6,0.045051824
graph_041_mu_0_4_node_7,0.048299566
graph_041_mu_0_4_node_8,0.07700209
graph_041_mu_0_4_node_9,0.110597126
graph_041_mu_0_4_node_10,0.048299566
graph_041_mu_0_4_node_11,0.045051824
graph_041_mu_0_4_node_12,0.026860602
graph_041_mu_0_4_node_13,0.021245046
graph_041_mu_0_4_node_14,0.034587454
graph_041_mu_0_4_node_15,0.025913062
graph_041_mu_0_4_node_16,0.045051824
graph_041_mu_0_4_node_17,0.04700742
graph_041_mu_0_4_node_18,0.083255745
graph_041_mu_0_4_node_19,0.021245046
graph_041_mu_0_4_node_20,0.04700742
graph_041_mu_0_4_node_21,0.037521206
graph_041_mu_0_4_node_22,0.028571323
graph_041_mu_0_4_node_23,0.037151396
graph_041_mu_0_4_node_24,0.07678131
graph_041_mu_0_4_node_25,0.041722763
graph_041_mu_0_4_node_26,0.02250343
graph_041_mu_0_4_node_27,0.0331988
graph_041_mu_0_4_node_28,0.021245046
graph_041_mu_0_4_node_29,0.034587454
graph_041_mu_0_4_node_30,0.037521206
graph_041_mu_0_4_node_31,0.025913062
graph_041_mu_0_4_node_32,0.048792914
graph_041_mu_0_4_node_33,0.037151396
graph_041_mu_0_4_node_34,0.034587454
graph_041_mu_0_4_node_35,0.032990675
graph_041_mu_0_4_node_36,0.024049656
graph_041_mu_0_4_node_37,0.037151396
graph_041_mu_0_4_node_38,0.035874475
graph_041_mu_0_4_node_39,0.04451072
graph_041_mu_0_4_node_40,0.045678407
graph_041_mu_0_4_node_41,0.020411652
graph_041_mu_0_4_node_42,0.041722763
graph_041_mu_0_4_node_43,0.041722763
graph_041_mu_0_4_node_44,0.07247079
graph_041_mu_0_4_node_45,0.021823734
graph_041_mu_0_4_node_46,0.032990675
graph_041_mu_0_4_node_47,0.020411652
graph_041_mu_0_4_node_48,0.025913062
graph_041_mu_0_4_node_49,0.02250343
graph_041_mu_0_4_node_50,0.048299566
graph_041_mu_0_4_node_51,0.025913062
graph_041_mu_0_4_node_52,0.035145976
graph_041_mu_0_4_node_53,0.048299566
graph_041_mu_0_4_node_54,0.031079095
graph_041_mu_0_4_node_55,0.105750136
graph_041_mu_0_4_node_56,0.04451072
graph_041_mu_0_4_node_57,0.03616821
graph_041_mu_0_4_node_58,0.06762157
graph_041_mu_0_4_node_59,0.06043109
graph_041_mu_0_4_node_60,0.041781645
graph_041_mu_0_4_node_61,0.048299566
graph_041_mu_0_4_node_62,0.032730035
graph_041_mu_0_4_node_63,0.021245046
graph_041_mu_0_4_node_64,0.053271882
graph_041_mu_0_4_node_65,0.031079095
graph_041_mu_0_4_node_66,0.04700742
graph_041_mu_0_4_node_67,0.021245046
graph_041_mu_0_4_node_68,0.056403764
graph_041_mu_0_4_node_69,0.037181783
graph_041_mu_0_4_node_70,0.09855315
graph_041_mu_0_4_node_71,0.035874475
graph_041_mu_0_4_node_72,0.033692274
graph_041_mu_0_4_node_73,0.035145976
graph_041_mu_0_4_node_74,0.06920012
graph_041_mu_0_4_node_75,0.02250343
graph_041_mu_0_4_node_76,0.028571323
graph_041_mu_0_4_node_77,0.07700209
graph_041_mu_0_4_node_78,0.038307223
graph_041_mu_0_4_node_79,0.043236166
graph_041_mu_0_4_node_80,0.033692274
graph_041_mu_0_4_node_81,0.03656087
graph_041_mu_0_4_node_82,0.03800733
graph_041_mu_0_4_node_83,0.037521206
graph_041_mu_0_4_node_84,0.038489364
graph_041_mu_0_4_node_85,0.031079095
graph_041_mu_0_4_node_86,0.037521206
graph_041_mu_0_4_node_87,0.035145976
graph_041_mu_0_4_node_88,0.045051824
graph_041_mu_0_4_node_89,0.02250343
graph_041_mu_0_4_node_90,0.03800733
graph_041_mu_0_4_node_91,0.033692274
graph_041_mu_0_4_node_92,0.018167954
graph_041_mu_0_4_node_93,0.08939679
graph_041_mu_0_4_node_94,0.035145976
graph_041_mu_0_4_node_95,0.038489364
graph_041_mu_0_4_node_96,0.038489364
graph_041_mu_0_4_node_97,0.031079095
graph_041_mu_0_4_node_98,0.072152816
graph_041_mu_0_4_node_99,0.0331988
graph_041_mu_0_4_node_100,0.032990675
graph_041_mu_0_4_node_101,0.034587454
graph_041_mu_0_4_node_102,0.032730035
graph_041_mu_0_4_node_103,0.057076186
graph_041_mu_0_4_node_104,0.021245046
graph_041_mu_0_4_node_105,0.038489364
graph_041_mu_0_4_node_106,0.069915585
graph_041_mu_0_4_node_107,0.032990675
graph_041_mu_0_4_node_108,0.0331988
graph_041_mu_0_4_node_109,0.04897944
graph_041_mu_0_4_node_110,0.021823734
graph_041_mu_0_4_node_111,0.041781645
graph_041_mu_0_4_node_112,0.035874475
graph_041_mu_0_4_node_113,0.034587454
graph_041_mu_0_4_node_114,0.045051824
graph_041_mu_0_4_node_115,0.03800733
graph_041_mu_0_4_node_116,0.069915585
graph_041_mu_0_4_node_117,0.033692274
