,Entropy
graph_045_mu_0_4_node_0,0.036798537
graph_045_mu_0_4_node_1,0.048308633
graph_045_mu_0_4_node_2,0.1137277
graph_045_mu_0_4_node_3,0.053727623
graph_045_mu_0_4_node_4,0.101951905
graph_045_mu_0_4_node_5,0.04198771
graph_045_mu_0_4_node_6,0.02218368
graph_045_mu_0_4_node_7,0.097860835
graph_045_mu_0_4_node_8,0.037307333
graph_045_mu_0_4_node_9,0.03892518
graph_045_mu_0_4_node_10,0.090335324
graph_045_mu_0_4_node_11,0.04826886
graph_045_mu_0_4_node_12,0.025484605
graph_045_mu_0_4_node_13,0.11233301
graph_045_mu_0_4_node_14,0.04198771
graph_045_mu_0_4_node_15,0.053727623
graph_045_mu_0_4_node_16,0.030309793
graph_045_mu_0_4_node_17,0.030423975
graph_045_mu_0_4_node_18,0.025484605
graph_045_mu_0_4_node_19,0.07611208
graph_045_mu_0_4_node_20,0.10694649
graph_045_mu_0_4_node_21,0.036798537
graph_045_mu_0_4_node_22,0.03892518
graph_045_mu_0_4_node_23,0.028840167
graph_045_mu_0_4_node_24,0.04794769
graph_045_mu_0_4_node_25,0.030423975
graph_045_mu_0_4_node_26,0.02218368
graph_045_mu_0_4_node_27,0.08907781
graph_045_mu_0_4_node_28,0.030423975
graph_045_mu_0_4_node_29,0.028640097
graph_045_mu_0_4_node_30,0.053727623
graph_045_mu_0_4_node_31,0.07683006
graph_045_mu_0_4_node_32,0.028283656
graph_045_mu_0_4_node_33,0.046225395
graph_045_mu_0_4_node_34,0.04794769
graph_045_mu_0_4_node_35,0.055102024
graph_045_mu_0_4_node_36,0.04408226
graph_045_mu_0_4_node_37,0.037307333
graph_045_mu_0_4_node_38,0.09798609
graph_045_mu_0_4_node_39,0.07860224
graph_045_mu_0_4_node_40,0.07563937
graph_045_mu_0_4_node_41,0.0427126
graph_045_mu_0_4_node_42,0.046225395
graph_045_mu_0_4_node_43,0.0427126
graph_045_mu_0_4_node_44,0.05349527
