,Entropy
graph_087_mu_0_4_node_0,0.12158284
graph_087_mu_0_4_node_1,0.03156491
graph_087_mu_0_4_node_2,0.05220594
graph_087_mu_0_4_node_3,0.051476385
graph_087_mu_0_4_node_4,0.038323753
graph_087_mu_0_4_node_5,0.038710333
graph_087_mu_0_4_node_6,0.058092963
graph_087_mu_0_4_node_7,0.051476385
graph_087_mu_0_4_node_8,0.022122346
graph_087_mu_0_4_node_9,0.051957007
graph_087_mu_0_4_node_10,0.049663674
graph_087_mu_0_4_node_11,0.042667974
graph_087_mu_0_4_node_12,0.08935378
graph_087_mu_0_4_node_13,0.079704754
graph_087_mu_0_4_node_14,0.14085042
graph_087_mu_0_4_node_15,0.045111757
graph_087_mu_0_4_node_16,0.028654398
graph_087_mu_0_4_node_17,0.13032097
graph_087_mu_0_4_node_18,0.05220594
graph_087_mu_0_4_node_19,0.04198111
graph_087_mu_0_4_node_20,0.038503736
graph_087_mu_0_4_node_21,0.051957007
graph_087_mu_0_4_node_22,0.042667974
graph_087_mu_0_4_node_23,0.057963096
graph_087_mu_0_4_node_24,0.058092963
graph_087_mu_0_4_node_25,0.033270773
graph_087_mu_0_4_node_26,0.038323753
graph_087_mu_0_4_node_27,0.04631852
graph_087_mu_0_4_node_28,0.08798066
graph_087_mu_0_4_node_29,0.057963096
graph_087_mu_0_4_node_30,0.08344919
graph_087_mu_0_4_node_31,0.04631852
graph_087_mu_0_4_node_32,0.10831086
graph_087_mu_0_4_node_33,0.033270773
graph_087_mu_0_4_node_34,0.051476385
graph_087_mu_0_4_node_35,0.091841064
graph_087_mu_0_4_node_36,0.07510832
graph_087_mu_0_4_node_37,0.046562746
graph_087_mu_0_4_node_38,0.03551954
graph_087_mu_0_4_node_39,0.04198111
graph_087_mu_0_4_node_40,0.057963096
graph_087_mu_0_4_node_41,0.038503736
graph_087_mu_0_4_node_42,0.046562746
graph_087_mu_0_4_node_43,0.038503736
graph_087_mu_0_4_node_44,0.038323753
graph_087_mu_0_4_node_45,0.04499648
graph_087_mu_0_4_node_46,0.04631852
graph_087_mu_0_4_node_47,0.026036259
graph_087_mu_0_4_node_48,0.06091778
graph_087_mu_0_4_node_49,0.04803378
graph_087_mu_0_4_node_50,0.10769594
graph_087_mu_0_4_node_51,0.14245443
graph_087_mu_0_4_node_52,0.046562746
graph_087_mu_0_4_node_53,0.038503736
graph_087_mu_0_4_node_54,0.038503736
graph_087_mu_0_4_node_55,0.053823102
graph_087_mu_0_4_node_56,0.038710333
graph_087_mu_0_4_node_57,0.026036259
graph_087_mu_0_4_node_58,0.06091778
graph_087_mu_0_4_node_59,0.026036259
graph_087_mu_0_4_node_60,0.038503736
graph_087_mu_0_4_node_61,0.057963096
graph_087_mu_0_4_node_62,0.051476385
graph_087_mu_0_4_node_63,0.026036259
graph_087_mu_0_4_node_64,0.05220594
graph_087_mu_0_4_node_65,0.03431689
graph_087_mu_0_4_node_66,0.10781456
graph_087_mu_0_4_node_67,0.045111757
graph_087_mu_0_4_node_68,0.04499648
graph_087_mu_0_4_node_69,0.033270773
graph_087_mu_0_4_node_70,0.051957007
graph_087_mu_0_4_node_71,0.058092963
graph_087_mu_0_4_node_72,0.04198111
graph_087_mu_0_4_node_73,0.04631852
graph_087_mu_0_4_node_74,0.020197196
graph_087_mu_0_4_node_75,0.062299635
graph_087_mu_0_4_node_76,0.06607085
graph_087_mu_0_4_node_77,0.046562746
graph_087_mu_0_4_node_78,0.020197196
graph_087_mu_0_4_node_79,0.038323753
graph_087_mu_0_4_node_80,0.08915888
graph_087_mu_0_4_node_81,0.058092963
graph_087_mu_0_4_node_82,0.03156491
graph_087_mu_0_4_node_83,0.06607085
graph_087_mu_0_4_node_84,0.107552625
graph_087_mu_0_4_node_85,0.03551954
graph_087_mu_0_4_node_86,0.03551954
graph_087_mu_0_4_node_87,0.062299635
graph_087_mu_0_4_node_88,0.05238562
graph_087_mu_0_4_node_89,0.03156491
graph_087_mu_0_4_node_90,0.020197196
graph_087_mu_0_4_node_91,0.051957007
graph_087_mu_0_4_node_92,0.058092963
graph_087_mu_0_4_node_93,0.066750914
graph_087_mu_0_4_node_94,0.08935378
graph_087_mu_0_4_node_95,0.049663674
graph_087_mu_0_4_node_96,0.033270773
graph_087_mu_0_4_node_97,0.12567599
graph_087_mu_0_4_node_98,0.052088045
graph_087_mu_0_4_node_99,0.045111757
graph_087_mu_0_4_node_100,0.020197196
graph_087_mu_0_4_node_101,0.042667974
graph_087_mu_0_4_node_102,0.08417604
graph_087_mu_0_4_node_103,0.038323753
graph_087_mu_0_4_node_104,0.038323753
graph_087_mu_0_4_node_105,0.08935378
graph_087_mu_0_4_node_106,0.09134498
graph_087_mu_0_4_node_107,0.026036259
graph_087_mu_0_4_node_108,0.08935378
graph_087_mu_0_4_node_109,0.08319559
graph_087_mu_0_4_node_110,0.06091778
graph_087_mu_0_4_node_111,0.12127355
graph_087_mu_0_4_node_112,0.03431689
graph_087_mu_0_4_node_113,0.08935378
graph_087_mu_0_4_node_114,0.08798066
graph_087_mu_0_4_node_115,0.03551954
graph_087_mu_0_4_node_116,0.062299635
graph_087_mu_0_4_node_117,0.058092963
graph_087_mu_0_4_node_118,0.10628993
graph_087_mu_0_4_node_119,0.03156491
graph_087_mu_0_4_node_120,0.028654398
graph_087_mu_0_4_node_121,0.04479409
graph_087_mu_0_4_node_122,0.04198111
graph_087_mu_0_4_node_123,0.08798066
graph_087_mu_0_4_node_124,0.038503736
graph_087_mu_0_4_node_125,0.045111757
graph_087_mu_0_4_node_126,0.038323753
graph_087_mu_0_4_node_127,0.052088045
graph_087_mu_0_4_node_128,0.049663674
graph_087_mu_0_4_node_129,0.03551954
graph_087_mu_0_4_node_130,0.043017685
graph_087_mu_0_4_node_131,0.020197196
graph_087_mu_0_4_node_132,0.038710333
graph_087_mu_0_4_node_133,0.052088045
graph_087_mu_0_4_node_134,0.051427376
graph_087_mu_0_4_node_135,0.038503736
graph_087_mu_0_4_node_136,0.05248005
graph_087_mu_0_4_node_137,0.033270773
graph_087_mu_0_4_node_138,0.038710333
graph_087_mu_0_4_node_139,0.04198111
graph_087_mu_0_4_node_140,0.051767264
graph_087_mu_0_4_node_141,0.026036259
graph_087_mu_0_4_node_142,0.038503736
graph_087_mu_0_4_node_143,0.12282524
graph_087_mu_0_4_node_144,0.14280243
graph_087_mu_0_4_node_145,0.051476385
graph_087_mu_0_4_node_146,0.08935378
graph_087_mu_0_4_node_147,0.05220594
graph_087_mu_0_4_node_148,0.057963096
graph_087_mu_0_4_node_149,0.08935378
graph_087_mu_0_4_node_150,0.028654398
graph_087_mu_0_4_node_151,0.079704754
graph_087_mu_0_4_node_152,0.09141638
graph_087_mu_0_4_node_153,0.04631852
graph_087_mu_0_4_node_154,0.04631852
graph_087_mu_0_4_node_155,0.043017685
graph_087_mu_0_4_node_156,0.079704754
graph_087_mu_0_4_node_157,0.08349341
graph_087_mu_0_4_node_158,0.118429504
graph_087_mu_0_4_node_159,0.038323753
graph_087_mu_0_4_node_160,0.079704754
graph_087_mu_0_4_node_161,0.051957007
graph_087_mu_0_4_node_162,0.06091778
graph_087_mu_0_4_node_163,0.045111757
graph_087_mu_0_4_node_164,0.079704754
graph_087_mu_0_4_node_165,0.079704754
graph_087_mu_0_4_node_166,0.08935378
graph_087_mu_0_4_node_167,0.03551954
graph_087_mu_0_4_node_168,0.033270773
graph_087_mu_0_4_node_169,0.091343395
graph_087_mu_0_4_node_170,0.12578486
graph_087_mu_0_4_node_171,0.03551954
graph_087_mu_0_4_node_172,0.03551954
graph_087_mu_0_4_node_173,0.038710333
graph_087_mu_0_4_node_174,0.12167934
graph_087_mu_0_4_node_175,0.06091778
graph_087_mu_0_4_node_176,0.038323753
graph_087_mu_0_4_node_177,0.04631852
