,Entropy
graph_061_mu_0_4_node_0,0.066208094
graph_061_mu_0_4_node_1,0.031071205
graph_061_mu_0_4_node_2,0.05262365
graph_061_mu_0_4_node_3,0.08568017
graph_061_mu_0_4_node_4,0.03982336
graph_061_mu_0_4_node_5,0.026645195
graph_061_mu_0_4_node_6,0.06037122
graph_061_mu_0_4_node_7,0.078482956
graph_061_mu_0_4_node_8,0.030921841
graph_061_mu_0_4_node_9,0.066208094
graph_061_mu_0_4_node_10,0.060707543
graph_061_mu_0_4_node_11,0.021303726
graph_061_mu_0_4_node_12,0.04131842
graph_061_mu_0_4_node_13,0.05121653
graph_061_mu_0_4_node_14,0.026645195
graph_061_mu_0_4_node_15,0.057108942
graph_061_mu_0_4_node_16,0.046024956
graph_061_mu_0_4_node_17,0.05113694
graph_061_mu_0_4_node_18,0.05262365
graph_061_mu_0_4_node_19,0.018697688
graph_061_mu_0_4_node_20,0.0860811
graph_061_mu_0_4_node_21,0.02332438
graph_061_mu_0_4_node_22,0.028115273
graph_061_mu_0_4_node_23,0.040027395
graph_061_mu_0_4_node_24,0.08509755
graph_061_mu_0_4_node_25,0.028760655
graph_061_mu_0_4_node_26,0.02332438
graph_061_mu_0_4_node_27,0.030921841
graph_061_mu_0_4_node_28,0.068866216
graph_061_mu_0_4_node_29,0.039042864
graph_061_mu_0_4_node_30,0.05113694
graph_061_mu_0_4_node_31,0.11820018
graph_061_mu_0_4_node_32,0.037770607
graph_061_mu_0_4_node_33,0.040027395
graph_061_mu_0_4_node_34,0.023848454
graph_061_mu_0_4_node_35,0.04131842
graph_061_mu_0_4_node_36,0.053021416
graph_061_mu_0_4_node_37,0.02332438
graph_061_mu_0_4_node_38,0.018697688
graph_061_mu_0_4_node_39,0.13186006
graph_061_mu_0_4_node_40,0.052415673
graph_061_mu_0_4_node_41,0.06073432
graph_061_mu_0_4_node_42,0.08159271
graph_061_mu_0_4_node_43,0.028115273
graph_061_mu_0_4_node_44,0.028760655
graph_061_mu_0_4_node_45,0.02332438
graph_061_mu_0_4_node_46,0.039042864
graph_061_mu_0_4_node_47,0.026781933
graph_061_mu_0_4_node_48,0.040027395
graph_061_mu_0_4_node_49,0.042966947
graph_061_mu_0_4_node_50,0.038486272
graph_061_mu_0_4_node_51,0.023848454
graph_061_mu_0_4_node_52,0.033341665
graph_061_mu_0_4_node_53,0.045841806
graph_061_mu_0_4_node_54,0.046024956
graph_061_mu_0_4_node_55,0.031071205
graph_061_mu_0_4_node_56,0.028115273
graph_061_mu_0_4_node_57,0.050277427
graph_061_mu_0_4_node_58,0.057791527
graph_061_mu_0_4_node_59,0.039042864
graph_061_mu_0_4_node_60,0.033341665
graph_061_mu_0_4_node_61,0.02332438
graph_061_mu_0_4_node_62,0.10498391
graph_061_mu_0_4_node_63,0.048720155
graph_061_mu_0_4_node_64,0.028115273
graph_061_mu_0_4_node_65,0.03211272
graph_061_mu_0_4_node_66,0.05113694
graph_061_mu_0_4_node_67,0.06037122
graph_061_mu_0_4_node_68,0.026645195
graph_061_mu_0_4_node_69,0.046024956
graph_061_mu_0_4_node_70,0.025995297
graph_061_mu_0_4_node_71,0.05838481
graph_061_mu_0_4_node_72,0.04088139
graph_061_mu_0_4_node_73,0.048720155
graph_061_mu_0_4_node_74,0.037770607
graph_061_mu_0_4_node_75,0.08812495
graph_061_mu_0_4_node_76,0.031071205
graph_061_mu_0_4_node_77,0.07054374
graph_061_mu_0_4_node_78,0.06119313
graph_061_mu_0_4_node_79,0.046024956
graph_061_mu_0_4_node_80,0.08494945
graph_061_mu_0_4_node_81,0.028497843
graph_061_mu_0_4_node_82,0.045869406
graph_061_mu_0_4_node_83,0.028760655
graph_061_mu_0_4_node_84,0.04587874
graph_061_mu_0_4_node_85,0.1085954
graph_061_mu_0_4_node_86,0.026900746
graph_061_mu_0_4_node_87,0.04131842
graph_061_mu_0_4_node_88,0.08391081
graph_061_mu_0_4_node_89,0.028760655
graph_061_mu_0_4_node_90,0.08396464
graph_061_mu_0_4_node_91,0.018697688
graph_061_mu_0_4_node_92,0.026900746
graph_061_mu_0_4_node_93,0.06540506
graph_061_mu_0_4_node_94,0.08470541
graph_061_mu_0_4_node_95,0.066208094
graph_061_mu_0_4_node_96,0.037770607
graph_061_mu_0_4_node_97,0.060591716
graph_061_mu_0_4_node_98,0.04465847
graph_061_mu_0_4_node_99,0.06083116
graph_061_mu_0_4_node_100,0.03870943
graph_061_mu_0_4_node_101,0.018697688
graph_061_mu_0_4_node_102,0.061317824
graph_061_mu_0_4_node_103,0.040027395
graph_061_mu_0_4_node_104,0.03870943
graph_061_mu_0_4_node_105,0.03211272
graph_061_mu_0_4_node_106,0.028115273
graph_061_mu_0_4_node_107,0.03211272
graph_061_mu_0_4_node_108,0.059285257
graph_061_mu_0_4_node_109,0.084187135
graph_061_mu_0_4_node_110,0.040027395
graph_061_mu_0_4_node_111,0.028115273
graph_061_mu_0_4_node_112,0.10137366
graph_061_mu_0_4_node_113,0.040027395
graph_061_mu_0_4_node_114,0.06073432
graph_061_mu_0_4_node_115,0.02332438
graph_061_mu_0_4_node_116,0.028845077
graph_061_mu_0_4_node_117,0.02332438
graph_061_mu_0_4_node_118,0.021303726
graph_061_mu_0_4_node_119,0.018697688
graph_061_mu_0_4_node_120,0.026900746
graph_061_mu_0_4_node_121,0.066208094
graph_061_mu_0_4_node_122,0.026900746
graph_061_mu_0_4_node_123,0.068866216
graph_061_mu_0_4_node_124,0.028115273
graph_061_mu_0_4_node_125,0.023848454
graph_061_mu_0_4_node_126,0.049982034
graph_061_mu_0_4_node_127,0.038486272
graph_061_mu_0_4_node_128,0.050277427
graph_061_mu_0_4_node_129,0.1019782
graph_061_mu_0_4_node_130,0.018697688
graph_061_mu_0_4_node_131,0.068866216
graph_061_mu_0_4_node_132,0.045841806
graph_061_mu_0_4_node_133,0.028115273
graph_061_mu_0_4_node_134,0.068866216
graph_061_mu_0_4_node_135,0.059695546
graph_061_mu_0_4_node_136,0.05838481
graph_061_mu_0_4_node_137,0.02332438
graph_061_mu_0_4_node_138,0.03211272
graph_061_mu_0_4_node_139,0.038486272
graph_061_mu_0_4_node_140,0.028760655
graph_061_mu_0_4_node_141,0.09390891
graph_061_mu_0_4_node_142,0.023848454
graph_061_mu_0_4_node_143,0.08507431
graph_061_mu_0_4_node_144,0.068866216
graph_061_mu_0_4_node_145,0.050277427
graph_061_mu_0_4_node_146,0.03154531
graph_061_mu_0_4_node_147,0.05113694
graph_061_mu_0_4_node_148,0.060235143
graph_061_mu_0_4_node_149,0.031071205
graph_061_mu_0_4_node_150,0.03211272
graph_061_mu_0_4_node_151,0.028760655
graph_061_mu_0_4_node_152,0.04131842
graph_061_mu_0_4_node_153,0.023848454
graph_061_mu_0_4_node_154,0.039042864
graph_061_mu_0_4_node_155,0.038486272
graph_061_mu_0_4_node_156,0.02332438
graph_061_mu_0_4_node_157,0.04603549
graph_061_mu_0_4_node_158,0.037770607
graph_061_mu_0_4_node_159,0.04131842
graph_061_mu_0_4_node_160,0.060707543
graph_061_mu_0_4_node_161,0.052454364
graph_061_mu_0_4_node_162,0.028760655
graph_061_mu_0_4_node_163,0.048928387
graph_061_mu_0_4_node_164,0.038486272
graph_061_mu_0_4_node_165,0.045708545
graph_061_mu_0_4_node_166,0.039042864
graph_061_mu_0_4_node_167,0.030921841
graph_061_mu_0_4_node_168,0.030921841
graph_061_mu_0_4_node_169,0.048720155
graph_061_mu_0_4_node_170,0.084187135
graph_061_mu_0_4_node_171,0.030921841
graph_061_mu_0_4_node_172,0.09635323
graph_061_mu_0_4_node_173,0.03211272
graph_061_mu_0_4_node_174,0.02332438
graph_061_mu_0_4_node_175,0.045841806
graph_061_mu_0_4_node_176,0.03211272
graph_061_mu_0_4_node_177,0.025995297
graph_061_mu_0_4_node_178,0.045588024
graph_061_mu_0_4_node_179,0.02332438
graph_061_mu_0_4_node_180,0.023364218
graph_061_mu_0_4_node_181,0.028115273
graph_061_mu_0_4_node_182,0.07048597
graph_061_mu_0_4_node_183,0.066208094
graph_061_mu_0_4_node_184,0.066208094
graph_061_mu_0_4_node_185,0.023848454
graph_061_mu_0_4_node_186,0.08388023
graph_061_mu_0_4_node_187,0.052454364
graph_061_mu_0_4_node_188,0.039042864
graph_061_mu_0_4_node_189,0.07220468
graph_061_mu_0_4_node_190,0.039042864
graph_061_mu_0_4_node_191,0.037770607
graph_061_mu_0_4_node_192,0.14073944
graph_061_mu_0_4_node_193,0.07007437
graph_061_mu_0_4_node_194,0.040027395
graph_061_mu_0_4_node_195,0.02332438
graph_061_mu_0_4_node_196,0.038486272
graph_061_mu_0_4_node_197,0.023848454
graph_061_mu_0_4_node_198,0.028115273
graph_061_mu_0_4_node_199,0.071802065
graph_061_mu_0_4_node_200,0.11551454
graph_061_mu_0_4_node_201,0.03154531
graph_061_mu_0_4_node_202,0.045770716
graph_061_mu_0_4_node_203,0.07071492
graph_061_mu_0_4_node_204,0.14609946
graph_061_mu_0_4_node_205,0.046124015
graph_061_mu_0_4_node_206,0.050277427
graph_061_mu_0_4_node_207,0.026645195
graph_061_mu_0_4_node_208,0.026645195
graph_061_mu_0_4_node_209,0.03211272
graph_061_mu_0_4_node_210,0.033341665
graph_061_mu_0_4_node_211,0.050277427
graph_061_mu_0_4_node_212,0.14914149
graph_061_mu_0_4_node_213,0.026645195
graph_061_mu_0_4_node_214,0.12496149
graph_061_mu_0_4_node_215,0.026900746
graph_061_mu_0_4_node_216,0.05838481
graph_061_mu_0_4_node_217,0.028760655
graph_061_mu_0_4_node_218,0.02332438
graph_061_mu_0_4_node_219,0.03870943
graph_061_mu_0_4_node_220,0.05753383
graph_061_mu_0_4_node_221,0.07133585
graph_061_mu_0_4_node_222,0.060394786
graph_061_mu_0_4_node_223,0.03211272
graph_061_mu_0_4_node_224,0.030427959
graph_061_mu_0_4_node_225,0.037770607
graph_061_mu_0_4_node_226,0.050277427
graph_061_mu_0_4_node_227,0.03211272
graph_061_mu_0_4_node_228,0.018697688
graph_061_mu_0_4_node_229,0.13303712
graph_061_mu_0_4_node_230,0.028115273
graph_061_mu_0_4_node_231,0.066208094
graph_061_mu_0_4_node_232,0.028115273
graph_061_mu_0_4_node_233,0.057108942
graph_061_mu_0_4_node_234,0.028760655
graph_061_mu_0_4_node_235,0.06980455
graph_061_mu_0_4_node_236,0.080316894
graph_061_mu_0_4_node_237,0.02332438
graph_061_mu_0_4_node_238,0.02332438
graph_061_mu_0_4_node_239,0.028115273
graph_061_mu_0_4_node_240,0.033341665
graph_061_mu_0_4_node_241,0.045841806
graph_061_mu_0_4_node_242,0.06048039
graph_061_mu_0_4_node_243,0.026645195
graph_061_mu_0_4_node_244,0.09515723
graph_061_mu_0_4_node_245,0.050277427
graph_061_mu_0_4_node_246,0.054252826
graph_061_mu_0_4_node_247,0.03390217
graph_061_mu_0_4_node_248,0.02332438
graph_061_mu_0_4_node_249,0.050277427
graph_061_mu_0_4_node_250,0.018697688
graph_061_mu_0_4_node_251,0.026900746
graph_061_mu_0_4_node_252,0.050277427
graph_061_mu_0_4_node_253,0.084187135
graph_061_mu_0_4_node_254,0.05729553
graph_061_mu_0_4_node_255,0.04631503
graph_061_mu_0_4_node_256,0.026900746
