,Entropy
graph_049_mu_0_4_node_0,0.03374808
graph_049_mu_0_4_node_1,0.048364248
graph_049_mu_0_4_node_2,0.028995318
graph_049_mu_0_4_node_3,0.036088523
graph_049_mu_0_4_node_4,0.073134065
graph_049_mu_0_4_node_5,0.044145428
graph_049_mu_0_4_node_6,0.023464873
graph_049_mu_0_4_node_7,0.06324983
graph_049_mu_0_4_node_8,0.028291691
graph_049_mu_0_4_node_9,0.037974115
graph_049_mu_0_4_node_10,0.04456128
graph_049_mu_0_4_node_11,0.06036283
graph_049_mu_0_4_node_12,0.03956578
graph_049_mu_0_4_node_13,0.023464873
graph_049_mu_0_4_node_14,0.04456128
graph_049_mu_0_4_node_15,0.036088523
graph_049_mu_0_4_node_16,0.034771003
graph_049_mu_0_4_node_17,0.04456128
graph_049_mu_0_4_node_18,0.107782744
graph_049_mu_0_4_node_19,0.059348013
graph_049_mu_0_4_node_20,0.04492842
graph_049_mu_0_4_node_21,0.072428204
graph_049_mu_0_4_node_22,0.036088523
graph_049_mu_0_4_node_23,0.03900378
graph_049_mu_0_4_node_24,0.07639993
graph_049_mu_0_4_node_25,0.0285224
graph_049_mu_0_4_node_26,0.028995318
graph_049_mu_0_4_node_27,0.036088523
graph_049_mu_0_4_node_28,0.07639993
graph_049_mu_0_4_node_29,0.073134065
graph_049_mu_0_4_node_30,0.10591258
graph_049_mu_0_4_node_31,0.028963229
graph_049_mu_0_4_node_32,0.028291691
graph_049_mu_0_4_node_33,0.06025351
graph_049_mu_0_4_node_34,0.028995318
graph_049_mu_0_4_node_35,0.03900378
graph_049_mu_0_4_node_36,0.04651097
graph_049_mu_0_4_node_37,0.028995318
graph_049_mu_0_4_node_38,0.06048683
graph_049_mu_0_4_node_39,0.027102204
graph_049_mu_0_4_node_40,0.036088523
graph_049_mu_0_4_node_41,0.04230209
graph_049_mu_0_4_node_42,0.053928837
graph_049_mu_0_4_node_43,0.073134065
graph_049_mu_0_4_node_44,0.04230209
graph_049_mu_0_4_node_45,0.072428204
graph_049_mu_0_4_node_46,0.059483588
graph_049_mu_0_4_node_47,0.06048683
