,Entropy
graph_0101_mu_0_4_node_0,0.035794884
graph_0101_mu_0_4_node_1,0.033933885
graph_0101_mu_0_4_node_2,0.048683207
graph_0101_mu_0_4_node_3,0.042114556
graph_0101_mu_0_4_node_4,0.027067294
graph_0101_mu_0_4_node_5,0.04652703
graph_0101_mu_0_4_node_6,0.03681943
graph_0101_mu_0_4_node_7,0.04652703
graph_0101_mu_0_4_node_8,0.040680777
graph_0101_mu_0_4_node_9,0.040680777
graph_0101_mu_0_4_node_10,0.06361147
graph_0101_mu_0_4_node_11,0.03254343
graph_0101_mu_0_4_node_12,0.03124839
graph_0101_mu_0_4_node_13,0.09467103
graph_0101_mu_0_4_node_14,0.060945746
graph_0101_mu_0_4_node_15,0.035794884
graph_0101_mu_0_4_node_16,0.054169632
graph_0101_mu_0_4_node_17,0.035794884
graph_0101_mu_0_4_node_18,0.060945746
graph_0101_mu_0_4_node_19,0.03177086
graph_0101_mu_0_4_node_20,0.04795418
graph_0101_mu_0_4_node_21,0.08857753
graph_0101_mu_0_4_node_22,0.03124839
graph_0101_mu_0_4_node_23,0.03177086
graph_0101_mu_0_4_node_24,0.036458265
graph_0101_mu_0_4_node_25,0.049260262
graph_0101_mu_0_4_node_26,0.035794884
graph_0101_mu_0_4_node_27,0.054333515
graph_0101_mu_0_4_node_28,0.03109506
graph_0101_mu_0_4_node_29,0.03177086
graph_0101_mu_0_4_node_30,0.054333515
graph_0101_mu_0_4_node_31,0.05587053
graph_0101_mu_0_4_node_32,0.13976392
graph_0101_mu_0_4_node_33,0.030290954
graph_0101_mu_0_4_node_34,0.03177086
graph_0101_mu_0_4_node_35,0.043178745
graph_0101_mu_0_4_node_36,0.05074798
graph_0101_mu_0_4_node_37,0.032049857
graph_0101_mu_0_4_node_38,0.045674495
graph_0101_mu_0_4_node_39,0.040680777
graph_0101_mu_0_4_node_40,0.036458265
graph_0101_mu_0_4_node_41,0.036730446
graph_0101_mu_0_4_node_42,0.043228347
graph_0101_mu_0_4_node_43,0.062866196
graph_0101_mu_0_4_node_44,0.03134563
graph_0101_mu_0_4_node_45,0.030290954
graph_0101_mu_0_4_node_46,0.08562413
graph_0101_mu_0_4_node_47,0.045674495
graph_0101_mu_0_4_node_48,0.030290954
graph_0101_mu_0_4_node_49,0.08998878
graph_0101_mu_0_4_node_50,0.03820041
graph_0101_mu_0_4_node_51,0.040680777
graph_0101_mu_0_4_node_52,0.060945746
graph_0101_mu_0_4_node_53,0.035794884
graph_0101_mu_0_4_node_54,0.040680777
graph_0101_mu_0_4_node_55,0.057926085
graph_0101_mu_0_4_node_56,0.030290954
graph_0101_mu_0_4_node_57,0.054169632
graph_0101_mu_0_4_node_58,0.06350233
graph_0101_mu_0_4_node_59,0.027067294
graph_0101_mu_0_4_node_60,0.05587053
graph_0101_mu_0_4_node_61,0.03254343
graph_0101_mu_0_4_node_62,0.030290954
graph_0101_mu_0_4_node_63,0.06350233
graph_0101_mu_0_4_node_64,0.06167417
graph_0101_mu_0_4_node_65,0.05587053
graph_0101_mu_0_4_node_66,0.045674495
graph_0101_mu_0_4_node_67,0.027067294
graph_0101_mu_0_4_node_68,0.063548595
graph_0101_mu_0_4_node_69,0.044775125
graph_0101_mu_0_4_node_70,0.045674495
graph_0101_mu_0_4_node_71,0.042114556
graph_0101_mu_0_4_node_72,0.09245637
graph_0101_mu_0_4_node_73,0.04652703
graph_0101_mu_0_4_node_74,0.030290954
graph_0101_mu_0_4_node_75,0.060945746
graph_0101_mu_0_4_node_76,0.04652703
graph_0101_mu_0_4_node_77,0.03109506
graph_0101_mu_0_4_node_78,0.044775125
graph_0101_mu_0_4_node_79,0.06167417
graph_0101_mu_0_4_node_80,0.030290954
graph_0101_mu_0_4_node_81,0.03109506
graph_0101_mu_0_4_node_82,0.057926085
graph_0101_mu_0_4_node_83,0.04818379
