,Entropy
graph_01_mu_0_4_node_0,0.029440451
graph_01_mu_0_4_node_1,0.12759924
graph_01_mu_0_4_node_2,0.037287995
graph_01_mu_0_4_node_3,0.03745162
graph_01_mu_0_4_node_4,0.028597848
graph_01_mu_0_4_node_5,0.03812213
graph_01_mu_0_4_node_6,0.046909954
graph_01_mu_0_4_node_7,0.086895324
graph_01_mu_0_4_node_8,0.057709068
graph_01_mu_0_4_node_9,0.091435805
graph_01_mu_0_4_node_10,0.08299614
graph_01_mu_0_4_node_11,0.027034763
graph_01_mu_0_4_node_12,0.046909954
graph_01_mu_0_4_node_13,0.027034763
graph_01_mu_0_4_node_14,0.029869331
graph_01_mu_0_4_node_15,0.07849976
graph_01_mu_0_4_node_16,0.036492087
graph_01_mu_0_4_node_17,0.056014817
graph_01_mu_0_4_node_18,0.03178436
graph_01_mu_0_4_node_19,0.026171738
graph_01_mu_0_4_node_20,0.028597848
graph_01_mu_0_4_node_21,0.09031724
graph_01_mu_0_4_node_22,0.12049169
graph_01_mu_0_4_node_23,0.035407044
graph_01_mu_0_4_node_24,0.046909954
graph_01_mu_0_4_node_25,0.045595087
graph_01_mu_0_4_node_26,0.026171738
graph_01_mu_0_4_node_27,0.03812213
graph_01_mu_0_4_node_28,0.037598457
graph_01_mu_0_4_node_29,0.03178436
graph_01_mu_0_4_node_30,0.026171738
graph_01_mu_0_4_node_31,0.085921384
graph_01_mu_0_4_node_32,0.044659436
graph_01_mu_0_4_node_33,0.044275902
graph_01_mu_0_4_node_34,0.12996747
graph_01_mu_0_4_node_35,0.11563803
graph_01_mu_0_4_node_36,0.10860729
graph_01_mu_0_4_node_37,0.03812797
graph_01_mu_0_4_node_38,0.045595087
graph_01_mu_0_4_node_39,0.086895324
graph_01_mu_0_4_node_40,0.03159415
graph_01_mu_0_4_node_41,0.045595087
graph_01_mu_0_4_node_42,0.03812213
graph_01_mu_0_4_node_43,0.045595087
graph_01_mu_0_4_node_44,0.044659436
graph_01_mu_0_4_node_45,0.12524933
graph_01_mu_0_4_node_46,0.05705307
graph_01_mu_0_4_node_47,0.122191496
graph_01_mu_0_4_node_48,0.063773416
graph_01_mu_0_4_node_49,0.029868014
graph_01_mu_0_4_node_50,0.036492087
graph_01_mu_0_4_node_51,0.11894848
graph_01_mu_0_4_node_52,0.046909954
graph_01_mu_0_4_node_53,0.03159415
graph_01_mu_0_4_node_54,0.044299368
graph_01_mu_0_4_node_55,0.047683455
graph_01_mu_0_4_node_56,0.05221285
graph_01_mu_0_4_node_57,0.050574217
graph_01_mu_0_4_node_58,0.05221285
graph_01_mu_0_4_node_59,0.056014817
graph_01_mu_0_4_node_60,0.046909954
graph_01_mu_0_4_node_61,0.03891254
graph_01_mu_0_4_node_62,0.063773416
graph_01_mu_0_4_node_63,0.029440451
graph_01_mu_0_4_node_64,0.05221285
graph_01_mu_0_4_node_65,0.045595087
graph_01_mu_0_4_node_66,0.023517292
graph_01_mu_0_4_node_67,0.0379043
graph_01_mu_0_4_node_68,0.027034763
graph_01_mu_0_4_node_69,0.029440451
graph_01_mu_0_4_node_70,0.026171738
graph_01_mu_0_4_node_71,0.029869331
graph_01_mu_0_4_node_72,0.04407369
graph_01_mu_0_4_node_73,0.026171738
graph_01_mu_0_4_node_74,0.057709068
