,Entropy
graph_037_mu_0_4_node_0,0.032243636
graph_037_mu_0_4_node_1,0.062002923
graph_037_mu_0_4_node_2,0.06100374
graph_037_mu_0_4_node_3,0.04721057
graph_037_mu_0_4_node_4,0.0771585
graph_037_mu_0_4_node_5,0.039513707
graph_037_mu_0_4_node_6,0.08101006
graph_037_mu_0_4_node_7,0.034963463
graph_037_mu_0_4_node_8,0.059644878
graph_037_mu_0_4_node_9,0.080796905
graph_037_mu_0_4_node_10,0.039513707
graph_037_mu_0_4_node_11,0.07000769
graph_037_mu_0_4_node_12,0.07575137
graph_037_mu_0_4_node_13,0.14000314
graph_037_mu_0_4_node_14,0.12659627
graph_037_mu_0_4_node_15,0.08070854
graph_037_mu_0_4_node_16,0.17851053
graph_037_mu_0_4_node_17,0.07575137
graph_037_mu_0_4_node_18,0.059644878
graph_037_mu_0_4_node_19,0.05286612
graph_037_mu_0_4_node_20,0.03537379
graph_037_mu_0_4_node_21,0.03537379
graph_037_mu_0_4_node_22,0.06100374
graph_037_mu_0_4_node_23,0.080796905
graph_037_mu_0_4_node_24,0.04590049
graph_037_mu_0_4_node_25,0.077176675
graph_037_mu_0_4_node_26,0.0823051
graph_037_mu_0_4_node_27,0.090093724
graph_037_mu_0_4_node_28,0.064631835
graph_037_mu_0_4_node_29,0.11980811
graph_037_mu_0_4_node_30,0.05568869
graph_037_mu_0_4_node_31,0.03537379
graph_037_mu_0_4_node_32,0.040105935
graph_037_mu_0_4_node_33,0.054546256
graph_037_mu_0_4_node_34,0.059644878
graph_037_mu_0_4_node_35,0.08070854
graph_037_mu_0_4_node_36,0.06541492
graph_037_mu_0_4_node_37,0.07760344
graph_037_mu_0_4_node_38,0.07163025
graph_037_mu_0_4_node_39,0.035406686
graph_037_mu_0_4_node_40,0.118719675
graph_037_mu_0_4_node_41,0.07864805
graph_037_mu_0_4_node_42,0.055160325
graph_037_mu_0_4_node_43,0.07000769
graph_037_mu_0_4_node_44,0.06482564
graph_037_mu_0_4_node_45,0.032243636
graph_037_mu_0_4_node_46,0.077176675
graph_037_mu_0_4_node_47,0.043838948
graph_037_mu_0_4_node_48,0.082482874
graph_037_mu_0_4_node_49,0.040105935
graph_037_mu_0_4_node_50,0.06451823
graph_037_mu_0_4_node_51,0.04721057
graph_037_mu_0_4_node_52,0.15875308
graph_037_mu_0_4_node_53,0.035406686
graph_037_mu_0_4_node_54,0.035406686
graph_037_mu_0_4_node_55,0.031822424
graph_037_mu_0_4_node_56,0.07992127
graph_037_mu_0_4_node_57,0.1027265
graph_037_mu_0_4_node_58,0.045113824
graph_037_mu_0_4_node_59,0.063253626
graph_037_mu_0_4_node_60,0.09005876
graph_037_mu_0_4_node_61,0.03167937
graph_037_mu_0_4_node_62,0.051138412
graph_037_mu_0_4_node_63,0.051309645
graph_037_mu_0_4_node_64,0.06174605
graph_037_mu_0_4_node_65,0.034963463
graph_037_mu_0_4_node_66,0.03167937
graph_037_mu_0_4_node_67,0.06985264
graph_037_mu_0_4_node_68,0.06451823
graph_037_mu_0_4_node_69,0.063253626
graph_037_mu_0_4_node_70,0.03167937
graph_037_mu_0_4_node_71,0.045699265
graph_037_mu_0_4_node_72,0.040105935
graph_037_mu_0_4_node_73,0.15213831
graph_037_mu_0_4_node_74,0.07163025
graph_037_mu_0_4_node_75,0.06436929
graph_037_mu_0_4_node_76,0.045699265
graph_037_mu_0_4_node_77,0.051309645
graph_037_mu_0_4_node_78,0.061408058
graph_037_mu_0_4_node_79,0.054429475
graph_037_mu_0_4_node_80,0.03537379
graph_037_mu_0_4_node_81,0.034963463
graph_037_mu_0_4_node_82,0.121352196
graph_037_mu_0_4_node_83,0.06985264
graph_037_mu_0_4_node_84,0.035406686
graph_037_mu_0_4_node_85,0.08247731
graph_037_mu_0_4_node_86,0.035406686
graph_037_mu_0_4_node_87,0.03167937
graph_037_mu_0_4_node_88,0.054546256
graph_037_mu_0_4_node_89,0.06985264
graph_037_mu_0_4_node_90,0.051241502
graph_037_mu_0_4_node_91,0.06100374
graph_037_mu_0_4_node_92,0.11228982
graph_037_mu_0_4_node_93,0.096198544
graph_037_mu_0_4_node_94,0.041212168
graph_037_mu_0_4_node_95,0.03167937
graph_037_mu_0_4_node_96,0.06174605
graph_037_mu_0_4_node_97,0.061408058
graph_037_mu_0_4_node_98,0.080457315
graph_037_mu_0_4_node_99,0.11488077
graph_037_mu_0_4_node_100,0.045699265
graph_037_mu_0_4_node_101,0.063253626
graph_037_mu_0_4_node_102,0.13004355
graph_037_mu_0_4_node_103,0.034324646
graph_037_mu_0_4_node_104,0.04590049
graph_037_mu_0_4_node_105,0.07126802
graph_037_mu_0_4_node_106,0.08975621
graph_037_mu_0_4_node_107,0.08178535
graph_037_mu_0_4_node_108,0.04590049
graph_037_mu_0_4_node_109,0.034963463
graph_037_mu_0_4_node_110,0.041212168
graph_037_mu_0_4_node_111,0.059644878
graph_037_mu_0_4_node_112,0.041212168
graph_037_mu_0_4_node_113,0.07864805
graph_037_mu_0_4_node_114,0.033289514
graph_037_mu_0_4_node_115,0.04148139
graph_037_mu_0_4_node_116,0.03167937
graph_037_mu_0_4_node_117,0.055160325
graph_037_mu_0_4_node_118,0.063253626
graph_037_mu_0_4_node_119,0.054546256
graph_037_mu_0_4_node_120,0.055379804
graph_037_mu_0_4_node_121,0.059644878
graph_037_mu_0_4_node_122,0.061408058
graph_037_mu_0_4_node_123,0.034324646
graph_037_mu_0_4_node_124,0.04148139
graph_037_mu_0_4_node_125,0.08337445
graph_037_mu_0_4_node_126,0.03537379
graph_037_mu_0_4_node_127,0.1311289
graph_037_mu_0_4_node_128,0.07000769
graph_037_mu_0_4_node_129,0.0771585
graph_037_mu_0_4_node_130,0.16717319
graph_037_mu_0_4_node_131,0.032243636
graph_037_mu_0_4_node_132,0.035406686
graph_037_mu_0_4_node_133,0.090093724
graph_037_mu_0_4_node_134,0.03537379
graph_037_mu_0_4_node_135,0.03537379
graph_037_mu_0_4_node_136,0.08975621
graph_037_mu_0_4_node_137,0.08975621
graph_037_mu_0_4_node_138,0.07163025
graph_037_mu_0_4_node_139,0.03537379
graph_037_mu_0_4_node_140,0.18193701
graph_037_mu_0_4_node_141,0.03537379
graph_037_mu_0_4_node_142,0.06451823
graph_037_mu_0_4_node_143,0.034324646
graph_037_mu_0_4_node_144,0.090093724
graph_037_mu_0_4_node_145,0.034324646
graph_037_mu_0_4_node_146,0.16413346
graph_037_mu_0_4_node_147,0.0668443
graph_037_mu_0_4_node_148,0.06451823
graph_037_mu_0_4_node_149,0.09011141
graph_037_mu_0_4_node_150,0.055160325
graph_037_mu_0_4_node_151,0.034324646
graph_037_mu_0_4_node_152,0.04148139
graph_037_mu_0_4_node_153,0.040105935
graph_037_mu_0_4_node_154,0.03167937
graph_037_mu_0_4_node_155,0.14850003
graph_037_mu_0_4_node_156,0.1317085
graph_037_mu_0_4_node_157,0.041212168
graph_037_mu_0_4_node_158,0.039513707
graph_037_mu_0_4_node_159,0.040105935
graph_037_mu_0_4_node_160,0.0830077
graph_037_mu_0_4_node_161,0.03537379
graph_037_mu_0_4_node_162,0.121081814
graph_037_mu_0_4_node_163,0.05568869
graph_037_mu_0_4_node_164,0.061408058
graph_037_mu_0_4_node_165,0.1387813
graph_037_mu_0_4_node_166,0.035406686
graph_037_mu_0_4_node_167,0.034963463
graph_037_mu_0_4_node_168,0.055160325
graph_037_mu_0_4_node_169,0.051309645
graph_037_mu_0_4_node_170,0.034324646
graph_037_mu_0_4_node_171,0.055160325
graph_037_mu_0_4_node_172,0.033289514
graph_037_mu_0_4_node_173,0.035406686
graph_037_mu_0_4_node_174,0.039513707
graph_037_mu_0_4_node_175,0.04148139
graph_037_mu_0_4_node_176,0.0771585
graph_037_mu_0_4_node_177,0.04590049
graph_037_mu_0_4_node_178,0.085055284
graph_037_mu_0_4_node_179,0.08247731
graph_037_mu_0_4_node_180,0.04721057
graph_037_mu_0_4_node_181,0.051241502
graph_037_mu_0_4_node_182,0.035406686
graph_037_mu_0_4_node_183,0.08975621
graph_037_mu_0_4_node_184,0.034324646
graph_037_mu_0_4_node_185,0.07165696
graph_037_mu_0_4_node_186,0.040105935
graph_037_mu_0_4_node_187,0.051241502
graph_037_mu_0_4_node_188,0.10759396
graph_037_mu_0_4_node_189,0.034963463
graph_037_mu_0_4_node_190,0.061812583
graph_037_mu_0_4_node_191,0.035406686
graph_037_mu_0_4_node_192,0.041212168
graph_037_mu_0_4_node_193,0.059644878
graph_037_mu_0_4_node_194,0.03167937
graph_037_mu_0_4_node_195,0.05568869
graph_037_mu_0_4_node_196,0.041212168
graph_037_mu_0_4_node_197,0.1242345
graph_037_mu_0_4_node_198,0.06100374
graph_037_mu_0_4_node_199,0.08258917
graph_037_mu_0_4_node_200,0.034963463
graph_037_mu_0_4_node_201,0.040105935
graph_037_mu_0_4_node_202,0.06100374
graph_037_mu_0_4_node_203,0.03167937
graph_037_mu_0_4_node_204,0.03537379
graph_037_mu_0_4_node_205,0.082461186
graph_037_mu_0_4_node_206,0.034324646
graph_037_mu_0_4_node_207,0.051138412
graph_037_mu_0_4_node_208,0.05017241
graph_037_mu_0_4_node_209,0.12924753
graph_037_mu_0_4_node_210,0.062285326
graph_037_mu_0_4_node_211,0.051309645
graph_037_mu_0_4_node_212,0.04148139
graph_037_mu_0_4_node_213,0.055160325
graph_037_mu_0_4_node_214,0.07575137
graph_037_mu_0_4_node_215,0.09011141
graph_037_mu_0_4_node_216,0.035406686
graph_037_mu_0_4_node_217,0.045699265
graph_037_mu_0_4_node_218,0.1235427
graph_037_mu_0_4_node_219,0.10943363
graph_037_mu_0_4_node_220,0.034963463
graph_037_mu_0_4_node_221,0.03167937
graph_037_mu_0_4_node_222,0.032243636
graph_037_mu_0_4_node_223,0.08247731
graph_037_mu_0_4_node_224,0.07163025
graph_037_mu_0_4_node_225,0.039513707
graph_037_mu_0_4_node_226,0.050742514
graph_037_mu_0_4_node_227,0.03233206
graph_037_mu_0_4_node_228,0.03167937
graph_037_mu_0_4_node_229,0.061408058
graph_037_mu_0_4_node_230,0.051309645
graph_037_mu_0_4_node_231,0.07864805
graph_037_mu_0_4_node_232,0.07163025
graph_037_mu_0_4_node_233,0.06937502
graph_037_mu_0_4_node_234,0.032243636
graph_037_mu_0_4_node_235,0.04148139
graph_037_mu_0_4_node_236,0.15816401
graph_037_mu_0_4_node_237,0.034963463
graph_037_mu_0_4_node_238,0.06100374
graph_037_mu_0_4_node_239,0.12867796
graph_037_mu_0_4_node_240,0.07163025
graph_037_mu_0_4_node_241,0.07717983
graph_037_mu_0_4_node_242,0.03167937
graph_037_mu_0_4_node_243,0.08527178
graph_037_mu_0_4_node_244,0.07163025
graph_037_mu_0_4_node_245,0.0865264
graph_037_mu_0_4_node_246,0.03537379
graph_037_mu_0_4_node_247,0.035406686
graph_037_mu_0_4_node_248,0.07575137
graph_037_mu_0_4_node_249,0.061408058
graph_037_mu_0_4_node_250,0.07163025
graph_037_mu_0_4_node_251,0.06451823
graph_037_mu_0_4_node_252,0.041212168
graph_037_mu_0_4_node_253,0.03537379
graph_037_mu_0_4_node_254,0.055229835
graph_037_mu_0_4_node_255,0.06482564
graph_037_mu_0_4_node_256,0.11684355
graph_037_mu_0_4_node_257,0.040105935
graph_037_mu_0_4_node_258,0.090093724
graph_037_mu_0_4_node_259,0.07864805
graph_037_mu_0_4_node_260,0.034963463
graph_037_mu_0_4_node_261,0.048880406
graph_037_mu_0_4_node_262,0.07864805
graph_037_mu_0_4_node_263,0.08070854
graph_037_mu_0_4_node_264,0.06100374
