,Entropy
graph_054_mu_0_4_node_0,0.026362509
graph_054_mu_0_4_node_1,0.055908225
graph_054_mu_0_4_node_2,0.05968164
graph_054_mu_0_4_node_3,0.031729486
graph_054_mu_0_4_node_4,0.031729486
graph_054_mu_0_4_node_5,0.03718348
graph_054_mu_0_4_node_6,0.05133452
graph_054_mu_0_4_node_7,0.042772803
graph_054_mu_0_4_node_8,0.09792642
graph_054_mu_0_4_node_9,0.09031824
graph_054_mu_0_4_node_10,0.042751916
graph_054_mu_0_4_node_11,0.03179046
graph_054_mu_0_4_node_12,0.05968164
graph_054_mu_0_4_node_13,0.08041192
graph_054_mu_0_4_node_14,0.055783745
graph_054_mu_0_4_node_15,0.02896158
graph_054_mu_0_4_node_16,0.026924936
graph_054_mu_0_4_node_17,0.026924936
graph_054_mu_0_4_node_18,0.079148985
graph_054_mu_0_4_node_19,0.034807626
graph_054_mu_0_4_node_20,0.037027586
graph_054_mu_0_4_node_21,0.08562974
graph_054_mu_0_4_node_22,0.08041192
graph_054_mu_0_4_node_23,0.047255874
graph_054_mu_0_4_node_24,0.037027586
graph_054_mu_0_4_node_25,0.03622506
graph_054_mu_0_4_node_26,0.055783745
graph_054_mu_0_4_node_27,0.1015041
graph_054_mu_0_4_node_28,0.055783745
graph_054_mu_0_4_node_29,0.06314194
graph_054_mu_0_4_node_30,0.042751916
graph_054_mu_0_4_node_31,0.031729486
graph_054_mu_0_4_node_32,0.08041192
graph_054_mu_0_4_node_33,0.08041192
graph_054_mu_0_4_node_34,0.08562974
graph_054_mu_0_4_node_35,0.055783745
graph_054_mu_0_4_node_36,0.06322383
graph_054_mu_0_4_node_37,0.096979804
graph_054_mu_0_4_node_38,0.02504952
graph_054_mu_0_4_node_39,0.031599075
graph_054_mu_0_4_node_40,0.034807626
graph_054_mu_0_4_node_41,0.08897824
graph_054_mu_0_4_node_42,0.027305791
graph_054_mu_0_4_node_43,0.07505438
graph_054_mu_0_4_node_44,0.05968164
graph_054_mu_0_4_node_45,0.055992275
graph_054_mu_0_4_node_46,0.06403719
graph_054_mu_0_4_node_47,0.07505438
graph_054_mu_0_4_node_48,0.02504952
graph_054_mu_0_4_node_49,0.055783745
graph_054_mu_0_4_node_50,0.026924936
graph_054_mu_0_4_node_51,0.055783745
graph_054_mu_0_4_node_52,0.026362509
graph_054_mu_0_4_node_53,0.057056744
graph_054_mu_0_4_node_54,0.034807626
graph_054_mu_0_4_node_55,0.058782503
graph_054_mu_0_4_node_56,0.024846178
graph_054_mu_0_4_node_57,0.034807626
graph_054_mu_0_4_node_58,0.02504952
graph_054_mu_0_4_node_59,0.03179046
graph_054_mu_0_4_node_60,0.031729486
graph_054_mu_0_4_node_61,0.07580895
graph_054_mu_0_4_node_62,0.031729486
graph_054_mu_0_4_node_63,0.072234936
graph_054_mu_0_4_node_64,0.031729486
graph_054_mu_0_4_node_65,0.026099365
graph_054_mu_0_4_node_66,0.055908225
graph_054_mu_0_4_node_67,0.031599075
graph_054_mu_0_4_node_68,0.024846178
graph_054_mu_0_4_node_69,0.02504952
graph_054_mu_0_4_node_70,0.047255874
graph_054_mu_0_4_node_71,0.026362509
graph_054_mu_0_4_node_72,0.061729472
graph_054_mu_0_4_node_73,0.09817178
graph_054_mu_0_4_node_74,0.035140492
graph_054_mu_0_4_node_75,0.02504952
graph_054_mu_0_4_node_76,0.026924936
graph_054_mu_0_4_node_77,0.031729486
graph_054_mu_0_4_node_78,0.072993115
graph_054_mu_0_4_node_79,0.06403719
graph_054_mu_0_4_node_80,0.035140492
graph_054_mu_0_4_node_81,0.03718348
graph_054_mu_0_4_node_82,0.029047672
graph_054_mu_0_4_node_83,0.03622506
graph_054_mu_0_4_node_84,0.026924936
graph_054_mu_0_4_node_85,0.024846178
graph_054_mu_0_4_node_86,0.031729486
graph_054_mu_0_4_node_87,0.058782503
graph_054_mu_0_4_node_88,0.03179046
graph_054_mu_0_4_node_89,0.042751916
graph_054_mu_0_4_node_90,0.024846178
graph_054_mu_0_4_node_91,0.031729486
graph_054_mu_0_4_node_92,0.12872465
graph_054_mu_0_4_node_93,0.09881497
graph_054_mu_0_4_node_94,0.059164673
graph_054_mu_0_4_node_95,0.055908225
graph_054_mu_0_4_node_96,0.031729486
graph_054_mu_0_4_node_97,0.055908225
graph_054_mu_0_4_node_98,0.03179046
graph_054_mu_0_4_node_99,0.02504952
graph_054_mu_0_4_node_100,0.026099365
graph_054_mu_0_4_node_101,0.06619516
graph_054_mu_0_4_node_102,0.034807626
graph_054_mu_0_4_node_103,0.03179046
graph_054_mu_0_4_node_104,0.03718348
graph_054_mu_0_4_node_105,0.031729486
graph_054_mu_0_4_node_106,0.08567533
graph_054_mu_0_4_node_107,0.027305791
graph_054_mu_0_4_node_108,0.030716805
graph_054_mu_0_4_node_109,0.058782503
graph_054_mu_0_4_node_110,0.047255874
graph_054_mu_0_4_node_111,0.07734895
graph_054_mu_0_4_node_112,0.055783745
graph_054_mu_0_4_node_113,0.047255874
graph_054_mu_0_4_node_114,0.06582381
graph_054_mu_0_4_node_115,0.026362509
graph_054_mu_0_4_node_116,0.02504952
graph_054_mu_0_4_node_117,0.09792642
graph_054_mu_0_4_node_118,0.031729486
graph_054_mu_0_4_node_119,0.02504952
graph_054_mu_0_4_node_120,0.1075566
graph_054_mu_0_4_node_121,0.026362509
graph_054_mu_0_4_node_122,0.03718348
graph_054_mu_0_4_node_123,0.071524896
graph_054_mu_0_4_node_124,0.031729486
graph_054_mu_0_4_node_125,0.072993115
graph_054_mu_0_4_node_126,0.02504952
graph_054_mu_0_4_node_127,0.055783745
graph_054_mu_0_4_node_128,0.02896158
graph_054_mu_0_4_node_129,0.02896158
graph_054_mu_0_4_node_130,0.104639776
graph_054_mu_0_4_node_131,0.030307537
graph_054_mu_0_4_node_132,0.042772803
graph_054_mu_0_4_node_133,0.055908225
graph_054_mu_0_4_node_134,0.026362509
graph_054_mu_0_4_node_135,0.08041192
graph_054_mu_0_4_node_136,0.096209675
graph_054_mu_0_4_node_137,0.031599075
graph_054_mu_0_4_node_138,0.03179046
graph_054_mu_0_4_node_139,0.037133727
graph_054_mu_0_4_node_140,0.1034245
graph_054_mu_0_4_node_141,0.037027586
graph_054_mu_0_4_node_142,0.042772803
graph_054_mu_0_4_node_143,0.03179046
graph_054_mu_0_4_node_144,0.05968164
graph_054_mu_0_4_node_145,0.034807626
graph_054_mu_0_4_node_146,0.031599075
graph_054_mu_0_4_node_147,0.057056744
graph_054_mu_0_4_node_148,0.03718348
graph_054_mu_0_4_node_149,0.051357858
graph_054_mu_0_4_node_150,0.13005975
graph_054_mu_0_4_node_151,0.03622506
graph_054_mu_0_4_node_152,0.034807626
graph_054_mu_0_4_node_153,0.08204249
graph_054_mu_0_4_node_154,0.027305791
graph_054_mu_0_4_node_155,0.073946126
graph_054_mu_0_4_node_156,0.03622506
graph_054_mu_0_4_node_157,0.026924936
graph_054_mu_0_4_node_158,0.08290065
graph_054_mu_0_4_node_159,0.035140492
graph_054_mu_0_4_node_160,0.06555562
graph_054_mu_0_4_node_161,0.04174438
graph_054_mu_0_4_node_162,0.027305791
graph_054_mu_0_4_node_163,0.026924936
