,Entropy
graph_029_mu_0_4_node_0,0.051647905
graph_029_mu_0_4_node_1,0.036401063
graph_029_mu_0_4_node_2,0.029242877
graph_029_mu_0_4_node_3,0.06734647
graph_029_mu_0_4_node_4,0.04439666
graph_029_mu_0_4_node_5,0.10427387
graph_029_mu_0_4_node_6,0.054451663
graph_029_mu_0_4_node_7,0.07801011
graph_029_mu_0_4_node_8,0.025570137
graph_029_mu_0_4_node_9,0.047105294
graph_029_mu_0_4_node_10,0.03539035
graph_029_mu_0_4_node_11,0.026134808
graph_029_mu_0_4_node_12,0.019179229
graph_029_mu_0_4_node_13,0.02490687
graph_029_mu_0_4_node_14,0.08861787
graph_029_mu_0_4_node_15,0.03539035
graph_029_mu_0_4_node_16,0.041032594
graph_029_mu_0_4_node_17,0.043417063
graph_029_mu_0_4_node_18,0.043417063
graph_029_mu_0_4_node_19,0.09496759
graph_029_mu_0_4_node_20,0.03344889
graph_029_mu_0_4_node_21,0.077626996
graph_029_mu_0_4_node_22,0.036401063
graph_029_mu_0_4_node_23,0.044745043
graph_029_mu_0_4_node_24,0.055140793
graph_029_mu_0_4_node_25,0.033942588
graph_029_mu_0_4_node_26,0.03991604
graph_029_mu_0_4_node_27,0.04149552
graph_029_mu_0_4_node_28,0.09826855
graph_029_mu_0_4_node_29,0.094769284
graph_029_mu_0_4_node_30,0.06436176
graph_029_mu_0_4_node_31,0.07505871
graph_029_mu_0_4_node_32,0.03539035
graph_029_mu_0_4_node_33,0.029242877
graph_029_mu_0_4_node_34,0.096122175
graph_029_mu_0_4_node_35,0.051647905
graph_029_mu_0_4_node_36,0.036396682
graph_029_mu_0_4_node_37,0.05522456
graph_029_mu_0_4_node_38,0.051647905
graph_029_mu_0_4_node_39,0.025116893
graph_029_mu_0_4_node_40,0.040155288
graph_029_mu_0_4_node_41,0.044745043
graph_029_mu_0_4_node_42,0.04748733
graph_029_mu_0_4_node_43,0.036401063
graph_029_mu_0_4_node_44,0.02490687
graph_029_mu_0_4_node_45,0.043417063
graph_029_mu_0_4_node_46,0.036396682
graph_029_mu_0_4_node_47,0.041032594
graph_029_mu_0_4_node_48,0.040155288
graph_029_mu_0_4_node_49,0.029242877
graph_029_mu_0_4_node_50,0.04935249
graph_029_mu_0_4_node_51,0.10604489
graph_029_mu_0_4_node_52,0.04439666
graph_029_mu_0_4_node_53,0.06283542
graph_029_mu_0_4_node_54,0.036401063
graph_029_mu_0_4_node_55,0.13210168
graph_029_mu_0_4_node_56,0.040155288
graph_029_mu_0_4_node_57,0.040155288
graph_029_mu_0_4_node_58,0.051647905
graph_029_mu_0_4_node_59,0.041032594
graph_029_mu_0_4_node_60,0.07912792
graph_029_mu_0_4_node_61,0.0760109
graph_029_mu_0_4_node_62,0.025570137
graph_029_mu_0_4_node_63,0.025116893
graph_029_mu_0_4_node_64,0.036401063
graph_029_mu_0_4_node_65,0.025570137
graph_029_mu_0_4_node_66,0.025116893
graph_029_mu_0_4_node_67,0.043417063
graph_029_mu_0_4_node_68,0.06283542
graph_029_mu_0_4_node_69,0.09496759
