,Entropy
graph_028_mu_0_4_node_0,0.02174189
graph_028_mu_0_4_node_1,0.029635953
graph_028_mu_0_4_node_2,0.024013149
graph_028_mu_0_4_node_3,0.028082311
graph_028_mu_0_4_node_4,0.02223987
graph_028_mu_0_4_node_5,0.024013149
graph_028_mu_0_4_node_6,0.047652397
graph_028_mu_0_4_node_7,0.047652397
graph_028_mu_0_4_node_8,0.03782059
graph_028_mu_0_4_node_9,0.029267518
graph_028_mu_0_4_node_10,0.06033374
graph_028_mu_0_4_node_11,0.03763138
graph_028_mu_0_4_node_12,0.02223987
graph_028_mu_0_4_node_13,0.018019449
graph_028_mu_0_4_node_14,0.064486645
graph_028_mu_0_4_node_15,0.021756109
graph_028_mu_0_4_node_16,0.01836092
graph_028_mu_0_4_node_17,0.029635953
graph_028_mu_0_4_node_18,0.08717862
graph_028_mu_0_4_node_19,0.029635953
graph_028_mu_0_4_node_20,0.02997242
graph_028_mu_0_4_node_21,0.023262162
graph_028_mu_0_4_node_22,0.018019449
graph_028_mu_0_4_node_23,0.0436027
graph_028_mu_0_4_node_24,0.02292114
graph_028_mu_0_4_node_25,0.02759045
graph_028_mu_0_4_node_26,0.02223987
graph_028_mu_0_4_node_27,0.04049216
graph_028_mu_0_4_node_28,0.028082311
graph_028_mu_0_4_node_29,0.02759045
graph_028_mu_0_4_node_30,0.036517113
graph_028_mu_0_4_node_31,0.023262162
graph_028_mu_0_4_node_32,0.022792969
graph_028_mu_0_4_node_33,0.03863981
graph_028_mu_0_4_node_34,0.046496145
graph_028_mu_0_4_node_35,0.021129332
graph_028_mu_0_4_node_36,0.01836092
graph_028_mu_0_4_node_37,0.029481553
graph_028_mu_0_4_node_38,0.025153873
graph_028_mu_0_4_node_39,0.047652397
graph_028_mu_0_4_node_40,0.02997242
graph_028_mu_0_4_node_41,0.03169334
graph_028_mu_0_4_node_42,0.044192757
graph_028_mu_0_4_node_43,0.02988524
graph_028_mu_0_4_node_44,0.04754257
graph_028_mu_0_4_node_45,0.029481553
graph_028_mu_0_4_node_46,0.024013149
graph_028_mu_0_4_node_47,0.02174189
graph_028_mu_0_4_node_48,0.023262162
graph_028_mu_0_4_node_49,0.0436027
graph_028_mu_0_4_node_50,0.024923312
graph_028_mu_0_4_node_51,0.015899342
graph_028_mu_0_4_node_52,0.044192757
graph_028_mu_0_4_node_53,0.025153873
graph_028_mu_0_4_node_54,0.047863822
graph_028_mu_0_4_node_55,0.021129332
graph_028_mu_0_4_node_56,0.024923312
graph_028_mu_0_4_node_57,0.035806313
graph_028_mu_0_4_node_58,0.02223987
graph_028_mu_0_4_node_59,0.022668516
graph_028_mu_0_4_node_60,0.029481553
graph_028_mu_0_4_node_61,0.03078932
graph_028_mu_0_4_node_62,0.03782059
graph_028_mu_0_4_node_63,0.0436027
