,Entropy
graph_082_mu_0_4_node_0,0.044519804
graph_082_mu_0_4_node_1,0.09012511
graph_082_mu_0_4_node_2,0.06340756
graph_082_mu_0_4_node_3,0.040562805
graph_082_mu_0_4_node_4,0.041375704
graph_082_mu_0_4_node_5,0.05186574
graph_082_mu_0_4_node_6,0.063879356
graph_082_mu_0_4_node_7,0.024315612
graph_082_mu_0_4_node_8,0.07914435
graph_082_mu_0_4_node_9,0.035116833
graph_082_mu_0_4_node_10,0.03044075
graph_082_mu_0_4_node_11,0.028814029
graph_082_mu_0_4_node_12,0.042653054
graph_082_mu_0_4_node_13,0.049604997
graph_082_mu_0_4_node_14,0.077985406
graph_082_mu_0_4_node_15,0.032682538
graph_082_mu_0_4_node_16,0.049604997
graph_082_mu_0_4_node_17,0.040562805
graph_082_mu_0_4_node_18,0.05717861
graph_082_mu_0_4_node_19,0.087944955
graph_082_mu_0_4_node_20,0.04339995
graph_082_mu_0_4_node_21,0.057041697
graph_082_mu_0_4_node_22,0.044181593
graph_082_mu_0_4_node_23,0.0744371
graph_082_mu_0_4_node_24,0.03123321
graph_082_mu_0_4_node_25,0.105489284
graph_082_mu_0_4_node_26,0.022936005
graph_082_mu_0_4_node_27,0.022936005
graph_082_mu_0_4_node_28,0.038268253
graph_082_mu_0_4_node_29,0.029996369
graph_082_mu_0_4_node_30,0.07811254
graph_082_mu_0_4_node_31,0.04527558
graph_082_mu_0_4_node_32,0.022782875
graph_082_mu_0_4_node_33,0.044181593
graph_082_mu_0_4_node_34,0.030546661
graph_082_mu_0_4_node_35,0.03123321
graph_082_mu_0_4_node_36,0.03604253
graph_082_mu_0_4_node_37,0.041659083
graph_082_mu_0_4_node_38,0.029996369
graph_082_mu_0_4_node_39,0.03287076
graph_082_mu_0_4_node_40,0.07396024
graph_082_mu_0_4_node_41,0.03123321
graph_082_mu_0_4_node_42,0.03287076
graph_082_mu_0_4_node_43,0.03123321
graph_082_mu_0_4_node_44,0.05186574
graph_082_mu_0_4_node_45,0.038268253
graph_082_mu_0_4_node_46,0.029996369
graph_082_mu_0_4_node_47,0.018636046
graph_082_mu_0_4_node_48,0.0407619
graph_082_mu_0_4_node_49,0.038268253
graph_082_mu_0_4_node_50,0.04727836
graph_082_mu_0_4_node_51,0.038268253
graph_082_mu_0_4_node_52,0.04727836
graph_082_mu_0_4_node_53,0.027078789
graph_082_mu_0_4_node_54,0.049604997
graph_082_mu_0_4_node_55,0.04339995
graph_082_mu_0_4_node_56,0.018052785
graph_082_mu_0_4_node_57,0.09759593
graph_082_mu_0_4_node_58,0.022936005
graph_082_mu_0_4_node_59,0.049604997
graph_082_mu_0_4_node_60,0.04339995
graph_082_mu_0_4_node_61,0.018052785
graph_082_mu_0_4_node_62,0.09423442
graph_082_mu_0_4_node_63,0.049604997
graph_082_mu_0_4_node_64,0.032682538
graph_082_mu_0_4_node_65,0.029996369
graph_082_mu_0_4_node_66,0.06340756
graph_082_mu_0_4_node_67,0.024690403
graph_082_mu_0_4_node_68,0.05468472
graph_082_mu_0_4_node_69,0.042502146
graph_082_mu_0_4_node_70,0.035116833
graph_082_mu_0_4_node_71,0.09624676
graph_082_mu_0_4_node_72,0.03123321
graph_082_mu_0_4_node_73,0.029996369
graph_082_mu_0_4_node_74,0.07854826
graph_082_mu_0_4_node_75,0.0407619
graph_082_mu_0_4_node_76,0.024690403
graph_082_mu_0_4_node_77,0.07854826
graph_082_mu_0_4_node_78,0.028814029
graph_082_mu_0_4_node_79,0.028814029
graph_082_mu_0_4_node_80,0.04339995
graph_082_mu_0_4_node_81,0.10163349
graph_082_mu_0_4_node_82,0.082095474
graph_082_mu_0_4_node_83,0.029996369
graph_082_mu_0_4_node_84,0.038268253
graph_082_mu_0_4_node_85,0.03604253
graph_082_mu_0_4_node_86,0.038268253
graph_082_mu_0_4_node_87,0.06340756
graph_082_mu_0_4_node_88,0.08076324
graph_082_mu_0_4_node_89,0.03473688
graph_082_mu_0_4_node_90,0.0407619
graph_082_mu_0_4_node_91,0.029996369
graph_082_mu_0_4_node_92,0.06340756
graph_082_mu_0_4_node_93,0.018636046
graph_082_mu_0_4_node_94,0.0754343
graph_082_mu_0_4_node_95,0.028814029
graph_082_mu_0_4_node_96,0.027078789
graph_082_mu_0_4_node_97,0.035116833
graph_082_mu_0_4_node_98,0.09489873
graph_082_mu_0_4_node_99,0.049604997
graph_082_mu_0_4_node_100,0.029996369
graph_082_mu_0_4_node_101,0.049604997
graph_082_mu_0_4_node_102,0.037806097
graph_082_mu_0_4_node_103,0.037806097
graph_082_mu_0_4_node_104,0.044181593
graph_082_mu_0_4_node_105,0.05186574
graph_082_mu_0_4_node_106,0.029996369
graph_082_mu_0_4_node_107,0.04339995
graph_082_mu_0_4_node_108,0.05468472
graph_082_mu_0_4_node_109,0.07915196
graph_082_mu_0_4_node_110,0.09515711
graph_082_mu_0_4_node_111,0.03123321
graph_082_mu_0_4_node_112,0.08210704
graph_082_mu_0_4_node_113,0.044181593
graph_082_mu_0_4_node_114,0.058480676
graph_082_mu_0_4_node_115,0.029996369
graph_082_mu_0_4_node_116,0.018052785
graph_082_mu_0_4_node_117,0.049604997
graph_082_mu_0_4_node_118,0.03123321
graph_082_mu_0_4_node_119,0.053393036
graph_082_mu_0_4_node_120,0.035116833
graph_082_mu_0_4_node_121,0.042323284
graph_082_mu_0_4_node_122,0.030546661
graph_082_mu_0_4_node_123,0.035116833
graph_082_mu_0_4_node_124,0.048099075
graph_082_mu_0_4_node_125,0.027078789
graph_082_mu_0_4_node_126,0.024315612
graph_082_mu_0_4_node_127,0.022782875
graph_082_mu_0_4_node_128,0.044519804
graph_082_mu_0_4_node_129,0.024315612
graph_082_mu_0_4_node_130,0.05717861
graph_082_mu_0_4_node_131,0.035116833
graph_082_mu_0_4_node_132,0.09489873
graph_082_mu_0_4_node_133,0.042872842
graph_082_mu_0_4_node_134,0.05186574
graph_082_mu_0_4_node_135,0.08076324
graph_082_mu_0_4_node_136,0.024315612
graph_082_mu_0_4_node_137,0.018636046
graph_082_mu_0_4_node_138,0.08832026
graph_082_mu_0_4_node_139,0.044181593
graph_082_mu_0_4_node_140,0.09406232
graph_082_mu_0_4_node_141,0.042653054
graph_082_mu_0_4_node_142,0.05468472
graph_082_mu_0_4_node_143,0.037806097
graph_082_mu_0_4_node_144,0.04271112
graph_082_mu_0_4_node_145,0.08076324
graph_082_mu_0_4_node_146,0.07435518
graph_082_mu_0_4_node_147,0.08210704
graph_082_mu_0_4_node_148,0.024315612
graph_082_mu_0_4_node_149,0.049604997
graph_082_mu_0_4_node_150,0.022782875
graph_082_mu_0_4_node_151,0.029996369
graph_082_mu_0_4_node_152,0.027078789
graph_082_mu_0_4_node_153,0.029996369
graph_082_mu_0_4_node_154,0.022936005
graph_082_mu_0_4_node_155,0.09572508
graph_082_mu_0_4_node_156,0.018636046
graph_082_mu_0_4_node_157,0.044519804
graph_082_mu_0_4_node_158,0.024315612
graph_082_mu_0_4_node_159,0.03123321
graph_082_mu_0_4_node_160,0.03287076
graph_082_mu_0_4_node_161,0.0904812
graph_082_mu_0_4_node_162,0.07444347
graph_082_mu_0_4_node_163,0.07556554
graph_082_mu_0_4_node_164,0.029996369
graph_082_mu_0_4_node_165,0.05468472
graph_082_mu_0_4_node_166,0.07218852
graph_082_mu_0_4_node_167,0.020896176
graph_082_mu_0_4_node_168,0.03287076
graph_082_mu_0_4_node_169,0.038268253
graph_082_mu_0_4_node_170,0.044519804
graph_082_mu_0_4_node_171,0.03287076
graph_082_mu_0_4_node_172,0.028814029
graph_082_mu_0_4_node_173,0.030546661
graph_082_mu_0_4_node_174,0.07909955
graph_082_mu_0_4_node_175,0.03473688
graph_082_mu_0_4_node_176,0.024315612
graph_082_mu_0_4_node_177,0.030546661
graph_082_mu_0_4_node_178,0.022782875
graph_082_mu_0_4_node_179,0.024315612
graph_082_mu_0_4_node_180,0.018636046
graph_082_mu_0_4_node_181,0.08210704
graph_082_mu_0_4_node_182,0.020896176
graph_082_mu_0_4_node_183,0.037806097
graph_082_mu_0_4_node_184,0.022936005
graph_082_mu_0_4_node_185,0.030546661
graph_082_mu_0_4_node_186,0.018636046
graph_082_mu_0_4_node_187,0.029996369
graph_082_mu_0_4_node_188,0.05717861
graph_082_mu_0_4_node_189,0.049604997
graph_082_mu_0_4_node_190,0.029996369
graph_082_mu_0_4_node_191,0.08210704
graph_082_mu_0_4_node_192,0.090823404
graph_082_mu_0_4_node_193,0.0407619
graph_082_mu_0_4_node_194,0.03604253
graph_082_mu_0_4_node_195,0.04339995
graph_082_mu_0_4_node_196,0.018636046
graph_082_mu_0_4_node_197,0.029996369
graph_082_mu_0_4_node_198,0.03123321
graph_082_mu_0_4_node_199,0.09009408
graph_082_mu_0_4_node_200,0.058480676
graph_082_mu_0_4_node_201,0.024315612
graph_082_mu_0_4_node_202,0.035634726
graph_082_mu_0_4_node_203,0.042732652
graph_082_mu_0_4_node_204,0.048099075
graph_082_mu_0_4_node_205,0.016863856
graph_082_mu_0_4_node_206,0.078592025
graph_082_mu_0_4_node_207,0.058480676
graph_082_mu_0_4_node_208,0.018052785
graph_082_mu_0_4_node_209,0.03473688
