,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_099_mu_0_4_node_624,37,0.0675675675675675,0.002643006095929,0.4208087615838247,2.3763763763763763,0.0400302238694585,14.0,23.0,0.608695652173913,0.6216216216216217,0.3833333333333334,0.0244680851063829,0.4509803921568628,0.4518144810054574,0.2333333333333333
graph_099_mu_0_4_node_2,23,0.2648221343873518,0.000742042416508,0.3911511354737666,2.5565565565565564,0.0251656178119611,14.0,9.0,1.555555555555556,0.3913043478260869,0.4736842105263158,0.0091743119266055,0.2432432432432432,0.2435697916268288,0.7368421052631577
graph_099_mu_0_4_node_860,29,0.1339031339031339,0.0013367876954773,0.4049452776651804,2.4694694694694697,0.0295848190675481,14.0,15.0,0.9333333333333336,0.5172413793103449,0.9375,0.0152439024390243,0.3488372093023255,0.3493813381520372,0.8125
graph_099_mu_0_4_node_995,23,0.0830039525691699,0.0010495699837966,0.3975328292877039,2.5155155155155158,0.0235226016641799,9.0,14.0,0.6428571428571429,0.608695652173913,0.5384615384615384,0.0143737166324435,0.4375,0.4380076878445022,0.3461538461538461
graph_099_mu_0_4_node_977,45,0.102020202020202,0.0035063311457883,0.4343478260869565,2.3023023023023024,0.0528876710310188,20.0,25.0,0.8000000000000002,0.5555555555555556,0.4166666666666667,0.026595744680851,0.3846153846153847,0.3855223318310567,0.3166666666666665
graph_099_mu_0_4_node_610,41,0.1025641025641025,0.0026670914021645,0.425287356321839,2.3513513513513518,0.0414174472544107,19.0,22.0,0.8636363636363634,0.5365853658536587,1.0476190476190477,0.0224719101123595,0.3666666666666666,0.3674648091713829,0.8571428571428571
graph_099_mu_0_4_node_888,23,0.0355731225296442,0.001090706045773,0.3986432561851556,2.5085085085085086,0.0231482081009691,4.0,19.0,0.2105263157894736,0.8260869565217388,1.0555555555555556,0.0193482688391038,0.7037037037037039,0.7043923340541803,0.2222222222222223
graph_099_mu_0_4_node_576,32,0.0806451612903225,0.001931375903123,0.4192194712547209,2.385385385385385,0.0359997582113028,12.0,20.0,0.5999999999999998,0.625,0.5555555555555556,0.0207468879668049,0.4545454545454543,0.4552707228947437,0.3333333333333332
graph_099_mu_0_4_node_907,19,0.0760233918128654,0.0006307771845359,0.391304347826087,2.555555555555556,0.0229729949703936,7.0,12.0,0.5833333333333334,0.6315789473684211,0.2553191489361702,0.0125918153200419,0.4615384615384616,0.4619735909894731,0.148936170212766
graph_099_mu_0_4_node_894,25,0.02,0.0013862709268837,0.4054383116883117,2.4664664664664664,0.0259809168338455,8.0,17.0,0.4705882352941177,0.6799999999999998,0.265625,0.0181623931623931,0.5151515151515154,0.5157678814906619,0.078125
