,Stability
graph_097_mu_0_2_node_266,0
graph_097_mu_0_2_node_705,0
graph_097_mu_0_2_node_384,0
graph_097_mu_0_2_node_959,1
graph_097_mu_0_2_node_918,0
graph_097_mu_0_2_node_746,1
graph_097_mu_0_2_node_335,1
graph_097_mu_0_2_node_190,0
graph_097_mu_0_2_node_747,1
graph_097_mu_0_2_node_687,1
graph_097_mu_0_2_node_609,0
graph_097_mu_0_2_node_985,0
graph_097_mu_0_2_node_538,0
graph_097_mu_0_2_node_684,0
graph_097_mu_0_2_node_385,1
graph_097_mu_0_2_node_387,0
graph_097_mu_0_2_node_805,0
graph_097_mu_0_2_node_772,0
graph_097_mu_0_2_node_825,1
graph_097_mu_0_2_node_987,0
graph_097_mu_0_2_node_311,1
graph_097_mu_0_2_node_82,0
graph_097_mu_0_2_node_948,1
graph_097_mu_0_2_node_652,0
graph_097_mu_0_2_node_147,1
graph_097_mu_0_2_node_511,1
graph_097_mu_0_2_node_114,0
graph_097_mu_0_2_node_36,0
graph_097_mu_0_2_node_418,0
graph_097_mu_0_2_node_157,1
graph_097_mu_0_2_node_348,1
graph_097_mu_0_2_node_141,0
graph_097_mu_0_2_node_396,1
graph_097_mu_0_2_node_283,1
graph_097_mu_0_2_node_561,1
graph_097_mu_0_2_node_92,1
graph_097_mu_0_2_node_292,1
graph_097_mu_0_2_node_94,0
graph_097_mu_0_2_node_319,0
graph_097_mu_0_2_node_837,0
graph_097_mu_0_2_node_594,0
graph_097_mu_0_2_node_119,0
graph_097_mu_0_2_node_428,0
graph_097_mu_0_2_node_88,1
graph_097_mu_0_2_node_963,0
graph_097_mu_0_2_node_278,1
graph_097_mu_0_2_node_179,0
graph_097_mu_0_2_node_841,0
graph_097_mu_0_2_node_134,1
graph_097_mu_0_2_node_927,1
graph_097_mu_0_2_node_626,0
graph_097_mu_0_2_node_441,0
graph_097_mu_0_2_node_686,1
graph_097_mu_0_2_node_404,0
graph_097_mu_0_2_node_135,0
graph_097_mu_0_2_node_896,0
graph_097_mu_0_2_node_903,1
graph_097_mu_0_2_node_958,0
graph_097_mu_0_2_node_803,1
graph_097_mu_0_2_node_419,1
graph_097_mu_0_2_node_734,1
graph_097_mu_0_2_node_75,0
graph_097_mu_0_2_node_440,0
graph_097_mu_0_2_node_738,0
graph_097_mu_0_2_node_80,1
graph_097_mu_0_2_node_682,1
graph_097_mu_0_2_node_962,1
graph_097_mu_0_2_node_269,0
graph_097_mu_0_2_node_655,0
graph_097_mu_0_2_node_365,1
graph_097_mu_0_2_node_829,1
graph_097_mu_0_2_node_354,1
graph_097_mu_0_2_node_661,0
graph_097_mu_0_2_node_485,0
graph_097_mu_0_2_node_537,1
graph_097_mu_0_2_node_392,0
graph_097_mu_0_2_node_257,1
graph_097_mu_0_2_node_101,1
graph_097_mu_0_2_node_448,0
graph_097_mu_0_2_node_520,1
graph_097_mu_0_2_node_275,0
graph_097_mu_0_2_node_97,1
graph_097_mu_0_2_node_212,0
graph_097_mu_0_2_node_486,0
graph_097_mu_0_2_node_268,0
graph_097_mu_0_2_node_642,0
graph_097_mu_0_2_node_632,0
graph_097_mu_0_2_node_4,1
graph_097_mu_0_2_node_285,1
graph_097_mu_0_2_node_786,0
graph_097_mu_0_2_node_198,0
graph_097_mu_0_2_node_90,1
graph_097_mu_0_2_node_126,0
graph_097_mu_0_2_node_929,0
graph_097_mu_0_2_node_318,0
graph_097_mu_0_2_node_865,0
graph_097_mu_0_2_node_21,0
graph_097_mu_0_2_node_426,0
graph_097_mu_0_2_node_906,0
graph_097_mu_0_2_node_129,1
graph_097_mu_0_2_node_125,0
graph_097_mu_0_2_node_662,0
graph_097_mu_0_2_node_150,0
graph_097_mu_0_2_node_850,0
graph_097_mu_0_2_node_975,1
graph_097_mu_0_2_node_316,0
graph_097_mu_0_2_node_122,0
graph_097_mu_0_2_node_267,1
graph_097_mu_0_2_node_263,0
graph_097_mu_0_2_node_382,1
graph_097_mu_0_2_node_310,1
graph_097_mu_0_2_node_45,0
graph_097_mu_0_2_node_722,0
graph_097_mu_0_2_node_244,1
graph_097_mu_0_2_node_851,1
graph_097_mu_0_2_node_451,1
graph_097_mu_0_2_node_137,1
graph_097_mu_0_2_node_866,1
graph_097_mu_0_2_node_389,0
