,Stability
graph_072_mu_0_2_node_180,1
graph_072_mu_0_2_node_761,1
graph_072_mu_0_2_node_276,0
graph_072_mu_0_2_node_394,1
graph_072_mu_0_2_node_421,0
graph_072_mu_0_2_node_76,1
graph_072_mu_0_2_node_793,1
graph_072_mu_0_2_node_255,0
graph_072_mu_0_2_node_24,1
graph_072_mu_0_2_node_966,1
graph_072_mu_0_2_node_233,0
graph_072_mu_0_2_node_385,1
graph_072_mu_0_2_node_172,1
graph_072_mu_0_2_node_686,1
graph_072_mu_0_2_node_324,0
graph_072_mu_0_2_node_916,1
graph_072_mu_0_2_node_838,0
graph_072_mu_0_2_node_933,1
graph_072_mu_0_2_node_837,0
graph_072_mu_0_2_node_23,1
graph_072_mu_0_2_node_175,0
graph_072_mu_0_2_node_634,0
graph_072_mu_0_2_node_998,0
graph_072_mu_0_2_node_209,1
graph_072_mu_0_2_node_427,1
graph_072_mu_0_2_node_696,0
graph_072_mu_0_2_node_211,0
graph_072_mu_0_2_node_739,0
graph_072_mu_0_2_node_703,0
graph_072_mu_0_2_node_631,0
graph_072_mu_0_2_node_841,1
graph_072_mu_0_2_node_166,0
graph_072_mu_0_2_node_845,1
graph_072_mu_0_2_node_670,0
graph_072_mu_0_2_node_476,1
graph_072_mu_0_2_node_989,0
graph_072_mu_0_2_node_690,1
graph_072_mu_0_2_node_715,0
graph_072_mu_0_2_node_287,1
graph_072_mu_0_2_node_915,1
graph_072_mu_0_2_node_206,0
graph_072_mu_0_2_node_88,1
graph_072_mu_0_2_node_289,1
graph_072_mu_0_2_node_197,1
graph_072_mu_0_2_node_131,0
graph_072_mu_0_2_node_651,1
graph_072_mu_0_2_node_112,0
graph_072_mu_0_2_node_714,0
graph_072_mu_0_2_node_536,0
graph_072_mu_0_2_node_309,1
graph_072_mu_0_2_node_158,1
graph_072_mu_0_2_node_747,1
graph_072_mu_0_2_node_919,1
graph_072_mu_0_2_node_849,1
graph_072_mu_0_2_node_446,1
graph_072_mu_0_2_node_16,1
graph_072_mu_0_2_node_269,1
graph_072_mu_0_2_node_202,0
graph_072_mu_0_2_node_896,1
graph_072_mu_0_2_node_317,0
graph_072_mu_0_2_node_566,0
graph_072_mu_0_2_node_710,0
graph_072_mu_0_2_node_431,0
graph_072_mu_0_2_node_711,1
graph_072_mu_0_2_node_960,0
graph_072_mu_0_2_node_142,0
graph_072_mu_0_2_node_173,1
graph_072_mu_0_2_node_420,0
graph_072_mu_0_2_node_890,0
graph_072_mu_0_2_node_293,1
graph_072_mu_0_2_node_899,1
graph_072_mu_0_2_node_588,0
graph_072_mu_0_2_node_846,0
graph_072_mu_0_2_node_212,0
graph_072_mu_0_2_node_387,1
graph_072_mu_0_2_node_522,0
graph_072_mu_0_2_node_55,0
graph_072_mu_0_2_node_579,1
graph_072_mu_0_2_node_40,0
graph_072_mu_0_2_node_245,0
graph_072_mu_0_2_node_377,1
graph_072_mu_0_2_node_240,1
graph_072_mu_0_2_node_140,0
graph_072_mu_0_2_node_982,0
graph_072_mu_0_2_node_844,1
graph_072_mu_0_2_node_89,1
graph_072_mu_0_2_node_480,0
graph_072_mu_0_2_node_364,1
graph_072_mu_0_2_node_137,1
graph_072_mu_0_2_node_223,0
graph_072_mu_0_2_node_184,1
graph_072_mu_0_2_node_937,0
graph_072_mu_0_2_node_462,0
graph_072_mu_0_2_node_594,1
graph_072_mu_0_2_node_825,0
graph_072_mu_0_2_node_319,1
graph_072_mu_0_2_node_954,0
graph_072_mu_0_2_node_893,1
graph_072_mu_0_2_node_302,0
graph_072_mu_0_2_node_13,0
graph_072_mu_0_2_node_343,0
graph_072_mu_0_2_node_489,1
graph_072_mu_0_2_node_662,0
graph_072_mu_0_2_node_443,0
graph_072_mu_0_2_node_656,0
graph_072_mu_0_2_node_263,1
graph_072_mu_0_2_node_873,0
graph_072_mu_0_2_node_564,1
graph_072_mu_0_2_node_186,1
graph_072_mu_0_2_node_400,0
graph_072_mu_0_2_node_63,0
graph_072_mu_0_2_node_94,0
graph_072_mu_0_2_node_967,0
graph_072_mu_0_2_node_219,1
graph_072_mu_0_2_node_59,1
graph_072_mu_0_2_node_977,1
graph_072_mu_0_2_node_621,0
graph_072_mu_0_2_node_205,0
graph_072_mu_0_2_node_682,0
graph_072_mu_0_2_node_66,1
graph_072_mu_0_2_node_303,0
graph_072_mu_0_2_node_531,0
graph_072_mu_0_2_node_268,1
graph_072_mu_0_2_node_628,1
graph_072_mu_0_2_node_644,0
graph_072_mu_0_2_node_170,0
graph_072_mu_0_2_node_894,0
graph_072_mu_0_2_node_262,0
graph_072_mu_0_2_node_834,0
graph_072_mu_0_2_node_685,0
graph_072_mu_0_2_node_819,0
graph_072_mu_0_2_node_545,1
graph_072_mu_0_2_node_865,0
graph_072_mu_0_2_node_495,1
graph_072_mu_0_2_node_201,1
graph_072_mu_0_2_node_932,1
graph_072_mu_0_2_node_607,1
graph_072_mu_0_2_node_320,0
graph_072_mu_0_2_node_660,1
graph_072_mu_0_2_node_442,0
graph_072_mu_0_2_node_157,1
graph_072_mu_0_2_node_553,0
graph_072_mu_0_2_node_199,0
graph_072_mu_0_2_node_99,1
graph_072_mu_0_2_node_986,0
graph_072_mu_0_2_node_794,1
graph_072_mu_0_2_node_652,0
graph_072_mu_0_2_node_316,1
graph_072_mu_0_2_node_49,0
graph_072_mu_0_2_node_284,0
graph_072_mu_0_2_node_764,1
graph_072_mu_0_2_node_438,0
graph_072_mu_0_2_node_331,0
graph_072_mu_0_2_node_861,1
graph_072_mu_0_2_node_780,0
graph_072_mu_0_2_node_311,1
graph_072_mu_0_2_node_411,1
graph_072_mu_0_2_node_534,0
graph_072_mu_0_2_node_220,1
graph_072_mu_0_2_node_461,0
graph_072_mu_0_2_node_341,0
graph_072_mu_0_2_node_800,0
graph_072_mu_0_2_node_993,1
graph_072_mu_0_2_node_953,0
graph_072_mu_0_2_node_994,1
graph_072_mu_0_2_node_914,0
graph_072_mu_0_2_node_503,0
graph_072_mu_0_2_node_226,0
graph_072_mu_0_2_node_155,1
graph_072_mu_0_2_node_681,1
graph_072_mu_0_2_node_790,1
graph_072_mu_0_2_node_855,0
graph_072_mu_0_2_node_718,0
graph_072_mu_0_2_node_642,0
graph_072_mu_0_2_node_401,1
graph_072_mu_0_2_node_992,0
graph_072_mu_0_2_node_563,0
graph_072_mu_0_2_node_601,1
graph_072_mu_0_2_node_189,0
graph_072_mu_0_2_node_692,1
graph_072_mu_0_2_node_812,0
graph_072_mu_0_2_node_667,1
graph_072_mu_0_2_node_51,0
graph_072_mu_0_2_node_610,0
graph_072_mu_0_2_node_691,1
graph_072_mu_0_2_node_871,0
graph_072_mu_0_2_node_337,0
graph_072_mu_0_2_node_557,0
graph_072_mu_0_2_node_505,0
graph_072_mu_0_2_node_756,0
graph_072_mu_0_2_node_169,0
graph_072_mu_0_2_node_979,0
graph_072_mu_0_2_node_537,0
graph_072_mu_0_2_node_973,0
graph_072_mu_0_2_node_591,0
graph_072_mu_0_2_node_751,0
graph_072_mu_0_2_node_369,0
graph_072_mu_0_2_node_485,0
graph_072_mu_0_2_node_562,1
graph_072_mu_0_2_node_818,1
graph_072_mu_0_2_node_210,0
graph_072_mu_0_2_node_403,0
graph_072_mu_0_2_node_330,0
graph_072_mu_0_2_node_947,0
graph_072_mu_0_2_node_868,0
graph_072_mu_0_2_node_355,0
graph_072_mu_0_2_node_723,0
graph_072_mu_0_2_node_678,1
graph_072_mu_0_2_node_856,0
graph_072_mu_0_2_node_417,0
graph_072_mu_0_2_node_435,1
graph_072_mu_0_2_node_674,1
graph_072_mu_0_2_node_451,0
graph_072_mu_0_2_node_218,0
graph_072_mu_0_2_node_596,0
graph_072_mu_0_2_node_842,1
graph_072_mu_0_2_node_857,1
graph_072_mu_0_2_node_191,0
graph_072_mu_0_2_node_384,0
graph_072_mu_0_2_node_222,1
graph_072_mu_0_2_node_757,1
graph_072_mu_0_2_node_695,0
graph_072_mu_0_2_node_193,0
graph_072_mu_0_2_node_984,1
graph_072_mu_0_2_node_645,0
graph_072_mu_0_2_node_91,0
graph_072_mu_0_2_node_213,0
graph_072_mu_0_2_node_121,0
graph_072_mu_0_2_node_876,0
graph_072_mu_0_2_node_104,0
graph_072_mu_0_2_node_541,0
graph_072_mu_0_2_node_281,1
graph_072_mu_0_2_node_149,0
graph_072_mu_0_2_node_392,1
graph_072_mu_0_2_node_826,0
graph_072_mu_0_2_node_56,1
graph_072_mu_0_2_node_241,1
graph_072_mu_0_2_node_827,0
graph_072_mu_0_2_node_728,0
graph_072_mu_0_2_node_851,0
graph_072_mu_0_2_node_569,1
graph_072_mu_0_2_node_504,0
graph_072_mu_0_2_node_583,0
graph_072_mu_0_2_node_90,0
graph_072_mu_0_2_node_927,1
graph_072_mu_0_2_node_803,0
graph_072_mu_0_2_node_360,1
graph_072_mu_0_2_node_179,0
graph_072_mu_0_2_node_586,1
graph_072_mu_0_2_node_124,1
graph_072_mu_0_2_node_542,0
graph_072_mu_0_2_node_163,0
graph_072_mu_0_2_node_969,0
graph_072_mu_0_2_node_939,0
graph_072_mu_0_2_node_808,0
graph_072_mu_0_2_node_379,1
graph_072_mu_0_2_node_73,0
graph_072_mu_0_2_node_571,1
graph_072_mu_0_2_node_43,1
graph_072_mu_0_2_node_676,0
graph_072_mu_0_2_node_27,1
graph_072_mu_0_2_node_353,0
graph_072_mu_0_2_node_44,0
graph_072_mu_0_2_node_963,0
graph_072_mu_0_2_node_978,1
graph_072_mu_0_2_node_487,1
graph_072_mu_0_2_node_266,1
graph_072_mu_0_2_node_216,0
graph_072_mu_0_2_node_524,1
graph_072_mu_0_2_node_196,1
graph_072_mu_0_2_node_774,0
graph_072_mu_0_2_node_115,0
graph_072_mu_0_2_node_397,1
graph_072_mu_0_2_node_824,0
graph_072_mu_0_2_node_689,0
graph_072_mu_0_2_node_396,0
graph_072_mu_0_2_node_518,1
graph_072_mu_0_2_node_929,0
graph_072_mu_0_2_node_185,1
graph_072_mu_0_2_node_404,0
graph_072_mu_0_2_node_535,0
graph_072_mu_0_2_node_64,1
graph_072_mu_0_2_node_484,1
graph_072_mu_0_2_node_19,0
graph_072_mu_0_2_node_217,1
graph_072_mu_0_2_node_376,0
graph_072_mu_0_2_node_740,0
graph_072_mu_0_2_node_413,1
graph_072_mu_0_2_node_53,1
graph_072_mu_0_2_node_425,1
graph_072_mu_0_2_node_599,0
graph_072_mu_0_2_node_590,0
graph_072_mu_0_2_node_45,1
graph_072_mu_0_2_node_706,0
graph_072_mu_0_2_node_673,1
graph_072_mu_0_2_node_677,1
graph_072_mu_0_2_node_905,0
graph_072_mu_0_2_node_650,1
graph_072_mu_0_2_node_550,1
graph_072_mu_0_2_node_612,1
graph_072_mu_0_2_node_122,1
graph_072_mu_0_2_node_359,0
graph_072_mu_0_2_node_328,1
graph_072_mu_0_2_node_347,1
graph_072_mu_0_2_node_11,0
graph_072_mu_0_2_node_573,1
graph_072_mu_0_2_node_850,1
graph_072_mu_0_2_node_640,0
graph_072_mu_0_2_node_354,0
graph_072_mu_0_2_node_194,0
graph_072_mu_0_2_node_424,1
graph_072_mu_0_2_node_816,0
graph_072_mu_0_2_node_416,0
graph_072_mu_0_2_node_733,1
graph_072_mu_0_2_node_538,1
graph_072_mu_0_2_node_478,0
graph_072_mu_0_2_node_79,1
graph_072_mu_0_2_node_930,0
graph_072_mu_0_2_node_399,0
graph_072_mu_0_2_node_649,0
graph_072_mu_0_2_node_665,1
graph_072_mu_0_2_node_613,0
graph_072_mu_0_2_node_835,1
graph_072_mu_0_2_node_83,1
graph_072_mu_0_2_node_35,0
graph_072_mu_0_2_node_125,0
graph_072_mu_0_2_node_746,0
graph_072_mu_0_2_node_141,1
