,Stability
graph_040_mu_0_2_node_813,1
graph_040_mu_0_2_node_445,0
graph_040_mu_0_2_node_818,0
graph_040_mu_0_2_node_480,0
graph_040_mu_0_2_node_291,0
graph_040_mu_0_2_node_276,1
graph_040_mu_0_2_node_310,1
graph_040_mu_0_2_node_680,1
graph_040_mu_0_2_node_767,1
graph_040_mu_0_2_node_479,0
graph_040_mu_0_2_node_453,1
graph_040_mu_0_2_node_70,0
graph_040_mu_0_2_node_131,0
graph_040_mu_0_2_node_991,0
graph_040_mu_0_2_node_18,0
graph_040_mu_0_2_node_37,1
graph_040_mu_0_2_node_518,0
graph_040_mu_0_2_node_251,1
graph_040_mu_0_2_node_677,1
graph_040_mu_0_2_node_407,0
graph_040_mu_0_2_node_725,0
graph_040_mu_0_2_node_912,0
graph_040_mu_0_2_node_699,1
graph_040_mu_0_2_node_650,1
graph_040_mu_0_2_node_630,0
graph_040_mu_0_2_node_53,1
graph_040_mu_0_2_node_738,0
graph_040_mu_0_2_node_810,1
graph_040_mu_0_2_node_255,0
graph_040_mu_0_2_node_669,1
graph_040_mu_0_2_node_249,0
graph_040_mu_0_2_node_264,0
graph_040_mu_0_2_node_846,0
graph_040_mu_0_2_node_363,0
graph_040_mu_0_2_node_465,0
graph_040_mu_0_2_node_98,1
graph_040_mu_0_2_node_736,0
graph_040_mu_0_2_node_932,0
graph_040_mu_0_2_node_354,0
graph_040_mu_0_2_node_434,1
graph_040_mu_0_2_node_626,0
graph_040_mu_0_2_node_925,0
graph_040_mu_0_2_node_907,0
graph_040_mu_0_2_node_41,1
graph_040_mu_0_2_node_498,1
graph_040_mu_0_2_node_42,0
graph_040_mu_0_2_node_773,0
graph_040_mu_0_2_node_373,0
graph_040_mu_0_2_node_141,0
graph_040_mu_0_2_node_171,1
graph_040_mu_0_2_node_920,1
graph_040_mu_0_2_node_120,0
graph_040_mu_0_2_node_417,1
graph_040_mu_0_2_node_389,0
graph_040_mu_0_2_node_189,0
graph_040_mu_0_2_node_643,0
graph_040_mu_0_2_node_825,1
graph_040_mu_0_2_node_625,1
graph_040_mu_0_2_node_892,0
graph_040_mu_0_2_node_418,0
graph_040_mu_0_2_node_980,0
graph_040_mu_0_2_node_116,0
graph_040_mu_0_2_node_19,0
graph_040_mu_0_2_node_576,0
graph_040_mu_0_2_node_297,1
graph_040_mu_0_2_node_72,1
graph_040_mu_0_2_node_919,0
graph_040_mu_0_2_node_509,0
graph_040_mu_0_2_node_654,1
graph_040_mu_0_2_node_895,0
graph_040_mu_0_2_node_910,1
graph_040_mu_0_2_node_472,1
graph_040_mu_0_2_node_649,1
graph_040_mu_0_2_node_337,1
graph_040_mu_0_2_node_444,0
graph_040_mu_0_2_node_341,1
graph_040_mu_0_2_node_169,0
graph_040_mu_0_2_node_746,0
graph_040_mu_0_2_node_30,0
graph_040_mu_0_2_node_26,0
graph_040_mu_0_2_node_351,0
graph_040_mu_0_2_node_118,0
graph_040_mu_0_2_node_380,1
graph_040_mu_0_2_node_620,0
graph_040_mu_0_2_node_31,1
graph_040_mu_0_2_node_127,0
graph_040_mu_0_2_node_223,1
graph_040_mu_0_2_node_628,0
graph_040_mu_0_2_node_386,1
graph_040_mu_0_2_node_549,0
graph_040_mu_0_2_node_6,0
graph_040_mu_0_2_node_674,0
graph_040_mu_0_2_node_893,0
graph_040_mu_0_2_node_497,1
graph_040_mu_0_2_node_252,0
graph_040_mu_0_2_node_563,1
graph_040_mu_0_2_node_66,0
graph_040_mu_0_2_node_115,1
graph_040_mu_0_2_node_225,0
graph_040_mu_0_2_node_4,1
graph_040_mu_0_2_node_647,1
graph_040_mu_0_2_node_165,1
graph_040_mu_0_2_node_887,1
graph_040_mu_0_2_node_941,0
graph_040_mu_0_2_node_148,1
graph_040_mu_0_2_node_667,1
graph_040_mu_0_2_node_155,1
graph_040_mu_0_2_node_356,1
graph_040_mu_0_2_node_377,0
graph_040_mu_0_2_node_582,0
graph_040_mu_0_2_node_703,0
graph_040_mu_0_2_node_1,0
graph_040_mu_0_2_node_222,0
graph_040_mu_0_2_node_881,1
graph_040_mu_0_2_node_610,1
graph_040_mu_0_2_node_986,0
graph_040_mu_0_2_node_679,1
graph_040_mu_0_2_node_571,1
graph_040_mu_0_2_node_436,1
graph_040_mu_0_2_node_801,1
