,Stability
graph_059_mu_0_2_node_997,1
graph_059_mu_0_2_node_669,0
graph_059_mu_0_2_node_620,0
graph_059_mu_0_2_node_85,0
graph_059_mu_0_2_node_598,0
graph_059_mu_0_2_node_529,0
graph_059_mu_0_2_node_342,1
graph_059_mu_0_2_node_745,1
graph_059_mu_0_2_node_781,0
graph_059_mu_0_2_node_977,0
graph_059_mu_0_2_node_200,1
graph_059_mu_0_2_node_490,1
graph_059_mu_0_2_node_564,0
graph_059_mu_0_2_node_51,1
graph_059_mu_0_2_node_969,1
graph_059_mu_0_2_node_349,1
graph_059_mu_0_2_node_224,0
graph_059_mu_0_2_node_806,1
graph_059_mu_0_2_node_316,1
graph_059_mu_0_2_node_569,1
graph_059_mu_0_2_node_675,1
graph_059_mu_0_2_node_471,0
graph_059_mu_0_2_node_492,1
graph_059_mu_0_2_node_8,0
graph_059_mu_0_2_node_843,1
graph_059_mu_0_2_node_613,1
graph_059_mu_0_2_node_787,0
graph_059_mu_0_2_node_552,0
graph_059_mu_0_2_node_407,1
graph_059_mu_0_2_node_65,1
graph_059_mu_0_2_node_583,1
graph_059_mu_0_2_node_372,0
graph_059_mu_0_2_node_296,0
graph_059_mu_0_2_node_235,0
graph_059_mu_0_2_node_683,0
graph_059_mu_0_2_node_470,1
graph_059_mu_0_2_node_967,0
graph_059_mu_0_2_node_283,1
graph_059_mu_0_2_node_63,0
graph_059_mu_0_2_node_526,1
graph_059_mu_0_2_node_773,0
graph_059_mu_0_2_node_324,0
graph_059_mu_0_2_node_589,1
graph_059_mu_0_2_node_217,1
graph_059_mu_0_2_node_525,0
graph_059_mu_0_2_node_140,1
graph_059_mu_0_2_node_222,0
graph_059_mu_0_2_node_544,0
graph_059_mu_0_2_node_223,1
graph_059_mu_0_2_node_623,0
graph_059_mu_0_2_node_653,1
graph_059_mu_0_2_node_799,1
graph_059_mu_0_2_node_857,0
graph_059_mu_0_2_node_409,0
graph_059_mu_0_2_node_193,0
graph_059_mu_0_2_node_707,0
graph_059_mu_0_2_node_586,1
graph_059_mu_0_2_node_456,1
graph_059_mu_0_2_node_597,1
graph_059_mu_0_2_node_160,0
graph_059_mu_0_2_node_507,0
graph_059_mu_0_2_node_39,0
graph_059_mu_0_2_node_314,0
graph_059_mu_0_2_node_237,0
graph_059_mu_0_2_node_392,0
graph_059_mu_0_2_node_814,1
graph_059_mu_0_2_node_893,1
graph_059_mu_0_2_node_875,0
graph_059_mu_0_2_node_122,0
graph_059_mu_0_2_node_693,0
graph_059_mu_0_2_node_420,0
graph_059_mu_0_2_node_189,1
graph_059_mu_0_2_node_203,1
graph_059_mu_0_2_node_469,1
graph_059_mu_0_2_node_250,0
graph_059_mu_0_2_node_714,1
graph_059_mu_0_2_node_751,1
graph_059_mu_0_2_node_999,1
graph_059_mu_0_2_node_282,0
graph_059_mu_0_2_node_830,0
graph_059_mu_0_2_node_724,0
graph_059_mu_0_2_node_912,0
graph_059_mu_0_2_node_731,0
graph_059_mu_0_2_node_681,0
graph_059_mu_0_2_node_418,1
graph_059_mu_0_2_node_647,1
graph_059_mu_0_2_node_971,1
graph_059_mu_0_2_node_712,0
graph_059_mu_0_2_node_254,1
graph_059_mu_0_2_node_488,0
graph_059_mu_0_2_node_869,1
graph_059_mu_0_2_node_152,1
graph_059_mu_0_2_node_69,0
graph_059_mu_0_2_node_249,0
graph_059_mu_0_2_node_519,1
graph_059_mu_0_2_node_119,1
graph_059_mu_0_2_node_9,0
graph_059_mu_0_2_node_319,0
graph_059_mu_0_2_node_210,1
graph_059_mu_0_2_node_833,0
graph_059_mu_0_2_node_663,1
graph_059_mu_0_2_node_592,0
graph_059_mu_0_2_node_739,1
graph_059_mu_0_2_node_467,0
graph_059_mu_0_2_node_651,0
graph_059_mu_0_2_node_486,0
graph_059_mu_0_2_node_968,1
graph_059_mu_0_2_node_411,0
graph_059_mu_0_2_node_881,1
graph_059_mu_0_2_node_417,0
graph_059_mu_0_2_node_563,0
graph_059_mu_0_2_node_473,1
graph_059_mu_0_2_node_89,0
graph_059_mu_0_2_node_504,1
graph_059_mu_0_2_node_715,0
graph_059_mu_0_2_node_150,0
graph_059_mu_0_2_node_832,1
graph_059_mu_0_2_node_256,1
graph_059_mu_0_2_node_727,0
graph_059_mu_0_2_node_88,0
graph_059_mu_0_2_node_662,0
graph_059_mu_0_2_node_87,1
graph_059_mu_0_2_node_16,1
graph_059_mu_0_2_node_95,0
graph_059_mu_0_2_node_877,0
graph_059_mu_0_2_node_654,1
graph_059_mu_0_2_node_352,0
graph_059_mu_0_2_node_410,0
graph_059_mu_0_2_node_429,0
graph_059_mu_0_2_node_605,0
graph_059_mu_0_2_node_167,1
graph_059_mu_0_2_node_268,0
graph_059_mu_0_2_node_973,1
graph_059_mu_0_2_node_169,0
graph_059_mu_0_2_node_655,0
graph_059_mu_0_2_node_205,1
graph_059_mu_0_2_node_325,0
graph_059_mu_0_2_node_987,0
graph_059_mu_0_2_node_720,0
graph_059_mu_0_2_node_258,1
graph_059_mu_0_2_node_765,0
graph_059_mu_0_2_node_909,1
graph_059_mu_0_2_node_388,1
graph_059_mu_0_2_node_677,0
graph_059_mu_0_2_node_676,1
graph_059_mu_0_2_node_958,0
graph_059_mu_0_2_node_798,0
