,Stability
graph_084_mu_0_2_node_364,0
graph_084_mu_0_2_node_241,1
graph_084_mu_0_2_node_507,1
graph_084_mu_0_2_node_353,1
graph_084_mu_0_2_node_715,0
graph_084_mu_0_2_node_570,0
graph_084_mu_0_2_node_748,0
graph_084_mu_0_2_node_244,0
graph_084_mu_0_2_node_232,0
graph_084_mu_0_2_node_184,1
graph_084_mu_0_2_node_652,0
graph_084_mu_0_2_node_611,1
graph_084_mu_0_2_node_110,1
graph_084_mu_0_2_node_292,0
graph_084_mu_0_2_node_911,0
graph_084_mu_0_2_node_28,0
graph_084_mu_0_2_node_486,1
graph_084_mu_0_2_node_515,1
graph_084_mu_0_2_node_948,1
graph_084_mu_0_2_node_831,0
graph_084_mu_0_2_node_251,1
graph_084_mu_0_2_node_4,1
graph_084_mu_0_2_node_598,0
graph_084_mu_0_2_node_132,0
graph_084_mu_0_2_node_743,1
graph_084_mu_0_2_node_975,1
graph_084_mu_0_2_node_528,1
graph_084_mu_0_2_node_148,0
graph_084_mu_0_2_node_723,1
graph_084_mu_0_2_node_111,0
graph_084_mu_0_2_node_795,1
graph_084_mu_0_2_node_574,0
graph_084_mu_0_2_node_851,0
graph_084_mu_0_2_node_113,0
graph_084_mu_0_2_node_338,0
graph_084_mu_0_2_node_718,1
graph_084_mu_0_2_node_674,0
graph_084_mu_0_2_node_26,1
graph_084_mu_0_2_node_816,1
graph_084_mu_0_2_node_324,0
graph_084_mu_0_2_node_588,0
graph_084_mu_0_2_node_383,0
graph_084_mu_0_2_node_62,1
graph_084_mu_0_2_node_758,1
graph_084_mu_0_2_node_464,1
graph_084_mu_0_2_node_203,0
graph_084_mu_0_2_node_656,0
graph_084_mu_0_2_node_467,0
graph_084_mu_0_2_node_594,0
graph_084_mu_0_2_node_169,0
graph_084_mu_0_2_node_977,1
graph_084_mu_0_2_node_321,1
graph_084_mu_0_2_node_913,0
graph_084_mu_0_2_node_419,0
graph_084_mu_0_2_node_206,1
graph_084_mu_0_2_node_45,1
graph_084_mu_0_2_node_590,1
graph_084_mu_0_2_node_293,0
graph_084_mu_0_2_node_452,1
graph_084_mu_0_2_node_125,0
graph_084_mu_0_2_node_513,1
graph_084_mu_0_2_node_603,0
graph_084_mu_0_2_node_140,1
graph_084_mu_0_2_node_18,1
graph_084_mu_0_2_node_75,0
graph_084_mu_0_2_node_678,0
graph_084_mu_0_2_node_991,1
graph_084_mu_0_2_node_931,1
graph_084_mu_0_2_node_178,0
graph_084_mu_0_2_node_705,1
graph_084_mu_0_2_node_137,0
graph_084_mu_0_2_node_360,1
graph_084_mu_0_2_node_895,0
graph_084_mu_0_2_node_759,1
graph_084_mu_0_2_node_271,0
graph_084_mu_0_2_node_746,1
graph_084_mu_0_2_node_827,1
graph_084_mu_0_2_node_505,1
graph_084_mu_0_2_node_358,0
graph_084_mu_0_2_node_133,1
graph_084_mu_0_2_node_84,1
graph_084_mu_0_2_node_722,0
graph_084_mu_0_2_node_118,0
graph_084_mu_0_2_node_625,1
graph_084_mu_0_2_node_138,0
graph_084_mu_0_2_node_181,0
graph_084_mu_0_2_node_92,0
graph_084_mu_0_2_node_96,0
graph_084_mu_0_2_node_108,0
graph_084_mu_0_2_node_408,0
graph_084_mu_0_2_node_116,1
graph_084_mu_0_2_node_379,1
graph_084_mu_0_2_node_261,0
graph_084_mu_0_2_node_958,1
graph_084_mu_0_2_node_922,0
graph_084_mu_0_2_node_950,0
graph_084_mu_0_2_node_326,0
graph_084_mu_0_2_node_397,1
graph_084_mu_0_2_node_936,1
graph_084_mu_0_2_node_665,0
graph_084_mu_0_2_node_673,1
graph_084_mu_0_2_node_929,0
graph_084_mu_0_2_node_95,0
graph_084_mu_0_2_node_885,0
graph_084_mu_0_2_node_702,0
graph_084_mu_0_2_node_176,1
graph_084_mu_0_2_node_924,1
graph_084_mu_0_2_node_563,0
graph_084_mu_0_2_node_786,0
graph_084_mu_0_2_node_990,1
graph_084_mu_0_2_node_553,1
graph_084_mu_0_2_node_540,1
graph_084_mu_0_2_node_199,1
graph_084_mu_0_2_node_257,1
graph_084_mu_0_2_node_982,0
graph_084_mu_0_2_node_24,0
graph_084_mu_0_2_node_835,0
graph_084_mu_0_2_node_36,1
graph_084_mu_0_2_node_367,0
graph_084_mu_0_2_node_454,1
graph_084_mu_0_2_node_768,1
graph_084_mu_0_2_node_808,1
graph_084_mu_0_2_node_684,1
graph_084_mu_0_2_node_406,1
graph_084_mu_0_2_node_158,1
graph_084_mu_0_2_node_463,0
graph_084_mu_0_2_node_727,0
graph_084_mu_0_2_node_359,0
graph_084_mu_0_2_node_685,0
graph_084_mu_0_2_node_286,0
graph_084_mu_0_2_node_19,0
graph_084_mu_0_2_node_399,0
graph_084_mu_0_2_node_849,0
graph_084_mu_0_2_node_797,0
graph_084_mu_0_2_node_846,0
graph_084_mu_0_2_node_543,1
graph_084_mu_0_2_node_209,0
graph_084_mu_0_2_node_347,1
graph_084_mu_0_2_node_430,0
graph_084_mu_0_2_node_868,0
graph_084_mu_0_2_node_609,0
graph_084_mu_0_2_node_238,0
graph_084_mu_0_2_node_50,0
graph_084_mu_0_2_node_632,1
graph_084_mu_0_2_node_687,1
graph_084_mu_0_2_node_668,0
graph_084_mu_0_2_node_682,0
graph_084_mu_0_2_node_245,1
graph_084_mu_0_2_node_985,1
graph_084_mu_0_2_node_901,1
graph_084_mu_0_2_node_312,1
graph_084_mu_0_2_node_237,0
graph_084_mu_0_2_node_533,1
graph_084_mu_0_2_node_210,0
graph_084_mu_0_2_node_421,0
graph_084_mu_0_2_node_962,1
graph_084_mu_0_2_node_964,1
graph_084_mu_0_2_node_667,1
graph_084_mu_0_2_node_776,0
graph_084_mu_0_2_node_592,1
graph_084_mu_0_2_node_228,0
graph_084_mu_0_2_node_605,0
graph_084_mu_0_2_node_370,1
graph_084_mu_0_2_node_989,1
graph_084_mu_0_2_node_582,1
graph_084_mu_0_2_node_716,0
graph_084_mu_0_2_node_623,1
graph_084_mu_0_2_node_425,0
graph_084_mu_0_2_node_128,0
graph_084_mu_0_2_node_510,0
graph_084_mu_0_2_node_390,1
graph_084_mu_0_2_node_101,0
graph_084_mu_0_2_node_504,0
graph_084_mu_0_2_node_357,0
graph_084_mu_0_2_node_819,1
graph_084_mu_0_2_node_949,0
