,Stability
graph_045_mu_0_2_node_735,0
graph_045_mu_0_2_node_375,1
graph_045_mu_0_2_node_481,1
graph_045_mu_0_2_node_791,0
graph_045_mu_0_2_node_16,0
graph_045_mu_0_2_node_714,1
graph_045_mu_0_2_node_448,0
graph_045_mu_0_2_node_868,1
graph_045_mu_0_2_node_756,0
graph_045_mu_0_2_node_470,0
graph_045_mu_0_2_node_540,1
graph_045_mu_0_2_node_419,0
graph_045_mu_0_2_node_610,1
graph_045_mu_0_2_node_266,0
graph_045_mu_0_2_node_384,0
graph_045_mu_0_2_node_853,1
graph_045_mu_0_2_node_374,0
graph_045_mu_0_2_node_107,0
graph_045_mu_0_2_node_791,1
graph_045_mu_0_2_node_881,0
graph_045_mu_0_2_node_612,0
graph_045_mu_0_2_node_577,1
graph_045_mu_0_2_node_627,1
graph_045_mu_0_2_node_490,0
graph_045_mu_0_2_node_59,0
graph_045_mu_0_2_node_306,0
graph_045_mu_0_2_node_337,0
graph_045_mu_0_2_node_147,1
graph_045_mu_0_2_node_158,1
graph_045_mu_0_2_node_194,0
graph_045_mu_0_2_node_352,0
graph_045_mu_0_2_node_533,0
graph_045_mu_0_2_node_427,0
graph_045_mu_0_2_node_676,0
graph_045_mu_0_2_node_120,0
graph_045_mu_0_2_node_37,0
graph_045_mu_0_2_node_825,0
graph_045_mu_0_2_node_407,0
graph_045_mu_0_2_node_639,1
graph_045_mu_0_2_node_161,0
graph_045_mu_0_2_node_750,1
graph_045_mu_0_2_node_297,0
graph_045_mu_0_2_node_956,0
graph_045_mu_0_2_node_438,0
graph_045_mu_0_2_node_45,1
graph_045_mu_0_2_node_846,0
graph_045_mu_0_2_node_551,0
graph_045_mu_0_2_node_629,1
graph_045_mu_0_2_node_260,0
graph_045_mu_0_2_node_77,0
graph_045_mu_0_2_node_481,0
graph_045_mu_0_2_node_644,1
graph_045_mu_0_2_node_654,1
graph_045_mu_0_2_node_455,1
graph_045_mu_0_2_node_614,1
graph_045_mu_0_2_node_986,1
graph_045_mu_0_2_node_22,0
graph_045_mu_0_2_node_832,1
graph_045_mu_0_2_node_776,0
graph_045_mu_0_2_node_904,0
graph_045_mu_0_2_node_374,1
graph_045_mu_0_2_node_895,0
graph_045_mu_0_2_node_905,0
graph_045_mu_0_2_node_601,1
graph_045_mu_0_2_node_308,0
graph_045_mu_0_2_node_585,0
graph_045_mu_0_2_node_912,1
graph_045_mu_0_2_node_991,1
graph_045_mu_0_2_node_661,1
graph_045_mu_0_2_node_847,0
graph_045_mu_0_2_node_307,0
graph_045_mu_0_2_node_975,0
graph_045_mu_0_2_node_909,0
graph_045_mu_0_2_node_181,1
graph_045_mu_0_2_node_728,0
graph_045_mu_0_2_node_251,0
graph_045_mu_0_2_node_527,0
graph_045_mu_0_2_node_206,1
