,Stability
graph_076_mu_0_2_node_905,0
graph_076_mu_0_2_node_645,1
graph_076_mu_0_2_node_899,0
graph_076_mu_0_2_node_922,0
graph_076_mu_0_2_node_275,0
graph_076_mu_0_2_node_72,1
graph_076_mu_0_2_node_109,0
graph_076_mu_0_2_node_590,0
graph_076_mu_0_2_node_729,0
graph_076_mu_0_2_node_110,0
graph_076_mu_0_2_node_264,0
graph_076_mu_0_2_node_329,0
graph_076_mu_0_2_node_601,0
graph_076_mu_0_2_node_793,1
graph_076_mu_0_2_node_401,0
graph_076_mu_0_2_node_742,1
graph_076_mu_0_2_node_443,0
graph_076_mu_0_2_node_879,0
graph_076_mu_0_2_node_374,1
graph_076_mu_0_2_node_246,1
graph_076_mu_0_2_node_864,0
graph_076_mu_0_2_node_951,1
graph_076_mu_0_2_node_400,0
graph_076_mu_0_2_node_469,0
graph_076_mu_0_2_node_349,1
graph_076_mu_0_2_node_393,0
graph_076_mu_0_2_node_253,1
graph_076_mu_0_2_node_967,1
graph_076_mu_0_2_node_684,1
graph_076_mu_0_2_node_671,0
graph_076_mu_0_2_node_866,0
graph_076_mu_0_2_node_588,1
graph_076_mu_0_2_node_277,1
graph_076_mu_0_2_node_41,1
graph_076_mu_0_2_node_263,1
graph_076_mu_0_2_node_534,0
graph_076_mu_0_2_node_513,1
graph_076_mu_0_2_node_112,1
graph_076_mu_0_2_node_998,1
graph_076_mu_0_2_node_815,0
graph_076_mu_0_2_node_292,1
graph_076_mu_0_2_node_450,1
graph_076_mu_0_2_node_352,1
graph_076_mu_0_2_node_887,1
graph_076_mu_0_2_node_629,1
graph_076_mu_0_2_node_918,0
graph_076_mu_0_2_node_257,0
graph_076_mu_0_2_node_269,1
graph_076_mu_0_2_node_446,0
graph_076_mu_0_2_node_481,1
graph_076_mu_0_2_node_648,1
graph_076_mu_0_2_node_476,0
graph_076_mu_0_2_node_462,0
graph_076_mu_0_2_node_751,1
graph_076_mu_0_2_node_856,1
graph_076_mu_0_2_node_531,0
graph_076_mu_0_2_node_594,0
graph_076_mu_0_2_node_603,1
graph_076_mu_0_2_node_973,0
graph_076_mu_0_2_node_24,1
graph_076_mu_0_2_node_364,0
graph_076_mu_0_2_node_971,0
graph_076_mu_0_2_node_61,1
graph_076_mu_0_2_node_496,1
graph_076_mu_0_2_node_535,1
graph_076_mu_0_2_node_314,0
graph_076_mu_0_2_node_552,1
graph_076_mu_0_2_node_427,0
graph_076_mu_0_2_node_312,0
graph_076_mu_0_2_node_74,0
graph_076_mu_0_2_node_268,0
graph_076_mu_0_2_node_202,0
graph_076_mu_0_2_node_230,1
graph_076_mu_0_2_node_103,1
graph_076_mu_0_2_node_790,1
graph_076_mu_0_2_node_778,1
graph_076_mu_0_2_node_948,0
graph_076_mu_0_2_node_350,1
graph_076_mu_0_2_node_976,1
graph_076_mu_0_2_node_503,0
graph_076_mu_0_2_node_581,0
graph_076_mu_0_2_node_672,1
graph_076_mu_0_2_node_451,0
graph_076_mu_0_2_node_923,1
graph_076_mu_0_2_node_337,0
graph_076_mu_0_2_node_592,0
graph_076_mu_0_2_node_60,0
graph_076_mu_0_2_node_863,1
graph_076_mu_0_2_node_142,1
graph_076_mu_0_2_node_457,0
graph_076_mu_0_2_node_824,1
graph_076_mu_0_2_node_435,1
graph_076_mu_0_2_node_639,1
graph_076_mu_0_2_node_466,0
graph_076_mu_0_2_node_323,1
graph_076_mu_0_2_node_166,0
graph_076_mu_0_2_node_892,0
graph_076_mu_0_2_node_49,0
graph_076_mu_0_2_node_212,0
graph_076_mu_0_2_node_113,1
graph_076_mu_0_2_node_541,0
graph_076_mu_0_2_node_757,0
graph_076_mu_0_2_node_575,0
graph_076_mu_0_2_node_149,1
graph_076_mu_0_2_node_993,1
graph_076_mu_0_2_node_287,0
graph_076_mu_0_2_node_561,1
graph_076_mu_0_2_node_396,1
graph_076_mu_0_2_node_819,0
graph_076_mu_0_2_node_170,1
graph_076_mu_0_2_node_659,1
graph_076_mu_0_2_node_184,0
graph_076_mu_0_2_node_909,0
graph_076_mu_0_2_node_70,0
graph_076_mu_0_2_node_640,0
graph_076_mu_0_2_node_608,1
graph_076_mu_0_2_node_226,1
graph_076_mu_0_2_node_59,1
graph_076_mu_0_2_node_574,0
graph_076_mu_0_2_node_877,0
graph_076_mu_0_2_node_762,1
graph_076_mu_0_2_node_718,1
graph_076_mu_0_2_node_944,0
graph_076_mu_0_2_node_538,1
graph_076_mu_0_2_node_783,1
graph_076_mu_0_2_node_119,1
graph_076_mu_0_2_node_903,0
graph_076_mu_0_2_node_398,1
graph_076_mu_0_2_node_847,1
graph_076_mu_0_2_node_89,1
graph_076_mu_0_2_node_267,1
graph_076_mu_0_2_node_81,0
graph_076_mu_0_2_node_171,0
graph_076_mu_0_2_node_328,1
graph_076_mu_0_2_node_69,1
graph_076_mu_0_2_node_325,1
graph_076_mu_0_2_node_805,0
graph_076_mu_0_2_node_725,0
graph_076_mu_0_2_node_98,0
graph_076_mu_0_2_node_441,0
graph_076_mu_0_2_node_174,0
graph_076_mu_0_2_node_77,0
graph_076_mu_0_2_node_773,0
graph_076_mu_0_2_node_526,1
graph_076_mu_0_2_node_137,0
graph_076_mu_0_2_node_354,0
graph_076_mu_0_2_node_134,0
graph_076_mu_0_2_node_546,1
graph_076_mu_0_2_node_878,0
graph_076_mu_0_2_node_859,0
graph_076_mu_0_2_node_377,0
graph_076_mu_0_2_node_858,1
graph_076_mu_0_2_node_320,1
graph_076_mu_0_2_node_915,0
graph_076_mu_0_2_node_244,0
graph_076_mu_0_2_node_208,0
graph_076_mu_0_2_node_875,0
graph_076_mu_0_2_node_557,0
graph_076_mu_0_2_node_507,1
graph_076_mu_0_2_node_87,0
graph_076_mu_0_2_node_299,0
graph_076_mu_0_2_node_649,1
graph_076_mu_0_2_node_17,1
graph_076_mu_0_2_node_464,0
graph_076_mu_0_2_node_493,0
graph_076_mu_0_2_node_882,1
graph_076_mu_0_2_node_55,1
graph_076_mu_0_2_node_502,0
graph_076_mu_0_2_node_332,0
graph_076_mu_0_2_node_213,0
graph_076_mu_0_2_node_696,1
graph_076_mu_0_2_node_589,0
graph_076_mu_0_2_node_459,0
