,Stability
graph_082_mu_0_2_node_610,1
graph_082_mu_0_2_node_280,0
graph_082_mu_0_2_node_538,0
graph_082_mu_0_2_node_738,0
graph_082_mu_0_2_node_26,0
graph_082_mu_0_2_node_0,0
graph_082_mu_0_2_node_106,1
graph_082_mu_0_2_node_245,0
graph_082_mu_0_2_node_928,0
graph_082_mu_0_2_node_109,0
graph_082_mu_0_2_node_891,1
graph_082_mu_0_2_node_478,1
graph_082_mu_0_2_node_964,1
graph_082_mu_0_2_node_548,0
graph_082_mu_0_2_node_58,0
graph_082_mu_0_2_node_309,0
graph_082_mu_0_2_node_839,1
graph_082_mu_0_2_node_50,1
graph_082_mu_0_2_node_658,0
graph_082_mu_0_2_node_375,1
graph_082_mu_0_2_node_155,1
graph_082_mu_0_2_node_133,1
graph_082_mu_0_2_node_370,0
graph_082_mu_0_2_node_171,1
graph_082_mu_0_2_node_184,1
graph_082_mu_0_2_node_742,1
graph_082_mu_0_2_node_387,1
graph_082_mu_0_2_node_347,0
graph_082_mu_0_2_node_924,1
graph_082_mu_0_2_node_231,0
graph_082_mu_0_2_node_176,0
graph_082_mu_0_2_node_377,0
graph_082_mu_0_2_node_707,1
graph_082_mu_0_2_node_307,0
graph_082_mu_0_2_node_571,1
graph_082_mu_0_2_node_801,0
graph_082_mu_0_2_node_338,0
graph_082_mu_0_2_node_303,0
graph_082_mu_0_2_node_325,1
graph_082_mu_0_2_node_575,0
graph_082_mu_0_2_node_840,0
graph_082_mu_0_2_node_273,0
graph_082_mu_0_2_node_210,1
graph_082_mu_0_2_node_865,1
graph_082_mu_0_2_node_409,1
graph_082_mu_0_2_node_677,0
graph_082_mu_0_2_node_789,0
graph_082_mu_0_2_node_9,1
graph_082_mu_0_2_node_266,1
graph_082_mu_0_2_node_7,1
graph_082_mu_0_2_node_122,0
graph_082_mu_0_2_node_780,0
graph_082_mu_0_2_node_846,1
graph_082_mu_0_2_node_329,1
graph_082_mu_0_2_node_138,0
graph_082_mu_0_2_node_226,1
graph_082_mu_0_2_node_987,0
graph_082_mu_0_2_node_509,0
graph_082_mu_0_2_node_953,0
graph_082_mu_0_2_node_13,0
graph_082_mu_0_2_node_457,0
graph_082_mu_0_2_node_749,0
graph_082_mu_0_2_node_168,1
graph_082_mu_0_2_node_96,1
graph_082_mu_0_2_node_589,1
graph_082_mu_0_2_node_631,0
graph_082_mu_0_2_node_337,1
graph_082_mu_0_2_node_351,0
graph_082_mu_0_2_node_306,0
graph_082_mu_0_2_node_159,1
graph_082_mu_0_2_node_777,0
graph_082_mu_0_2_node_989,1
graph_082_mu_0_2_node_261,1
graph_082_mu_0_2_node_783,0
graph_082_mu_0_2_node_142,1
graph_082_mu_0_2_node_525,1
graph_082_mu_0_2_node_483,0
graph_082_mu_0_2_node_227,1
graph_082_mu_0_2_node_797,0
graph_082_mu_0_2_node_782,0
graph_082_mu_0_2_node_598,1
graph_082_mu_0_2_node_599,0
graph_082_mu_0_2_node_107,1
graph_082_mu_0_2_node_257,1
graph_082_mu_0_2_node_969,0
graph_082_mu_0_2_node_933,1
graph_082_mu_0_2_node_211,0
graph_082_mu_0_2_node_765,1
graph_082_mu_0_2_node_489,0
graph_082_mu_0_2_node_771,1
graph_082_mu_0_2_node_820,0
graph_082_mu_0_2_node_929,0
graph_082_mu_0_2_node_31,0
graph_082_mu_0_2_node_282,0
graph_082_mu_0_2_node_141,0
graph_082_mu_0_2_node_18,0
graph_082_mu_0_2_node_942,0
graph_082_mu_0_2_node_360,0
graph_082_mu_0_2_node_560,1
graph_082_mu_0_2_node_2,1
graph_082_mu_0_2_node_944,1
graph_082_mu_0_2_node_16,1
graph_082_mu_0_2_node_902,0
graph_082_mu_0_2_node_214,1
graph_082_mu_0_2_node_529,0
graph_082_mu_0_2_node_385,0
graph_082_mu_0_2_node_889,0
graph_082_mu_0_2_node_86,0
graph_082_mu_0_2_node_573,1
graph_082_mu_0_2_node_875,1
graph_082_mu_0_2_node_47,0
graph_082_mu_0_2_node_269,0
graph_082_mu_0_2_node_240,0
graph_082_mu_0_2_node_735,1
graph_082_mu_0_2_node_673,1
graph_082_mu_0_2_node_296,1
graph_082_mu_0_2_node_635,0
graph_082_mu_0_2_node_788,0
graph_082_mu_0_2_node_368,1
graph_082_mu_0_2_node_380,0
graph_082_mu_0_2_node_563,0
graph_082_mu_0_2_node_756,0
graph_082_mu_0_2_node_444,0
graph_082_mu_0_2_node_600,0
graph_082_mu_0_2_node_192,1
graph_082_mu_0_2_node_254,0
graph_082_mu_0_2_node_418,1
graph_082_mu_0_2_node_740,0
graph_082_mu_0_2_node_424,1
graph_082_mu_0_2_node_745,0
graph_082_mu_0_2_node_825,0
graph_082_mu_0_2_node_758,1
graph_082_mu_0_2_node_61,1
graph_082_mu_0_2_node_399,0
graph_082_mu_0_2_node_271,1
graph_082_mu_0_2_node_194,0
graph_082_mu_0_2_node_93,1
graph_082_mu_0_2_node_667,0
graph_082_mu_0_2_node_395,1
graph_082_mu_0_2_node_293,0
graph_082_mu_0_2_node_903,0
