,Stability
graph_055_mu_0_2_node_976,1
graph_055_mu_0_2_node_92,0
graph_055_mu_0_2_node_737,0
graph_055_mu_0_2_node_573,1
graph_055_mu_0_2_node_587,0
graph_055_mu_0_2_node_371,0
graph_055_mu_0_2_node_341,0
graph_055_mu_0_2_node_749,1
graph_055_mu_0_2_node_55,1
graph_055_mu_0_2_node_5,1
graph_055_mu_0_2_node_326,0
graph_055_mu_0_2_node_320,0
graph_055_mu_0_2_node_441,0
graph_055_mu_0_2_node_448,1
graph_055_mu_0_2_node_831,1
graph_055_mu_0_2_node_523,1
graph_055_mu_0_2_node_30,1
graph_055_mu_0_2_node_637,0
graph_055_mu_0_2_node_777,0
graph_055_mu_0_2_node_384,0
graph_055_mu_0_2_node_907,0
graph_055_mu_0_2_node_567,1
graph_055_mu_0_2_node_134,0
graph_055_mu_0_2_node_768,0
graph_055_mu_0_2_node_864,1
graph_055_mu_0_2_node_100,0
graph_055_mu_0_2_node_849,0
graph_055_mu_0_2_node_611,0
graph_055_mu_0_2_node_938,1
graph_055_mu_0_2_node_170,1
graph_055_mu_0_2_node_211,1
graph_055_mu_0_2_node_325,0
graph_055_mu_0_2_node_484,1
graph_055_mu_0_2_node_238,0
graph_055_mu_0_2_node_72,0
graph_055_mu_0_2_node_552,0
graph_055_mu_0_2_node_917,1
graph_055_mu_0_2_node_937,0
graph_055_mu_0_2_node_376,0
graph_055_mu_0_2_node_807,0
graph_055_mu_0_2_node_806,0
graph_055_mu_0_2_node_707,0
graph_055_mu_0_2_node_508,0
graph_055_mu_0_2_node_814,1
graph_055_mu_0_2_node_728,0
graph_055_mu_0_2_node_606,1
graph_055_mu_0_2_node_925,0
graph_055_mu_0_2_node_761,0
graph_055_mu_0_2_node_138,1
graph_055_mu_0_2_node_733,1
graph_055_mu_0_2_node_21,1
graph_055_mu_0_2_node_524,1
graph_055_mu_0_2_node_283,1
graph_055_mu_0_2_node_437,1
graph_055_mu_0_2_node_253,0
graph_055_mu_0_2_node_83,1
graph_055_mu_0_2_node_540,0
graph_055_mu_0_2_node_197,1
graph_055_mu_0_2_node_297,1
graph_055_mu_0_2_node_906,0
graph_055_mu_0_2_node_331,1
graph_055_mu_0_2_node_663,0
graph_055_mu_0_2_node_64,1
graph_055_mu_0_2_node_675,0
graph_055_mu_0_2_node_319,1
graph_055_mu_0_2_node_53,0
graph_055_mu_0_2_node_810,0
graph_055_mu_0_2_node_505,0
graph_055_mu_0_2_node_736,1
graph_055_mu_0_2_node_40,0
graph_055_mu_0_2_node_346,1
graph_055_mu_0_2_node_296,1
graph_055_mu_0_2_node_413,1
graph_055_mu_0_2_node_367,0
