,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_06_mu_0_4_node_0,27,0.23,0.00098705068223687,0.39928057553956836,2.5045045045045047,0.031753092997462394,17.023,9.977,1.7073499999999995,0.36951851851851847,0.36060221062785786,0.010272045390938721,0.22665256916996038,0.22702465173207745,0.5778031162616235
graph_06_mu_0_4_node_1,25,0.03162055335968379,0.0013560098727307803,0.39315230224321135,2.5435435435435436,0.022848967733700327,6.383,18.617,0.3494584193326454,0.7446799999999999,0.528812449936685,0.019361316602736683,0.5956863874582091,0.5963799103046699,0.1466476376458644
graph_06_mu_0_4_node_2,32,0.18160919540229886,0.0013935758080887153,0.40056134723336007,2.4964964964964964,0.03586619505109017,18.137,13.863,1.3116089244089244,0.43321875,0.3509815608284921,0.014502973594095935,0.2766168502866395,0.27713382471633385,0.4317586298722963
graph_06_mu_0_4_node_3,23,0.10952380952380952,0.000919274929253832,0.39611419508326723,2.5245245245245247,0.026561251112009965,10.038,12.962,0.7750477855477858,0.5635652173913043,0.4685815773863682,0.013345299038563564,0.39240020371785067,0.3928833034608543,0.3254536992124238
graph_06_mu_0_4_node_4,24,0.1645021645021645,0.0009633680741780069,0.388715953307393,2.5725725725725725,0.02160566332924845,12.911,11.089,1.1793696969696972,0.46204166666666663,0.4652997758423283,0.011465354178541932,0.30120307838202576,0.301616484708649,0.46547134104115356
graph_06_mu_0_4_node_5,23,0.08300395256916997,0.0010715650093209095,0.39470564994073487,2.5335335335335336,0.02748811913725236,9.079,13.921,0.6530627705627705,0.6052608695652175,0.26521593702174606,0.014716389039880068,0.4340838967405144,0.43460268307861133,0.15229815296740928
graph_06_mu_0_4_node_6,22,0.12631578947368421,0.000728538404166188,0.38349328214971207,2.6076076076076076,0.022096678631714516,10.381,11.619,0.9056111111111111,0.5281363636363634,0.47646727906349573,0.012023112262639966,0.35972317927170866,0.36015625468213364,0.3733672189605529
graph_06_mu_0_4_node_7,20,0.10526315789473684,0.000712785016320008,0.3903868698710434,2.5615615615615615,0.023597372189890796,9.025,10.975,0.8227979797979799,0.54875,0.2351135758992143,0.011533946963232187,0.3781671698712856,0.3785762126765891,0.19291662607607918
graph_06_mu_0_4_node_8,19,0.05263157894736842,0.000785461090103081,0.38690937257939584,2.5845845845845847,0.021041346279790478,4.915,14.085,0.34988854895104887,0.7413157894736839,0.3261796023406226,0.014763838138376058,0.5893317580487146,0.5898564898595114,0.09236139447186739
graph_06_mu_0_4_node_9,22,0.06060606060606061,0.0010225686260802766,0.39176470588235296,2.5525525525525525,0.02319935508373395,4.62,17.38,0.26771336306452403,0.7900000000000001,0.357038105050114,0.018293869425998692,0.653878932255484,0.6545263233463418,0.07237308977885534
