,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_0117_mu_0_4_node_0,21,0.0761904761904762,0.0009141688761334069,0.39454976303317535,2.5345345345345347,0.021634479018436643,9.232,11.768,0.7904751748251748,0.5603809523809523,0.23608323865655143,0.012404756563529342,0.3898391078471029,0.39026577209417473,0.1613762039667331
graph_0117_mu_0_4_node_1,48,0.1497584541062802,0.003296544944838227,0.4366258741258741,2.29029029029029,0.05474187449223582,25.093,22.907,1.0962642416317476,0.47722916666666676,0.799628269549846,0.023628348505046304,0.3134396285201188,0.31427077440200146,0.8371757541157897
graph_0117_mu_0_4_node_2,27,0.06,0.0014442129710808375,0.40104375752709753,2.4934934934934936,0.023875416518301062,10.832,16.168,0.6853590290901049,0.5988148148148148,0.2778088315432294,0.01720822457856074,0.4299412994816246,0.43052745834004014,0.1647049904528249
graph_0117_mu_0_4_node_3,40,0.05897435897435897,0.00302439045707988,0.43719912472647704,2.2872872872872874,0.047281683145632414,15.103,24.897,0.607106930750409,0.622425,0.5138218492798403,0.02620655780596309,0.4519074293719467,0.45281005997750723,0.30975132249024545
graph_0117_mu_0_4_node_4,17,0.03676470588235294,0.000635509410645446,0.3755639097744361,2.6626626626626626,0.015308551611277829,4.04,12.96,0.3124261349761349,0.7623529411764707,0.3232644296544883,0.013525156640836826,0.6162292923019008,0.6166989783840977,0.09930040903766323
graph_0117_mu_0_4_node_5,24,0.06493506493506493,0.0009925451162134421,0.391304347826087,2.5555555555555554,0.022449325168949076,10.086,13.914,0.7256483516483515,0.57975,0.3311458336754061,0.014559776311738673,0.40829803921568636,0.4088025030470618,0.21485202989872204
graph_0117_mu_0_4_node_6,22,0.06493506493506493,0.0010143369457051945,0.39361702127659576,2.5405405405405403,0.022015333632517984,6.881,15.119,0.4562856191194427,0.6872272727272726,0.30204094945956717,0.01594327226426211,0.523834971940061,0.5243829723858404,0.11968069519288073
graph_0117_mu_0_4_node_7,25,0.07,0.0012411579210064153,0.4117889530090684,2.4284284284284285,0.030777416062085214,8.105,16.895,0.48067891259067735,0.6758,0.3487963272898677,0.017783050503723155,0.5105506237636658,0.511163011880362,0.1662966804462814
graph_0117_mu_0_4_node_8,25,0.06,0.001213527059623282,0.4095940959409594,2.4414414414414414,0.026723913004699867,5.515,19.485,0.28489030480613303,0.7794000000000001,0.3793075596887712,0.02061682725507013,0.6394221632175977,0.6401282301318458,0.06879079864354516
graph_0117_mu_0_4_node_9,25,0.05,0.0013892387138877587,0.4090909090909091,2.4444444444444446,0.02734896697950853,5.431,19.569,0.27863734090127285,0.78276,0.4006466976336683,0.020697834585566025,0.6436162023460411,0.644325307434821,0.10726436122493246
graph_0117_mu_0_4_node_10,31,0.09113300492610837,0.0015539399358098405,0.4070904645476773,2.4564564564564564,0.03242456834330114,13.693,17.307,0.7985553804855274,0.5582903225806453,0.5976028629748432,0.01797390060435653,0.38801581751838465,0.38864338026710377,0.41591245252232356
graph_0117_mu_0_4_node_11,30,0.09788359788359788,0.0014573513405537386,0.40808823529411764,2.4504504504504503,0.029423814752750944,16.59,13.41,1.2487451298701298,0.4470000000000001,0.2439560914464753,0.014244957791096791,0.2884882887475064,0.2889747140507049,0.2756872037415382
graph_0117_mu_0_4_node_12,49,0.11564625850340136,0.003815494249745344,0.4443950177935943,2.25025025025025,0.060245312620619725,24.246,24.754,0.9822459241152951,0.5051836734693879,0.5052927415206782,0.026068257256934083,0.33811950080710523,0.33901754498135994,0.4919442542243605
graph_0117_mu_0_4_node_13,37,0.08739495798319327,0.0023311379801944803,0.4178168130489335,2.3933933933933935,0.036114660455019355,16.881,20.119,0.8400993316624894,0.5437567567567566,0.45604394081334804,0.02109869424843364,0.3735040390427182,0.3742336653173882,0.3563691144025664
graph_0117_mu_0_4_node_14,30,0.11954022988505747,0.0017176642472470412,0.40758873929008566,2.4534534534534536,0.02844844931026764,12.272,17.728,0.6939093137254901,0.5909333333333332,0.9106585421915139,0.01820926295699575,0.4196058592570221,0.42024861514071554,0.6109645044453614
graph_0117_mu_0_4_node_15,18,0.0196078431372549,0.000801146374728165,0.38497109826589593,2.5975975975975976,0.01627887230933184,2.755,15.245,0.18243846153846158,0.8469444444444446,0.2858573669688334,0.01616086777676158,0.7358660643704121,0.7364184634584735,0.03832265736209195
graph_0117_mu_0_4_node_16,23,0.12857142857142856,0.0007913619620510267,0.392688679245283,2.5465465465465464,0.024663474942399125,14.019,8.981,1.5616250000000005,0.3904782608695653,0.21339874278751608,0.009398832948741866,0.2426216216216217,0.2429473866672205,0.3088600832399109
graph_0117_mu_0_4_node_17,20,0.11052631578947368,0.0007458088021973688,0.384526558891455,2.6006006006006004,0.01920912092703852,9.061,10.939,0.8296515151515153,0.5469499999999999,0.4125383582726964,0.011258785741569782,0.3765321653689285,0.3769287813147246,0.3388308009373016
graph_0117_mu_0_4_node_18,29,0.13105413105413105,0.0013860608312402155,0.39832535885167464,2.5105105105105103,0.027401977129482877,14.072,14.928,0.9436586080586081,0.5147586206896554,0.5628055235571269,0.015364507652492811,0.3466528275678933,0.34719419133877366,0.49007376844043876
graph_0117_mu_0_4_node_19,29,0.150997150997151,0.00135189678317815,0.4026602176541717,2.4834834834834836,0.030875736452352944,15.058,13.942,1.102935531135531,0.48075862068965525,0.4647615492767699,0.0144573334399922,0.31776466791269625,0.3182703212125422,0.4434125678660645
graph_0117_mu_0_4_node_20,20,0.08421052631578947,0.0007742755211657519,0.38901869158878505,2.5705705705705704,0.021259318056723927,9.021,10.979,0.8222171717171717,0.5489499999999999,0.23771981149845062,0.011531079386727417,0.3783593807934743,0.3787574454668895,0.19488448518592744
graph_0117_mu_0_4_node_21,22,0.11255411255411256,0.0008080680911279437,0.3911511354737666,2.5565565565565564,0.02497276888867703,10.31,11.69,0.8852333333333334,0.5313636363636363,0.3610422553577744,0.012108125389650977,0.3621004901960783,0.36252436145931116,0.3078834654445818
graph_0117_mu_0_4_node_22,18,0.0784313725490196,0.0006794786305488249,0.37970353477765106,2.6336336336336337,0.01606323786637783,7.94,10.06,0.7911010489510492,0.5588888888888887,0.20443131472670625,0.010600013027345825,0.388053584965759,0.3884183127721332,0.14269375499044162
graph_0117_mu_0_4_node_23,25,0.09486166007905138,0.0010121639528309792,0.39800796812749006,2.5125125125125125,0.02469989202369945,11.46,13.54,0.8493086080586082,0.5416000000000001,0.30535688100178743,0.014200108027591765,0.3716658199552938,0.3721567788378241,0.23560976484347565
graph_0117_mu_0_4_node_24,26,0.20923076923076922,0.0011402578496091651,0.3997599039615846,2.5015015015015014,0.026888940272234537,13.022,12.978,1.003988888888889,0.4991538461538461,0.5236765783211877,0.01343485325142568,0.3326140642303433,0.3330847089000903,0.5243095562391118
graph_0117_mu_0_4_node_25,21,0.07602339181286549,0.0007476373618520477,0.3906922174423152,2.5595595595595597,0.020938817544531616,8.086,12.914,0.6269615384615383,0.6149523809523807,0.4871841827730774,0.013291385765481016,0.4441241379310344,0.44459229498186353,0.2648724543680412
graph_0117_mu_0_4_node_26,22,0.025974025974025976,0.001126932401036743,0.40104375752709753,2.4934934934934936,0.02264232301152511,4.421,17.579,0.2537028637770898,0.7990454545454547,0.3368652081444144,0.018621121370649956,0.6666842426283807,0.6673212360497061,0.06716648020592784
graph_0117_mu_0_4_node_27,22,0.07792207792207792,0.0009585277846052816,0.39501779359430605,2.5315315315315314,0.02258367428706055,9.797,12.203,0.8162789987789987,0.5546818181818183,0.23712438680866313,0.01291460602634323,0.38518216996476,0.3856246143867781,0.16458411198025283
graph_0117_mu_0_4_node_28,38,0.06970128022759602,0.002855670706392221,0.42875536480686693,2.3323323323323324,0.03871900028287847,14.44,23.56,0.613990063993977,0.62,0.42359660852143405,0.025036499922114933,0.44946113534182347,0.45031529313631835,0.2569923009225901
graph_0117_mu_0_4_node_29,33,0.07007575757575757,0.0020763202823889373,0.411619283065513,2.4294294294294296,0.033213494555246206,15.503,17.497,0.8882944327731094,0.5302121212121212,0.3802650678271988,0.01837398413735912,0.36094179887339556,0.36157633322527627,0.33352712038169613
graph_0117_mu_0_4_node_30,22,0.06926406926406926,0.0009480364039610271,0.39800796812749006,2.5125125125125125,0.023457891444533086,7.321,14.679,0.5052929487179487,0.6672272727272727,0.2946079775943885,0.015472898973179624,0.5019111764394302,0.5024432517811211,0.1424285779436921
graph_0117_mu_0_4_node_31,34,0.0855614973262032,0.002360097211766755,0.41957160856782866,2.3833833833833835,0.03344954439413528,14.252,19.748,0.7238773976608186,0.5808235294117646,0.48252847197036297,0.020683870450913786,0.40953437709305895,0.41025042104540754,0.34086138196457705
graph_0117_mu_0_4_node_32,26,0.16923076923076924,0.0010596796119441301,0.3981666002391391,2.5115115115115114,0.029009725773344975,13.077,12.923,1.0138484848484848,0.49703846153846154,0.2906421311360267,0.013544516075133222,0.3308181184668989,0.3312867709993076,0.29292082303541633
graph_0117_mu_0_4_node_33,33,0.12258064516129032,0.0017569262855789017,0.4171189979123173,2.3973973973973974,0.036531949918944664,14.119,18.881,0.7487779282765735,0.5721515151515152,0.614350147106703,0.01959543510056076,0.40082014763352136,0.40150477088158776,0.4235631296279647
graph_0117_mu_0_4_node_34,31,0.07096774193548387,0.0018491973381674328,0.4122988031366075,2.4254254254254253,0.03366206070974748,13.188,17.812,0.7415845588235292,0.5745806451612904,0.3840016553690694,0.018695130316814985,0.4032380764163373,0.4038839191375554,0.28053649677626
graph_0117_mu_0_4_node_35,28,0.18518518518518517,0.0014141609257819804,0.4033104561970125,2.4794794794794797,0.028303511254568696,13.061,14.939,0.8752564102564107,0.5335357142857142,0.603593207255615,0.015463770783219697,0.36390309218102757,0.3644448149258219,0.5250370806372298
