,Stability
graph_0103_mu_0_4_node_446,0
graph_0103_mu_0_4_node_19,1
graph_0103_mu_0_4_node_258,1
graph_0103_mu_0_4_node_736,1
graph_0103_mu_0_4_node_849,1
graph_0103_mu_0_4_node_286,1
graph_0103_mu_0_4_node_281,0
graph_0103_mu_0_4_node_343,1
graph_0103_mu_0_4_node_7,1
graph_0103_mu_0_4_node_15,1
graph_0103_mu_0_4_node_402,0
graph_0103_mu_0_4_node_505,0
graph_0103_mu_0_4_node_120,0
graph_0103_mu_0_4_node_702,1
graph_0103_mu_0_4_node_361,0
graph_0103_mu_0_4_node_18,1
graph_0103_mu_0_4_node_239,0
graph_0103_mu_0_4_node_510,0
graph_0103_mu_0_4_node_406,1
graph_0103_mu_0_4_node_368,0
graph_0103_mu_0_4_node_294,0
graph_0103_mu_0_4_node_306,0
graph_0103_mu_0_4_node_466,0
graph_0103_mu_0_4_node_704,0
graph_0103_mu_0_4_node_312,0
graph_0103_mu_0_4_node_813,0
graph_0103_mu_0_4_node_43,0
graph_0103_mu_0_4_node_441,1
graph_0103_mu_0_4_node_447,0
graph_0103_mu_0_4_node_346,0
graph_0103_mu_0_4_node_269,0
graph_0103_mu_0_4_node_33,1
graph_0103_mu_0_4_node_513,1
graph_0103_mu_0_4_node_535,0
graph_0103_mu_0_4_node_408,0
graph_0103_mu_0_4_node_457,0
graph_0103_mu_0_4_node_94,0
graph_0103_mu_0_4_node_765,0
graph_0103_mu_0_4_node_327,0
graph_0103_mu_0_4_node_472,0
graph_0103_mu_0_4_node_822,0
graph_0103_mu_0_4_node_287,0
graph_0103_mu_0_4_node_930,1
graph_0103_mu_0_4_node_52,1
graph_0103_mu_0_4_node_970,1
graph_0103_mu_0_4_node_46,1
graph_0103_mu_0_4_node_500,1
graph_0103_mu_0_4_node_569,0
graph_0103_mu_0_4_node_479,0
graph_0103_mu_0_4_node_740,0
graph_0103_mu_0_4_node_580,1
graph_0103_mu_0_4_node_884,0
graph_0103_mu_0_4_node_442,1
graph_0103_mu_0_4_node_778,0
graph_0103_mu_0_4_node_946,0
graph_0103_mu_0_4_node_858,1
graph_0103_mu_0_4_node_436,0
graph_0103_mu_0_4_node_565,1
graph_0103_mu_0_4_node_801,1
graph_0103_mu_0_4_node_71,0
graph_0103_mu_0_4_node_389,1
graph_0103_mu_0_4_node_622,0
graph_0103_mu_0_4_node_34,1
graph_0103_mu_0_4_node_748,1
graph_0103_mu_0_4_node_467,1
graph_0103_mu_0_4_node_848,0
graph_0103_mu_0_4_node_932,1
graph_0103_mu_0_4_node_762,0
graph_0103_mu_0_4_node_994,1
graph_0103_mu_0_4_node_394,0
graph_0103_mu_0_4_node_444,0
graph_0103_mu_0_4_node_850,0
graph_0103_mu_0_4_node_645,1
graph_0103_mu_0_4_node_139,0
graph_0103_mu_0_4_node_104,1
graph_0103_mu_0_4_node_31,1
graph_0103_mu_0_4_node_925,0
graph_0103_mu_0_4_node_220,0
graph_0103_mu_0_4_node_384,0
graph_0103_mu_0_4_node_693,0
graph_0103_mu_0_4_node_604,0
graph_0103_mu_0_4_node_321,0
graph_0103_mu_0_4_node_106,0
graph_0103_mu_0_4_node_501,1
graph_0103_mu_0_4_node_83,0
graph_0103_mu_0_4_node_44,0
graph_0103_mu_0_4_node_227,1
graph_0103_mu_0_4_node_522,0
graph_0103_mu_0_4_node_0,0
graph_0103_mu_0_4_node_175,1
graph_0103_mu_0_4_node_685,0
graph_0103_mu_0_4_node_768,1
graph_0103_mu_0_4_node_335,0
graph_0103_mu_0_4_node_418,1
graph_0103_mu_0_4_node_739,0
graph_0103_mu_0_4_node_956,0
graph_0103_mu_0_4_node_672,0
graph_0103_mu_0_4_node_647,1
graph_0103_mu_0_4_node_747,0
graph_0103_mu_0_4_node_550,0
graph_0103_mu_0_4_node_480,1
graph_0103_mu_0_4_node_162,1
graph_0103_mu_0_4_node_95,0
graph_0103_mu_0_4_node_200,0
graph_0103_mu_0_4_node_278,0
graph_0103_mu_0_4_node_695,0
graph_0103_mu_0_4_node_333,1
graph_0103_mu_0_4_node_476,0
graph_0103_mu_0_4_node_687,0
graph_0103_mu_0_4_node_42,0
graph_0103_mu_0_4_node_212,0
graph_0103_mu_0_4_node_349,0
graph_0103_mu_0_4_node_615,1
graph_0103_mu_0_4_node_359,0
graph_0103_mu_0_4_node_802,1
graph_0103_mu_0_4_node_474,1
graph_0103_mu_0_4_node_219,0
graph_0103_mu_0_4_node_982,0
graph_0103_mu_0_4_node_319,1
graph_0103_mu_0_4_node_731,0
graph_0103_mu_0_4_node_495,0
graph_0103_mu_0_4_node_579,1
graph_0103_mu_0_4_node_390,0
graph_0103_mu_0_4_node_605,0
graph_0103_mu_0_4_node_478,0
graph_0103_mu_0_4_node_573,1
graph_0103_mu_0_4_node_416,1
graph_0103_mu_0_4_node_806,0
graph_0103_mu_0_4_node_571,0
graph_0103_mu_0_4_node_153,0
graph_0103_mu_0_4_node_536,0
graph_0103_mu_0_4_node_991,1
graph_0103_mu_0_4_node_419,0
graph_0103_mu_0_4_node_981,1
