,Stability
graph_049_mu_0_4_node_352,0
graph_049_mu_0_4_node_889,1
graph_049_mu_0_4_node_680,1
graph_049_mu_0_4_node_995,1
graph_049_mu_0_4_node_616,0
graph_049_mu_0_4_node_266,0
graph_049_mu_0_4_node_168,0
graph_049_mu_0_4_node_833,1
graph_049_mu_0_4_node_383,0
graph_049_mu_0_4_node_360,0
graph_049_mu_0_4_node_48,0
graph_049_mu_0_4_node_112,0
graph_049_mu_0_4_node_69,1
graph_049_mu_0_4_node_252,0
graph_049_mu_0_4_node_337,0
graph_049_mu_0_4_node_376,0
graph_049_mu_0_4_node_109,0
graph_049_mu_0_4_node_741,0
graph_049_mu_0_4_node_769,1
graph_049_mu_0_4_node_219,0
graph_049_mu_0_4_node_339,1
graph_049_mu_0_4_node_728,1
graph_049_mu_0_4_node_625,1
graph_049_mu_0_4_node_127,1
graph_049_mu_0_4_node_973,1
graph_049_mu_0_4_node_320,1
graph_049_mu_0_4_node_336,1
graph_049_mu_0_4_node_899,1
graph_049_mu_0_4_node_715,0
graph_049_mu_0_4_node_653,0
graph_049_mu_0_4_node_317,0
graph_049_mu_0_4_node_695,0
graph_049_mu_0_4_node_353,0
graph_049_mu_0_4_node_147,0
graph_049_mu_0_4_node_612,1
graph_049_mu_0_4_node_609,1
graph_049_mu_0_4_node_382,1
graph_049_mu_0_4_node_931,0
graph_049_mu_0_4_node_189,1
graph_049_mu_0_4_node_858,1
graph_049_mu_0_4_node_572,0
graph_049_mu_0_4_node_525,1
graph_049_mu_0_4_node_436,1
graph_049_mu_0_4_node_62,0
graph_049_mu_0_4_node_719,0
graph_049_mu_0_4_node_225,0
graph_049_mu_0_4_node_102,0
graph_049_mu_0_4_node_897,0
graph_049_mu_0_4_node_495,0
graph_049_mu_0_4_node_158,1
graph_049_mu_0_4_node_648,1
graph_049_mu_0_4_node_190,0
graph_049_mu_0_4_node_847,1
graph_049_mu_0_4_node_661,0
graph_049_mu_0_4_node_738,0
graph_049_mu_0_4_node_234,0
graph_049_mu_0_4_node_4,1
graph_049_mu_0_4_node_474,0
graph_049_mu_0_4_node_874,1
graph_049_mu_0_4_node_809,0
graph_049_mu_0_4_node_260,0
graph_049_mu_0_4_node_711,0
graph_049_mu_0_4_node_510,0
graph_049_mu_0_4_node_321,1
graph_049_mu_0_4_node_250,0
graph_049_mu_0_4_node_622,0
graph_049_mu_0_4_node_816,0
graph_049_mu_0_4_node_770,1
graph_049_mu_0_4_node_204,1
graph_049_mu_0_4_node_345,0
graph_049_mu_0_4_node_942,0
graph_049_mu_0_4_node_652,1
graph_049_mu_0_4_node_907,1
graph_049_mu_0_4_node_479,1
graph_049_mu_0_4_node_723,0
graph_049_mu_0_4_node_922,1
graph_049_mu_0_4_node_706,0
graph_049_mu_0_4_node_355,0
graph_049_mu_0_4_node_531,1
graph_049_mu_0_4_node_99,1
graph_049_mu_0_4_node_98,1
graph_049_mu_0_4_node_273,1
graph_049_mu_0_4_node_655,1
graph_049_mu_0_4_node_633,0
graph_049_mu_0_4_node_865,0
graph_049_mu_0_4_node_994,1
graph_049_mu_0_4_node_437,0
graph_049_mu_0_4_node_574,0
graph_049_mu_0_4_node_660,0
graph_049_mu_0_4_node_161,1
graph_049_mu_0_4_node_125,0
graph_049_mu_0_4_node_599,0
graph_049_mu_0_4_node_854,0
graph_049_mu_0_4_node_630,1
graph_049_mu_0_4_node_822,0
graph_049_mu_0_4_node_937,0
graph_049_mu_0_4_node_902,1
graph_049_mu_0_4_node_566,1
graph_049_mu_0_4_node_767,0
graph_049_mu_0_4_node_348,0
graph_049_mu_0_4_node_25,0
graph_049_mu_0_4_node_26,0
graph_049_mu_0_4_node_0,0
graph_049_mu_0_4_node_43,1
graph_049_mu_0_4_node_209,0
graph_049_mu_0_4_node_111,0
graph_049_mu_0_4_node_100,0
graph_049_mu_0_4_node_121,1
graph_049_mu_0_4_node_710,1
graph_049_mu_0_4_node_93,0
graph_049_mu_0_4_node_905,1
graph_049_mu_0_4_node_674,1
graph_049_mu_0_4_node_130,0
graph_049_mu_0_4_node_128,1
graph_049_mu_0_4_node_541,0
graph_049_mu_0_4_node_165,1
graph_049_mu_0_4_node_496,0
graph_049_mu_0_4_node_644,1
graph_049_mu_0_4_node_713,1
graph_049_mu_0_4_node_178,1
graph_049_mu_0_4_node_890,1
graph_049_mu_0_4_node_13,0
graph_049_mu_0_4_node_802,0
graph_049_mu_0_4_node_623,1
graph_049_mu_0_4_node_194,1
graph_049_mu_0_4_node_935,0
graph_049_mu_0_4_node_485,0
graph_049_mu_0_4_node_762,1
graph_049_mu_0_4_node_24,1
graph_049_mu_0_4_node_242,0
graph_049_mu_0_4_node_774,0
graph_049_mu_0_4_node_200,0
graph_049_mu_0_4_node_534,0
graph_049_mu_0_4_node_956,1
graph_049_mu_0_4_node_851,1
graph_049_mu_0_4_node_472,0
graph_049_mu_0_4_node_151,1
graph_049_mu_0_4_node_705,0
graph_049_mu_0_4_node_840,0
graph_049_mu_0_4_node_259,1
graph_049_mu_0_4_node_156,0
graph_049_mu_0_4_node_620,1
graph_049_mu_0_4_node_857,0
graph_049_mu_0_4_node_539,1
graph_049_mu_0_4_node_564,1
graph_049_mu_0_4_node_702,1
graph_049_mu_0_4_node_860,1
graph_049_mu_0_4_node_299,1
graph_049_mu_0_4_node_936,0
graph_049_mu_0_4_node_686,0
graph_049_mu_0_4_node_524,0
graph_049_mu_0_4_node_953,0
graph_049_mu_0_4_node_70,1
graph_049_mu_0_4_node_403,1
graph_049_mu_0_4_node_563,0
graph_049_mu_0_4_node_938,1
graph_049_mu_0_4_node_903,0
graph_049_mu_0_4_node_164,1
graph_049_mu_0_4_node_214,0
graph_049_mu_0_4_node_254,0
graph_049_mu_0_4_node_891,0
graph_049_mu_0_4_node_642,1
