,Stability
graph_0104_mu_0_4_node_933,0
graph_0104_mu_0_4_node_144,1
graph_0104_mu_0_4_node_20,0
graph_0104_mu_0_4_node_370,0
graph_0104_mu_0_4_node_782,1
graph_0104_mu_0_4_node_795,0
graph_0104_mu_0_4_node_33,1
graph_0104_mu_0_4_node_698,0
graph_0104_mu_0_4_node_461,0
graph_0104_mu_0_4_node_393,0
graph_0104_mu_0_4_node_266,0
graph_0104_mu_0_4_node_328,1
graph_0104_mu_0_4_node_535,0
graph_0104_mu_0_4_node_320,0
graph_0104_mu_0_4_node_960,0
graph_0104_mu_0_4_node_832,0
graph_0104_mu_0_4_node_7,0
graph_0104_mu_0_4_node_21,0
graph_0104_mu_0_4_node_357,1
graph_0104_mu_0_4_node_304,0
graph_0104_mu_0_4_node_872,1
graph_0104_mu_0_4_node_572,1
graph_0104_mu_0_4_node_908,0
graph_0104_mu_0_4_node_192,1
graph_0104_mu_0_4_node_1,1
graph_0104_mu_0_4_node_467,0
graph_0104_mu_0_4_node_934,0
graph_0104_mu_0_4_node_336,0
graph_0104_mu_0_4_node_172,1
graph_0104_mu_0_4_node_233,0
graph_0104_mu_0_4_node_277,0
graph_0104_mu_0_4_node_440,1
graph_0104_mu_0_4_node_143,1
graph_0104_mu_0_4_node_823,1
graph_0104_mu_0_4_node_983,1
graph_0104_mu_0_4_node_268,1
graph_0104_mu_0_4_node_503,0
graph_0104_mu_0_4_node_452,0
graph_0104_mu_0_4_node_856,0
graph_0104_mu_0_4_node_517,1
graph_0104_mu_0_4_node_3,0
graph_0104_mu_0_4_node_345,1
graph_0104_mu_0_4_node_966,1
graph_0104_mu_0_4_node_103,0
graph_0104_mu_0_4_node_777,1
graph_0104_mu_0_4_node_932,0
graph_0104_mu_0_4_node_294,1
graph_0104_mu_0_4_node_228,1
graph_0104_mu_0_4_node_108,0
graph_0104_mu_0_4_node_574,0
graph_0104_mu_0_4_node_628,0
graph_0104_mu_0_4_node_151,1
graph_0104_mu_0_4_node_399,0
graph_0104_mu_0_4_node_514,0
graph_0104_mu_0_4_node_738,0
graph_0104_mu_0_4_node_506,0
graph_0104_mu_0_4_node_666,0
graph_0104_mu_0_4_node_995,0
graph_0104_mu_0_4_node_978,1
graph_0104_mu_0_4_node_682,0
graph_0104_mu_0_4_node_194,1
