,Stability
graph_059_mu_0_4_node_144,1
graph_059_mu_0_4_node_609,0
graph_059_mu_0_4_node_553,1
graph_059_mu_0_4_node_783,1
graph_059_mu_0_4_node_913,0
graph_059_mu_0_4_node_681,1
graph_059_mu_0_4_node_52,1
graph_059_mu_0_4_node_795,1
graph_059_mu_0_4_node_582,0
graph_059_mu_0_4_node_572,0
graph_059_mu_0_4_node_925,1
graph_059_mu_0_4_node_986,1
graph_059_mu_0_4_node_560,0
graph_059_mu_0_4_node_702,1
graph_059_mu_0_4_node_393,0
graph_059_mu_0_4_node_462,1
graph_059_mu_0_4_node_92,0
graph_059_mu_0_4_node_535,0
graph_059_mu_0_4_node_385,0
graph_059_mu_0_4_node_677,1
graph_059_mu_0_4_node_149,1
graph_059_mu_0_4_node_181,0
graph_059_mu_0_4_node_892,0
graph_059_mu_0_4_node_259,0
graph_059_mu_0_4_node_412,0
graph_059_mu_0_4_node_594,1
graph_059_mu_0_4_node_566,0
graph_059_mu_0_4_node_757,1
graph_059_mu_0_4_node_987,0
graph_059_mu_0_4_node_656,0
graph_059_mu_0_4_node_767,1
graph_059_mu_0_4_node_13,1
graph_059_mu_0_4_node_179,0
graph_059_mu_0_4_node_867,0
graph_059_mu_0_4_node_73,0
graph_059_mu_0_4_node_4,1
graph_059_mu_0_4_node_794,0
graph_059_mu_0_4_node_984,1
graph_059_mu_0_4_node_169,0
graph_059_mu_0_4_node_307,0
graph_059_mu_0_4_node_211,0
graph_059_mu_0_4_node_626,0
graph_059_mu_0_4_node_382,1
graph_059_mu_0_4_node_427,0
graph_059_mu_0_4_node_792,1
graph_059_mu_0_4_node_230,0
graph_059_mu_0_4_node_575,1
graph_059_mu_0_4_node_450,0
graph_059_mu_0_4_node_33,0
graph_059_mu_0_4_node_37,0
graph_059_mu_0_4_node_661,1
graph_059_mu_0_4_node_8,0
graph_059_mu_0_4_node_79,0
graph_059_mu_0_4_node_442,0
graph_059_mu_0_4_node_398,0
graph_059_mu_0_4_node_671,0
graph_059_mu_0_4_node_394,1
graph_059_mu_0_4_node_667,0
graph_059_mu_0_4_node_231,1
graph_059_mu_0_4_node_854,1
graph_059_mu_0_4_node_824,1
graph_059_mu_0_4_node_45,0
graph_059_mu_0_4_node_791,0
graph_059_mu_0_4_node_448,0
graph_059_mu_0_4_node_563,1
graph_059_mu_0_4_node_395,1
graph_059_mu_0_4_node_276,0
graph_059_mu_0_4_node_848,1
graph_059_mu_0_4_node_853,1
graph_059_mu_0_4_node_113,0
graph_059_mu_0_4_node_232,0
graph_059_mu_0_4_node_148,1
graph_059_mu_0_4_node_222,1
graph_059_mu_0_4_node_738,1
graph_059_mu_0_4_node_978,0
graph_059_mu_0_4_node_682,1
graph_059_mu_0_4_node_379,1
graph_059_mu_0_4_node_416,0
graph_059_mu_0_4_node_218,0
graph_059_mu_0_4_node_885,0
graph_059_mu_0_4_node_556,1
graph_059_mu_0_4_node_261,0
graph_059_mu_0_4_node_647,0
graph_059_mu_0_4_node_750,0
graph_059_mu_0_4_node_861,0
graph_059_mu_0_4_node_786,0
graph_059_mu_0_4_node_612,0
graph_059_mu_0_4_node_926,0
graph_059_mu_0_4_node_457,0
graph_059_mu_0_4_node_365,0
graph_059_mu_0_4_node_221,0
graph_059_mu_0_4_node_131,1
graph_059_mu_0_4_node_806,0
graph_059_mu_0_4_node_768,0
graph_059_mu_0_4_node_77,1
graph_059_mu_0_4_node_199,1
graph_059_mu_0_4_node_697,1
graph_059_mu_0_4_node_952,1
graph_059_mu_0_4_node_860,0
graph_059_mu_0_4_node_424,1
graph_059_mu_0_4_node_105,0
graph_059_mu_0_4_node_103,1
graph_059_mu_0_4_node_967,1
graph_059_mu_0_4_node_883,0
graph_059_mu_0_4_node_391,0
graph_059_mu_0_4_node_790,0
graph_059_mu_0_4_node_94,0
graph_059_mu_0_4_node_766,0
graph_059_mu_0_4_node_924,1
graph_059_mu_0_4_node_950,1
graph_059_mu_0_4_node_633,0
graph_059_mu_0_4_node_196,0
graph_059_mu_0_4_node_154,1
graph_059_mu_0_4_node_855,1
graph_059_mu_0_4_node_303,1
graph_059_mu_0_4_node_81,0
graph_059_mu_0_4_node_413,0
graph_059_mu_0_4_node_249,0
graph_059_mu_0_4_node_655,1
graph_059_mu_0_4_node_150,1
graph_059_mu_0_4_node_826,1
graph_059_mu_0_4_node_513,0
graph_059_mu_0_4_node_548,1
graph_059_mu_0_4_node_411,1
graph_059_mu_0_4_node_557,0
graph_059_mu_0_4_node_163,0
graph_059_mu_0_4_node_452,0
graph_059_mu_0_4_node_933,1
graph_059_mu_0_4_node_170,0
graph_059_mu_0_4_node_278,0
graph_059_mu_0_4_node_979,1
graph_059_mu_0_4_node_617,1
graph_059_mu_0_4_node_927,1
graph_059_mu_0_4_node_70,0
graph_059_mu_0_4_node_388,0
graph_059_mu_0_4_node_601,1
graph_059_mu_0_4_node_698,0
graph_059_mu_0_4_node_24,1
graph_059_mu_0_4_node_241,0
graph_059_mu_0_4_node_748,1
graph_059_mu_0_4_node_362,1
graph_059_mu_0_4_node_862,0
graph_059_mu_0_4_node_443,0
graph_059_mu_0_4_node_305,1
graph_059_mu_0_4_node_217,0
graph_059_mu_0_4_node_348,1
graph_059_mu_0_4_node_875,0
graph_059_mu_0_4_node_46,0
graph_059_mu_0_4_node_439,1
graph_059_mu_0_4_node_778,0
graph_059_mu_0_4_node_484,1
graph_059_mu_0_4_node_498,0
graph_059_mu_0_4_node_195,0
graph_059_mu_0_4_node_25,1
graph_059_mu_0_4_node_814,1
graph_059_mu_0_4_node_756,0
graph_059_mu_0_4_node_907,0
graph_059_mu_0_4_node_825,1
graph_059_mu_0_4_node_339,1
graph_059_mu_0_4_node_863,1
graph_059_mu_0_4_node_521,0
graph_059_mu_0_4_node_349,0
graph_059_mu_0_4_node_319,1
graph_059_mu_0_4_node_430,1
graph_059_mu_0_4_node_7,0
graph_059_mu_0_4_node_400,0
graph_059_mu_0_4_node_679,0
graph_059_mu_0_4_node_820,1
graph_059_mu_0_4_node_897,0
graph_059_mu_0_4_node_461,0
graph_059_mu_0_4_node_364,1
graph_059_mu_0_4_node_658,0
graph_059_mu_0_4_node_822,0
graph_059_mu_0_4_node_183,0
graph_059_mu_0_4_node_157,1
graph_059_mu_0_4_node_646,0
graph_059_mu_0_4_node_587,1
graph_059_mu_0_4_node_135,0
graph_059_mu_0_4_node_22,1
graph_059_mu_0_4_node_602,0
graph_059_mu_0_4_node_731,0
graph_059_mu_0_4_node_573,0
graph_059_mu_0_4_node_257,0
graph_059_mu_0_4_node_998,1
graph_059_mu_0_4_node_700,0
graph_059_mu_0_4_node_367,0
graph_059_mu_0_4_node_877,0
graph_059_mu_0_4_node_376,1
graph_059_mu_0_4_node_858,0
graph_059_mu_0_4_node_236,0
graph_059_mu_0_4_node_243,1
graph_059_mu_0_4_node_529,1
graph_059_mu_0_4_node_771,1
graph_059_mu_0_4_node_9,0
graph_059_mu_0_4_node_383,0
