,Stability
graph_067_mu_0_4_node_954,0
graph_067_mu_0_4_node_648,1
graph_067_mu_0_4_node_904,0
graph_067_mu_0_4_node_276,0
graph_067_mu_0_4_node_71,0
graph_067_mu_0_4_node_735,1
graph_067_mu_0_4_node_809,0
graph_067_mu_0_4_node_96,0
graph_067_mu_0_4_node_195,0
graph_067_mu_0_4_node_353,0
graph_067_mu_0_4_node_295,1
graph_067_mu_0_4_node_785,1
graph_067_mu_0_4_node_662,0
graph_067_mu_0_4_node_861,0
graph_067_mu_0_4_node_318,0
graph_067_mu_0_4_node_642,0
graph_067_mu_0_4_node_14,1
graph_067_mu_0_4_node_575,1
graph_067_mu_0_4_node_80,1
graph_067_mu_0_4_node_856,0
graph_067_mu_0_4_node_435,1
graph_067_mu_0_4_node_379,0
graph_067_mu_0_4_node_302,1
graph_067_mu_0_4_node_535,0
graph_067_mu_0_4_node_969,1
graph_067_mu_0_4_node_91,1
graph_067_mu_0_4_node_636,1
graph_067_mu_0_4_node_101,0
graph_067_mu_0_4_node_745,1
graph_067_mu_0_4_node_985,1
graph_067_mu_0_4_node_426,1
graph_067_mu_0_4_node_895,0
graph_067_mu_0_4_node_98,0
graph_067_mu_0_4_node_875,0
graph_067_mu_0_4_node_579,1
graph_067_mu_0_4_node_48,0
graph_067_mu_0_4_node_317,0
graph_067_mu_0_4_node_828,1
graph_067_mu_0_4_node_114,1
graph_067_mu_0_4_node_73,1
graph_067_mu_0_4_node_990,0
graph_067_mu_0_4_node_511,1
graph_067_mu_0_4_node_57,1
graph_067_mu_0_4_node_77,1
graph_067_mu_0_4_node_290,1
graph_067_mu_0_4_node_113,0
graph_067_mu_0_4_node_220,0
graph_067_mu_0_4_node_711,1
graph_067_mu_0_4_node_219,1
graph_067_mu_0_4_node_398,0
graph_067_mu_0_4_node_143,1
graph_067_mu_0_4_node_874,0
graph_067_mu_0_4_node_583,0
graph_067_mu_0_4_node_100,1
graph_067_mu_0_4_node_119,0
graph_067_mu_0_4_node_421,0
graph_067_mu_0_4_node_68,0
graph_067_mu_0_4_node_629,0
graph_067_mu_0_4_node_468,0
graph_067_mu_0_4_node_92,1
graph_067_mu_0_4_node_413,1
graph_067_mu_0_4_node_830,1
graph_067_mu_0_4_node_133,0
graph_067_mu_0_4_node_22,0
graph_067_mu_0_4_node_208,1
graph_067_mu_0_4_node_927,1
graph_067_mu_0_4_node_892,0
graph_067_mu_0_4_node_461,1
graph_067_mu_0_4_node_842,0
graph_067_mu_0_4_node_376,0
graph_067_mu_0_4_node_0,0
graph_067_mu_0_4_node_592,1
graph_067_mu_0_4_node_400,0
graph_067_mu_0_4_node_388,0
graph_067_mu_0_4_node_697,1
graph_067_mu_0_4_node_26,0
graph_067_mu_0_4_node_237,0
graph_067_mu_0_4_node_497,1
graph_067_mu_0_4_node_485,1
graph_067_mu_0_4_node_39,1
graph_067_mu_0_4_node_109,1
graph_067_mu_0_4_node_844,0
graph_067_mu_0_4_node_536,0
graph_067_mu_0_4_node_508,1
graph_067_mu_0_4_node_69,1
graph_067_mu_0_4_node_778,0
graph_067_mu_0_4_node_692,1
graph_067_mu_0_4_node_280,1
graph_067_mu_0_4_node_604,0
graph_067_mu_0_4_node_989,1
graph_067_mu_0_4_node_607,0
graph_067_mu_0_4_node_598,0
graph_067_mu_0_4_node_316,1
graph_067_mu_0_4_node_732,0
graph_067_mu_0_4_node_645,0
graph_067_mu_0_4_node_207,0
graph_067_mu_0_4_node_167,1
graph_067_mu_0_4_node_264,1
graph_067_mu_0_4_node_869,1
graph_067_mu_0_4_node_392,1
graph_067_mu_0_4_node_312,1
graph_067_mu_0_4_node_202,0
graph_067_mu_0_4_node_121,0
graph_067_mu_0_4_node_544,0
graph_067_mu_0_4_node_211,1
graph_067_mu_0_4_node_414,0
graph_067_mu_0_4_node_34,0
graph_067_mu_0_4_node_448,0
graph_067_mu_0_4_node_718,1
graph_067_mu_0_4_node_631,0
graph_067_mu_0_4_node_669,0
graph_067_mu_0_4_node_715,0
graph_067_mu_0_4_node_958,1
graph_067_mu_0_4_node_827,0
graph_067_mu_0_4_node_118,0
