,Stability
graph_092_mu_0_4_node_912,0
graph_092_mu_0_4_node_903,0
graph_092_mu_0_4_node_323,1
graph_092_mu_0_4_node_431,0
graph_092_mu_0_4_node_448,0
graph_092_mu_0_4_node_81,0
graph_092_mu_0_4_node_237,1
graph_092_mu_0_4_node_246,0
graph_092_mu_0_4_node_103,0
graph_092_mu_0_4_node_445,0
graph_092_mu_0_4_node_957,0
graph_092_mu_0_4_node_77,0
graph_092_mu_0_4_node_118,0
graph_092_mu_0_4_node_153,0
graph_092_mu_0_4_node_451,0
graph_092_mu_0_4_node_344,0
graph_092_mu_0_4_node_396,0
graph_092_mu_0_4_node_688,0
graph_092_mu_0_4_node_704,1
graph_092_mu_0_4_node_749,1
graph_092_mu_0_4_node_284,0
graph_092_mu_0_4_node_265,0
graph_092_mu_0_4_node_57,1
graph_092_mu_0_4_node_925,1
graph_092_mu_0_4_node_496,1
graph_092_mu_0_4_node_483,1
graph_092_mu_0_4_node_78,0
graph_092_mu_0_4_node_297,0
graph_092_mu_0_4_node_457,0
graph_092_mu_0_4_node_37,0
graph_092_mu_0_4_node_966,0
graph_092_mu_0_4_node_601,1
graph_092_mu_0_4_node_960,0
graph_092_mu_0_4_node_4,0
graph_092_mu_0_4_node_95,1
graph_092_mu_0_4_node_839,1
graph_092_mu_0_4_node_862,0
graph_092_mu_0_4_node_267,1
graph_092_mu_0_4_node_726,0
graph_092_mu_0_4_node_338,1
graph_092_mu_0_4_node_236,0
graph_092_mu_0_4_node_272,0
graph_092_mu_0_4_node_762,0
graph_092_mu_0_4_node_892,1
graph_092_mu_0_4_node_98,1
graph_092_mu_0_4_node_937,1
graph_092_mu_0_4_node_974,0
graph_092_mu_0_4_node_556,0
graph_092_mu_0_4_node_159,1
graph_092_mu_0_4_node_53,0
graph_092_mu_0_4_node_329,1
graph_092_mu_0_4_node_387,0
graph_092_mu_0_4_node_564,0
graph_092_mu_0_4_node_404,1
graph_092_mu_0_4_node_918,1
graph_092_mu_0_4_node_339,1
graph_092_mu_0_4_node_940,0
graph_092_mu_0_4_node_986,1
graph_092_mu_0_4_node_429,0
graph_092_mu_0_4_node_659,0
graph_092_mu_0_4_node_778,1
graph_092_mu_0_4_node_874,0
graph_092_mu_0_4_node_655,1
graph_092_mu_0_4_node_916,0
graph_092_mu_0_4_node_888,1
graph_092_mu_0_4_node_720,1
graph_092_mu_0_4_node_433,1
graph_092_mu_0_4_node_664,1
graph_092_mu_0_4_node_661,0
graph_092_mu_0_4_node_412,1
graph_092_mu_0_4_node_690,0
graph_092_mu_0_4_node_309,0
graph_092_mu_0_4_node_710,1
graph_092_mu_0_4_node_421,1
graph_092_mu_0_4_node_831,0
graph_092_mu_0_4_node_204,1
graph_092_mu_0_4_node_41,1
graph_092_mu_0_4_node_391,0
graph_092_mu_0_4_node_30,1
graph_092_mu_0_4_node_875,0
graph_092_mu_0_4_node_84,0
graph_092_mu_0_4_node_727,0
graph_092_mu_0_4_node_641,0
graph_092_mu_0_4_node_264,0
graph_092_mu_0_4_node_278,1
graph_092_mu_0_4_node_289,0
graph_092_mu_0_4_node_56,1
graph_092_mu_0_4_node_256,1
graph_092_mu_0_4_node_965,1
graph_092_mu_0_4_node_268,1
graph_092_mu_0_4_node_832,0
graph_092_mu_0_4_node_151,0
graph_092_mu_0_4_node_820,1
graph_092_mu_0_4_node_42,0
graph_092_mu_0_4_node_31,0
graph_092_mu_0_4_node_946,1
graph_092_mu_0_4_node_535,1
graph_092_mu_0_4_node_827,0
graph_092_mu_0_4_node_360,0
graph_092_mu_0_4_node_328,0
graph_092_mu_0_4_node_795,1
graph_092_mu_0_4_node_145,1
graph_092_mu_0_4_node_125,0
graph_092_mu_0_4_node_18,1
graph_092_mu_0_4_node_596,1
graph_092_mu_0_4_node_164,1
graph_092_mu_0_4_node_96,0
graph_092_mu_0_4_node_900,0
graph_092_mu_0_4_node_60,1
graph_092_mu_0_4_node_823,0
graph_092_mu_0_4_node_990,1
graph_092_mu_0_4_node_699,1
