,Stability
graph_029_mu_0_4_node_859,1
graph_029_mu_0_4_node_117,0
graph_029_mu_0_4_node_791,0
graph_029_mu_0_4_node_983,0
graph_029_mu_0_4_node_532,1
graph_029_mu_0_4_node_394,1
graph_029_mu_0_4_node_87,0
graph_029_mu_0_4_node_831,0
graph_029_mu_0_4_node_141,0
graph_029_mu_0_4_node_365,1
graph_029_mu_0_4_node_567,1
graph_029_mu_0_4_node_355,0
graph_029_mu_0_4_node_822,0
graph_029_mu_0_4_node_627,1
graph_029_mu_0_4_node_310,1
graph_029_mu_0_4_node_318,0
graph_029_mu_0_4_node_648,0
graph_029_mu_0_4_node_21,1
graph_029_mu_0_4_node_497,1
graph_029_mu_0_4_node_127,0
graph_029_mu_0_4_node_253,1
graph_029_mu_0_4_node_206,0
graph_029_mu_0_4_node_768,1
graph_029_mu_0_4_node_853,1
graph_029_mu_0_4_node_15,0
graph_029_mu_0_4_node_719,0
graph_029_mu_0_4_node_902,0
graph_029_mu_0_4_node_372,1
graph_029_mu_0_4_node_888,0
graph_029_mu_0_4_node_255,1
graph_029_mu_0_4_node_844,0
graph_029_mu_0_4_node_431,1
graph_029_mu_0_4_node_304,1
graph_029_mu_0_4_node_135,1
graph_029_mu_0_4_node_287,0
graph_029_mu_0_4_node_274,0
graph_029_mu_0_4_node_602,0
graph_029_mu_0_4_node_230,0
graph_029_mu_0_4_node_748,1
graph_029_mu_0_4_node_492,0
graph_029_mu_0_4_node_620,0
graph_029_mu_0_4_node_128,1
graph_029_mu_0_4_node_94,0
graph_029_mu_0_4_node_626,0
graph_029_mu_0_4_node_222,1
graph_029_mu_0_4_node_261,0
graph_029_mu_0_4_node_556,0
graph_029_mu_0_4_node_794,0
graph_029_mu_0_4_node_604,0
graph_029_mu_0_4_node_463,0
graph_029_mu_0_4_node_7,1
graph_029_mu_0_4_node_764,1
graph_029_mu_0_4_node_354,1
graph_029_mu_0_4_node_459,0
graph_029_mu_0_4_node_919,0
graph_029_mu_0_4_node_527,0
graph_029_mu_0_4_node_91,1
graph_029_mu_0_4_node_539,1
graph_029_mu_0_4_node_616,1
graph_029_mu_0_4_node_105,0
graph_029_mu_0_4_node_566,0
graph_029_mu_0_4_node_677,0
graph_029_mu_0_4_node_70,0
graph_029_mu_0_4_node_575,0
graph_029_mu_0_4_node_761,1
graph_029_mu_0_4_node_450,0
graph_029_mu_0_4_node_312,0
graph_029_mu_0_4_node_718,1
graph_029_mu_0_4_node_122,1
graph_029_mu_0_4_node_315,0
graph_029_mu_0_4_node_112,1
graph_029_mu_0_4_node_245,0
graph_029_mu_0_4_node_460,1
graph_029_mu_0_4_node_934,1
graph_029_mu_0_4_node_503,0
graph_029_mu_0_4_node_30,1
graph_029_mu_0_4_node_320,1
graph_029_mu_0_4_node_480,0
graph_029_mu_0_4_node_60,1
graph_029_mu_0_4_node_702,0
graph_029_mu_0_4_node_940,1
graph_029_mu_0_4_node_796,0
graph_029_mu_0_4_node_568,1
graph_029_mu_0_4_node_870,0
graph_029_mu_0_4_node_129,0
graph_029_mu_0_4_node_39,0
graph_029_mu_0_4_node_928,1
graph_029_mu_0_4_node_501,1
graph_029_mu_0_4_node_758,1
graph_029_mu_0_4_node_79,0
graph_029_mu_0_4_node_485,0
graph_029_mu_0_4_node_86,0
graph_029_mu_0_4_node_300,0
graph_029_mu_0_4_node_739,1
graph_029_mu_0_4_node_175,0
graph_029_mu_0_4_node_187,1
graph_029_mu_0_4_node_250,0
graph_029_mu_0_4_node_314,0
graph_029_mu_0_4_node_910,1
graph_029_mu_0_4_node_479,1
