,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_01_mu_0_2_node_393,16,0.15,0.0012347320273258,0.3647316538882804,2.7417417417417416,0.0098806790848112,7.0,9.0,0.777777777777778,0.5625,0.6428571428571429,0.0091277890466531,0.3913043478260869,0.3916534692039527,0.5
graph_01_mu_0_2_node_669,21,0.2046783625730994,0.0013171783204546,0.3635371179039301,2.750750750750751,0.0096908649937197,13.0,8.0,1.625,0.3809523809523811,0.5,0.008130081300813,0.2352941176470588,0.235604604334942,0.75
graph_01_mu_0_2_node_236,25,0.2266666666666666,0.0019019562717336,0.3870592793490895,2.583583583583584,0.0330229037314883,15.0,10.0,1.5,0.4000000000000001,0.2325581395348837,0.0104493207941483,0.25,0.2503881384878124,0.3488372093023255
graph_01_mu_0_2_node_60,30,0.2698412698412698,0.0020526823709229,0.3929976396538159,2.5445445445445447,0.0475499983842806,19.0,11.0,1.7272727272727268,0.3666666666666666,0.25,0.0115062761506276,0.2244897959183673,0.2249168642881308,0.4090909090909091
graph_01_mu_0_2_node_681,20,0.2526315789473684,0.001481940928142,0.3627450980392157,2.756756756756757,0.0099620301836213,13.0,7.0,1.8571428571428577,0.3499999999999999,0.4666666666666667,0.0071065989847715,0.212121212121212,0.2123928985174861,0.8666666666666669
graph_01_mu_0_2_node_259,21,0.3450292397660818,0.0013430294352645,0.3652650822669104,2.7377377377377377,0.0130726639742999,14.0,7.0,2.0,0.3333333333333332,0.5,0.0070993914807302,0.2,0.2002717074874821,0.9285714285714288
graph_01_mu_0_2_node_983,16,0.275,0.0006609300906602,0.3624818577648766,2.7587587587587588,0.0145277791810547,10.0,6.0,1.666666666666667,0.375,0.2222222222222223,0.0061664953751284,0.2307692307692308,0.2310020596400108,0.3703703703703703
graph_01_mu_0_2_node_868,21,0.3666666666666666,0.0010084005352585,0.3774083868530412,2.6496496496496498,0.0335340053446133,15.0,6.0,2.5,0.2857142857142856,0.1395348837209302,0.006269592476489,0.1666666666666666,0.1668995859213251,0.3488372093023255
graph_01_mu_0_2_node_946,24,0.4094202898550724,0.0007863697042962,0.3741573033707865,2.6726726726726726,0.033310331970148,20.0,4.0,5.0,0.1666666666666666,0.1,0.0041666666666666,0.0909090909090909,0.0910644427810809,0.5
graph_01_mu_0_2_node_240,21,0.219047619047619,0.0016768147122584,0.3735976065818998,2.6766766766766765,0.0139263561925618,12.0,9.0,1.333333333333333,0.4285714285714285,0.5625,0.0091463414634146,0.2727272727272726,0.2730765295862892,0.75
