,Stability
graph_049_mu_0_3_node_128,1
graph_049_mu_0_3_node_646,0
graph_049_mu_0_3_node_513,1
graph_049_mu_0_3_node_387,1
graph_049_mu_0_3_node_45,0
graph_049_mu_0_3_node_371,0
graph_049_mu_0_3_node_272,1
graph_049_mu_0_3_node_661,0
graph_049_mu_0_3_node_587,0
graph_049_mu_0_3_node_383,0
graph_049_mu_0_3_node_281,1
graph_049_mu_0_3_node_597,0
graph_049_mu_0_3_node_825,0
graph_049_mu_0_3_node_753,1
graph_049_mu_0_3_node_99,1
graph_049_mu_0_3_node_944,0
graph_049_mu_0_3_node_395,0
graph_049_mu_0_3_node_924,0
graph_049_mu_0_3_node_612,1
graph_049_mu_0_3_node_543,1
graph_049_mu_0_3_node_151,1
graph_049_mu_0_3_node_309,0
graph_049_mu_0_3_node_571,1
graph_049_mu_0_3_node_638,0
graph_049_mu_0_3_node_133,0
graph_049_mu_0_3_node_107,0
graph_049_mu_0_3_node_261,0
graph_049_mu_0_3_node_982,0
graph_049_mu_0_3_node_984,1
graph_049_mu_0_3_node_582,0
graph_049_mu_0_3_node_445,0
graph_049_mu_0_3_node_112,1
graph_049_mu_0_3_node_889,1
graph_049_mu_0_3_node_799,0
graph_049_mu_0_3_node_270,0
graph_049_mu_0_3_node_939,0
graph_049_mu_0_3_node_743,0
graph_049_mu_0_3_node_538,1
graph_049_mu_0_3_node_428,0
graph_049_mu_0_3_node_667,0
graph_049_mu_0_3_node_461,0
graph_049_mu_0_3_node_532,0
graph_049_mu_0_3_node_583,0
graph_049_mu_0_3_node_559,0
graph_049_mu_0_3_node_471,0
graph_049_mu_0_3_node_304,1
graph_049_mu_0_3_node_262,0
graph_049_mu_0_3_node_212,1
graph_049_mu_0_3_node_662,1
graph_049_mu_0_3_node_551,1
graph_049_mu_0_3_node_67,1
graph_049_mu_0_3_node_263,1
graph_049_mu_0_3_node_947,0
graph_049_mu_0_3_node_545,1
graph_049_mu_0_3_node_607,1
graph_049_mu_0_3_node_676,0
graph_049_mu_0_3_node_822,1
graph_049_mu_0_3_node_462,0
graph_049_mu_0_3_node_341,0
graph_049_mu_0_3_node_216,0
graph_049_mu_0_3_node_437,0
graph_049_mu_0_3_node_729,1
graph_049_mu_0_3_node_883,0
graph_049_mu_0_3_node_264,1
graph_049_mu_0_3_node_781,0
graph_049_mu_0_3_node_217,1
graph_049_mu_0_3_node_136,0
graph_049_mu_0_3_node_891,1
graph_049_mu_0_3_node_200,1
graph_049_mu_0_3_node_620,0
graph_049_mu_0_3_node_191,1
graph_049_mu_0_3_node_274,1
graph_049_mu_0_3_node_78,1
graph_049_mu_0_3_node_239,1
graph_049_mu_0_3_node_1,0
graph_049_mu_0_3_node_853,0
graph_049_mu_0_3_node_927,0
graph_049_mu_0_3_node_835,0
graph_049_mu_0_3_node_203,0
graph_049_mu_0_3_node_515,0
graph_049_mu_0_3_node_656,0
graph_049_mu_0_3_node_595,1
graph_049_mu_0_3_node_173,1
graph_049_mu_0_3_node_602,1
graph_049_mu_0_3_node_535,1
graph_049_mu_0_3_node_426,0
graph_049_mu_0_3_node_686,0
graph_049_mu_0_3_node_105,0
graph_049_mu_0_3_node_177,0
graph_049_mu_0_3_node_604,1
graph_049_mu_0_3_node_142,0
graph_049_mu_0_3_node_514,1
graph_049_mu_0_3_node_772,0
graph_049_mu_0_3_node_223,0
graph_049_mu_0_3_node_884,1
graph_049_mu_0_3_node_580,1
graph_049_mu_0_3_node_860,0
graph_049_mu_0_3_node_361,1
graph_049_mu_0_3_node_963,0
graph_049_mu_0_3_node_768,1
graph_049_mu_0_3_node_831,1
graph_049_mu_0_3_node_970,0
graph_049_mu_0_3_node_564,1
graph_049_mu_0_3_node_149,1
graph_049_mu_0_3_node_185,1
graph_049_mu_0_3_node_236,0
graph_049_mu_0_3_node_268,0
graph_049_mu_0_3_node_47,0
graph_049_mu_0_3_node_442,0
graph_049_mu_0_3_node_8,1
graph_049_mu_0_3_node_148,1
graph_049_mu_0_3_node_416,0
graph_049_mu_0_3_node_714,0
graph_049_mu_0_3_node_687,0
graph_049_mu_0_3_node_321,0
graph_049_mu_0_3_node_219,0
graph_049_mu_0_3_node_619,0
graph_049_mu_0_3_node_65,0
graph_049_mu_0_3_node_135,1
graph_049_mu_0_3_node_517,0
graph_049_mu_0_3_node_980,1
graph_049_mu_0_3_node_349,0
graph_049_mu_0_3_node_618,0
graph_049_mu_0_3_node_707,1
graph_049_mu_0_3_node_31,1
graph_049_mu_0_3_node_800,0
graph_049_mu_0_3_node_14,0
graph_049_mu_0_3_node_122,0
graph_049_mu_0_3_node_643,1
graph_049_mu_0_3_node_542,1
graph_049_mu_0_3_node_158,1
graph_049_mu_0_3_node_202,0
graph_049_mu_0_3_node_504,1
graph_049_mu_0_3_node_635,1
graph_049_mu_0_3_node_696,1
graph_049_mu_0_3_node_599,1
graph_049_mu_0_3_node_235,0
graph_049_mu_0_3_node_81,1
graph_049_mu_0_3_node_671,1
graph_049_mu_0_3_node_299,1
graph_049_mu_0_3_node_26,1
graph_049_mu_0_3_node_422,1
graph_049_mu_0_3_node_637,1
graph_049_mu_0_3_node_510,1
graph_049_mu_0_3_node_629,0
graph_049_mu_0_3_node_64,0
graph_049_mu_0_3_node_27,1
graph_049_mu_0_3_node_834,0
graph_049_mu_0_3_node_86,1
graph_049_mu_0_3_node_735,0
graph_049_mu_0_3_node_923,0
graph_049_mu_0_3_node_38,1
graph_049_mu_0_3_node_655,0
graph_049_mu_0_3_node_199,0
graph_049_mu_0_3_node_480,0
graph_049_mu_0_3_node_289,1
graph_049_mu_0_3_node_527,1
graph_049_mu_0_3_node_681,1
graph_049_mu_0_3_node_596,0
graph_049_mu_0_3_node_785,0
graph_049_mu_0_3_node_492,1
graph_049_mu_0_3_node_895,0
graph_049_mu_0_3_node_945,0
graph_049_mu_0_3_node_494,1
graph_049_mu_0_3_node_991,1
graph_049_mu_0_3_node_256,1
graph_049_mu_0_3_node_782,0
graph_049_mu_0_3_node_632,0
graph_049_mu_0_3_node_738,1
graph_049_mu_0_3_node_417,1
graph_049_mu_0_3_node_97,0
graph_049_mu_0_3_node_3,0
graph_049_mu_0_3_node_653,0
graph_049_mu_0_3_node_396,0
graph_049_mu_0_3_node_372,0
graph_049_mu_0_3_node_443,0
graph_049_mu_0_3_node_205,1
graph_049_mu_0_3_node_999,1
graph_049_mu_0_3_node_444,0
graph_049_mu_0_3_node_367,1
graph_049_mu_0_3_node_985,1
graph_049_mu_0_3_node_680,0
graph_049_mu_0_3_node_992,0
graph_049_mu_0_3_node_766,0
graph_049_mu_0_3_node_953,0
graph_049_mu_0_3_node_986,1
graph_049_mu_0_3_node_934,0
graph_049_mu_0_3_node_162,0
graph_049_mu_0_3_node_251,1
graph_049_mu_0_3_node_467,0
graph_049_mu_0_3_node_747,0
graph_049_mu_0_3_node_237,1
graph_049_mu_0_3_node_146,0
graph_049_mu_0_3_node_940,0
graph_049_mu_0_3_node_257,0
graph_049_mu_0_3_node_558,1
graph_049_mu_0_3_node_730,1
graph_049_mu_0_3_node_34,1
graph_049_mu_0_3_node_576,1
graph_049_mu_0_3_node_84,0
graph_049_mu_0_3_node_404,0
graph_049_mu_0_3_node_712,0
graph_049_mu_0_3_node_450,0
graph_049_mu_0_3_node_315,0
graph_049_mu_0_3_node_971,1
graph_049_mu_0_3_node_463,0
graph_049_mu_0_3_node_682,0
graph_049_mu_0_3_node_695,0
graph_049_mu_0_3_node_36,0
graph_049_mu_0_3_node_276,0
graph_049_mu_0_3_node_482,1
graph_049_mu_0_3_node_617,0
graph_049_mu_0_3_node_737,1
graph_049_mu_0_3_node_832,1
graph_049_mu_0_3_node_703,0
graph_049_mu_0_3_node_611,0
graph_049_mu_0_3_node_569,1
graph_049_mu_0_3_node_245,0
graph_049_mu_0_3_node_300,0
graph_049_mu_0_3_node_663,0
graph_049_mu_0_3_node_296,0
graph_049_mu_0_3_node_196,0
graph_049_mu_0_3_node_791,1
graph_049_mu_0_3_node_74,1
graph_049_mu_0_3_node_155,1
graph_049_mu_0_3_node_505,0
graph_049_mu_0_3_node_161,1
graph_049_mu_0_3_node_578,0
graph_049_mu_0_3_node_449,1
graph_049_mu_0_3_node_231,0
graph_049_mu_0_3_node_41,0
graph_049_mu_0_3_node_783,0
graph_049_mu_0_3_node_267,1
graph_049_mu_0_3_node_978,0
graph_049_mu_0_3_node_570,0
graph_049_mu_0_3_node_524,1
graph_049_mu_0_3_node_536,1
graph_049_mu_0_3_node_803,1
graph_049_mu_0_3_node_804,0
graph_049_mu_0_3_node_83,1
graph_049_mu_0_3_node_456,1
graph_049_mu_0_3_node_849,0
graph_049_mu_0_3_node_573,0
graph_049_mu_0_3_node_721,1
graph_049_mu_0_3_node_744,1
graph_049_mu_0_3_node_103,0
graph_049_mu_0_3_node_140,0
graph_049_mu_0_3_node_241,1
graph_049_mu_0_3_node_63,0
graph_049_mu_0_3_node_393,1
graph_049_mu_0_3_node_129,1
graph_049_mu_0_3_node_590,0
graph_049_mu_0_3_node_385,1
graph_049_mu_0_3_node_164,0
graph_049_mu_0_3_node_912,0
graph_049_mu_0_3_node_520,0
graph_049_mu_0_3_node_572,0
graph_049_mu_0_3_node_282,1
graph_049_mu_0_3_node_271,0
graph_049_mu_0_3_node_108,1
graph_049_mu_0_3_node_530,1
graph_049_mu_0_3_node_906,1
graph_049_mu_0_3_node_411,0
graph_049_mu_0_3_node_652,0
graph_049_mu_0_3_node_394,0
graph_049_mu_0_3_node_76,1
graph_049_mu_0_3_node_774,0
graph_049_mu_0_3_node_961,0
graph_049_mu_0_3_node_56,0
graph_049_mu_0_3_node_448,1
graph_049_mu_0_3_node_733,0
graph_049_mu_0_3_node_508,1
graph_049_mu_0_3_node_250,1
graph_049_mu_0_3_node_88,0
graph_049_mu_0_3_node_379,0
graph_049_mu_0_3_node_541,0
graph_049_mu_0_3_node_227,1
graph_049_mu_0_3_node_90,1
graph_049_mu_0_3_node_391,0
graph_049_mu_0_3_node_713,1
graph_049_mu_0_3_node_555,0
graph_049_mu_0_3_node_553,0
graph_049_mu_0_3_node_565,1
graph_049_mu_0_3_node_705,0
graph_049_mu_0_3_node_574,1
graph_049_mu_0_3_node_972,1
graph_049_mu_0_3_node_759,1
graph_049_mu_0_3_node_487,0
graph_049_mu_0_3_node_732,1
graph_049_mu_0_3_node_43,0
graph_049_mu_0_3_node_415,1
graph_049_mu_0_3_node_519,1
graph_049_mu_0_3_node_634,0
graph_049_mu_0_3_node_366,1
graph_049_mu_0_3_node_852,0
graph_049_mu_0_3_node_529,0
graph_049_mu_0_3_node_121,1
graph_049_mu_0_3_node_717,0
graph_049_mu_0_3_node_113,1
graph_049_mu_0_3_node_892,0
graph_049_mu_0_3_node_932,0
graph_049_mu_0_3_node_111,0
graph_049_mu_0_3_node_819,0
graph_049_mu_0_3_node_424,0
graph_049_mu_0_3_node_673,0
graph_049_mu_0_3_node_910,0
graph_049_mu_0_3_node_207,0
graph_049_mu_0_3_node_817,0
graph_049_mu_0_3_node_55,0
graph_049_mu_0_3_node_614,1
graph_049_mu_0_3_node_466,0
graph_049_mu_0_3_node_719,0
graph_049_mu_0_3_node_2,1
graph_049_mu_0_3_node_220,1
graph_049_mu_0_3_node_778,0
graph_049_mu_0_3_node_684,1
graph_049_mu_0_3_node_941,1
graph_049_mu_0_3_node_301,1
graph_049_mu_0_3_node_507,1
graph_049_mu_0_3_node_589,0
graph_049_mu_0_3_node_340,0
graph_049_mu_0_3_node_180,0
graph_049_mu_0_3_node_943,0
graph_049_mu_0_3_node_882,0
graph_049_mu_0_3_node_749,0
graph_049_mu_0_3_node_189,1
graph_049_mu_0_3_node_60,1
graph_049_mu_0_3_node_182,0
graph_049_mu_0_3_node_46,1
graph_049_mu_0_3_node_642,0
graph_049_mu_0_3_node_343,0
graph_049_mu_0_3_node_353,0
graph_049_mu_0_3_node_920,0
graph_049_mu_0_3_node_641,0
graph_049_mu_0_3_node_378,1
graph_049_mu_0_3_node_390,0
graph_049_mu_0_3_node_446,0
graph_049_mu_0_3_node_425,0
graph_049_mu_0_3_node_332,1
graph_049_mu_0_3_node_654,1
graph_049_mu_0_3_node_557,1
graph_049_mu_0_3_node_457,0
graph_049_mu_0_3_node_405,0
graph_049_mu_0_3_node_708,1
graph_049_mu_0_3_node_338,0
graph_049_mu_0_3_node_650,0
graph_049_mu_0_3_node_252,1
graph_049_mu_0_3_node_628,0
graph_049_mu_0_3_node_767,1
graph_049_mu_0_3_node_801,0
graph_049_mu_0_3_node_331,1
graph_049_mu_0_3_node_72,0
graph_049_mu_0_3_node_550,1
graph_049_mu_0_3_node_166,1
graph_049_mu_0_3_node_434,0
graph_049_mu_0_3_node_374,0
graph_049_mu_0_3_node_500,1
graph_049_mu_0_3_node_869,1
graph_049_mu_0_3_node_100,0
graph_049_mu_0_3_node_9,1
graph_049_mu_0_3_node_398,0
graph_049_mu_0_3_node_430,0
graph_049_mu_0_3_node_357,1
graph_049_mu_0_3_node_697,1
graph_049_mu_0_3_node_427,0
graph_049_mu_0_3_node_741,0
graph_049_mu_0_3_node_855,1
graph_049_mu_0_3_node_605,0
graph_049_mu_0_3_node_560,0
graph_049_mu_0_3_node_610,1
graph_049_mu_0_3_node_69,1
graph_049_mu_0_3_node_739,1
graph_049_mu_0_3_node_949,0
graph_049_mu_0_3_node_876,0
graph_049_mu_0_3_node_812,0
graph_049_mu_0_3_node_679,0
graph_049_mu_0_3_node_567,0
graph_049_mu_0_3_node_210,0
graph_049_mu_0_3_node_909,1
graph_049_mu_0_3_node_534,0
graph_049_mu_0_3_node_229,1
graph_049_mu_0_3_node_98,0
graph_049_mu_0_3_node_234,1
graph_049_mu_0_3_node_370,1
graph_049_mu_0_3_node_756,0
graph_049_mu_0_3_node_10,1
graph_049_mu_0_3_node_809,0
graph_049_mu_0_3_node_48,1
graph_049_mu_0_3_node_993,1
graph_049_mu_0_3_node_171,0
graph_049_mu_0_3_node_497,1
graph_049_mu_0_3_node_950,0
graph_049_mu_0_3_node_24,0
graph_049_mu_0_3_node_824,1
graph_049_mu_0_3_node_242,0
graph_049_mu_0_3_node_12,1
graph_049_mu_0_3_node_5,0
graph_049_mu_0_3_node_253,0
graph_049_mu_0_3_node_875,1
graph_049_mu_0_3_node_225,0
graph_049_mu_0_3_node_901,0
graph_049_mu_0_3_node_549,1
graph_049_mu_0_3_node_987,0
graph_049_mu_0_3_node_190,0
graph_049_mu_0_3_node_770,1
graph_049_mu_0_3_node_742,0
graph_049_mu_0_3_node_322,0
graph_049_mu_0_3_node_324,0
graph_049_mu_0_3_node_287,0
graph_049_mu_0_3_node_488,1
graph_049_mu_0_3_node_859,1
graph_049_mu_0_3_node_61,1
graph_049_mu_0_3_node_868,0
graph_049_mu_0_3_node_647,0
graph_049_mu_0_3_node_204,1
graph_049_mu_0_3_node_540,1
graph_049_mu_0_3_node_702,0
graph_049_mu_0_3_node_928,0
graph_049_mu_0_3_node_150,1
graph_049_mu_0_3_node_127,1
graph_049_mu_0_3_node_608,0
graph_049_mu_0_3_node_240,0
graph_049_mu_0_3_node_170,0
graph_049_mu_0_3_node_418,0
graph_049_mu_0_3_node_957,0
graph_049_mu_0_3_node_709,1
graph_049_mu_0_3_node_811,0
graph_049_mu_0_3_node_893,0
graph_049_mu_0_3_node_807,0
graph_049_mu_0_3_node_310,1
graph_049_mu_0_3_node_960,0
graph_049_mu_0_3_node_720,1
