,Stability
graph_022_mu_0_3_node_716,1
graph_022_mu_0_3_node_706,0
graph_022_mu_0_3_node_118,1
graph_022_mu_0_3_node_284,1
graph_022_mu_0_3_node_381,1
graph_022_mu_0_3_node_943,1
graph_022_mu_0_3_node_980,1
graph_022_mu_0_3_node_385,1
graph_022_mu_0_3_node_169,1
graph_022_mu_0_3_node_266,0
graph_022_mu_0_3_node_754,1
graph_022_mu_0_3_node_903,0
graph_022_mu_0_3_node_210,1
graph_022_mu_0_3_node_320,1
graph_022_mu_0_3_node_719,1
graph_022_mu_0_3_node_289,0
graph_022_mu_0_3_node_455,1
graph_022_mu_0_3_node_990,0
graph_022_mu_0_3_node_845,0
graph_022_mu_0_3_node_209,0
graph_022_mu_0_3_node_554,1
graph_022_mu_0_3_node_924,1
graph_022_mu_0_3_node_192,1
graph_022_mu_0_3_node_680,0
graph_022_mu_0_3_node_318,1
graph_022_mu_0_3_node_705,0
graph_022_mu_0_3_node_435,1
graph_022_mu_0_3_node_748,0
graph_022_mu_0_3_node_399,1
graph_022_mu_0_3_node_825,1
graph_022_mu_0_3_node_963,0
graph_022_mu_0_3_node_239,0
graph_022_mu_0_3_node_353,0
graph_022_mu_0_3_node_186,0
graph_022_mu_0_3_node_774,1
graph_022_mu_0_3_node_21,0
graph_022_mu_0_3_node_984,1
graph_022_mu_0_3_node_226,1
graph_022_mu_0_3_node_790,1
graph_022_mu_0_3_node_249,0
graph_022_mu_0_3_node_138,0
graph_022_mu_0_3_node_341,1
graph_022_mu_0_3_node_253,1
graph_022_mu_0_3_node_200,1
graph_022_mu_0_3_node_408,0
graph_022_mu_0_3_node_726,0
graph_022_mu_0_3_node_310,0
graph_022_mu_0_3_node_592,0
graph_022_mu_0_3_node_66,1
graph_022_mu_0_3_node_42,0
graph_022_mu_0_3_node_978,0
graph_022_mu_0_3_node_688,1
graph_022_mu_0_3_node_601,1
graph_022_mu_0_3_node_288,0
graph_022_mu_0_3_node_607,1
graph_022_mu_0_3_node_584,1
graph_022_mu_0_3_node_171,0
graph_022_mu_0_3_node_92,0
graph_022_mu_0_3_node_413,1
graph_022_mu_0_3_node_449,1
graph_022_mu_0_3_node_658,0
graph_022_mu_0_3_node_867,0
graph_022_mu_0_3_node_935,0
graph_022_mu_0_3_node_499,1
graph_022_mu_0_3_node_234,0
graph_022_mu_0_3_node_854,0
graph_022_mu_0_3_node_251,1
graph_022_mu_0_3_node_356,1
graph_022_mu_0_3_node_576,0
graph_022_mu_0_3_node_71,0
graph_022_mu_0_3_node_27,1
graph_022_mu_0_3_node_101,0
graph_022_mu_0_3_node_49,0
graph_022_mu_0_3_node_79,1
graph_022_mu_0_3_node_544,0
graph_022_mu_0_3_node_232,0
graph_022_mu_0_3_node_877,0
graph_022_mu_0_3_node_228,0
graph_022_mu_0_3_node_625,0
graph_022_mu_0_3_node_402,0
graph_022_mu_0_3_node_59,1
graph_022_mu_0_3_node_700,1
graph_022_mu_0_3_node_675,0
graph_022_mu_0_3_node_698,0
graph_022_mu_0_3_node_409,0
graph_022_mu_0_3_node_801,0
graph_022_mu_0_3_node_352,0
graph_022_mu_0_3_node_847,1
graph_022_mu_0_3_node_335,0
graph_022_mu_0_3_node_936,1
graph_022_mu_0_3_node_440,0
graph_022_mu_0_3_node_132,1
graph_022_mu_0_3_node_620,0
graph_022_mu_0_3_node_759,0
graph_022_mu_0_3_node_538,0
graph_022_mu_0_3_node_334,1
graph_022_mu_0_3_node_609,0
graph_022_mu_0_3_node_23,1
graph_022_mu_0_3_node_572,1
graph_022_mu_0_3_node_824,1
graph_022_mu_0_3_node_653,0
graph_022_mu_0_3_node_953,1
graph_022_mu_0_3_node_174,0
graph_022_mu_0_3_node_547,1
graph_022_mu_0_3_node_998,0
graph_022_mu_0_3_node_560,1
graph_022_mu_0_3_node_142,1
graph_022_mu_0_3_node_480,1
graph_022_mu_0_3_node_394,0
graph_022_mu_0_3_node_124,0
graph_022_mu_0_3_node_927,0
graph_022_mu_0_3_node_986,1
graph_022_mu_0_3_node_410,0
graph_022_mu_0_3_node_599,0
graph_022_mu_0_3_node_954,1
graph_022_mu_0_3_node_277,0
graph_022_mu_0_3_node_674,0
graph_022_mu_0_3_node_844,1
