,Stability
graph_0105_mu_0_3_node_664,1
graph_0105_mu_0_3_node_784,0
graph_0105_mu_0_3_node_75,0
graph_0105_mu_0_3_node_480,1
graph_0105_mu_0_3_node_535,1
graph_0105_mu_0_3_node_677,0
graph_0105_mu_0_3_node_259,0
graph_0105_mu_0_3_node_974,1
graph_0105_mu_0_3_node_253,1
graph_0105_mu_0_3_node_413,1
graph_0105_mu_0_3_node_425,0
graph_0105_mu_0_3_node_862,0
graph_0105_mu_0_3_node_741,1
graph_0105_mu_0_3_node_130,0
graph_0105_mu_0_3_node_640,0
graph_0105_mu_0_3_node_565,0
graph_0105_mu_0_3_node_889,0
graph_0105_mu_0_3_node_155,0
graph_0105_mu_0_3_node_441,1
graph_0105_mu_0_3_node_840,1
graph_0105_mu_0_3_node_345,0
graph_0105_mu_0_3_node_924,0
graph_0105_mu_0_3_node_58,0
graph_0105_mu_0_3_node_190,1
graph_0105_mu_0_3_node_707,1
graph_0105_mu_0_3_node_475,0
graph_0105_mu_0_3_node_187,1
graph_0105_mu_0_3_node_59,1
graph_0105_mu_0_3_node_468,1
graph_0105_mu_0_3_node_16,0
graph_0105_mu_0_3_node_779,1
graph_0105_mu_0_3_node_668,1
graph_0105_mu_0_3_node_850,0
graph_0105_mu_0_3_node_870,0
graph_0105_mu_0_3_node_267,0
graph_0105_mu_0_3_node_208,1
graph_0105_mu_0_3_node_67,0
graph_0105_mu_0_3_node_913,1
graph_0105_mu_0_3_node_308,1
graph_0105_mu_0_3_node_572,0
graph_0105_mu_0_3_node_704,0
graph_0105_mu_0_3_node_954,1
graph_0105_mu_0_3_node_694,0
graph_0105_mu_0_3_node_258,0
graph_0105_mu_0_3_node_243,0
graph_0105_mu_0_3_node_182,0
graph_0105_mu_0_3_node_481,1
graph_0105_mu_0_3_node_811,1
graph_0105_mu_0_3_node_146,0
graph_0105_mu_0_3_node_564,0
graph_0105_mu_0_3_node_238,1
graph_0105_mu_0_3_node_106,0
graph_0105_mu_0_3_node_556,1
graph_0105_mu_0_3_node_767,1
graph_0105_mu_0_3_node_181,0
graph_0105_mu_0_3_node_772,1
graph_0105_mu_0_3_node_57,1
graph_0105_mu_0_3_node_739,1
graph_0105_mu_0_3_node_646,0
graph_0105_mu_0_3_node_440,0
graph_0105_mu_0_3_node_639,0
graph_0105_mu_0_3_node_98,0
graph_0105_mu_0_3_node_540,0
graph_0105_mu_0_3_node_854,0
graph_0105_mu_0_3_node_63,1
graph_0105_mu_0_3_node_635,0
graph_0105_mu_0_3_node_790,0
graph_0105_mu_0_3_node_460,0
graph_0105_mu_0_3_node_958,1
graph_0105_mu_0_3_node_420,1
graph_0105_mu_0_3_node_516,1
graph_0105_mu_0_3_node_985,1
graph_0105_mu_0_3_node_499,0
graph_0105_mu_0_3_node_928,0
graph_0105_mu_0_3_node_210,0
graph_0105_mu_0_3_node_878,1
graph_0105_mu_0_3_node_426,0
graph_0105_mu_0_3_node_95,1
graph_0105_mu_0_3_node_410,0
graph_0105_mu_0_3_node_97,0
graph_0105_mu_0_3_node_963,0
graph_0105_mu_0_3_node_233,0
graph_0105_mu_0_3_node_443,1
graph_0105_mu_0_3_node_614,0
graph_0105_mu_0_3_node_120,0
graph_0105_mu_0_3_node_731,0
graph_0105_mu_0_3_node_794,0
graph_0105_mu_0_3_node_929,1
graph_0105_mu_0_3_node_702,0
graph_0105_mu_0_3_node_648,0
graph_0105_mu_0_3_node_844,1
graph_0105_mu_0_3_node_858,0
graph_0105_mu_0_3_node_706,0
graph_0105_mu_0_3_node_593,1
graph_0105_mu_0_3_node_194,1
graph_0105_mu_0_3_node_11,0
graph_0105_mu_0_3_node_700,1
graph_0105_mu_0_3_node_765,1
graph_0105_mu_0_3_node_591,1
graph_0105_mu_0_3_node_456,0
graph_0105_mu_0_3_node_709,0
graph_0105_mu_0_3_node_567,0
graph_0105_mu_0_3_node_711,0
graph_0105_mu_0_3_node_281,1
graph_0105_mu_0_3_node_882,1
graph_0105_mu_0_3_node_506,1
graph_0105_mu_0_3_node_905,1
graph_0105_mu_0_3_node_976,1
graph_0105_mu_0_3_node_248,1
graph_0105_mu_0_3_node_329,1
graph_0105_mu_0_3_node_277,1
graph_0105_mu_0_3_node_148,1
graph_0105_mu_0_3_node_770,1
graph_0105_mu_0_3_node_139,0
graph_0105_mu_0_3_node_186,1
graph_0105_mu_0_3_node_758,0
graph_0105_mu_0_3_node_754,0
graph_0105_mu_0_3_node_370,1
graph_0105_mu_0_3_node_80,0
graph_0105_mu_0_3_node_620,0
graph_0105_mu_0_3_node_774,1
graph_0105_mu_0_3_node_510,1
graph_0105_mu_0_3_node_70,0
