,Stability
graph_052_mu_0_3_node_170,0
graph_052_mu_0_3_node_339,0
graph_052_mu_0_3_node_505,0
graph_052_mu_0_3_node_306,0
graph_052_mu_0_3_node_186,1
graph_052_mu_0_3_node_495,1
graph_052_mu_0_3_node_559,0
graph_052_mu_0_3_node_360,0
graph_052_mu_0_3_node_384,0
graph_052_mu_0_3_node_934,1
graph_052_mu_0_3_node_673,0
graph_052_mu_0_3_node_622,0
graph_052_mu_0_3_node_366,0
graph_052_mu_0_3_node_101,0
graph_052_mu_0_3_node_895,1
graph_052_mu_0_3_node_875,0
graph_052_mu_0_3_node_760,0
graph_052_mu_0_3_node_975,1
graph_052_mu_0_3_node_855,1
graph_052_mu_0_3_node_30,0
graph_052_mu_0_3_node_844,0
graph_052_mu_0_3_node_145,0
graph_052_mu_0_3_node_324,1
graph_052_mu_0_3_node_153,0
graph_052_mu_0_3_node_353,0
graph_052_mu_0_3_node_276,1
graph_052_mu_0_3_node_851,0
graph_052_mu_0_3_node_726,0
graph_052_mu_0_3_node_57,1
graph_052_mu_0_3_node_595,0
graph_052_mu_0_3_node_775,1
graph_052_mu_0_3_node_402,0
graph_052_mu_0_3_node_328,0
graph_052_mu_0_3_node_592,0
graph_052_mu_0_3_node_343,1
graph_052_mu_0_3_node_756,1
graph_052_mu_0_3_node_456,1
graph_052_mu_0_3_node_725,1
graph_052_mu_0_3_node_440,1
graph_052_mu_0_3_node_930,0
graph_052_mu_0_3_node_972,0
graph_052_mu_0_3_node_115,0
graph_052_mu_0_3_node_415,0
graph_052_mu_0_3_node_72,1
graph_052_mu_0_3_node_779,1
graph_052_mu_0_3_node_33,0
graph_052_mu_0_3_node_965,1
graph_052_mu_0_3_node_111,0
graph_052_mu_0_3_node_625,1
graph_052_mu_0_3_node_696,0
graph_052_mu_0_3_node_157,0
graph_052_mu_0_3_node_323,0
graph_052_mu_0_3_node_992,0
graph_052_mu_0_3_node_471,1
graph_052_mu_0_3_node_437,0
graph_052_mu_0_3_node_905,0
graph_052_mu_0_3_node_117,0
graph_052_mu_0_3_node_395,1
graph_052_mu_0_3_node_40,0
graph_052_mu_0_3_node_95,0
graph_052_mu_0_3_node_865,0
graph_052_mu_0_3_node_664,0
graph_052_mu_0_3_node_100,0
graph_052_mu_0_3_node_785,1
graph_052_mu_0_3_node_563,0
graph_052_mu_0_3_node_793,0
graph_052_mu_0_3_node_729,1
graph_052_mu_0_3_node_388,0
graph_052_mu_0_3_node_769,1
graph_052_mu_0_3_node_981,1
graph_052_mu_0_3_node_628,1
graph_052_mu_0_3_node_251,0
graph_052_mu_0_3_node_322,0
graph_052_mu_0_3_node_254,1
graph_052_mu_0_3_node_999,1
graph_052_mu_0_3_node_406,0
graph_052_mu_0_3_node_744,1
graph_052_mu_0_3_node_870,0
graph_052_mu_0_3_node_290,1
graph_052_mu_0_3_node_792,1
graph_052_mu_0_3_node_405,0
graph_052_mu_0_3_node_75,0
graph_052_mu_0_3_node_253,0
graph_052_mu_0_3_node_368,0
graph_052_mu_0_3_node_826,1
graph_052_mu_0_3_node_743,0
graph_052_mu_0_3_node_17,0
graph_052_mu_0_3_node_939,0
graph_052_mu_0_3_node_8,0
graph_052_mu_0_3_node_442,1
graph_052_mu_0_3_node_166,1
graph_052_mu_0_3_node_755,0
graph_052_mu_0_3_node_889,0
graph_052_mu_0_3_node_133,1
graph_052_mu_0_3_node_796,0
graph_052_mu_0_3_node_654,1
graph_052_mu_0_3_node_914,0
graph_052_mu_0_3_node_995,0
graph_052_mu_0_3_node_683,0
graph_052_mu_0_3_node_538,0
graph_052_mu_0_3_node_920,1
graph_052_mu_0_3_node_672,1
graph_052_mu_0_3_node_261,1
graph_052_mu_0_3_node_648,1
graph_052_mu_0_3_node_856,0
graph_052_mu_0_3_node_333,0
graph_052_mu_0_3_node_43,0
graph_052_mu_0_3_node_424,0
graph_052_mu_0_3_node_953,0
graph_052_mu_0_3_node_497,0
graph_052_mu_0_3_node_303,0
graph_052_mu_0_3_node_226,1
graph_052_mu_0_3_node_710,0
graph_052_mu_0_3_node_193,0
graph_052_mu_0_3_node_909,1
graph_052_mu_0_3_node_203,0
graph_052_mu_0_3_node_292,1
graph_052_mu_0_3_node_182,1
graph_052_mu_0_3_node_573,1
graph_052_mu_0_3_node_824,0
graph_052_mu_0_3_node_293,1
graph_052_mu_0_3_node_457,0
graph_052_mu_0_3_node_969,0
graph_052_mu_0_3_node_896,0
graph_052_mu_0_3_node_264,0
graph_052_mu_0_3_node_401,1
graph_052_mu_0_3_node_158,1
graph_052_mu_0_3_node_773,1
graph_052_mu_0_3_node_121,0
graph_052_mu_0_3_node_142,1
graph_052_mu_0_3_node_548,0
graph_052_mu_0_3_node_476,1
graph_052_mu_0_3_node_390,0
graph_052_mu_0_3_node_334,0
graph_052_mu_0_3_node_491,0
graph_052_mu_0_3_node_842,1
graph_052_mu_0_3_node_863,1
graph_052_mu_0_3_node_846,1
graph_052_mu_0_3_node_897,0
graph_052_mu_0_3_node_951,0
graph_052_mu_0_3_node_195,1
graph_052_mu_0_3_node_459,0
graph_052_mu_0_3_node_886,1
graph_052_mu_0_3_node_715,1
graph_052_mu_0_3_node_990,0
graph_052_mu_0_3_node_633,0
graph_052_mu_0_3_node_5,0
graph_052_mu_0_3_node_923,0
graph_052_mu_0_3_node_507,1
graph_052_mu_0_3_node_587,1
graph_052_mu_0_3_node_615,1
graph_052_mu_0_3_node_274,0
graph_052_mu_0_3_node_502,1
graph_052_mu_0_3_node_407,1
graph_052_mu_0_3_node_465,1
graph_052_mu_0_3_node_140,1
graph_052_mu_0_3_node_935,0
graph_052_mu_0_3_node_165,0
