,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_0109_mu_0_3_node_680,32,0.0685483870967741,0.0011810327175125,0.4351045296167247,2.2982982982982985,0.0294348248256228,25.3,6.7,15.826748908607732,0.209375,0.0338213257400102,0.0090833431934801,0.1315721248000254,0.1318028488085927,0.0510881025247331
graph_0109_mu_0_3_node_573,20,0.1052631578947368,0.0006654282562229,0.3956435643564356,2.5275275275275275,0.0124907372744877,15.319,4.681,10.221472582972584,0.23405,0.0805935770259075,0.0056106808582693,0.1535825163473143,0.1537436396909743,0.0855340213333268
graph_0109_mu_0_3_node_120,23,0.1146245059288537,0.0007101758390275,0.4104354971240756,2.4364364364364364,0.0215343225468148,18.534,4.466,11.803043437118436,0.1941739130434782,0.0226644086595495,0.0060334773666581,0.1203438822465913,0.1204976466005117,0.0409593509093187
graph_0109_mu_0_3_node_10,66,0.0904428904428904,0.0055743043202184,0.4642193308550186,2.154154154154154,0.0423162010352911,54.534,11.466,32.222193771768026,0.1737272727272727,0.0882484520273988,0.0142583271175579,0.1052031979421467,0.1055985683679251,0.1871093460072802
graph_0109_mu_0_3_node_261,28,0.0899470899470899,0.0012404226472342,0.4172932330827067,2.3963963963963963,0.0204646553328473,21.297,6.703,14.109202381278854,0.2393928571428571,0.0522907766289077,0.0085490953936263,0.1592473315401355,0.1594780773451212,0.0597641629745574
graph_0109_mu_0_3_node_482,35,0.1126050420168067,0.001579075322906,0.44979738856371,2.2232232232232234,0.0432674566391448,27.102,7.898,17.085406367798008,0.2256571428571428,0.0319777570868152,0.0113473238452628,0.1443155605669678,0.144587534264209,0.0541568694876537
graph_0109_mu_0_3_node_283,33,0.125,0.0016446691684776,0.4155574043261231,2.4064064064064064,0.0193572906538966,24.593,8.407,16.134484113891112,0.2547575757575757,0.2953542225350323,0.0105704696512645,0.1730281531778143,0.1733175568522056,0.2219616592406838
graph_0109_mu_0_3_node_362,46,0.093719806763285,0.0026065187467995,0.4332176929748482,2.3083083083083085,0.0298703652040599,37.776,8.224,22.803508826897215,0.1787826086956521,0.06451355606845,0.0104964407762399,0.1095166328274718,0.1098000014809711,0.1242480336896977
graph_0109_mu_0_3_node_14,20,0.0947368421052631,0.0007623020368345,0.3933070866141732,2.5425425425425425,0.0120382805094266,15.199,4.801,10.17172804972805,0.24005,0.1357462105225137,0.0067079154230435,0.1610765567286789,0.1612418011565727,0.0985380238472612
graph_0109_mu_0_3_node_263,17,0.0294117647058823,0.0004321693939356,0.379703534777651,2.6336336336336337,0.0119136396613035,11.649,5.351,8.32529365079365,0.314764705882353,0.0193599568128349,0.0083722282625509,0.2263298900637407,0.2265140211120586,0.0095636987333791
graph_0109_mu_0_3_node_108,25,0.1066666666666666,0.0008425292463492,0.4024979854955681,2.4844844844844847,0.0182657841315144,17.865,7.135,12.157883463758465,0.2854000000000001,0.0887226689455868,0.0081994129127655,0.1964299302744099,0.1966754999191093,0.0792183450020164
graph_0109_mu_0_3_node_895,42,0.089430894308943,0.0023515217341921,0.4422310756972111,2.2612612612612613,0.0315524506464199,32.869,9.131,20.499566704727048,0.2174047619047619,0.0706435309752217,0.0118646367182321,0.139214786297879,0.1395292721093881,0.1021775778772914
graph_0109_mu_0_3_node_422,23,0.1027667984189723,0.0006874632828803,0.404126213592233,2.4744744744744747,0.017945664844329,17.513,5.487,11.591410056610057,0.2385652173913043,0.0422879324115748,0.0070609000713716,0.1574760125661156,0.1576648863524021,0.0443552212762986
graph_0109_mu_0_3_node_674,21,0.1714285714285714,0.0005148232135578,0.3823191733639495,2.6156156156156154,0.0129232687299237,17.432,3.568,11.0589,0.1699047619047619,0.0451008400801982,0.0039845908331666,0.101538656939748,0.1016615111690955,0.0996550065394627
graph_0109_mu_0_3_node_194,18,0.2810457516339869,0.0003361718412423,0.4007220216606498,2.4954954954954958,0.0152489033814043,14.906,3.094,9.608442857142858,0.1718888888888889,0.071704852155174,0.0033508343174959,0.1028619533332596,0.1029684749992499,0.1503976115491839
graph_0109_mu_0_3_node_502,51,0.0680272108843537,0.0031900271457549,0.4526506570004531,2.209209209209209,0.0398288241827992,41.243,9.757,24.945370636002064,0.191313725490196,0.0750552598678104,0.0125868657254069,0.118487827073269,0.1188240372239157,0.133005764869744
graph_0109_mu_0_3_node_189,30,0.1057471264367816,0.0012688360988164,0.4300473525613431,2.325325325325325,0.0260116446685169,23.803,6.197,15.044784881784883,0.2065666666666667,0.0478236848207457,0.0077253229272946,0.1305699192727862,0.1307833048366212,0.0754059943469428
graph_0109_mu_0_3_node_998,16,0.0333333333333333,0.0004828793872253,0.3740172220142269,2.6736736736736737,0.0086508597252698,12.165,3.835,8.187619047619046,0.2396875,0.0130326111490139,0.0060403717781404,0.1566924466948455,0.1568244404587369,0.0105461092340146
graph_0109_mu_0_3_node_388,19,0.1812865497076023,0.0005236670065616,0.411619283065513,2.4294294294294296,0.0213715410876077,15.649,3.351,10.417971825396828,0.1763684210526315,0.0174468986299461,0.0043775726542175,0.1077110774863686,0.1078264441193407,0.0364515947825371
graph_0109_mu_0_3_node_93,26,0.0984615384615384,0.0008291796616891,0.4159034138218151,2.4044044044044046,0.0224782650118407,20.562,5.438,13.192838023088024,0.2091538461538462,0.0280563022840561,0.0072097844814027,0.1325366162819756,0.1327238451757854,0.0438636866786832
graph_0109_mu_0_3_node_626,35,0.0386554621848739,0.0017161629492539,0.4251063829787234,2.3523523523523524,0.0230118338698611,27.065,7.935,17.277531916269144,0.2267142857142857,0.0405009305516332,0.0106765007907079,0.1466607424413218,0.1469339739961174,0.0456799665127771
graph_0109_mu_0_3_node_886,14,0.1098901098901098,0.0002054956114011,0.389018691588785,2.5705705705705704,0.013252144537831,12.073,1.927,8.249166666666666,0.1376428571428571,0.009720879613363,0.0026086569285993,0.0795902771302771,0.0796566171371589,0.0277112041780565
graph_0109_mu_0_3_node_574,49,0.1369102682701202,0.0022865117881467,0.4599447513812155,2.174174174174174,0.0661729210632257,41.246,7.754,24.16017508569861,0.1582448979591836,0.0314853937845312,0.0109797264497089,0.0933370045757484,0.0936042859242713,0.0906574806667513
graph_0109_mu_0_3_node_566,54,0.127183787561146,0.0033353871803139,0.4610059990770651,2.169169169169169,0.041174303055521,43.701,10.299,26.18795502879137,0.1907222222222222,0.1298202701720324,0.011588882339098,0.1166191451779933,0.1169741002174763,0.2418987256325332
graph_0109_mu_0_3_node_106,20,0.0842105263157894,0.0006680655340678,0.4024979854955681,2.4844844844844847,0.0146584357905179,13.887,6.113,9.879954045954046,0.30565,0.0660076880622099,0.0084542725337347,0.2224851519437781,0.2226955030358221,0.0356437397326235
graph_0109_mu_0_3_node_749,23,0.0513833992094861,0.0006943045999954,0.3994402239104358,2.503503503503504,0.0175562427635971,17.687,5.313,11.658133097458098,0.231,0.0412144910604801,0.0068477351464689,0.1524552063991024,0.1526380917243069,0.0472178659040479
graph_0109_mu_0_3_node_834,21,0.0714285714285714,0.000538471054877,0.4054383116883117,2.4664664664664664,0.0168905921203403,15.183,5.817,10.339830536130536,0.277,0.0432737672171627,0.0075360450385386,0.1899670385865851,0.1901672390638385,0.0360644095686528
graph_0109_mu_0_3_node_393,18,0.1176470588235294,0.000494024994091,0.4046172539489672,2.4714714714714714,0.0151998816683746,13.404,4.596,9.19527852147852,0.2553333333333333,0.0620169921205533,0.0059637716426514,0.1738972053015854,0.1740553812573378,0.053051036830838
graph_0109_mu_0_3_node_770,31,0.1053763440860215,0.0014765581362236,0.4463806970509383,2.24024024024024,0.0397667702391197,24.615,6.385,15.316311441336442,0.2059677419354839,0.0256071106754993,0.0091480231673878,0.1280791996569632,0.1282990813783347,0.0477351731784118
graph_0109_mu_0_3_node_371,19,0.0818713450292397,0.0005555416137488,0.388867263526664,2.5715715715715715,0.0124111855950758,14.481,4.519,9.854721572871572,0.2378421052631578,0.034204327454041,0.005872219923002,0.1576876778494368,0.1578432172341241,0.0373652237448721
graph_0109_mu_0_3_node_957,38,0.0825035561877667,0.0019183309894941,0.4332176929748482,2.3083083083083085,0.0279292415443351,28.771,9.229,18.46346402502726,0.2428684210526315,0.0691881755710129,0.011852174003019,0.1598307338586242,0.160148510895342,0.0867596339598242
graph_0109_mu_0_3_node_17,21,0.0761904761904762,0.0006042544157843,0.3961141950832672,2.5245245245245247,0.0142184436788429,16.496,4.504,10.64809015151515,0.2144761904761904,0.0335996677555355,0.005869400459065,0.1353992247732298,0.1355542780413811,0.0507485186151049
graph_0109_mu_0_3_node_193,23,0.0948616600790513,0.0009152948585768,0.4512195121951219,2.216216216216216,0.0307013959937886,16.846,6.154,11.309030103230103,0.2675652173913043,0.0296376689968789,0.0086735300545902,0.1809491622574653,0.1811609767772514,0.0294168120311411
graph_0109_mu_0_3_node_627,17,0.0514705882352941,0.0005450097559756,0.4111111111111111,2.4324324324324325,0.016930860715027,11.817,5.183,8.386902092352091,0.3048823529411765,0.033576603519339,0.0072014316547742,0.2179513454242017,0.2181296983719375,0.0179541166995023
graph_0109_mu_0_3_node_911,19,0.1520467836257309,0.0004892678877217,0.4176421404682274,2.3943943943943946,0.0219365283804533,14.632,4.368,9.63201785714286,0.2298947368421052,0.0219167162318026,0.0059585127334644,0.1480637377835146,0.1482140922075095,0.0308612846764462
graph_0109_mu_0_3_node_340,18,0.0392156862745098,0.0004681137494936,0.3821729150726855,2.6166166166166165,0.0102004165558552,13.625,4.375,9.348517532467532,0.2430555555555555,0.0340260143218235,0.0056225557222934,0.163452787670137,0.1636033624562852,0.0256603691206437
graph_0109_mu_0_3_node_751,25,0.1343873517786561,0.0009657729478094,0.4136645962732919,2.417417417417417,0.0168009516379812,18.294,6.706,12.285483571983573,0.26824,0.2621724063929428,0.0078790811782095,0.1821488574638745,0.1823796747563602,0.201717894124072
graph_0109_mu_0_3_node_972,39,0.1470985155195681,0.0018655597687043,0.4491906474820143,2.2262262262262262,0.0531869235973873,31.505,7.495,19.20068433919022,0.1921794871794871,0.0305260347786799,0.0105674164865981,0.1181315493241938,0.1183897353187857,0.0658746040215835
graph_0109_mu_0_3_node_634,25,0.1146245059288537,0.0009084161083931,0.4016887816646562,2.4894894894894897,0.015518624034698,18.165,6.835,12.270626692751692,0.2734,0.2469816560882517,0.0077236453049762,0.1868618606942198,0.187097112091157,0.1904874032653622
graph_0109_mu_0_3_node_130,31,0.1096774193548387,0.0012390532133559,0.392226148409894,2.5495495495495497,0.0136266688405708,25.038,5.962,15.804339934686915,0.1923225806451612,0.1074611265944673,0.0084280588828282,0.121119281981497,0.1213245876292806,0.1234062596695781
graph_0109_mu_0_3_node_53,39,0.1309041835357624,0.0016216108543116,0.4530612244897959,2.2072072072072078,0.0435715248345191,31.71,7.29,19.250903991596637,0.1869230769230769,0.0367112822339167,0.0099354939378763,0.1142404461792532,0.1144915798701685,0.0791605457431689
graph_0109_mu_0_3_node_664,28,0.119047619047619,0.0011929813615556,0.4385425812115891,2.28028028028028,0.0314555235837155,22.459,5.541,14.083612043512044,0.1978928571428571,0.0283792319608276,0.0074599344164483,0.123195157342158,0.1233859577675341,0.0504533531652958
graph_0109_mu_0_3_node_661,53,0.0792156862745098,0.0033485415380408,0.4469798657718121,2.2372372372372373,0.035184596460736,42.462,10.538,25.77795357652309,0.1988301886792453,0.0804178068166514,0.0132537255223354,0.1238085459591392,0.1241716709848657,0.1392492847786069
graph_0109_mu_0_3_node_287,24,0.1702898550724637,0.0006546610718768,0.4002403846153846,2.4984984984984986,0.0170227794587635,20.906,3.094,13.656095238095237,0.1289166666666666,0.0245916576666044,0.0038419079208695,0.0746342784457105,0.0747408375276651,0.0731711027409169
graph_0109_mu_0_3_node_812,20,0.0473684210526315,0.0007854036751594,0.39800796812749,2.5125125125125125,0.0119320003523018,14.52,5.48,10.181984126984128,0.274,0.0889599329888691,0.0076603206721825,0.1956873122965814,0.1958758942432956,0.041060574280887
graph_0109_mu_0_3_node_257,31,0.1483870967741935,0.0013712520398217,0.4150394682176984,2.4094094094094096,0.0195351628572606,22.505,8.495,15.046898461505812,0.2740322580645161,0.3252229983427364,0.0094794604958189,0.1866828656150537,0.1869752797049176,0.2782191235954032
graph_0109_mu_0_3_node_957,38,0.0825035561877667,0.0019183309894941,0.4332176929748482,2.3083083083083085,0.0279292415443351,28.771,9.229,18.46346402502726,0.2428684210526315,0.0691881755710129,0.011852174003019,0.1598307338586242,0.160148510895342,0.0867596339598242
