,Stability
graph_0113_mu_0_3_node_986,0
graph_0113_mu_0_3_node_26,1
graph_0113_mu_0_3_node_990,0
graph_0113_mu_0_3_node_29,1
graph_0113_mu_0_3_node_919,0
graph_0113_mu_0_3_node_842,0
graph_0113_mu_0_3_node_267,0
graph_0113_mu_0_3_node_910,0
graph_0113_mu_0_3_node_536,0
graph_0113_mu_0_3_node_335,1
graph_0113_mu_0_3_node_645,0
graph_0113_mu_0_3_node_739,0
graph_0113_mu_0_3_node_679,0
graph_0113_mu_0_3_node_174,0
graph_0113_mu_0_3_node_376,0
graph_0113_mu_0_3_node_12,0
graph_0113_mu_0_3_node_585,0
graph_0113_mu_0_3_node_466,0
graph_0113_mu_0_3_node_779,0
graph_0113_mu_0_3_node_923,0
graph_0113_mu_0_3_node_114,1
graph_0113_mu_0_3_node_981,0
graph_0113_mu_0_3_node_973,0
graph_0113_mu_0_3_node_875,1
graph_0113_mu_0_3_node_722,0
graph_0113_mu_0_3_node_725,0
graph_0113_mu_0_3_node_606,0
graph_0113_mu_0_3_node_786,0
graph_0113_mu_0_3_node_242,0
graph_0113_mu_0_3_node_103,1
graph_0113_mu_0_3_node_861,0
graph_0113_mu_0_3_node_500,0
graph_0113_mu_0_3_node_569,1
graph_0113_mu_0_3_node_989,1
graph_0113_mu_0_3_node_338,1
graph_0113_mu_0_3_node_67,1
graph_0113_mu_0_3_node_275,1
graph_0113_mu_0_3_node_980,1
graph_0113_mu_0_3_node_396,0
graph_0113_mu_0_3_node_386,0
graph_0113_mu_0_3_node_315,0
graph_0113_mu_0_3_node_851,0
graph_0113_mu_0_3_node_343,0
graph_0113_mu_0_3_node_876,0
graph_0113_mu_0_3_node_28,0
graph_0113_mu_0_3_node_486,1
graph_0113_mu_0_3_node_663,0
graph_0113_mu_0_3_node_921,1
graph_0113_mu_0_3_node_474,0
graph_0113_mu_0_3_node_735,1
graph_0113_mu_0_3_node_534,0
graph_0113_mu_0_3_node_480,1
graph_0113_mu_0_3_node_15,1
graph_0113_mu_0_3_node_37,1
graph_0113_mu_0_3_node_554,1
graph_0113_mu_0_3_node_399,1
graph_0113_mu_0_3_node_138,1
graph_0113_mu_0_3_node_911,0
graph_0113_mu_0_3_node_977,1
graph_0113_mu_0_3_node_65,1
graph_0113_mu_0_3_node_926,1
graph_0113_mu_0_3_node_785,0
graph_0113_mu_0_3_node_111,1
graph_0113_mu_0_3_node_856,1
graph_0113_mu_0_3_node_617,1
graph_0113_mu_0_3_node_578,1
graph_0113_mu_0_3_node_210,0
graph_0113_mu_0_3_node_59,1
graph_0113_mu_0_3_node_19,1
graph_0113_mu_0_3_node_418,0
graph_0113_mu_0_3_node_475,0
graph_0113_mu_0_3_node_178,1
graph_0113_mu_0_3_node_516,0
graph_0113_mu_0_3_node_137,0
graph_0113_mu_0_3_node_581,0
graph_0113_mu_0_3_node_243,0
graph_0113_mu_0_3_node_305,1
graph_0113_mu_0_3_node_872,0
graph_0113_mu_0_3_node_742,1
graph_0113_mu_0_3_node_302,0
graph_0113_mu_0_3_node_784,0
graph_0113_mu_0_3_node_946,1
graph_0113_mu_0_3_node_966,0
graph_0113_mu_0_3_node_499,0
graph_0113_mu_0_3_node_287,0
graph_0113_mu_0_3_node_914,1
graph_0113_mu_0_3_node_521,0
graph_0113_mu_0_3_node_160,1
graph_0113_mu_0_3_node_390,1
graph_0113_mu_0_3_node_715,0
graph_0113_mu_0_3_node_845,0
graph_0113_mu_0_3_node_378,0
graph_0113_mu_0_3_node_119,1
graph_0113_mu_0_3_node_440,0
graph_0113_mu_0_3_node_945,0
graph_0113_mu_0_3_node_961,1
graph_0113_mu_0_3_node_283,1
graph_0113_mu_0_3_node_360,0
graph_0113_mu_0_3_node_651,0
graph_0113_mu_0_3_node_86,0
graph_0113_mu_0_3_node_331,0
graph_0113_mu_0_3_node_628,1
graph_0113_mu_0_3_node_190,1
graph_0113_mu_0_3_node_909,0
graph_0113_mu_0_3_node_106,1
graph_0113_mu_0_3_node_455,0
graph_0113_mu_0_3_node_611,1
graph_0113_mu_0_3_node_393,0
graph_0113_mu_0_3_node_695,0
graph_0113_mu_0_3_node_14,0
graph_0113_mu_0_3_node_879,0
graph_0113_mu_0_3_node_620,0
graph_0113_mu_0_3_node_259,0
graph_0113_mu_0_3_node_211,0
graph_0113_mu_0_3_node_203,0
graph_0113_mu_0_3_node_732,0
graph_0113_mu_0_3_node_826,0
graph_0113_mu_0_3_node_318,0
graph_0113_mu_0_3_node_233,1
