,Stability
graph_0119_mu_0_3_node_717,0
graph_0119_mu_0_3_node_498,0
graph_0119_mu_0_3_node_373,0
graph_0119_mu_0_3_node_721,0
graph_0119_mu_0_3_node_485,0
graph_0119_mu_0_3_node_542,0
graph_0119_mu_0_3_node_405,0
graph_0119_mu_0_3_node_148,1
graph_0119_mu_0_3_node_872,1
graph_0119_mu_0_3_node_635,1
graph_0119_mu_0_3_node_820,0
graph_0119_mu_0_3_node_664,1
graph_0119_mu_0_3_node_986,1
graph_0119_mu_0_3_node_686,0
graph_0119_mu_0_3_node_759,0
graph_0119_mu_0_3_node_668,1
graph_0119_mu_0_3_node_342,1
graph_0119_mu_0_3_node_374,0
graph_0119_mu_0_3_node_262,0
graph_0119_mu_0_3_node_998,0
graph_0119_mu_0_3_node_478,1
graph_0119_mu_0_3_node_397,0
graph_0119_mu_0_3_node_135,1
graph_0119_mu_0_3_node_856,0
graph_0119_mu_0_3_node_790,1
graph_0119_mu_0_3_node_292,0
graph_0119_mu_0_3_node_287,0
graph_0119_mu_0_3_node_859,0
graph_0119_mu_0_3_node_422,0
graph_0119_mu_0_3_node_60,1
graph_0119_mu_0_3_node_591,1
graph_0119_mu_0_3_node_666,1
graph_0119_mu_0_3_node_44,1
graph_0119_mu_0_3_node_450,0
graph_0119_mu_0_3_node_159,1
graph_0119_mu_0_3_node_400,1
graph_0119_mu_0_3_node_677,0
graph_0119_mu_0_3_node_8,1
graph_0119_mu_0_3_node_539,1
graph_0119_mu_0_3_node_175,1
graph_0119_mu_0_3_node_161,0
graph_0119_mu_0_3_node_325,1
graph_0119_mu_0_3_node_858,0
graph_0119_mu_0_3_node_946,1
graph_0119_mu_0_3_node_762,1
graph_0119_mu_0_3_node_29,0
graph_0119_mu_0_3_node_179,0
graph_0119_mu_0_3_node_891,0
graph_0119_mu_0_3_node_20,1
graph_0119_mu_0_3_node_302,0
graph_0119_mu_0_3_node_554,1
graph_0119_mu_0_3_node_37,1
graph_0119_mu_0_3_node_954,1
graph_0119_mu_0_3_node_182,1
graph_0119_mu_0_3_node_792,0
graph_0119_mu_0_3_node_442,0
graph_0119_mu_0_3_node_481,0
graph_0119_mu_0_3_node_531,1
graph_0119_mu_0_3_node_458,0
graph_0119_mu_0_3_node_680,0
graph_0119_mu_0_3_node_482,1
graph_0119_mu_0_3_node_862,0
graph_0119_mu_0_3_node_409,0
graph_0119_mu_0_3_node_565,0
graph_0119_mu_0_3_node_615,0
graph_0119_mu_0_3_node_461,0
graph_0119_mu_0_3_node_764,0
graph_0119_mu_0_3_node_993,1
graph_0119_mu_0_3_node_647,0
graph_0119_mu_0_3_node_804,1
graph_0119_mu_0_3_node_861,1
graph_0119_mu_0_3_node_128,1
graph_0119_mu_0_3_node_370,0
graph_0119_mu_0_3_node_63,0
graph_0119_mu_0_3_node_630,1
graph_0119_mu_0_3_node_503,0
graph_0119_mu_0_3_node_883,0
graph_0119_mu_0_3_node_281,0
graph_0119_mu_0_3_node_987,1
graph_0119_mu_0_3_node_353,1
graph_0119_mu_0_3_node_822,0
graph_0119_mu_0_3_node_21,1
graph_0119_mu_0_3_node_610,0
graph_0119_mu_0_3_node_92,0
graph_0119_mu_0_3_node_782,0
graph_0119_mu_0_3_node_687,0
graph_0119_mu_0_3_node_71,0
graph_0119_mu_0_3_node_130,0
graph_0119_mu_0_3_node_968,1
graph_0119_mu_0_3_node_505,1
graph_0119_mu_0_3_node_177,0
graph_0119_mu_0_3_node_906,0
graph_0119_mu_0_3_node_601,0
graph_0119_mu_0_3_node_742,0
graph_0119_mu_0_3_node_404,0
graph_0119_mu_0_3_node_219,0
graph_0119_mu_0_3_node_547,1
graph_0119_mu_0_3_node_812,0
graph_0119_mu_0_3_node_220,0
graph_0119_mu_0_3_node_198,0
graph_0119_mu_0_3_node_310,0
graph_0119_mu_0_3_node_271,0
graph_0119_mu_0_3_node_710,0
graph_0119_mu_0_3_node_304,1
graph_0119_mu_0_3_node_864,0
graph_0119_mu_0_3_node_955,0
graph_0119_mu_0_3_node_396,0
graph_0119_mu_0_3_node_640,1
graph_0119_mu_0_3_node_429,0
graph_0119_mu_0_3_node_751,0
graph_0119_mu_0_3_node_760,0
graph_0119_mu_0_3_node_150,1
graph_0119_mu_0_3_node_803,0
graph_0119_mu_0_3_node_590,0
graph_0119_mu_0_3_node_718,0
graph_0119_mu_0_3_node_969,0
graph_0119_mu_0_3_node_398,0
graph_0119_mu_0_3_node_431,1
graph_0119_mu_0_3_node_920,1
graph_0119_mu_0_3_node_769,0
graph_0119_mu_0_3_node_684,1
graph_0119_mu_0_3_node_749,0
graph_0119_mu_0_3_node_953,1
graph_0119_mu_0_3_node_999,1
graph_0119_mu_0_3_node_230,0
graph_0119_mu_0_3_node_10,0
graph_0119_mu_0_3_node_372,0
graph_0119_mu_0_3_node_213,1
graph_0119_mu_0_3_node_514,1
graph_0119_mu_0_3_node_550,0
graph_0119_mu_0_3_node_184,0
graph_0119_mu_0_3_node_272,0
graph_0119_mu_0_3_node_772,1
graph_0119_mu_0_3_node_333,1
graph_0119_mu_0_3_node_657,1
graph_0119_mu_0_3_node_24,1
graph_0119_mu_0_3_node_994,1
graph_0119_mu_0_3_node_873,1
graph_0119_mu_0_3_node_307,1
graph_0119_mu_0_3_node_842,1
graph_0119_mu_0_3_node_567,1
graph_0119_mu_0_3_node_244,0
graph_0119_mu_0_3_node_698,0
graph_0119_mu_0_3_node_100,1
graph_0119_mu_0_3_node_293,0
graph_0119_mu_0_3_node_919,0
graph_0119_mu_0_3_node_713,0
graph_0119_mu_0_3_node_77,0
graph_0119_mu_0_3_node_383,0
graph_0119_mu_0_3_node_658,0
graph_0119_mu_0_3_node_573,1
graph_0119_mu_0_3_node_18,1
graph_0119_mu_0_3_node_295,1
graph_0119_mu_0_3_node_338,0
graph_0119_mu_0_3_node_511,1
graph_0119_mu_0_3_node_938,0
graph_0119_mu_0_3_node_66,0
graph_0119_mu_0_3_node_48,0
graph_0119_mu_0_3_node_162,1
graph_0119_mu_0_3_node_577,1
graph_0119_mu_0_3_node_909,1
graph_0119_mu_0_3_node_436,0
graph_0119_mu_0_3_node_594,1
graph_0119_mu_0_3_node_628,0
graph_0119_mu_0_3_node_660,1
graph_0119_mu_0_3_node_670,1
graph_0119_mu_0_3_node_274,0
graph_0119_mu_0_3_node_348,0
graph_0119_mu_0_3_node_415,1
graph_0119_mu_0_3_node_428,1
graph_0119_mu_0_3_node_36,0
graph_0119_mu_0_3_node_863,0
graph_0119_mu_0_3_node_43,0
graph_0119_mu_0_3_node_239,0
graph_0119_mu_0_3_node_181,0
graph_0119_mu_0_3_node_579,1
graph_0119_mu_0_3_node_976,1
graph_0119_mu_0_3_node_494,1
graph_0119_mu_0_3_node_33,0
graph_0119_mu_0_3_node_326,0
graph_0119_mu_0_3_node_240,0
graph_0119_mu_0_3_node_248,0
graph_0119_mu_0_3_node_566,0
graph_0119_mu_0_3_node_607,1
graph_0119_mu_0_3_node_702,1
graph_0119_mu_0_3_node_757,1
graph_0119_mu_0_3_node_454,1
graph_0119_mu_0_3_node_700,1
graph_0119_mu_0_3_node_855,1
