,Stability
graph_013_mu_0_3_node_624,0
graph_013_mu_0_3_node_70,0
graph_013_mu_0_3_node_600,1
graph_013_mu_0_3_node_62,1
graph_013_mu_0_3_node_754,0
graph_013_mu_0_3_node_209,1
graph_013_mu_0_3_node_186,0
graph_013_mu_0_3_node_140,1
graph_013_mu_0_3_node_928,0
graph_013_mu_0_3_node_842,0
graph_013_mu_0_3_node_889,0
graph_013_mu_0_3_node_816,1
graph_013_mu_0_3_node_118,1
graph_013_mu_0_3_node_715,0
graph_013_mu_0_3_node_529,1
graph_013_mu_0_3_node_282,1
graph_013_mu_0_3_node_807,0
graph_013_mu_0_3_node_618,1
graph_013_mu_0_3_node_878,0
graph_013_mu_0_3_node_63,0
graph_013_mu_0_3_node_516,0
graph_013_mu_0_3_node_811,1
graph_013_mu_0_3_node_920,0
graph_013_mu_0_3_node_921,1
graph_013_mu_0_3_node_897,0
graph_013_mu_0_3_node_547,1
graph_013_mu_0_3_node_824,0
graph_013_mu_0_3_node_150,0
graph_013_mu_0_3_node_757,1
graph_013_mu_0_3_node_700,0
graph_013_mu_0_3_node_370,1
graph_013_mu_0_3_node_883,1
graph_013_mu_0_3_node_571,0
graph_013_mu_0_3_node_646,0
graph_013_mu_0_3_node_563,0
graph_013_mu_0_3_node_647,1
graph_013_mu_0_3_node_373,0
graph_013_mu_0_3_node_43,1
graph_013_mu_0_3_node_375,1
graph_013_mu_0_3_node_805,0
graph_013_mu_0_3_node_152,0
graph_013_mu_0_3_node_576,1
graph_013_mu_0_3_node_910,0
graph_013_mu_0_3_node_276,0
graph_013_mu_0_3_node_318,0
graph_013_mu_0_3_node_663,0
graph_013_mu_0_3_node_763,1
graph_013_mu_0_3_node_309,1
graph_013_mu_0_3_node_578,1
graph_013_mu_0_3_node_24,0
graph_013_mu_0_3_node_407,0
graph_013_mu_0_3_node_159,0
graph_013_mu_0_3_node_946,1
graph_013_mu_0_3_node_194,1
graph_013_mu_0_3_node_650,0
graph_013_mu_0_3_node_96,0
graph_013_mu_0_3_node_301,1
graph_013_mu_0_3_node_128,1
graph_013_mu_0_3_node_264,0
graph_013_mu_0_3_node_117,1
graph_013_mu_0_3_node_979,0
graph_013_mu_0_3_node_403,1
graph_013_mu_0_3_node_33,1
graph_013_mu_0_3_node_483,1
graph_013_mu_0_3_node_98,1
graph_013_mu_0_3_node_48,0
graph_013_mu_0_3_node_514,0
graph_013_mu_0_3_node_10,1
graph_013_mu_0_3_node_799,0
graph_013_mu_0_3_node_696,0
graph_013_mu_0_3_node_730,0
graph_013_mu_0_3_node_590,0
graph_013_mu_0_3_node_687,1
graph_013_mu_0_3_node_52,0
graph_013_mu_0_3_node_848,0
graph_013_mu_0_3_node_526,0
graph_013_mu_0_3_node_747,0
graph_013_mu_0_3_node_568,0
graph_013_mu_0_3_node_448,0
graph_013_mu_0_3_node_379,1
graph_013_mu_0_3_node_884,1
graph_013_mu_0_3_node_71,1
graph_013_mu_0_3_node_832,0
graph_013_mu_0_3_node_380,1
graph_013_mu_0_3_node_108,1
graph_013_mu_0_3_node_482,0
graph_013_mu_0_3_node_188,1
graph_013_mu_0_3_node_561,0
graph_013_mu_0_3_node_849,1
graph_013_mu_0_3_node_160,0
graph_013_mu_0_3_node_900,1
graph_013_mu_0_3_node_429,1
graph_013_mu_0_3_node_34,0
graph_013_mu_0_3_node_853,0
graph_013_mu_0_3_node_665,1
graph_013_mu_0_3_node_659,1
graph_013_mu_0_3_node_641,0
graph_013_mu_0_3_node_423,0
graph_013_mu_0_3_node_751,1
graph_013_mu_0_3_node_374,1
graph_013_mu_0_3_node_102,0
graph_013_mu_0_3_node_268,0
graph_013_mu_0_3_node_781,0
graph_013_mu_0_3_node_302,1
graph_013_mu_0_3_node_240,0
graph_013_mu_0_3_node_937,0
graph_013_mu_0_3_node_106,0
graph_013_mu_0_3_node_743,1
graph_013_mu_0_3_node_820,1
graph_013_mu_0_3_node_413,1
graph_013_mu_0_3_node_779,0
graph_013_mu_0_3_node_286,0
graph_013_mu_0_3_node_619,1
graph_013_mu_0_3_node_617,0
graph_013_mu_0_3_node_913,0
graph_013_mu_0_3_node_598,0
graph_013_mu_0_3_node_348,0
graph_013_mu_0_3_node_767,0
graph_013_mu_0_3_node_949,1
graph_013_mu_0_3_node_404,1
graph_013_mu_0_3_node_977,0
graph_013_mu_0_3_node_2,0
graph_013_mu_0_3_node_31,0
graph_013_mu_0_3_node_998,1
graph_013_mu_0_3_node_189,0
graph_013_mu_0_3_node_467,1
graph_013_mu_0_3_node_325,0
graph_013_mu_0_3_node_99,0
graph_013_mu_0_3_node_315,0
graph_013_mu_0_3_node_54,0
graph_013_mu_0_3_node_427,1
graph_013_mu_0_3_node_465,0
graph_013_mu_0_3_node_595,1
graph_013_mu_0_3_node_327,1
graph_013_mu_0_3_node_929,1
graph_013_mu_0_3_node_794,0
graph_013_mu_0_3_node_426,1
graph_013_mu_0_3_node_359,0
graph_013_mu_0_3_node_766,0
graph_013_mu_0_3_node_888,1
graph_013_mu_0_3_node_901,1
graph_013_mu_0_3_node_297,1
