,Stability
graph_093_mu_0_3_node_6,1
graph_093_mu_0_3_node_268,0
graph_093_mu_0_3_node_580,0
graph_093_mu_0_3_node_114,1
graph_093_mu_0_3_node_495,1
graph_093_mu_0_3_node_966,0
graph_093_mu_0_3_node_739,0
graph_093_mu_0_3_node_278,1
graph_093_mu_0_3_node_812,0
graph_093_mu_0_3_node_453,1
graph_093_mu_0_3_node_691,0
graph_093_mu_0_3_node_990,0
graph_093_mu_0_3_node_973,1
graph_093_mu_0_3_node_802,0
graph_093_mu_0_3_node_775,1
graph_093_mu_0_3_node_517,1
graph_093_mu_0_3_node_612,0
graph_093_mu_0_3_node_131,1
graph_093_mu_0_3_node_385,0
graph_093_mu_0_3_node_895,0
graph_093_mu_0_3_node_126,0
graph_093_mu_0_3_node_671,0
graph_093_mu_0_3_node_277,0
graph_093_mu_0_3_node_524,0
graph_093_mu_0_3_node_414,1
graph_093_mu_0_3_node_58,0
graph_093_mu_0_3_node_307,0
graph_093_mu_0_3_node_400,1
graph_093_mu_0_3_node_189,0
graph_093_mu_0_3_node_918,1
graph_093_mu_0_3_node_576,1
graph_093_mu_0_3_node_412,0
graph_093_mu_0_3_node_183,0
graph_093_mu_0_3_node_689,1
graph_093_mu_0_3_node_931,1
graph_093_mu_0_3_node_288,0
graph_093_mu_0_3_node_747,1
graph_093_mu_0_3_node_375,0
graph_093_mu_0_3_node_956,0
graph_093_mu_0_3_node_692,0
graph_093_mu_0_3_node_308,0
graph_093_mu_0_3_node_272,0
graph_093_mu_0_3_node_630,0
graph_093_mu_0_3_node_687,0
graph_093_mu_0_3_node_215,1
graph_093_mu_0_3_node_170,0
graph_093_mu_0_3_node_227,1
graph_093_mu_0_3_node_98,1
graph_093_mu_0_3_node_446,0
graph_093_mu_0_3_node_466,1
graph_093_mu_0_3_node_1,1
graph_093_mu_0_3_node_296,0
graph_093_mu_0_3_node_17,1
graph_093_mu_0_3_node_73,1
graph_093_mu_0_3_node_316,0
graph_093_mu_0_3_node_109,1
graph_093_mu_0_3_node_604,1
graph_093_mu_0_3_node_234,1
graph_093_mu_0_3_node_793,1
graph_093_mu_0_3_node_83,0
graph_093_mu_0_3_node_653,1
graph_093_mu_0_3_node_909,0
graph_093_mu_0_3_node_339,1
graph_093_mu_0_3_node_392,1
graph_093_mu_0_3_node_596,1
graph_093_mu_0_3_node_677,0
graph_093_mu_0_3_node_629,0
graph_093_mu_0_3_node_774,1
graph_093_mu_0_3_node_994,1
graph_093_mu_0_3_node_611,0
graph_093_mu_0_3_node_682,0
graph_093_mu_0_3_node_647,0
graph_093_mu_0_3_node_644,0
graph_093_mu_0_3_node_732,1
graph_093_mu_0_3_node_10,1
graph_093_mu_0_3_node_937,0
graph_093_mu_0_3_node_770,1
graph_093_mu_0_3_node_348,0
graph_093_mu_0_3_node_616,0
graph_093_mu_0_3_node_91,0
