,Stability
graph_090_mu_0_3_node_92,1
graph_090_mu_0_3_node_751,0
graph_090_mu_0_3_node_645,1
graph_090_mu_0_3_node_496,0
graph_090_mu_0_3_node_551,1
graph_090_mu_0_3_node_548,1
graph_090_mu_0_3_node_341,0
graph_090_mu_0_3_node_942,0
graph_090_mu_0_3_node_974,1
graph_090_mu_0_3_node_237,0
graph_090_mu_0_3_node_662,0
graph_090_mu_0_3_node_469,0
graph_090_mu_0_3_node_756,0
graph_090_mu_0_3_node_405,0
graph_090_mu_0_3_node_679,0
graph_090_mu_0_3_node_674,1
graph_090_mu_0_3_node_642,0
graph_090_mu_0_3_node_569,1
graph_090_mu_0_3_node_380,0
graph_090_mu_0_3_node_391,0
graph_090_mu_0_3_node_659,0
graph_090_mu_0_3_node_684,0
graph_090_mu_0_3_node_589,1
graph_090_mu_0_3_node_83,0
graph_090_mu_0_3_node_854,0
graph_090_mu_0_3_node_77,0
graph_090_mu_0_3_node_595,1
graph_090_mu_0_3_node_923,0
graph_090_mu_0_3_node_163,1
graph_090_mu_0_3_node_401,1
graph_090_mu_0_3_node_120,1
graph_090_mu_0_3_node_329,1
graph_090_mu_0_3_node_277,1
graph_090_mu_0_3_node_315,1
graph_090_mu_0_3_node_616,0
graph_090_mu_0_3_node_770,0
graph_090_mu_0_3_node_586,1
graph_090_mu_0_3_node_608,0
graph_090_mu_0_3_node_970,1
graph_090_mu_0_3_node_936,0
graph_090_mu_0_3_node_84,0
graph_090_mu_0_3_node_703,0
graph_090_mu_0_3_node_258,1
graph_090_mu_0_3_node_563,0
graph_090_mu_0_3_node_776,0
graph_090_mu_0_3_node_945,0
graph_090_mu_0_3_node_98,0
graph_090_mu_0_3_node_114,0
graph_090_mu_0_3_node_775,1
graph_090_mu_0_3_node_878,1
graph_090_mu_0_3_node_383,1
graph_090_mu_0_3_node_208,1
graph_090_mu_0_3_node_644,1
graph_090_mu_0_3_node_510,1
graph_090_mu_0_3_node_126,0
graph_090_mu_0_3_node_169,1
graph_090_mu_0_3_node_609,0
graph_090_mu_0_3_node_322,0
graph_090_mu_0_3_node_82,1
graph_090_mu_0_3_node_96,1
graph_090_mu_0_3_node_712,0
graph_090_mu_0_3_node_697,0
graph_090_mu_0_3_node_717,0
graph_090_mu_0_3_node_811,0
graph_090_mu_0_3_node_601,0
graph_090_mu_0_3_node_470,0
graph_090_mu_0_3_node_231,0
graph_090_mu_0_3_node_367,0
graph_090_mu_0_3_node_652,0
graph_090_mu_0_3_node_27,1
graph_090_mu_0_3_node_617,1
graph_090_mu_0_3_node_12,0
graph_090_mu_0_3_node_466,0
graph_090_mu_0_3_node_432,1
graph_090_mu_0_3_node_561,0
graph_090_mu_0_3_node_202,0
graph_090_mu_0_3_node_337,1
graph_090_mu_0_3_node_649,1
graph_090_mu_0_3_node_868,1
graph_090_mu_0_3_node_223,0
graph_090_mu_0_3_node_831,1
graph_090_mu_0_3_node_70,0
graph_090_mu_0_3_node_877,0
graph_090_mu_0_3_node_628,0
graph_090_mu_0_3_node_621,1
graph_090_mu_0_3_node_48,1
graph_090_mu_0_3_node_518,0
graph_090_mu_0_3_node_179,0
graph_090_mu_0_3_node_288,0
graph_090_mu_0_3_node_379,1
graph_090_mu_0_3_node_418,0
graph_090_mu_0_3_node_778,1
graph_090_mu_0_3_node_197,0
graph_090_mu_0_3_node_268,0
graph_090_mu_0_3_node_221,0
graph_090_mu_0_3_node_870,0
graph_090_mu_0_3_node_337,0
graph_090_mu_0_3_node_149,1
graph_090_mu_0_3_node_940,0
graph_090_mu_0_3_node_957,1
graph_090_mu_0_3_node_800,0
graph_090_mu_0_3_node_90,0
graph_090_mu_0_3_node_148,0
graph_090_mu_0_3_node_80,1
graph_090_mu_0_3_node_408,0
graph_090_mu_0_3_node_633,0
graph_090_mu_0_3_node_795,1
graph_090_mu_0_3_node_64,1
graph_090_mu_0_3_node_969,1
graph_090_mu_0_3_node_501,0
graph_090_mu_0_3_node_918,1
graph_090_mu_0_3_node_862,0
graph_090_mu_0_3_node_550,0
graph_090_mu_0_3_node_342,1
graph_090_mu_0_3_node_559,0
graph_090_mu_0_3_node_93,1
graph_090_mu_0_3_node_718,1
graph_090_mu_0_3_node_760,1
graph_090_mu_0_3_node_966,0
graph_090_mu_0_3_node_685,1
graph_090_mu_0_3_node_520,1
graph_090_mu_0_3_node_982,0
graph_090_mu_0_3_node_542,0
graph_090_mu_0_3_node_447,1
graph_090_mu_0_3_node_745,1
graph_090_mu_0_3_node_358,0
graph_090_mu_0_3_node_927,1
graph_090_mu_0_3_node_919,0
graph_090_mu_0_3_node_146,1
graph_090_mu_0_3_node_967,0
graph_090_mu_0_3_node_68,0
graph_090_mu_0_3_node_300,0
graph_090_mu_0_3_node_482,0
graph_090_mu_0_3_node_767,1
graph_090_mu_0_3_node_469,1
graph_090_mu_0_3_node_861,1
graph_090_mu_0_3_node_129,0
graph_090_mu_0_3_node_875,0
graph_090_mu_0_3_node_406,1
graph_090_mu_0_3_node_162,0
graph_090_mu_0_3_node_954,0
graph_090_mu_0_3_node_905,1
graph_090_mu_0_3_node_849,0
graph_090_mu_0_3_node_238,0
graph_090_mu_0_3_node_193,0
graph_090_mu_0_3_node_160,0
graph_090_mu_0_3_node_104,1
graph_090_mu_0_3_node_541,1
graph_090_mu_0_3_node_410,0
graph_090_mu_0_3_node_756,1
graph_090_mu_0_3_node_378,1
graph_090_mu_0_3_node_205,1
graph_090_mu_0_3_node_325,1
graph_090_mu_0_3_node_340,0
graph_090_mu_0_3_node_814,0
graph_090_mu_0_3_node_327,1
graph_090_mu_0_3_node_326,1
graph_090_mu_0_3_node_503,0
graph_090_mu_0_3_node_555,0
graph_090_mu_0_3_node_483,0
graph_090_mu_0_3_node_374,0
graph_090_mu_0_3_node_793,0
graph_090_mu_0_3_node_316,0
graph_090_mu_0_3_node_409,0
graph_090_mu_0_3_node_489,1
graph_090_mu_0_3_node_693,0
graph_090_mu_0_3_node_290,0
graph_090_mu_0_3_node_551,0
graph_090_mu_0_3_node_961,0
graph_090_mu_0_3_node_523,0
graph_090_mu_0_3_node_593,1
graph_090_mu_0_3_node_455,0
graph_090_mu_0_3_node_474,0
graph_090_mu_0_3_node_506,0
graph_090_mu_0_3_node_641,0
graph_090_mu_0_3_node_648,1
graph_090_mu_0_3_node_204,1
graph_090_mu_0_3_node_189,1
graph_090_mu_0_3_node_332,0
graph_090_mu_0_3_node_597,1
graph_090_mu_0_3_node_347,0
graph_090_mu_0_3_node_781,0
graph_090_mu_0_3_node_477,0
graph_090_mu_0_3_node_86,0
graph_090_mu_0_3_node_574,0
graph_090_mu_0_3_node_79,1
graph_090_mu_0_3_node_638,1
graph_090_mu_0_3_node_764,1
graph_090_mu_0_3_node_916,0
graph_090_mu_0_3_node_361,0
graph_090_mu_0_3_node_442,0
graph_090_mu_0_3_node_965,0
graph_090_mu_0_3_node_930,1
graph_090_mu_0_3_node_996,0
graph_090_mu_0_3_node_321,0
graph_090_mu_0_3_node_702,0
graph_090_mu_0_3_node_102,1
graph_090_mu_0_3_node_833,1
graph_090_mu_0_3_node_721,1
graph_090_mu_0_3_node_132,1
graph_090_mu_0_3_node_986,1
graph_090_mu_0_3_node_50,0
graph_090_mu_0_3_node_183,0
graph_090_mu_0_3_node_791,1
graph_090_mu_0_3_node_606,0
graph_090_mu_0_3_node_264,0
graph_090_mu_0_3_node_301,0
graph_090_mu_0_3_node_976,0
graph_090_mu_0_3_node_290,1
graph_090_mu_0_3_node_566,0
graph_090_mu_0_3_node_534,0
graph_090_mu_0_3_node_159,1
graph_090_mu_0_3_node_613,0
graph_090_mu_0_3_node_310,0
graph_090_mu_0_3_node_710,0
graph_090_mu_0_3_node_363,0
graph_090_mu_0_3_node_155,0
graph_090_mu_0_3_node_867,1
graph_090_mu_0_3_node_356,0
graph_090_mu_0_3_node_656,0
graph_090_mu_0_3_node_384,1
graph_090_mu_0_3_node_422,0
graph_090_mu_0_3_node_368,0
graph_090_mu_0_3_node_107,0
graph_090_mu_0_3_node_774,1
graph_090_mu_0_3_node_490,0
graph_090_mu_0_3_node_499,1
graph_090_mu_0_3_node_808,1
graph_090_mu_0_3_node_661,0
graph_090_mu_0_3_node_779,0
graph_090_mu_0_3_node_843,0
graph_090_mu_0_3_node_376,0
graph_090_mu_0_3_node_172,0
graph_090_mu_0_3_node_973,1
graph_090_mu_0_3_node_826,0
graph_090_mu_0_3_node_487,0
graph_090_mu_0_3_node_588,0
graph_090_mu_0_3_node_646,1
graph_090_mu_0_3_node_430,1
graph_090_mu_0_3_node_28,0
graph_090_mu_0_3_node_750,1
graph_090_mu_0_3_node_226,0
graph_090_mu_0_3_node_56,0
graph_090_mu_0_3_node_553,1
graph_090_mu_0_3_node_144,1
graph_090_mu_0_3_node_89,0
graph_090_mu_0_3_node_828,1
graph_090_mu_0_3_node_682,0
graph_090_mu_0_3_node_333,0
graph_090_mu_0_3_node_443,0
graph_090_mu_0_3_node_308,1
graph_090_mu_0_3_node_369,1
graph_090_mu_0_3_node_471,0
graph_090_mu_0_3_node_130,0
graph_090_mu_0_3_node_411,0
graph_090_mu_0_3_node_971,0
graph_090_mu_0_3_node_857,0
graph_090_mu_0_3_node_599,0
graph_090_mu_0_3_node_882,0
graph_090_mu_0_3_node_419,0
graph_090_mu_0_3_node_522,1
graph_090_mu_0_3_node_819,0
graph_090_mu_0_3_node_472,1
graph_090_mu_0_3_node_49,1
graph_090_mu_0_3_node_435,0
graph_090_mu_0_3_node_565,0
graph_090_mu_0_3_node_254,1
graph_090_mu_0_3_node_873,1
graph_090_mu_0_3_node_901,1
graph_090_mu_0_3_node_917,0
graph_090_mu_0_3_node_794,0
graph_090_mu_0_3_node_451,0
graph_090_mu_0_3_node_364,0
graph_090_mu_0_3_node_101,0
graph_090_mu_0_3_node_556,0
graph_090_mu_0_3_node_218,0
graph_090_mu_0_3_node_339,0
graph_090_mu_0_3_node_754,0
graph_090_mu_0_3_node_838,1
graph_090_mu_0_3_node_858,0
graph_090_mu_0_3_node_654,0
graph_090_mu_0_3_node_448,1
graph_090_mu_0_3_node_276,0
graph_090_mu_0_3_node_747,0
graph_090_mu_0_3_node_449,1
graph_090_mu_0_3_node_672,0
graph_090_mu_0_3_node_427,0
graph_090_mu_0_3_node_460,1
graph_090_mu_0_3_node_799,1
graph_090_mu_0_3_node_142,1
graph_090_mu_0_3_node_465,1
graph_090_mu_0_3_node_69,1
graph_090_mu_0_3_node_352,1
graph_090_mu_0_3_node_502,1
graph_090_mu_0_3_node_707,1
graph_090_mu_0_3_node_980,0
graph_090_mu_0_3_node_350,0
graph_090_mu_0_3_node_269,0
graph_090_mu_0_3_node_121,1
graph_090_mu_0_3_node_513,0
graph_090_mu_0_3_node_729,1
graph_090_mu_0_3_node_624,0
graph_090_mu_0_3_node_267,1
graph_090_mu_0_3_node_219,1
graph_090_mu_0_3_node_459,1
graph_090_mu_0_3_node_939,0
graph_090_mu_0_3_node_8,1
graph_090_mu_0_3_node_841,0
graph_090_mu_0_3_node_289,1
graph_090_mu_0_3_node_758,1
graph_090_mu_0_3_node_253,1
graph_090_mu_0_3_node_771,1
graph_090_mu_0_3_node_234,1
graph_090_mu_0_3_node_128,0
graph_090_mu_0_3_node_839,1
graph_090_mu_0_3_node_286,0
graph_090_mu_0_3_node_29,1
graph_090_mu_0_3_node_803,1
graph_090_mu_0_3_node_369,0
graph_090_mu_0_3_node_860,1
graph_090_mu_0_3_node_995,0
graph_090_mu_0_3_node_182,0
graph_090_mu_0_3_node_53,1
graph_090_mu_0_3_node_581,1
graph_090_mu_0_3_node_695,1
graph_090_mu_0_3_node_992,0
graph_090_mu_0_3_node_206,0
graph_090_mu_0_3_node_91,1
graph_090_mu_0_3_node_6,0
graph_090_mu_0_3_node_863,1
graph_090_mu_0_3_node_775,0
graph_090_mu_0_3_node_943,0
graph_090_mu_0_3_node_635,1
graph_090_mu_0_3_node_761,0
graph_090_mu_0_3_node_526,1
graph_090_mu_0_3_node_421,1
graph_090_mu_0_3_node_531,1
graph_090_mu_0_3_node_32,0
graph_090_mu_0_3_node_806,0
graph_090_mu_0_3_node_306,1
graph_090_mu_0_3_node_392,0
graph_090_mu_0_3_node_910,1
graph_090_mu_0_3_node_519,1
graph_090_mu_0_3_node_906,0
graph_090_mu_0_3_node_251,1
graph_090_mu_0_3_node_975,1
graph_090_mu_0_3_node_902,0
graph_090_mu_0_3_node_40,0
graph_090_mu_0_3_node_545,1
graph_090_mu_0_3_node_332,1
graph_090_mu_0_3_node_629,0
graph_090_mu_0_3_node_271,0
graph_090_mu_0_3_node_649,0
graph_090_mu_0_3_node_67,1
graph_090_mu_0_3_node_247,0
graph_090_mu_0_3_node_953,0
graph_090_mu_0_3_node_0,0
graph_090_mu_0_3_node_440,0
graph_090_mu_0_3_node_782,0
graph_090_mu_0_3_node_890,0
graph_090_mu_0_3_node_964,0
graph_090_mu_0_3_node_549,1
graph_090_mu_0_3_node_959,0
graph_090_mu_0_3_node_777,1
graph_090_mu_0_3_node_530,0
graph_090_mu_0_3_node_394,0
graph_090_mu_0_3_node_623,0
graph_090_mu_0_3_node_412,0
graph_090_mu_0_3_node_280,0
graph_090_mu_0_3_node_895,0
graph_090_mu_0_3_node_885,1
graph_090_mu_0_3_node_632,1
graph_090_mu_0_3_node_200,0
graph_090_mu_0_3_node_568,0
graph_090_mu_0_3_node_730,0
graph_090_mu_0_3_node_842,1
graph_090_mu_0_3_node_507,0
graph_090_mu_0_3_node_318,1
graph_090_mu_0_3_node_909,1
graph_090_mu_0_3_node_263,0
graph_090_mu_0_3_node_311,0
graph_090_mu_0_3_node_394,1
graph_090_mu_0_3_node_937,0
graph_090_mu_0_3_node_228,1
graph_090_mu_0_3_node_611,1
graph_090_mu_0_3_node_420,1
graph_090_mu_0_3_node_281,0
graph_090_mu_0_3_node_31,1
graph_090_mu_0_3_node_472,0
graph_090_mu_0_3_node_907,1
graph_090_mu_0_3_node_265,1
graph_090_mu_0_3_node_512,1
graph_090_mu_0_3_node_439,0
graph_090_mu_0_3_node_653,0
graph_090_mu_0_3_node_22,0
graph_090_mu_0_3_node_794,1
graph_090_mu_0_3_node_727,0
graph_090_mu_0_3_node_145,0
graph_090_mu_0_3_node_787,1
graph_090_mu_0_3_node_846,0
graph_090_mu_0_3_node_417,0
graph_090_mu_0_3_node_762,0
graph_090_mu_0_3_node_700,1
graph_090_mu_0_3_node_123,0
graph_090_mu_0_3_node_122,0
graph_090_mu_0_3_node_242,1
graph_090_mu_0_3_node_664,0
graph_090_mu_0_3_node_981,0
graph_090_mu_0_3_node_576,1
graph_090_mu_0_3_node_177,1
graph_090_mu_0_3_node_113,1
graph_090_mu_0_3_node_580,0
graph_090_mu_0_3_node_133,1
graph_090_mu_0_3_node_330,0
graph_090_mu_0_3_node_94,1
graph_090_mu_0_3_node_805,1
graph_090_mu_0_3_node_726,1
graph_090_mu_0_3_node_505,1
graph_090_mu_0_3_node_562,1
graph_090_mu_0_3_node_517,1
graph_090_mu_0_3_node_630,1
graph_090_mu_0_3_node_786,1
graph_090_mu_0_3_node_637,1
graph_090_mu_0_3_node_250,0
graph_090_mu_0_3_node_87,1
graph_090_mu_0_3_node_117,1
graph_090_mu_0_3_node_147,1
graph_090_mu_0_3_node_696,1
graph_090_mu_0_3_node_626,0
graph_090_mu_0_3_node_167,0
graph_090_mu_0_3_node_457,1
graph_090_mu_0_3_node_59,0
graph_090_mu_0_3_node_955,0
graph_090_mu_0_3_node_176,0
graph_090_mu_0_3_node_683,1
graph_090_mu_0_3_node_357,0
graph_090_mu_0_3_node_124,1
graph_090_mu_0_3_node_505,0
graph_090_mu_0_3_node_424,0
graph_090_mu_0_3_node_488,1
graph_090_mu_0_3_node_813,1
graph_090_mu_0_3_node_436,0
graph_090_mu_0_3_node_643,1
graph_090_mu_0_3_node_989,0
graph_090_mu_0_3_node_382,0
graph_090_mu_0_3_node_655,0
graph_090_mu_0_3_node_847,0
graph_090_mu_0_3_node_309,1
graph_090_mu_0_3_node_667,0
graph_090_mu_0_3_node_346,0
graph_090_mu_0_3_node_552,1
graph_090_mu_0_3_node_817,1
graph_090_mu_0_3_node_295,1
graph_090_mu_0_3_node_763,1
graph_090_mu_0_3_node_302,0
graph_090_mu_0_3_node_566,1
graph_090_mu_0_3_node_783,0
graph_090_mu_0_3_node_211,0
graph_090_mu_0_3_node_461,0
graph_090_mu_0_3_node_543,0
graph_090_mu_0_3_node_735,0
graph_090_mu_0_3_node_54,1
graph_090_mu_0_3_node_592,0
graph_090_mu_0_3_node_639,0
graph_090_mu_0_3_node_261,0
graph_090_mu_0_3_node_119,0
graph_090_mu_0_3_node_194,1
graph_090_mu_0_3_node_434,1
